"R_ID","R_NAME","R_DESC","R_OWNER","R_STATUS"
"R_ID1023","R_NAME442","sound of audible alarm7","Jay","Open"
"R_ID1024","R_NAME417","The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.7","Priya","Open"
"R_ID1025","R_NAME1612","The minimum clinician-chosen duration for a clinician-requested bolus shall be the prescribed minimum number of minutes between consecutive patient-requested bolus deliveries, ?prb.7","Alex","Open"
"R_ID1026","R_NAME1728","The PCA pump shall implement a safety architecture112 that separates normal operation from fault detection and response.7","Caleb","Open"
"R_ID1027","R_NAME491","An authorized clinician must personally confirm the prescription97 is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription filled by an authorized7","Jay","Open"
"R_ID1028","R_NAME24","Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.7","Priya","Open"
"R_ID1029","R_NAME639","An upstream occlusion alarm118 shall be triggered when the pump senses an upstream (drug reservoir side) occlusion exceeding Puo = 1 psi7","Jay","Open"
"R_ID1030","R_NAME1583","The PCA pump must be electromagnetically compatible according to IEC 60601-1-2 (2001)7","Caleb","Open"
"R_ID1031","R_NAME267","All alarms not of high priority shall be encrypted and authenticated. High priority alarms may be encrypted and authenticated.7","Priya","Open"
"R_ID1032","R_NAME195","Upon the clinician’s pressing of the start button, prescribed infusion shall commence.7","Caleb","Open"
"R_ID1033","R_NAME673","When an occlusion alarm occurs, the pump shall be stopped immediately without completing the current pump stroke7","Alex","Open"
"R_ID1035","R_NAME1036","Hardware faults detected, but not masked, shall raise a fault alarm, stop pump, record it in the Fault Log, and display the reason for fault on the user interface.7","Caleb","Open"
"R_ID1036","R_NAME46","–removed all Rx entry via scanner7","Caleb","Open"
"R_ID1037","R_NAME490","If delivered basal flow rate is less than the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops, the pump shall issue an basal under-infusion warning (EC3.2.8).7","Caleb","Open"
"R_ID1038","R_NAME240","tactile response (button press).7","Caleb","Open"
"R_ID1039","R_NAME259","The drug reservoir holds liquid pain-killer supplied by the hospital pharmacy and loaded into the PCA pump by the clinician.7","Priya","Open"
"R_ID1040","R_NAME56","A real-time clock must produce timestamps accurate to 10 ms.7","Caleb","Open"
"R_ID1041","R_NAME620","Prescriptions that violate the soft limits of the drug in the drug library shall issue a visible and audible warning requiring a soft limit confirmation by the clinician.7","Alex","Open"
"R_ID1042","R_NAME751","The PCA pump shall maintain an electronic event log to record each action taken by the pump and each event sensed of its environment.7","Priya","Open"
"R_ID1043","R_NAME1037","Information in event and Fault Logs shall be retained for at least ?log = 1000 hours after the PCA pump is turned-off and unplugged.7","Caleb","Open"
"R_ID1044","R_NAME1447","Occurrence of unavoidable single-event upsets caused by cosmic-ray-induced high- and thermalenergy neutrons must be either masked, or detected to fail-stop7","Caleb","Open"
"R_ID1045","R_NAME1172","Patient-requested bolus shall not be delivered more often than a prescribed number of minutes, ?prb.7","Caleb","Open"
"R_ID1046","R_NAME1578","If a drug library’s hard limit is violated by the proposed settings, the limit violated is indicated7","Caleb","Open"
"R_ID1047","R_NAME465","The basal flow rate, F(basal) is prescribed by a physican and entred into the PCA pump by scanning the presription from the drug container label as it is loaded into the reservoir.7","Caleb","Open"
"R_ID1048","R_NAME1706","The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.7","Caleb","Open"
"R_ID1050","R_NAME1506","The PCA pump shall detect air-in-line embolism (bubble).7","Priya","Open"
"R_ID1051","R_NAME1294","Prescribed V T BI and rate shall not exceed the hard limits set by the drug library from the hospital pharmacy for the drug loaded in the PCA pump.7","Caleb","Open"
"R_ID1052","R_NAME204","The mechanical pump shall not allow reverse flow from the patient into the pump.7","Priya","Open"
"R_ID1053","R_NAME786","If the drug loaded into the drug reservoir is not present in the drug library or the library does not pass authentication and integrity checks, that the drug is unknown7","Caleb","Open"
"R_ID1054","R_NAME190","Patient-requested bolus delivery shall be immediately halted when alarms sound.7","Caleb","Open"
"R_ID1055","R_NAME1473","Upon the clinician’s pressing of the stop button, prescribed infusion shall halt.7","Caleb","Open"
"R_ID1056","R_NAME622","The PCA pump shall have continuous fault-detection and masking. Hardware monitors of thread heartbeat, memory error correction codes are examples.7","Priya","Open"
"R_ID1057","R_NAME1526","If the drug volume in the reservoir measures less than Vers =0.5 ml, and an infusion is in progress, an empty-reservoir alarm101 shall be issued stopping the pump.8","Priya","Open"
"R_ID1058","R_NAME383","Prescriptions that violate the soft limits of the drug in the drug library shall issue a visible and audible warning requiring a soft limit confirmation by the clinician.8","Caleb","Open"
"R_ID1059","R_NAME1850","Because the drugs used for analgesia are often narcotic, requiring Drug Enforcement Agency (DEA) tracking if used in the United States, the drug reservoir and means to change prescriptions8","Priya","Open"
"R_ID1060","R_NAME1784","If alarms are inactivated or paused through the ICE supervisor user interface, they shall be reactivated upon loss of connection to ICE8","Jay","Open"
"R_ID1061","R_NAME1780","The PCA pump shall have a start button.8","Caleb","Open"
"R_ID1062","R_NAME243","Successfully masked faults shall be recorded in the Fault Log, but raise an alarm.8","Caleb","Open"
"R_ID1063","R_NAME1031","–requirement removed, Rx read from drug container by scanner8","Caleb","Open"
"R_ID1064","R_NAME1599","If a visual indicator is necessary for the clinician to identify the equipment or part of the equipment that requires clinician response or awareness, at least one visual alarm signal 46 shall be provided8","Caleb","Open"
"R_ID1065","R_NAME207","Visual alarms shall display alarm symbols from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.8","Jay","Open"
"R_ID1067","R_NAME658","If delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow, the pump shall issue an basal over-infusion alarm (EC3.2.7).8","Caleb","Open"
"R_ID1068","R_NAME327","Occurrence of unavoidable single-event upsets caused by cosmic-ray-induced high- and thermalenergy neutrons must be either masked, or detected to fail-stop8","Caleb","Open"
"R_ID1069","R_NAME1995","The PCA pump shall use a physician’s prescription as device parameters.8","Caleb","Open"
"R_ID1070","R_NAME630","Hardware faults detected, but not masked, shall raise a fault alarm, stop pump, record it in the Fault Log, and display the reason for fault on the user interface.8","Caleb","Open"
"R_ID1071","R_NAME136","If the pump gets overheated to more than Tpoh = 55 C, the pump shall issue an pump overheated alarm (EC3.2.9).8","Alex","Open"
"R_ID1072","R_NAME11","When auditory alarms are inactive the control panel shall display an inactive auditory alarm symbol from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.8","Caleb","Open"
"R_ID1073","R_NAME1744","The basal flow rate, F(basal) is prescribed by a physican and entred into the PCA pump by scanning the presription from the drug container label as it is loaded into the reservoir.8","Priya","Open"
"R_ID1074","R_NAME1389","The mechanical pump shall halt pumping when commanded, or caused in response to an alarm condition.8","Jay","Open"
"R_ID1075","R_NAME1303",") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration8","Caleb","Open"
"R_ID1076","R_NAME954","The fault log shall record at least 1000 faults before overwriting oldest fault records first.8","Priya","Open"
"R_ID1077","R_NAME1976","The Control Panel shall provide means to inactivate audible alarms temporarily for a predefined period of time.8","Priya","Open"
"R_ID1078","R_NAME79","Changing prescription during infusion shall require prescription confirmation61, clinician authentication62, patient authentication63, prescription authentication64 (patient-to-drug match) and drug authentication8","Caleb","Open"
"R_ID1079","R_NAME1518","The patient’s prescription shall be retained for at least ?data = 96 hours after the PCA pump is turned-off and unplugged.8","Priya","Open"
"R_ID1080","R_NAME1646","The minimum clinician-chosen duration for a clinician-requested bolus shall be the prescribed minimum number of minutes between consecutive patient-requested bolus deliveries, ?prb.8","Alex","Open"
"R_ID1082","R_NAME1707","The PCA pump shall detect power supply voltage out-of-range, issue a voltage out-of-range warning, and switch to battery backup when out-of-range.8","Caleb","Open"
"R_ID1083","R_NAME1170","If a drug library’s soft limit is violated by the proposed settings, but not a hard limit, a warning is shown to the clinician by the user interface and a distinctive, irritating sound made and recorded in the Event Log.8","Priya","Open"
"R_ID1084","R_NAME1005","Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.8","Priya","Open"
"R_ID1085","R_NAME1916","–removed, must scan Rx from label of drug container8","Caleb","Open"
"R_ID1086","R_NAME1291","display of visual information, and8","Priya","Open"
"R_ID1087","R_NAME1003","The control panel shall allow authorized clinician bolus request 60 and choice of duration.8","Caleb","Open"
"R_ID1089","R_NAME561","Upon the clinician’s pressing of the stop button, prescribed infusion shall halt.8","Priya","Open"
"R_ID1090","R_NAME1255","The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.8","Caleb","Open"
"R_ID1091","R_NAME174","–removed all Rx entry via scanner8","Alex","Open"
"R_ID1092","R_NAME1992","After the clinician presses the start button, but before commencing infusion, the values of V T BI and Fbasal are checked against the drug library entry of the drug to be infused.8","Priya","Open"
"R_ID1093","R_NAME135","The Control Panel shall provide means to cancel alarm signal inactivation.8","Caleb","Open"
"R_ID1094","R_NAME514","The PCA pump shall implement a safety architecture112 that separates normal operation from fault detection and response.8","Alex","Open"
"R_ID1095","R_NAME233","Prior to, or coincident with, loading the drug reservoir must also enter prescription96 on the drug container’s label using the scanner.8","Alex","Open"
"R_ID1096","R_NAME349","A patient-requested bolus shall be delivered at its prescribed rate, Fbolus, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.8","Alex","Open"
"R_ID1097","R_NAME1418","The Control Panel shall provide means to inactivate audible alarms indefinitely8","Caleb","Open"
"R_ID1098","R_NAME702","The control panel must display currently-programmed patient data and physician’s prescription.8","Caleb","Open"
"R_ID1099","R_NAME1515","Alarms shall be issued in order of occurrence.8","Alex","Open"
"R_ID1100","R_NAME1778","Component failure must not harm patient (beyond stopping function).8","Jay","Open"
"R_ID1101","R_NAME1390","Patient-requested bolus shall not be delivered more often than a prescribed number of minutes, ?prb.8","Caleb","Open"
"R_ID1102","R_NAME22","The mechanical pump shall pump drug at prescribed flow rates for basal, bolus, and KVO infusion when commanded.8","Caleb","Open"
"R_ID1103","R_NAME13","When the stop button is pressed, the current pump stroke shall be completed prior to stopping the pump.8","Alex","Open"
"R_ID1104","R_NAME15","The PCA pump shall detect air-in-line embolism (bubble).8","Caleb","Open"
"R_ID1105","R_NAME851","An air-in-line alarm116 shall be triggered by the pump if detectable air bubbles are infused into the patient.8","Caleb","Open"
"R_ID1106","R_NAME1742","Alarm’s and warning’s priority shall be determined in accordance with standard IEC 60601-1-8 Medical electrical equipment - Part 1-8: General requirements for safety - Collateral standard.8","Priya","Open"
"R_ID1107","R_NAME849","The pump shall deliver basal infusion at the prescribed basal rate within a basal infusion flow tolerance of Fbasal tol = 0.5 ml/hr of the prescribed basal rate.8","Caleb","Open"
"R_ID1108","R_NAME895","The alarm indicator appearance shall comply with color, flashing frequency, and duty cycle given in Table 5.8","Priya","Open"
"R_ID1109","R_NAME1879","Because with either working battery or power supply can operate the pump, if the battery failure alarm and either the voltage out-of-range or the power supply failure alarms, then the pump rate will be off.8","Priya","Open"
"R_ID1113","R_NAME375","The pump shall maintain a minimum KVO flow rate of FKV O = 1 ml/hr at all times during infusion, even during alarms, unless the alarm also stops flow. Table 4 defines which alarms also stop drug flow completely.8","Priya","Open"
"R_ID1115","R_NAME1779","The PCA pump shall detect battery failure and issue a battery failure alarm8","Caleb","Open"
"R_ID1116","R_NAME837","A downstream occlusion alarm119 shall be triggered if the pump senses a downstream (patient side)8","Alex","Open"
"R_ID1117","R_NAME1617","For each drug that may be infused with a PCA pump, the drug library entry103 for that drug shall have data elements listed in Table 6.8","Priya","Open"
"R_ID1118","R_NAME540","Priority for alarms and warnings is shown in Table 4; warnings are low-priority alarms. The last column show the alarm pump rate to be used while the alarm is in effect. For “special” flow rates for power malfunctions see Section 6.3.8","Caleb","Open"
"R_ID1119","R_NAME1393","Upon the clinician’s pressing of the start button, prescribed infusion shall commence.8","Caleb","Open"
"R_ID1120","R_NAME1439","The PCA pump must not leak current greater than 10 mA8","Priya","Open"
"R_ID1121","R_NAME1797","If the estimated battery life remaining is less than ?lba = 3 minutes, the pump shall issue a low-battery warning.8","Caleb","Open"
"R_ID1122","R_NAME1123","The PCA pump shall measure drug flow within a tolerance of Fmdf tol = 0.1 ml/hr.8","Caleb","Open"
"R_ID1123","R_NAME1590","When an occlusion alarm occurs, the pump shall be stopped immediately without completing the current pump stroke8","Caleb","Open"
"R_ID1124","R_NAME1604","A clinician-requested bolus shall be delivered at the rate, Fccb, of V T BI divided by the duration chosen by the clinician, ?ccb, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.8","Caleb","Open"
"R_ID1125","R_NAME228","If delivered patient-requested bolus flow rate is less than the prescribed bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the flow stops8","Alex","Open"
"R_ID1126","R_NAME528","The PCA pump shall switch to KVO infusion rate upon receiving an authenticated command through its ICE interface.8","Caleb","Open"
"R_ID1127","R_NAME1512","If the drug loaded into the drug reservoir is not present in the drug library or the library does not pass authentication and integrity checks, that the drug is unknown8","Caleb","Open"
"R_ID1128","R_NAME777","The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.8","Caleb","Open"
"R_ID1129","R_NAME1983","The ICE interface shall allow an authorized clinician to set the duration of clinician-requested boluses through an ICE supervisor user interface.8","Caleb","Open"
"R_ID1130","R_NAME1464","An upstream occlusion alarm118 shall be triggered when the pump senses an upstream (drug reservoir side) occlusion exceeding Puo = 1 psi8","Alex","Open"
"R_ID1131","R_NAME92","Alarms shall cause audible alarms signals that meet the requirements of Tables 203 and 204 of standard IEC 60601-1-8 for alarm pulses, bursts, and harmonics.8","Priya","Open"
"R_ID1132","R_NAME1574","The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message.8","Caleb","Open"
"R_ID1133","R_NAME939","Information in event and Fault Logs shall be retained for at least ?log = 1000 hours after the PCA pump is turned-off and unplugged.8","Caleb","Open"
"R_ID1135","R_NAME223","Prescriptions that violate a hard limit of the drug in the drug library shall be rejected with visible and audible indication when confirmation is attempted by the clinician.8","Caleb","Open"
"R_ID1136","R_NAME172","All materials that contact fluid shall be biocompatible8","Caleb","Open"
"R_ID1137","R_NAME41","The PCA pump shall perform a power-on-self-test (POST) to assure system integrity after being turned on, yet before any infusion begins. Failure of POST shall raise a POST alarm, stop pump8","Caleb","Open"
"R_ID1138","R_NAME1532","The PCA pump shall maintain an electronic event log to record each action taken by the pump and each event sensed of its environment.8","Jay","Open"
"R_ID1139","R_NAME1247","Patient-requested bolus delivery shall be immediately halted when alarms sound.8","Caleb","Open"
"R_ID1140","R_NAME1055","The maximum clinician-chosen duration for a clinician-requested bolus shall be ?ccb max = 6 hours.8","Caleb","Open"
"R_ID1141","R_NAME1194","sound of audible alarm8","Jay","Open"
"R_ID1142","R_NAME1492","Each tone in the alarm melody shall be composed of a minimum of 4 harmonic components in the range 300 Hz to 4000 Hz comprising an inverted 9th jazz chord.8","Jay","Open"
"R_ID1143","R_NAME1673","The mechanical pump shall not allow reverse flow from the patient into the pump.8","Priya","Open"
"R_ID1144","R_NAME935","tactile response (button press).8","Caleb","Open"
"R_ID1145","R_NAME823","During normal use and/or single fault condition of the equipment, continuous reverse delivery115 shall not be possible (from IEC 601-2-24)8","Priya","Open"
"R_ID1146","R_NAME380","The drug reservoir shall measure its contents.8","Caleb","Open"
"R_ID1147","R_NAME72","The auditory volume of audible alarms signals shall conform to Section 201.3.3.2 Volume of auditory ALARM SIGNALS and INFORMATION SIGNALS of standard IEC 60601-1-8.8","Alex","Open"
"R_ID1148","R_NAME499","The scanner shall read and authenticate information from the patient’s wristband8","Caleb","Open"
"R_ID1149","R_NAME1768","The PCA pump shall resume prescribed infusion upon receiving an authenticated command through its ICE interface.8","Caleb","Open"
"R_ID1150","R_NAME580","The event log shall record 30 days of typical events before overwriting oldest event records first.8","Caleb","Open"
"R_ID1151","R_NAME1140","Hardware faults that prevent operation of the Control Panel shall illuminate a hardware fault indicator (light-emitting diode).8","Caleb","Open"
"R_ID1152","R_NAME771","The ICE interface shall transmit encrypted and authenticated alarms and warnings to the ICE system.8","Caleb","Open"
"R_ID1153","R_NAME284","Pressing the stop button confirms and silences all alarms and terminates any alarm signal inactivation.8","Caleb","Open"
"R_ID1154","R_NAME1525","The PCA pump shall issue alarms and warnings that require clinician attention.8","Caleb","Open"
"R_ID1157","R_NAME1658","All alarms not of high priority shall be encrypted and authenticated. High priority alarms may be encrypted and authenticated.8","Caleb","Open"
"R_ID1158","R_NAME344","The PCA pump must be electromagnetically compatible according to IEC 60601-1-2 (2001)8","Caleb","Open"
"R_ID1159","R_NAME770","Each log entry shall have a time stamp81 with its time of occurrence.8","Caleb","Open"
"R_ID1160","R_NAME304","Hospital procedures must endow the attending clinician access to the door key135, yet prevent other persons’ access.8","Priya","Open"
"R_ID1161","R_NAME798","The measured drug volume shall be within Vrt = 1 ml of the actual drug volume.8","Caleb","Open"
"R_ID1162","R_NAME430","The PCA pump shall have a stop button8","Caleb","Open"
"R_ID1164","R_NAME1771","A real-time clock must produce timestamps accurate to 10 ms.8","Alex","Open"
"R_ID1166","R_NAME1906","The ICE Interface shall transmit encrypted and authenticated current operating status to the ICE system.8","Caleb","Open"
"R_ID1167","R_NAME1659","If a drug library’s hard limit is violated by the proposed settings, the limit violated is indicated8","Jay","Open"
"R_ID1168","R_NAME482","If delivered clinician-requested bolus flow rate is less than the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops8","Alex","Open"
"R_ID1169","R_NAME997","The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.8","Jay","Open"
"R_ID1170","R_NAME853","At least one visual alarm signal shall be provided that identifies the specific alarm condition and its priority. This signal shall be perceived correctly (be legible) at a distance of 1 m from the equipment8","Caleb","Open"
"R_ID1172","R_NAME1093","The PCA pump shall detect downstream occlusion.8","Alex","Open"
"R_ID1173","R_NAME743","If the same alert-stop-start sequence occurs 3 or more times in ten minutes, infusion will be stopped, and an audible alarm sounded.8","Priya","Open"
"R_ID1174","R_NAME1924","The scanner shall read and authenticate information from the drug’s package label8","Caleb","Open"
"R_ID1175","R_NAME872","Prescribed V T BI and rate shall not exceed the hard limits set by the drug library from the hospital pharmacy for the drug loaded in the PCA pump.8","Caleb","Open"
"R_ID1176","R_NAME1738","If delivered basal flow rate is less than the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops, the pump shall issue an basal under-infusion warning (EC3.2.8).8","Priya","Open"
"R_ID1178","R_NAME358","The scanner shall read and authenticate information from the clinician’s badge8","Caleb","Open"
"R_ID1179","R_NAME985","A clinician observing the discomfort of the patient may command the PCA pump to deliver a square bolus of the same volume-to-be-infused, V T BI, as patient-requested bolus over a period of time chosen by the clinician.8","Jay","Open"
"R_ID1180","R_NAME224","The PCA pump shall have continuous fault-detection and masking. Hardware monitors of thread heartbeat, memory error correction codes are examples.8","Caleb","Open"
"R_ID1181","R_NAME1747","The drug reservoir holds liquid pain-killer supplied by the hospital pharmacy and loaded into the PCA pump by the clinician.8","Caleb","Open"
"R_ID1182","R_NAME1171","If delivered patient-requested bolus flow rate exceeds the prescribed patient-requested bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the pump goes into free flow8","Caleb","Open"
"R_ID1183","R_NAME1567","The estimate of remaining battery energy must be accurate to within Xbtty = 25%.8","Jay","Open"
"R_ID1184","R_NAME1334","Clinician-commanded bolus shall be halted when continuing to infuse prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.8","Jay","Open"
"R_ID1185","R_NAME1388","If delivered clinician-requested bolus flow rate exceeds the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow8","Caleb","Open"
"R_ID1186","R_NAME1820","The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door.8","Caleb","Open"
"R_ID1187","R_NAME1340","The alarm melody of audible alarms signals shall conform to Table AAA.1 of standard IEC 60601-1-8 for drug or fluid delivery. “C d g” shall be used for medium priority alarms; “C d g - C d” shall be used for high priority alarms8","Alex","Open"
"R_ID1188","R_NAME567","When an empty-reservoir alarm occurs, the current pump stroke shall be completed prior to stopping the pump.8","Caleb","Open"
"R_ID1189","R_NAME870","Upon the clinician’s pressing of the start button, prescribed infusion shall commence.9","Alex","Open"
"R_ID1190","R_NAME1109","All alarms not of high priority shall be encrypted and authenticated. High priority alarms may be encrypted and authenticated.9","Priya","Open"
"R_ID1191","R_NAME1841","The PCA pump must be electromagnetically compatible according to IEC 60601-1-2 (2001)9","Caleb","Open"
"R_ID1192","R_NAME408","At least one visual alarm signal shall be provided that identifies the specific alarm condition and its priority. This signal shall be perceived correctly (be legible) at a distance of 1 m from the equipment9","Alex","Open"
"R_ID1194","R_NAME1122","Each log entry shall have a time stamp81 with its time of occurrence.9","Alex","Open"
"R_ID1195","R_NAME1594","A open door alarm shall be triggered when the reservoir door is opened while the pump is not stopped.9","Caleb","Open"
"R_ID1196","R_NAME793","The PCA pump shall issue alarms and warnings that require clinician attention.9","Caleb","Open"
"R_ID1197","R_NAME302","The PCA pump shall detect upstream occlusion.9","Caleb","Open"
"R_ID1198","R_NAME1029","The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.9","Caleb","Open"
"R_ID1199","R_NAME457","The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message.9","Jay","Open"
"R_ID1200","R_NAME382","Alarm’s and warning’s priority shall be determined in accordance with standard IEC 60601-1-8 Medical electrical equipment - Part 1-8: General requirements for safety - Collateral standard.9","Caleb","Open"
"R_ID1202","R_NAME1326","The Control Panel shall provide means to cancel alarm signal inactivation.9","Priya","Open"
"R_ID1203","R_NAME595","The ICE interface shall allow an authorized clinician to set the duration of clinician-requested boluses through an ICE supervisor user interface.9","Jay","Open"
"R_ID1204","R_NAME797","The scanner shall read and authenticate information from the drug’s package label9","Jay","Open"
"R_ID1206","R_NAME1427","Alarms shall be issued in order of occurrence.9","Priya","Open"
"R_ID1207","R_NAME1804","Prescriptions that violate a hard limit of the drug in the drug library shall be rejected with visible and audible indication when confirmation is attempted by the clinician.9","Jay","Open"
"R_ID1209","R_NAME1183","The auditory volume of audible alarms signals shall conform to Section 201.3.3.2 Volume of auditory ALARM SIGNALS and INFORMATION SIGNALS of standard IEC 60601-1-8.9","Jay","Open"
"R_ID1211","R_NAME1988","A downstream occlusion alarm119 shall be triggered if the pump senses a downstream (patient side)9","Jay","Open"
"R_ID1215","R_NAME409","Pressing the stop button confirms and silences all alarms and terminates any alarm signal inactivation.9","Priya","Open"
"R_ID1216","R_NAME928","Patient-requested bolus delivery shall be immediately halted when alarms sound.9","Jay","Open"
"R_ID1217","R_NAME1792","If the pump gets overheated to more than Tpoh = 55 C, the pump shall issue an pump overheated alarm (EC3.2.9).9","Priya","Open"
"R_ID1218","R_NAME1459","An upstream occlusion alarm118 shall be triggered when the pump senses an upstream (drug reservoir side) occlusion exceeding Puo = 1 psi9","Jay","Open"
"R_ID1219","R_NAME476","The PCA pump shall detect downstream occlusion.9","Alex","Open"
"R_ID1220","R_NAME1626","The drug library102 can be thought of as a lookup table that, given a drug name and a location, provides typical and safe limits of different infusion parameters. The drug library shall be determined by an authorized and authenticated hospital pharmacist9","Jay","Open"
"R_ID1221","R_NAME261","The maximum clinician-chosen duration for a clinician-requested bolus shall be ?ccb max = 6 hours.9","Alex","Open"
"R_ID1223","R_NAME691","The Control Panel shall audibly indicate the specific problem causing the alarm condition as described in Section 5.4.39","Jay","Open"
"R_ID1224","R_NAME1286","The PCA pump shall use a physician’s prescription as device parameters.9","Jay","Open"
"R_ID1225","R_NAME1596","The PCA pump shall continue to infuse for 10 minutes during interruption of mains electricity supply using battery backup, either continuously or spread over an hour. (Five minutes to recharge per minute using battery.)9","Alex","Open"
"R_ID1226","R_NAME1167","The fault log shall record at least 1000 faults before overwriting oldest fault records first.9","Jay","Open"
"R_ID1227","R_NAME980","Hardware faults that prevent operation of the Control Panel shall illuminate a hardware fault indicator (light-emitting diode).9","Priya","Open"
"R_ID1230","R_NAME61","A real-time clock must produce timestamps accurate to 10 ms.9","Jay","Open"
"R_ID1233","R_NAME1843","Upon the clinician’s pressing of the stop button, prescribed infusion shall halt.9","Jay","Open"
"R_ID1234","R_NAME1969","Component failure must not harm patient (beyond stopping function).9","Jay","Open"
"R_ID1235","R_NAME396","If a visual indicator is necessary for the clinician to identify the equipment or part of the equipment that requires clinician response or awareness, at least one visual alarm signal 46 shall be provided9","Jay","Open"
"R_ID1236","R_NAME184","The minimum clinician-chosen duration for a clinician-requested bolus shall be the prescribed minimum number of minutes between consecutive patient-requested bolus deliveries, ?prb.9","Alex","Open"
"R_ID1237","R_NAME1504","The event log shall record 30 days of typical events before overwriting oldest event records first.9","Jay","Open"
"R_ID1238","R_NAME1111","The PCA pump shall resume prescribed infusion upon receiving an authenticated command through its ICE interface.9","Alex","Open"
"R_ID1239","R_NAME1259","If delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow, the pump shall issue an basal over-infusion alarm (EC3.2.7).9","Priya","Open"
"R_ID1240","R_NAME1672","The PCA pump shall maintain an electronic event log to record each action taken by the pump and each event sensed of its environment.9","Jay","Open"
"R_ID1241","R_NAME1991","The PCA pump must not leak current greater than 10 mA9","Jay","Open"
"R_ID1242","R_NAME1640","The PCA pump shall have continuous fault-detection and masking. Hardware monitors of thread heartbeat, memory error correction codes are examples.9","Jay","Open"
"R_ID1243","R_NAME1174","For each drug that may be infused with a PCA pump, the drug library entry103 for that drug shall have data elements listed in Table 6.9","Alex","Open"
"R_ID1244","R_NAME246","The scanner shall read and authenticate information from the clinician’s badge9","Alex","Open"
"R_ID1245","R_NAME1066","Temporarily paused alarms shall reactivate ?ap = 10 minutes after inactivation.9","Jay","Open"
"R_ID1246","R_NAME1448","An air-in-line alarm116 shall be triggered by the pump if detectable air bubbles are infused into the patient.9","Caleb","Open"
"R_ID1247","R_NAME844","Each tone in the alarm melody shall be composed of a minimum of 4 harmonic components in the range 300 Hz to 4000 Hz comprising an inverted 9th jazz chord.9","Caleb","Open"
"R_ID1249","R_NAME1833","A patient-requested bolus shall be delivered at its prescribed rate, Fbolus, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.9","Jay","Open"
"R_ID1251","R_NAME549","The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door.9","Jay","Open"
"R_ID1252","R_NAME1149","The mechanical pump shall not allow reverse flow from the patient into the pump.9","Jay","Open"
"R_ID1253","R_NAME1903","The alarm indicator appearance shall comply with color, flashing frequency, and duty cycle given in Table 5.9","Jay","Open"
"R_ID1254","R_NAME110","Prior to, or coincident with, loading the drug reservoir must also enter prescription96 on the drug container’s label using the scanner.9","Jay","Open"
"R_ID1255","R_NAME701","tactile response (button press).9","Priya","Open"
"R_ID1256","R_NAME757","Prescribed V T BI and rate shall not exceed the hard limits set by the drug library from the hospital pharmacy for the drug loaded in the PCA pump.9","Caleb","Open"
"R_ID1258","R_NAME1902","The ICE Interface shall transmit encrypted and authenticated current operating status to the ICE system.9","Jay","Open"
