TC_ID,BugID
TC_ID_ID2093,654487
TC_ID_ID2095,579681
TC_ID_ID2096,589911
TC_ID_ID2097,578931
TC_ID_ID2098,995178
TC_ID_ID2099,1459669
TC_ID_ID2099,230144
TC_ID_ID2100,672070
TC_ID_ID2100,613786
TC_ID_ID2101,1407260
TC_ID_ID2103,1218684
TC_ID_ID2103,584961
TC_ID_ID2104,767536
TC_ID_ID2105,989500
TC_ID_ID2105,802833
TC_ID_ID2105,1019110
TC_ID_ID2105,625482
TC_ID_ID2106,688109
TC_ID_ID2106,652934
TC_ID_ID2107,565409
TC_ID_ID2109,458641
TC_ID_ID2110,1351171
TC_ID_ID2110,607285
TC_ID_ID2111,715362
TC_ID_ID2111,661955
TC_ID_ID2111,492762
TC_ID_ID2112,554122
TC_ID_ID2112,1140026
TC_ID_ID2112,529529
TC_ID_ID2112,625254
TC_ID_ID2113,1031441
TC_ID_ID2113,814209
TC_ID_ID2114,560925
TC_ID_ID2115,746790
TC_ID_ID2115,606621
TC_ID_ID2115,599427
TC_ID_ID2116,238966
TC_ID_ID2117,347680
TC_ID_ID2119,1194510
TC_ID_ID2119,1000740
TC_ID_ID2119,693123
TC_ID_ID2120,776398
TC_ID_ID2122,1125575
TC_ID_ID2122,1217219
TC_ID_ID2122,1013850
TC_ID_ID2122,590439
TC_ID_ID2123,659365
TC_ID_ID2124,1368257
TC_ID_ID2124,605797
TC_ID_ID2125,448422
TC_ID_ID2125,422071
TC_ID_ID2126,1464844
TC_ID_ID2126,814550
TC_ID_ID2127,1201493
TC_ID_ID2128,739043
TC_ID_ID2128,990548
TC_ID_ID2128,412669
TC_ID_ID2129,1271952
TC_ID_ID2129,585316
TC_ID_ID2129,409074
TC_ID_ID2131,1068203
TC_ID_ID2132,429571
TC_ID_ID2133,726445
TC_ID_ID2133,553437
TC_ID_ID2134,601004
TC_ID_ID2136,1110053
TC_ID_ID2136,777912
TC_ID_ID2138,930859
TC_ID_ID2138,1053249
TC_ID_ID2138,808252
TC_ID_ID2138,627022
TC_ID_ID2138,612304
TC_ID_ID2139,1077174
TC_ID_ID2139,718668
TC_ID_ID2139,541502
TC_ID_ID2140,846584
TC_ID_ID2140,640030
TC_ID_ID2141,1068203
TC_ID_ID2142,758594
TC_ID_ID2143,885957
TC_ID_ID2143,893533
TC_ID_ID2143,979351
TC_ID_ID2143,465026
TC_ID_ID2144,818024
TC_ID_ID2145,724646
TC_ID_ID2145,686624
TC_ID_ID2145,597570
TC_ID_ID2146,929178
TC_ID_ID2146,645529
TC_ID_ID2147,839953
TC_ID_ID2147,804338
TC_ID_ID2148,627022
TC_ID_ID2149,1400609
TC_ID_ID2149,452126
TC_ID_ID2149,1031347
TC_ID_ID2149,1047748
TC_ID_ID2149,631104
TC_ID_ID2149,625265
TC_ID_ID2151,1057531
TC_ID_ID2151,1070939
TC_ID_ID2151,434726
TC_ID_ID2151,463234
TC_ID_ID2152,546005
TC_ID_ID2152,687764
TC_ID_ID2152,554459
TC_ID_ID2153,529366
TC_ID_ID2153,726456
TC_ID_ID2154,849181
TC_ID_ID2154,940769
TC_ID_ID2154,512820
TC_ID_ID2155,350147
TC_ID_ID2155,564634
TC_ID_ID2156,706017
TC_ID_ID2157,1259133
TC_ID_ID2157,347661
TC_ID_ID2158,940150
TC_ID_ID2158,474637
TC_ID_ID2159,126530
TC_ID_ID2159,652790
TC_ID_ID2159,452574
TC_ID_ID2160,962598
TC_ID_ID2160,619966
TC_ID_ID2161,1473480
TC_ID_ID2161,492276
TC_ID_ID2162,1374217
TC_ID_ID2162,731990
TC_ID_ID2163,451594
TC_ID_ID2163,650758
TC_ID_ID2164,1014734
TC_ID_ID2164,473454
TC_ID_ID2165,577079
TC_ID_ID2166,453461
TC_ID_ID2167,1172808
TC_ID_ID2167,787454
TC_ID_ID2167,724198
TC_ID_ID2167,637302
TC_ID_ID2168,936990
TC_ID_ID2168,1120626
TC_ID_ID2168,644485
TC_ID_ID2168,688130
TC_ID_ID2169,571840
TC_ID_ID2169,1014182
TC_ID_ID2169,603290
TC_ID_ID2170,788234
TC_ID_ID2170,177491
TC_ID_ID2170,961186
TC_ID_ID2171,1030739
TC_ID_ID2171,626877
TC_ID_ID2171,629805
TC_ID_ID2172,463868
TC_ID_ID2172,621875
TC_ID_ID2175,480704
TC_ID_ID2176,775427
TC_ID_ID2176,742394
TC_ID_ID2177,996324
TC_ID_ID2178,906835
TC_ID_ID2178,608226
TC_ID_ID2178,1048415
TC_ID_ID2178,644089
TC_ID_ID2179,1274506
TC_ID_ID2179,838131
TC_ID_ID2182,1471755
TC_ID_ID2182,311488
TC_ID_ID2182,841927
TC_ID_ID2182,318110
TC_ID_ID2184,908650
TC_ID_ID2184,422013
TC_ID_ID2185,547253
TC_ID_ID2186,730514
TC_ID_ID2186,687236
TC_ID_ID2186,574645
TC_ID_ID2187,449548
TC_ID_ID2189,1149973
TC_ID_ID2189,318881
TC_ID_ID2189,926153
TC_ID_ID2190,971197
TC_ID_ID2190,825558
TC_ID_ID2190,847895
TC_ID_ID2191,582354
TC_ID_ID2191,204744
TC_ID_ID2191,898575
TC_ID_ID2191,667223
TC_ID_ID2192,574637
TC_ID_ID2193,633300
TC_ID_ID2193,450150
TC_ID_ID2194,1473484
TC_ID_ID2194,991352
TC_ID_ID2194,921469
TC_ID_ID2194,520573
TC_ID_ID2195,685577
TC_ID_ID2195,1356192
TC_ID_ID2195,1206967
TC_ID_ID2195,325060
TC_ID_ID2196,936530
TC_ID_ID2196,1058175
TC_ID_ID2196,647638
TC_ID_ID2196,626907
TC_ID_ID2197,1248240
TC_ID_ID2197,366707
TC_ID_ID2198,631890
TC_ID_ID2199,1419240
TC_ID_ID2199,419604
TC_ID_ID2200,765619
TC_ID_ID2200,1065966
TC_ID_ID2200,1119196
TC_ID_ID2200,427080
TC_ID_ID2203,1217014
TC_ID_ID2204,910200
TC_ID_ID2204,598622
TC_ID_ID2205,720277
TC_ID_ID2205,612224
TC_ID_ID2205,589107
TC_ID_ID2206,982443
TC_ID_ID2206,801552
TC_ID_ID2206,592451
TC_ID_ID2207,669536
TC_ID_ID2208,1374131
TC_ID_ID2208,1219167
TC_ID_ID2208,601528
TC_ID_ID2209,667013
TC_ID_ID2209,560654
TC_ID_ID2209,333709
TC_ID_ID2210,733715
TC_ID_ID2210,815006
TC_ID_ID2211,371179
TC_ID_ID2211,669871
TC_ID_ID2212,629572
TC_ID_ID2212,1051585
TC_ID_ID2213,583736
TC_ID_ID2214,1068110
TC_ID_ID2215,500052
TC_ID_ID2215,1023408
TC_ID_ID2215,756707
TC_ID_ID2216,1116180
TC_ID_ID2216,887938
TC_ID_ID2218,1413874
TC_ID_ID2218,816536
TC_ID_ID2218,643931
TC_ID_ID2218,507100
TC_ID_ID2219,660566
TC_ID_ID2221,985308
TC_ID_ID2222,549150
TC_ID_ID2223,756707
TC_ID_ID2223,595344
TC_ID_ID2224,700309
TC_ID_ID2224,581651
TC_ID_ID2225,781983
TC_ID_ID2226,504274
TC_ID_ID2227,565511
TC_ID_ID2227,863589
TC_ID_ID2228,383348
TC_ID_ID2229,1462258
TC_ID_ID2229,566434
TC_ID_ID2229,805728
TC_ID_ID2229,454976
TC_ID_ID2229,633134
TC_ID_ID2230,635453
TC_ID_ID2232,1088317
TC_ID_ID2232,924072
TC_ID_ID2233,1262800
TC_ID_ID2233,1123986
TC_ID_ID2233,641522
TC_ID_ID2233,620433
TC_ID_ID2234,96831
TC_ID_ID2234,350892
TC_ID_ID2235,635453
TC_ID_ID2236,1070968
TC_ID_ID2236,698696
TC_ID_ID2237,863163
TC_ID_ID2239,1021971
TC_ID_ID2239,595454
TC_ID_ID2239,504049
TC_ID_ID2240,262419
TC_ID_ID2240,1172808
TC_ID_ID2240,1126026
TC_ID_ID2240,694293
TC_ID_ID2240,446633
TC_ID_ID2241,1240097
TC_ID_ID2241,632351
TC_ID_ID2242,702229
TC_ID_ID2242,657085
TC_ID_ID2242,1124766
TC_ID_ID2243,451386
TC_ID_ID2245,1419240
TC_ID_ID2245,1043525
TC_ID_ID2245,633432
TC_ID_ID2245,646511
TC_ID_ID2246,243141
TC_ID_ID2246,694259
TC_ID_ID2248,706311
TC_ID_ID2249,496726
TC_ID_ID2250,312953
TC_ID_ID2250,839187
TC_ID_ID2252,1059185
TC_ID_ID2252,1074553
TC_ID_ID2252,399747
TC_ID_ID2253,805329
TC_ID_ID2254,1009382
TC_ID_ID2254,392508
TC_ID_ID2255,1450382
TC_ID_ID2255,1308829
TC_ID_ID2255,484210
TC_ID_ID2257,870659
TC_ID_ID2257,638625
TC_ID_ID2257,578931
TC_ID_ID2259,508588
TC_ID_ID2260,418548
TC_ID_ID2260,711734
TC_ID_ID2260,610731
TC_ID_ID2261,997537
TC_ID_ID2261,424129
TC_ID_ID2261,962598
TC_ID_ID2261,591422
TC_ID_ID2262,646975
TC_ID_ID2262,670129
TC_ID_ID2263,996243
TC_ID_ID2263,251812
TC_ID_ID2263,725413
TC_ID_ID2263,571441
TC_ID_ID2264,1056349
TC_ID_ID2264,361165
TC_ID_ID2265,960733
TC_ID_ID2265,624617
TC_ID_ID2265,633977
TC_ID_ID2267,1314403
TC_ID_ID2267,1218034
TC_ID_ID2268,187292
TC_ID_ID2268,592267
TC_ID_ID2269,923525
TC_ID_ID2269,650485
TC_ID_ID2270,1256121
TC_ID_ID2270,1253345
TC_ID_ID2271,1398618
TC_ID_ID2271,642493
TC_ID_ID2271,590051
TC_ID_ID2272,938488
TC_ID_ID2273,685361
TC_ID_ID2273,521672
TC_ID_ID2274,995017
TC_ID_ID2274,561978
TC_ID_ID2274,395645
TC_ID_ID2275,994953
TC_ID_ID2275,1138434
TC_ID_ID2275,428823
TC_ID_ID2276,604400
TC_ID_ID2277,606810
TC_ID_ID2278,1031441
TC_ID_ID2278,1363556
TC_ID_ID2278,787674
TC_ID_ID2278,643809
TC_ID_ID2278,507868
TC_ID_ID2279,892431
TC_ID_ID2280,1009121
TC_ID_ID2281,577447
TC_ID_ID2282,1410380
TC_ID_ID2283,1100987
TC_ID_ID2283,732384
TC_ID_ID2283,903990
TC_ID_ID2283,385559
TC_ID_ID2284,536803
TC_ID_ID2284,405018
TC_ID_ID2284,985908
TC_ID_ID2284,648822
TC_ID_ID2284,544578
TC_ID_ID2286,990323
TC_ID_ID2286,918005
TC_ID_ID2286,716950
TC_ID_ID2286,693239
TC_ID_ID2286,500150
TC_ID_ID2286,495305
TC_ID_ID2287,1084425
TC_ID_ID2287,565349
TC_ID_ID2289,654487
TC_ID_ID2291,851510
TC_ID_ID2291,531199
TC_ID_ID2292,1336443
TC_ID_ID2292,959807
TC_ID_ID2293,1466419
TC_ID_ID2293,787450
TC_ID_ID2294,491165
TC_ID_ID2294,434866
TC_ID_ID2295,1451079
TC_ID_ID2295,989362
TC_ID_ID2295,700309
TC_ID_ID2295,520573
TC_ID_ID2296,406670
TC_ID_ID2297,1452537
TC_ID_ID2297,1139742
TC_ID_ID2298,1460963
TC_ID_ID2298,962073
TC_ID_ID2299,756054
TC_ID_ID2299,565211
TC_ID_ID2300,489584
TC_ID_ID2301,1444408
TC_ID_ID2301,960733
TC_ID_ID2301,1186324
TC_ID_ID2301,595000
TC_ID_ID2302,602560
TC_ID_ID2302,895342
TC_ID_ID2303,688944
TC_ID_ID2303,791865
TC_ID_ID2304,829806
TC_ID_ID2305,608310
TC_ID_ID2306,952627
TC_ID_ID2306,655468
TC_ID_ID2309,1063112
TC_ID_ID2309,1275851
TC_ID_ID2309,1116587
TC_ID_ID2309,788692
TC_ID_ID2309,383491
TC_ID_ID2310,433489
TC_ID_ID2310,427421
TC_ID_ID2310,694591
TC_ID_ID2310,669008
TC_ID_ID2310,422063
TC_ID_ID2311,941279
TC_ID_ID2311,1286869
TC_ID_ID2311,782838
TC_ID_ID2312,656348
TC_ID_ID2312,741520
TC_ID_ID2312,414725
TC_ID_ID2313,1058058
TC_ID_ID2314,1262608
TC_ID_ID2314,262436
TC_ID_ID2314,650757
TC_ID_ID2315,395831
TC_ID_ID2315,540181
TC_ID_ID2316,939458
TC_ID_ID2316,653667
TC_ID_ID2317,1195861
TC_ID_ID2317,764991
TC_ID_ID2317,748977
TC_ID_ID2319,124036
TC_ID_ID2320,602154
TC_ID_ID2320,498902
TC_ID_ID2321,590993
TC_ID_ID2322,932629
TC_ID_ID2322,920031
TC_ID_ID2322,595163
TC_ID_ID2322,484636
TC_ID_ID2323,599546
TC_ID_ID2323,1050333
TC_ID_ID2323,845275
TC_ID_ID2324,1280458
TC_ID_ID2325,597727
TC_ID_ID2327,724732
TC_ID_ID2327,588242
TC_ID_ID2327,471837
TC_ID_ID2327,428658
TC_ID_ID2328,1128158
TC_ID_ID2328,545060
TC_ID_ID2328,797455
TC_ID_ID2329,1002472
TC_ID_ID2329,726455
TC_ID_ID2329,692962
TC_ID_ID2330,1473602
TC_ID_ID2330,480159
TC_ID_ID2330,926781
TC_ID_ID2330,670340
TC_ID_ID2332,1243580
TC_ID_ID2332,884926
TC_ID_ID2333,1426922
TC_ID_ID2333,168909
TC_ID_ID2334,818257
TC_ID_ID2334,963104
TC_ID_ID2334,839953
TC_ID_ID2335,698710
TC_ID_ID2335,595514
TC_ID_ID2337,438975
TC_ID_ID2339,737811
TC_ID_ID2339,589459
TC_ID_ID2341,1028851
TC_ID_ID2341,588227
TC_ID_ID2342,1039212
TC_ID_ID2342,694486
TC_ID_ID2343,596581
TC_ID_ID2343,690708
TC_ID_ID2344,439938
TC_ID_ID2344,1079604
TC_ID_ID2345,670181
TC_ID_ID2345,670615
TC_ID_ID2345,643740
TC_ID_ID2346,515180
TC_ID_ID2346,132228
TC_ID_ID2346,1149986
TC_ID_ID2348,1410393
TC_ID_ID2348,1040250
TC_ID_ID2348,934006
TC_ID_ID2350,864148
TC_ID_ID2350,993776
TC_ID_ID2351,347505
TC_ID_ID2352,645907
TC_ID_ID2353,903877
TC_ID_ID2353,679127
TC_ID_ID2354,520573
TC_ID_ID2354,417890
TC_ID_ID2356,708188
TC_ID_ID2356,939862
TC_ID_ID2356,631888
TC_ID_ID2356,404831
TC_ID_ID2357,602154
TC_ID_ID2358,1172576
TC_ID_ID2359,353102
TC_ID_ID2359,881005
TC_ID_ID2360,1012615
TC_ID_ID2360,921462
TC_ID_ID2360,908650
TC_ID_ID2360,446496
TC_ID_ID2361,1018260
TC_ID_ID2361,632731
TC_ID_ID2361,553849
TC_ID_ID2362,1301041
TC_ID_ID2362,413112
TC_ID_ID2362,1007599
TC_ID_ID2364,541844
TC_ID_ID2365,1259046
TC_ID_ID2365,720976
TC_ID_ID2365,712025
TC_ID_ID2366,115107
TC_ID_ID2366,1422591
TC_ID_ID2366,1255702
TC_ID_ID2367,420666
TC_ID_ID2368,536910
TC_ID_ID2368,682415
TC_ID_ID2368,608563
TC_ID_ID2369,277878
TC_ID_ID2369,1069352
TC_ID_ID2369,691906
TC_ID_ID2369,650568
TC_ID_ID2370,1049218
TC_ID_ID2370,996494
TC_ID_ID2370,1091678
TC_ID_ID2370,479662
TC_ID_ID2373,1439121
TC_ID_ID2374,1197364
TC_ID_ID2374,126547
TC_ID_ID2374,627026
TC_ID_ID2375,858591
TC_ID_ID2375,857333
TC_ID_ID2377,648731
TC_ID_ID2377,424619
TC_ID_ID2378,1359030
TC_ID_ID2378,815879
TC_ID_ID2379,1273163
TC_ID_ID2379,776053
TC_ID_ID2380,594681
TC_ID_ID2380,1200587
TC_ID_ID2380,1092696
TC_ID_ID2381,1194276
TC_ID_ID2382,253105
TC_ID_ID2383,861090
TC_ID_ID2383,391461
TC_ID_ID2383,687423
TC_ID_ID2383,481513
TC_ID_ID2383,644365
TC_ID_ID2384,1060332
TC_ID_ID2384,694281
TC_ID_ID2384,1002472
TC_ID_ID2384,836646
TC_ID_ID2384,491588
TC_ID_ID2386,972720
TC_ID_ID2388,909760
TC_ID_ID2388,347132
TC_ID_ID2389,780079
TC_ID_ID2389,783186
TC_ID_ID2390,1468460
TC_ID_ID2390,1071182
TC_ID_ID2390,680565
TC_ID_ID2390,877598
TC_ID_ID2391,1047239
TC_ID_ID2392,1450710
TC_ID_ID2393,1065963
TC_ID_ID2393,958512
TC_ID_ID2393,655515
TC_ID_ID2393,301289
TC_ID_ID2393,495721
TC_ID_ID2394,911700
TC_ID_ID2395,635128
TC_ID_ID2395,521623
TC_ID_ID2396,1466069
TC_ID_ID2396,1437224
TC_ID_ID2396,513570
TC_ID_ID2396,586579
TC_ID_ID2396,547644
TC_ID_ID2397,1023524
TC_ID_ID2398,430557
TC_ID_ID2398,399952
TC_ID_ID2399,741299
TC_ID_ID2399,530253
TC_ID_ID2400,1303644
TC_ID_ID2400,517383
TC_ID_ID2400,637624
TC_ID_ID2401,1427629
TC_ID_ID2401,886154
TC_ID_ID2402,579874
TC_ID_ID2402,712247
TC_ID_ID2402,615503
TC_ID_ID2404,1286788
TC_ID_ID2404,330590
TC_ID_ID2404,412244
TC_ID_ID2404,546453
TC_ID_ID2406,1474137
TC_ID_ID2406,474052
TC_ID_ID2406,235678
TC_ID_ID2407,1107492
TC_ID_ID2407,978521
TC_ID_ID2407,603129
TC_ID_ID2407,578328
TC_ID_ID2407,418525
TC_ID_ID2409,1054098
TC_ID_ID2410,1066049
TC_ID_ID2410,1068052
TC_ID_ID2410,529875
TC_ID_ID2411,899829
TC_ID_ID2412,263107
TC_ID_ID2412,418207
TC_ID_ID2413,579903
TC_ID_ID2414,1434551
TC_ID_ID2414,934080
TC_ID_ID2415,676278
TC_ID_ID2416,1467028
TC_ID_ID2416,1018339
TC_ID_ID2416,489150
TC_ID_ID2416,558341
TC_ID_ID2416,304654
TC_ID_ID2416,521623
TC_ID_ID2417,1462998
TC_ID_ID2417,661801
TC_ID_ID2417,453274
TC_ID_ID2417,987139
TC_ID_ID2418,1257505
TC_ID_ID2418,586164
TC_ID_ID2419,1023476
TC_ID_ID2420,582931
TC_ID_ID2420,837088
TC_ID_ID2420,756098
TC_ID_ID2421,655468
TC_ID_ID2421,642124
TC_ID_ID2421,491327
TC_ID_ID2422,431731
TC_ID_ID2423,579254
TC_ID_ID2424,606171
TC_ID_ID2425,503932
TC_ID_ID2425,861114
TC_ID_ID2425,668577
TC_ID_ID2425,1139742
TC_ID_ID2425,973333
TC_ID_ID2426,717764
TC_ID_ID2426,743385
TC_ID_ID2426,867492
TC_ID_ID2426,649337
TC_ID_ID2428,1023488
TC_ID_ID2428,478720
TC_ID_ID2428,674059
TC_ID_ID2428,433247
TC_ID_ID2429,489981
TC_ID_ID2431,565512
TC_ID_ID2431,1210692
TC_ID_ID2431,1124351
TC_ID_ID2431,611636
TC_ID_ID2432,1106227
TC_ID_ID2432,610297
TC_ID_ID2432,787824
TC_ID_ID2432,267141
TC_ID_ID2433,703606
TC_ID_ID2435,1460420
TC_ID_ID2435,1029698
TC_ID_ID2436,321533
TC_ID_ID2436,702415
TC_ID_ID2436,647738
TC_ID_ID2437,1410598
TC_ID_ID2437,189601
TC_ID_ID2437,614154
TC_ID_ID2437,677451
TC_ID_ID2437,395645
TC_ID_ID2438,1196329
TC_ID_ID2438,629184
TC_ID_ID2439,926781
TC_ID_ID2439,706053
TC_ID_ID2439,322492
TC_ID_ID2440,1433027
TC_ID_ID2440,1052522
TC_ID_ID2440,658903
TC_ID_ID2442,548829
TC_ID_ID2444,773273
TC_ID_ID2444,676010
TC_ID_ID2445,657085
TC_ID_ID2446,815345
TC_ID_ID2446,1087097
TC_ID_ID2446,1027821
TC_ID_ID2446,649365
TC_ID_ID2447,1204176
TC_ID_ID2447,785670
TC_ID_ID2447,736940
TC_ID_ID2447,672540
TC_ID_ID2447,622292
TC_ID_ID2448,672926
TC_ID_ID2448,728855
TC_ID_ID2448,611942
TC_ID_ID2450,696643
TC_ID_ID2451,498752
TC_ID_ID2451,271370
TC_ID_ID2452,972986
TC_ID_ID2453,610192
TC_ID_ID2454,421363
TC_ID_ID2454,694425
TC_ID_ID2455,452500
TC_ID_ID2455,944013
TC_ID_ID2455,368877
TC_ID_ID2455,555783
TC_ID_ID2456,803806
TC_ID_ID2456,606865
TC_ID_ID2457,598267
TC_ID_ID2458,274303
TC_ID_ID2458,1088840
TC_ID_ID2458,493517
TC_ID_ID2458,740540
TC_ID_ID2459,773611
TC_ID_ID2459,614498
TC_ID_ID2459,627477
TC_ID_ID2460,1256447
TC_ID_ID2460,613712
TC_ID_ID2461,876359
TC_ID_ID2461,614320
TC_ID_ID2461,609441
TC_ID_ID2462,1359047
TC_ID_ID2462,1276745
TC_ID_ID2462,524944
TC_ID_ID2462,1232116
TC_ID_ID2462,579905
TC_ID_ID2463,552641
TC_ID_ID2463,582624
TC_ID_ID2464,1254146
TC_ID_ID2464,541230
TC_ID_ID2465,1385728
TC_ID_ID2465,1126854
TC_ID_ID2466,633782
TC_ID_ID2466,1007894
TC_ID_ID2467,1213648
TC_ID_ID2468,1014182
TC_ID_ID2469,801748
TC_ID_ID2469,686975
TC_ID_ID2469,283711
TC_ID_ID2470,1359030
TC_ID_ID2470,263416
TC_ID_ID2471,806336
TC_ID_ID2471,371739
TC_ID_ID2472,452500
TC_ID_ID2472,898391
TC_ID_ID2472,842153
TC_ID_ID2472,724308
TC_ID_ID2472,894073
TC_ID_ID2472,626388
TC_ID_ID2473,708269
TC_ID_ID2473,613745
TC_ID_ID2474,764768
TC_ID_ID2474,891939
TC_ID_ID2474,633057
TC_ID_ID2475,679412
TC_ID_ID2476,1432127
TC_ID_ID2476,649482
TC_ID_ID2477,888991
TC_ID_ID2478,629703
TC_ID_ID2478,731951
TC_ID_ID2479,946757
TC_ID_ID2479,691867
TC_ID_ID2480,400920
TC_ID_ID2480,633573
TC_ID_ID2481,157422
TC_ID_ID2481,1201766
TC_ID_ID2481,606856
TC_ID_ID2481,604442
TC_ID_ID2481,509008
TC_ID_ID2481,336588
TC_ID_ID2481,490842
TC_ID_ID2482,879679
TC_ID_ID2482,860115
TC_ID_ID2482,677870
TC_ID_ID2482,421941
TC_ID_ID2482,524807
TC_ID_ID2483,159057
TC_ID_ID2483,671526
TC_ID_ID2484,653826
TC_ID_ID2484,888560
TC_ID_ID2484,708101
TC_ID_ID2485,962050
TC_ID_ID2485,868955
TC_ID_ID2485,423175
TC_ID_ID2486,936855
TC_ID_ID2487,1259721
TC_ID_ID2487,620959
TC_ID_ID2487,333523
TC_ID_ID2489,352082
TC_ID_ID2489,887105
TC_ID_ID2490,1028733
TC_ID_ID2490,1209362
TC_ID_ID2490,672454
TC_ID_ID2490,593844
TC_ID_ID2491,666544
TC_ID_ID2491,283711
TC_ID_ID2492,216190
TC_ID_ID2492,1208301
TC_ID_ID2492,641204
TC_ID_ID2492,473568
TC_ID_ID2492,443124
TC_ID_ID2493,915908
TC_ID_ID2493,910439
TC_ID_ID2493,461145
TC_ID_ID2494,279188
TC_ID_ID2495,983940
TC_ID_ID2495,943308
TC_ID_ID2495,575384
TC_ID_ID2496,1113318
TC_ID_ID2496,1049254
TC_ID_ID2497,582931
TC_ID_ID2498,443116
TC_ID_ID2498,668011
TC_ID_ID2498,792437
TC_ID_ID2499,662025
TC_ID_ID2500,558826
TC_ID_ID2500,590513
TC_ID_ID2501,579290
TC_ID_ID2501,63798
TC_ID_ID2501,969670
TC_ID_ID2502,1367259
TC_ID_ID2503,1348597
TC_ID_ID2503,571584
TC_ID_ID2504,608917
TC_ID_ID2505,506885
TC_ID_ID2507,374212
TC_ID_ID2507,489915
TC_ID_ID2507,588227
TC_ID_ID2509,634220
TC_ID_ID2510,868720
TC_ID_ID2511,235746
TC_ID_ID2511,1031065
TC_ID_ID2512,647799
TC_ID_ID2513,540419
TC_ID_ID2513,425971
TC_ID_ID2513,650758
TC_ID_ID2514,916546
TC_ID_ID2514,577233
TC_ID_ID2515,654333
TC_ID_ID2516,611569
TC_ID_ID2516,549497
TC_ID_ID2517,642675
TC_ID_ID2517,642078
TC_ID_ID2518,1440679
TC_ID_ID2518,783142
TC_ID_ID2518,547173
TC_ID_ID2518,691830
TC_ID_ID2518,576296
TC_ID_ID2519,1195861
TC_ID_ID2519,1215858
TC_ID_ID2520,676995
TC_ID_ID2521,693572
TC_ID_ID2523,1433026
TC_ID_ID2524,726453
TC_ID_ID2524,656238
TC_ID_ID2524,71656
TC_ID_ID2524,970858
TC_ID_ID2524,755652
TC_ID_ID2524,648046
TC_ID_ID2524,685791
TC_ID_ID2525,1013443
TC_ID_ID2525,399180
TC_ID_ID2526,670703
TC_ID_ID2527,449763
TC_ID_ID2527,942960
TC_ID_ID2528,1308408
TC_ID_ID2528,430806
TC_ID_ID2528,953115
TC_ID_ID2528,684304
TC_ID_ID2528,581712
TC_ID_ID2529,1004916
TC_ID_ID2529,837536
TC_ID_ID2529,643931
TC_ID_ID2529,637135
TC_ID_ID2530,712786
TC_ID_ID2531,464410
TC_ID_ID2531,904350
TC_ID_ID2531,1065975
TC_ID_ID2531,607289
TC_ID_ID2532,780014
TC_ID_ID2532,555213
TC_ID_ID2533,649628
TC_ID_ID2533,614143
TC_ID_ID2533,686975
TC_ID_ID2533,607285
TC_ID_ID2534,1083702
TC_ID_ID2534,706707
TC_ID_ID2534,714537
TC_ID_ID2534,542991
TC_ID_ID2535,1208439
TC_ID_ID2535,674328
TC_ID_ID2536,1431340
TC_ID_ID2536,566497
TC_ID_ID2536,647141
TC_ID_ID2536,568965
TC_ID_ID2536,565409
TC_ID_ID2537,1296944
TC_ID_ID2537,574589
TC_ID_ID2537,935872
TC_ID_ID2537,1040828
TC_ID_ID2537,480433
TC_ID_ID2538,375614
TC_ID_ID2538,523525
TC_ID_ID2539,409786
TC_ID_ID2539,682640
TC_ID_ID2539,493484
TC_ID_ID2540,287048
TC_ID_ID2540,930746
TC_ID_ID2541,566060
TC_ID_ID2542,556286
TC_ID_ID2543,1064740
TC_ID_ID2543,823030
TC_ID_ID2543,1140703
TC_ID_ID2545,986383
TC_ID_ID2545,244192
TC_ID_ID2545,640087
TC_ID_ID2546,700056
TC_ID_ID2546,656428
TC_ID_ID2546,599522
TC_ID_ID2547,585167
TC_ID_ID2548,530758
TC_ID_ID2548,883641
TC_ID_ID2548,371166
TC_ID_ID2549,1198772
TC_ID_ID2550,1318853
TC_ID_ID2550,614320
TC_ID_ID2550,627994
TC_ID_ID2551,658472
TC_ID_ID2552,192286
TC_ID_ID2552,658166
TC_ID_ID2553,581842
TC_ID_ID2554,555783
TC_ID_ID2554,587955
TC_ID_ID2555,884588
TC_ID_ID2555,1111718
TC_ID_ID2556,1462924
TC_ID_ID2556,590770
TC_ID_ID2556,685689
TC_ID_ID2556,664675
TC_ID_ID2557,1095111
TC_ID_ID2557,794716
TC_ID_ID2557,962050
TC_ID_ID2557,553101
TC_ID_ID2558,1262608
TC_ID_ID2558,1138768
TC_ID_ID2558,493517
TC_ID_ID2558,654892
TC_ID_ID2558,692816
TC_ID_ID2558,601528
TC_ID_ID2559,159057
TC_ID_ID2559,1082010
TC_ID_ID2561,1005312
TC_ID_ID2561,645411
TC_ID_ID2561,604442
TC_ID_ID2561,575471
TC_ID_ID2562,171103
TC_ID_ID2562,539821
TC_ID_ID2564,1410668
TC_ID_ID2564,690737
TC_ID_ID2564,1195662
TC_ID_ID2564,919791
TC_ID_ID2564,641732
TC_ID_ID2564,608125
TC_ID_ID2565,418830
TC_ID_ID2565,1235085
TC_ID_ID2565,859123
TC_ID_ID2565,576442
TC_ID_ID2566,1088973
TC_ID_ID2567,506195
TC_ID_ID2567,1009121
TC_ID_ID2567,753331
TC_ID_ID2568,712230
TC_ID_ID2569,398475
TC_ID_ID2569,703581
TC_ID_ID2570,1040228
TC_ID_ID2570,1240454
TC_ID_ID2570,738004
TC_ID_ID2570,463187
TC_ID_ID2570,721468
