"BID","CID"
"BID2696","CID2237"
"BID1938","CID2241"
"BID590","CID2243"
"BID622","CID2245"
"BID2745","CID2245"
"BID257","CID2247"
"BID1374","CID2247"
"BID1064","CID2251"
"BID2981","CID2251"
"BID328","CID2255"
"BID510","CID2255"
"BID1110","CID2255"
"BID2010","CID2255"
"BID2217","CID2255"
"BID2761","CID2255"
"BID1687","CID2257"
"BID1790","CID2257"
"BID848","CID2261"
"BID2425","CID2263"
"BID1493","CID2265"
"BID1487","CID2267"
"BID1926","CID2267"
"BID947","CID2271"
"BID1731","CID2271"
"BID1734","CID2275"
"BID2397","CID2277"
"BID943","CID2281"
"BID1876","CID2281"
"BID2602","CID2281"
"BID2932","CID2283"
"BID1794","CID2285"
"BID2745","CID2285"
"BID737","CID2287"
"BID1240","CID2291"
"BID2601","CID2293"
"BID329","CID2295"
"BID384","CID2295"
"BID1194","CID2295"
"BID2533","CID2297"
"BID1467","CID2301"
"BID1572","CID2303"
"BID2439","CID2305"
"BID379","CID2311"
"BID2132","CID2311"
"BID2525","CID2311"
"BID118","CID2313"
"BID137","CID2313"
"BID2042","CID2317"
"BID2179","CID2317"
"BID265","CID2321"
"BID915","CID2321"
"BID2213","CID2323"
"BID1982","CID2325"
"BID2722","CID2325"
"BID681","CID2327"
"BID2766","CID2333"
"BID2008","CID2335"
"BID1946","CID2343"
"BID944","CID2345"
"BID2528","CID2345"
"BID401","CID2347"
"BID892","CID2347"
"BID2735","CID2347"
"BID106","CID2351"
"BID2209","CID2351"
"BID2155","CID2353"
"BID525","CID2355"
"BID556","CID2355"
"BID1373","CID2355"
"BID706","CID2357"
"BID2116","CID2361"
"BID2127","CID2371"
"BID2762","CID2371"
"BID419","CID2373"
"BID1938","CID2373"
"BID1450","CID2375"
"BID305","CID2377"
"BID998","CID2381"
"BID1445","CID2387"
"BID2982","CID2391"
"BID1351","CID2393"
"BID2929","CID2393"
"BID1437","CID2395"
"BID1676","CID2395"
"BID966","CID2397"
"BID2645","CID2397"
"BID1044","CID2401"
"BID453","CID2403"
"BID1804","CID2403"
"BID605","CID2407"
"BID1235","CID2407"
"BID692","CID2411"
"BID930","CID2411"
"BID1672","CID2413"
"BID2313","CID2413"
"BID1781","CID2415"
"BID2043","CID2415"
"BID1227","CID2417"
"BID1711","CID2417"
"BID2604","CID2423"
"BID779","CID2425"
"BID838","CID2425"
"BID990","CID2425"
"BID1171","CID2427"
"BID2034","CID2433"
"BID2651","CID2435"
"BID2785","CID2435"
"BID2751","CID2437"
"BID1183","CID2445"
"BID1414","CID2445"
"BID2081","CID2445"
"BID575","CID2447"
"BID2946","CID2447"
"BID2040","CID2451"
"BID141","CID2453"
"BID472","CID2453"
"BID1496","CID2453"
"BID1907","CID2453"
"BID116","CID2461"
"BID990","CID2463"
"BID2318","CID2463"
"BID569","CID2465"
"BID2248","CID2467"
"BID2756","CID2467"
"BID1881","CID2471"
"BID255","CID2473"
"BID1198","CID2473"
"BID2759","CID2473"
"BID637","CID2475"
"BID1308","CID2477"
"BID2878","CID2477"
"BID1774","CID2483"
"BID2540","CID2485"
"BID1987","CID2487"
"BID442","CID2491"
"BID1437","CID2491"
"BID762","CID2497"
"BID1331","CID2497"
"BID37","CID2501"
"BID1258","CID2501"
"BID2353","CID2501"
"BID207","CID2505"
"BID38","CID2507"
"BID2280","CID2507"
"BID2423","CID2507"
"BID1806","CID2515"
"BID513","CID2517"
"BID1503","CID2517"
"BID1424","CID2521"
"BID141","CID2527"
"BID2363","CID2527"
"BID2793","CID2527"
"BID680","CID2531"
"BID1133","CID2533"
"BID2977","CID2537"
"BID642","CID2541"
"BID1555","CID2541"
"BID1183","CID2543"
"BID1233","CID2543"
"BID2817","CID2543"
"BID2958","CID2543"
"BID790","CID2545"
"BID2328","CID2545"
"BID2651","CID2545"
"BID1170","CID2547"
"BID1663","CID2547"
"BID232","CID2555"
"BID329","CID2555"
"BID2444","CID2555"
"BID487","CID2561"
"BID947","CID2561"
"BID646","CID2563"
"BID492","CID2567"
"BID2568","CID2567"
"BID1485","CID2571"
"BID1894","CID2571"
"BID1238","CID2573"
"BID2439","CID2573"
"BID1070","CID2575"
"BID1332","CID2583"
"BID2883","CID2583"
"BID63","CID2585"
"BID463","CID2587"
"BID2586","CID2587"
"BID228","CID2591"
"BID8","CID2595"
"BID161","CID2595"
"BID2704","CID2595"
"BID526","CID2597"
"BID1857","CID2597"
"BID1878","CID2597"
"BID275","CID2603"
"BID385","CID2603"
"BID2407","CID2607"
"BID744","CID2611"
"BID738","CID2613"
"BID2689","CID2613"
"BID700","CID2615"
"BID2080","CID2615"
"BID2763","CID2623"
"BID380","CID2627"
"BID1205","CID2627"
"BID1210","CID2627"
"BID1665","CID2627"
"BID62","CID2631"
"BID1159","CID2631"
"BID1438","CID2631"
"BID2159","CID2631"
"BID1384","CID2633"
"BID307","CID2635"
"BID478","CID2637"
"BID2533","CID2641"
"BID2537","CID2641"
"BID2884","CID2641"
"BID393","CID2643"
"BID2302","CID2645"
"BID95","CID2651"
"BID552","CID2657"
"BID1540","CID2657"
"BID490","CID2661"
"BID1629","CID2661"
"BID1693","CID2661"
"BID2175","CID2661"
"BID1852","CID2663"
"BID2552","CID2663"
"BID1851","CID2665"
"BID532","CID2667"
"BID2786","CID2667"
"BID2799","CID2667"
"BID1127","CID2677"
"BID2110","CID2677"
"BID2258","CID2677"
"BID1923","CID2681"
"BID2157","CID2681"
"BID237","CID2683"
"BID426","CID2683"
"BID1160","CID2683"
"BID31","CID2687"
"BID161","CID2687"
"BID2920","CID2687"
"BID204","CID2691"
"BID881","CID2691"
"BID849","CID2693"
"BID2612","CID2695"
"BID2648","CID2697"
"BID464","CID2701"
"BID2923","CID2701"
"BID1773","CID2703"
"BID2225","CID2703"
"BID2040","CID2705"
"BID383","CID2711"
"BID1258","CID2711"
"BID1605","CID2713"
"BID2997","CID2713"
"BID2084","CID2715"
"BID279","CID2717"
"BID861","CID2717"
"BID2581","CID2717"
"BID1716","CID2721"
"BID825","CID2723"
"BID852","CID2725"
"BID1434","CID2731"
"BID1803","CID2731"
"BID607","CID2735"
"BID1375","CID2737"
"BID2878","CID2737"
"BID1130","CID2741"
"BID2142","CID2741"
"BID2820","CID2741"
"BID91","CID2743"
"BID344","CID2743"
"BID1754","CID2747"
"BID1766","CID2747"
"BID2769","CID2751"
"BID2844","CID2753"
"BID2941","CID2753"
"BID86","CID2761"
"BID924","CID2763"
"BID1545","CID2763"
"BID2442","CID2763"
"BID2711","CID2767"
"BID703","CID2771"
"BID894","CID2773"
"BID1516","CID2773"
"BID2600","CID2773"
"BID1756","CID2781"
"BID1846","CID2781"
"BID347","CID2783"
"BID1134","CID2783"
"BID1986","CID2783"
"BID1555","CID2785"
"BID2670","CID2787"
"BID519","CID2791"
"BID2521","CID2793"
"BID777","CID2807"
"BID804","CID2807"
"BID206","CID2811"
"BID2222","CID2811"
"BID1692","CID2813"
"BID2840","CID2813"
"BID2783","CID2815"
"BID2427","CID2817"
"BID2989","CID2821"
"BID403","CID2823"
"BID709","CID2823"
"BID1753","CID2825"
"BID223","CID2827"
"BID1010","CID2831"
"BID2578","CID2831"
"BID1040","CID2835"
"BID205","CID2841"
"BID1297","CID2841"
"BID1515","CID2841"
"BID629","CID2843"
"BID2511","CID2843"
"BID216","CID2847"
"BID956","CID2847"
"BID415","CID2853"
"BID730","CID2853"
"BID30","CID2863"
"BID554","CID2867"
"BID756","CID2867"
"BID1912","CID2867"
"BID625","CID2871"
"BID1374","CID2871"
"BID816","CID2875"
"BID1421","CID2875"
"BID1528","CID2875"
"BID1654","CID2875"
"BID2923","CID2875"
"BID362","CID2877"
"BID664","CID2877"
"BID2041","CID2877"
"BID2333","CID2877"
"BID2546","CID2885"
"BID379","CID2887"
"BID70","CID2893"
"BID2008","CID2893"
"BID2064","CID2893"
"BID2305","CID2895"
"BID2088","CID2897"
"BID82","CID2901"
"BID480","CID2901"
"BID1583","CID2901"
"BID1874","CID2901"
"BID2155","CID2901"
"BID1794","CID2903"
"BID1459","CID2905"
"BID1526","CID2905"
"BID1680","CID2907"
"BID2351","CID2907"
"BID2196","CID2911"
"BID2873","CID2913"
"BID673","CID2921"
"BID2557","CID2923"
"BID2472","CID2925"
"BID953","CID2931"
"BID1761","CID2931"
"BID2053","CID2931"
"BID1889","CID2933"
"BID101","CID2935"
"BID1630","CID2935"
"BID2591","CID2935"
"BID1594","CID2937"
"BID2156","CID2937"
"BID2474","CID2937"
"BID2529","CID2941"
"BID897","CID2945"
"BID1410","CID2945"
"BID277","CID2947"
"BID1377","CID2947"
"BID1838","CID2951"
"BID836","CID2953"
"BID2986","CID2957"
"BID833","CID2961"
"BID2275","CID2963"
"BID1281","CID2965"
"BID716","CID2967"
"BID1457","CID2967"
"BID903","CID2971"
"BID2499","CID2973"
"BID573","CID2975"
"BID597","CID2981"
"BID1765","CID2981"
"BID2869","CID2981"
"BID1629","CID2987"
"BID1639","CID2987"
"BID8","CID2995"
"BID1304","CID2995"
"BID463","CID2997"
"BID1236","CID2997"
"BID1705","CID3003"
"BID255","CID3005"
"BID2640","CID3005"
"BID2938","CID3005"
"BID2579","CID3011"
"BID1177","CID3013"
"BID1933","CID3013"
"BID1613","CID3023"
"BID448","CID3025"
"BID1090","CID3025"
"BID2049","CID3025"
"BID29","CID3027"
"BID1366","CID3027"
"BID2654","CID3027"
"BID2458","CID3031"
"BID330","CID3033"
"BID474","CID3033"
"BID1137","CID3033"
"BID261","CID3035"
"BID1693","CID3037"
"BID2968","CID3037"
"BID1646","CID3041"
"BID1968","CID3041"
"BID1695","CID3043"
"BID583","CID3051"
"BID1831","CID3051"
"BID2526","CID3053"
"BID2802","CID3053"
"BID2521","CID3057"
"BID550","CID3061"
"BID919","CID3063"
"BID1186","CID3063"
"BID360","CID3067"
"BID90","CID3071"
"BID1272","CID3073"
"BID1463","CID3075"
"BID1814","CID3077"
"BID2506","CID3077"
"BID29","CID3081"
"BID1898","CID3081"
"BID854","CID3083"
"BID880","CID3087"
"BID1395","CID3087"
"BID1121","CID3091"
"BID2051","CID3091"
"BID426","CID3093"
"BID611","CID3093"
"BID2951","CID3093"
"BID704","CID3095"
"BID2345","CID3095"
"BID2379","CID3095"
"BID2604","CID3095"
"BID864","CID3097"
"BID961","CID3097"
"BID1267","CID3097"
"BID515","CID3105"
"BID1602","CID3105"
"BID2281","CID3105"
"BID975","CID3111"
"BID1492","CID3111"
"BID848","CID3113"
"BID1175","CID3113"
"BID2182","CID3113"
"BID2231","CID3113"
"BID39","CID3115"
"BID251","CID3115"
"BID508","CID3115"
"BID555","CID3121"
"BID1527","CID3121"
"BID919","CID3123"
"BID2882","CID3123"
"BID30","CID3125"
"BID80","CID3125"
"BID2014","CID3125"
"BID1050","CID3133"
"BID72","CID3137"
"BID1155","CID3137"
"BID2183","CID3141"
"BID658","CID3145"
"BID647","CID3151"
"BID884","CID3155"
"BID2507","CID3155"
"BID1517","CID3157"
"BID1882","CID3157"
"BID571","CID3161"
"BID2184","CID3161"
"BID1981","CID3163"
"BID2685","CID3163"
"BID24","CID3165"
"BID2633","CID3165"
"BID1286","CID3167"
"BID2604","CID3167"
"BID2148","CID3171"
"BID2278","CID3171"
"BID2117","CID3173"
"BID1413","CID3177"
"BID1573","CID3177"
"BID2463","CID3177"
"BID2977","CID3183"
"BID944","CID3185"
"BID1520","CID3185"
"BID1407","CID3187"
"BID776","CID3191"
"BID915","CID3191"
"BID2029","CID3193"
"BID1100","CID3197"
"BID2987","CID3201"
"BID157","CID3203"
"BID2635","CID3207"
"BID2514","CID3211"
"BID124","CID3213"
"BID1321","CID3213"
"BID2444","CID3213"
"BID2889","CID3213"
"BID1428","CID3215"
"BID1359","CID3221"
"BID2545","CID3221"
"BID1262","CID3223"
"BID1388","CID3223"
"BID1701","CID3223"
"BID2059","CID3223"
"BID622","CID3227"
"BID188","CID3233"
"BID2147","CID3233"
"BID2435","CID3233"
"BID2562","CID3235"
"BID699","CID3241"
"BID2582","CID3241"
"BID1116","CID3243"
"BID2893","CID3243"
"BID1157","CID3245"
"BID2024","CID3245"
"BID2853","CID3245"
"BID1951","CID3247"
"BID1381","CID3251"
"BID2159","CID3251"
"BID568","CID3253"
"BID127","CID3255"
"BID392","CID3255"
"BID1376","CID3255"
"BID1864","CID3255"
"BID2834","CID3255"
"BID380","CID3261"
"BID622","CID3261"
"BID1346","CID3261"
"BID1562","CID3261"
"BID1802","CID3261"
"BID2265","CID3261"
"BID2822","CID3265"
"BID48","CID3267"
"BID574","CID3273"
"BID368","CID3275"
"BID933","CID3275"
"BID1604","CID3277"
"BID530","CID3281"
"BID876","CID3281"
"BID983","CID3281"
"BID1106","CID3281"
"BID1288","CID3281"
"BID1598","CID3283"
"BID875","CID3285"
"BID966","CID3285"
"BID1911","CID3287"
"BID2860","CID3287"
"BID2144","CID3291"
"BID1277","CID3293"
"BID57","CID3297"
"BID1488","CID3301"
"BID2478","CID3301"
"BID316","CID3303"
"BID1904","CID3303"
"BID2509","CID3303"
"BID1689","CID3305"
"BID2798","CID3307"
"BID1855","CID3311"
"BID1710","CID3313"
"BID440","CID3315"
"BID560","CID3315"
"BID2668","CID3315"
"BID986","CID3321"
"BID2515","CID3323"
"BID16","CID3325"
"BID1115","CID3325"
"BID803","CID3327"
"BID2904","CID3327"
"BID102","CID3331"
"BID2894","CID3331"
"BID69","CID3333"
"BID472","CID3333"
"BID268","CID3335"
"BID1497","CID3337"
"BID1099","CID3341"
"BID857","CID3343"
"BID1434","CID3343"
"BID2176","CID3345"
"BID2636","CID3345"
"BID1325","CID3347"
"BID1170","CID3353"
"BID168","CID3355"
"BID1432","CID3355"
"BID2080","CID3355"
"BID2847","CID3357"
"BID20","CID3367"
"BID2441","CID3367"
"BID2996","CID3367"
"BID1144","CID3371"
"BID765","CID3373"
"BID1165","CID3375"
"BID2541","CID3375"
"BID1514","CID3377"
"BID1238","CID3381"
"BID2505","CID3383"
"BID161","CID3391"
"BID188","CID3391"
"BID1365","CID3393"
"BID2219","CID3397"
"BID1515","CID3403"
"BID2133","CID3403"
"BID2798","CID3403"
"BID240","CID3407"
"BID670","CID3407"
"BID1399","CID3407"
"BID201","CID3411"
"BID1324","CID3411"
"BID2045","CID3411"
"BID2844","CID3411"
"BID1215","CID3417"
"BID2538","CID3417"
"BID2950","CID3417"
"BID995","CID3421"
"BID1269","CID3421"
"BID2928","CID3421"
"BID686","CID3423"
"BID1440","CID3427"
"BID2018","CID3427"
"BID754","CID3431"
"BID246","CID3433"
"BID1709","CID3435"
"BID2282","CID3435"
"BID2520","CID3441"
"BID2832","CID3441"
"BID2450","CID3443"
"BID2840","CID3443"
"BID2877","CID3445"
"BID2960","CID3445"
"BID663","CID3447"
"BID383","CID3453"
"BID1063","CID3455"
"BID1535","CID3455"
"BID840","CID3457"
"BID2011","CID3457"
"BID1728","CID3461"
"BID2765","CID3461"
"BID1772","CID3465"
"BID1533","CID3467"
"BID271","CID3471"
"BID2068","CID3473"
"BID2943","CID3473"
"BID128","CID3475"
"BID933","CID3475"
"BID1184","CID3477"
"BID1853","CID3481"
"BID2059","CID3481"
"BID2281","CID3481"
"BID1325","CID3483"
"BID2448","CID3483"
"BID1388","CID3485"
"BID2021","CID3485"
"BID616","CID3487"
"BID211","CID3491"
"BID1435","CID3493"
"BID1546","CID3493"
"BID1849","CID3495"
"BID66","CID3497"
"BID143","CID3497"
"BID1327","CID3497"
"BID1651","CID3497"
"BID1638","CID3503"
"BID1685","CID3503"
"BID2871","CID3505"
"BID1540","CID3507"
"BID1735","CID3507"
"BID2885","CID3507"
"BID312","CID3511"
"BID317","CID3511"
"BID646","CID3511"
"BID747","CID3511"
"BID2485","CID3511"
"BID649","CID3515"
"BID1814","CID3515"
"BID2712","CID3515"
"BID2877","CID3517"
"BID955","CID3525"
"BID1210","CID3525"
"BID1687","CID3525"
"BID2093","CID3525"
"BID2663","CID3527"
"BID2930","CID3533"
"BID929","CID3535"
"BID1624","CID3535"
"BID1780","CID3535"
"BID1272","CID3537"
"BID2456","CID3537"
"BID2781","CID3543"
"BID2791","CID3543"
"BID1093","CID3551"
"BID1012","CID3555"
"BID1110","CID3557"
"BID1492","CID3557"
"BID2134","CID3561"
"BID2580","CID3561"
"BID148","CID3563"
"BID847","CID3565"
"BID896","CID3565"
"BID2767","CID3565"
"BID351","CID3567"
"BID396","CID3567"
"BID666","CID3571"
"BID1689","CID3571"
"BID279","CID3573"
"BID1844","CID3573"
"BID1034","CID3575"
"BID1390","CID3581"
"BID1037","CID3585"
"BID1025","CID3587"
"BID1825","CID3587"
"BID2205","CID3587"
"BID62","CID3591"
"BID1617","CID3591"
"BID2117","CID3593"
"BID2970","CID3593"
"BID1847","CID3595"
"BID1472","CID3597"
"BID1424","CID3601"
"BID1811","CID3603"
"BID61","CID3605"
"BID1327","CID3605"
"BID683","CID3607"
"BID615","CID3611"
"BID2348","CID3615"
"BID1232","CID3617"
"BID2653","CID3617"
"BID1845","CID3621"
"BID1639","CID3623"
"BID1163","CID3625"
"BID2295","CID3627"
"BID1508","CID3631"
"BID1863","CID3631"
"BID1494","CID3637"
"BID2601","CID3643"
"BID2475","CID3645"
"BID1184","CID3651"
"BID2207","CID3653"
"BID1512","CID3655"
"BID1873","CID3655"
"BID2576","CID3657"
"BID253","CID3661"
"BID114","CID3663"
"BID1104","CID3665"
"BID1927","CID3665"
"BID2039","CID3665"
"BID160","CID3667"
"BID2582","CID3671"
"BID215","CID3677"
"BID1867","CID3677"
"BID328","CID3681"
"BID1468","CID3681"
"BID502","CID3685"
"BID1392","CID3685"
"BID2904","CID3685"
"BID2749","CID3687"
"BID2403","CID3693"
"BID2226","CID3695"
"BID2977","CID3695"
"BID1111","CID3697"
"BID1503","CID3697"
"BID2055","CID3697"
"BID318","CID3703"
"BID280","CID3705"
"BID361","CID3705"
"BID562","CID3711"
"BID1080","CID3711"
"BID197","CID3713"
"BID1746","CID3713"
"BID2328","CID3715"
"BID469","CID3717"
"BID2011","CID3717"
"BID1681","CID3721"
"BID2386","CID3723"
"BID2393","CID3725"
"BID77","CID3727"
"BID563","CID3731"
"BID629","CID3731"
"BID1929","CID3733"
"BID527","CID3735"
"BID1085","CID3737"
"BID1223","CID3737"
"BID2125","CID3737"
"BID1733","CID3743"
"BID2033","CID3743"
"BID404","CID3745"
"BID2093","CID3745"
"BID151","CID3747"
"BID2101","CID3747"
"BID2904","CID3751"
"BID1275","CID3753"
"BID2423","CID3753"
"BID581","CID3755"
"BID901","CID3757"
"BID2911","CID3757"
"BID865","CID3765"
"BID188","CID3767"
"BID2118","CID3771"
"BID2653","CID3773"
"BID136","CID3775"
"BID1148","CID3775"
"BID661","CID3777"
"BID2147","CID3777"
"BID1146","CID3781"
"BID876","CID3783"
"BID2618","CID3783"
"BID1158","CID3785"
"BID2609","CID3785"
"BID721","CID3787"
"BID43","CID3791"
"BID50","CID3793"
"BID142","CID3793"
"BID838","CID3801"
"BID1048","CID3801"
"BID461","CID3803"
"BID822","CID3805"
"BID2677","CID3805"
"BID1253","CID3807"
"BID1935","CID3807"
"BID154","CID3811"
"BID176","CID3811"
"BID424","CID3811"
"BID1793","CID3811"
"BID2982","CID3811"
"BID604","CID3813"
"BID1359","CID3813"
"BID2802","CID3815"
"BID1521","CID3823"
"BID2475","CID3827"
"BID2971","CID3831"
"BID1084","CID3835"
"BID1553","CID3835"
"BID2426","CID3835"
"BID988","CID3837"
"BID2486","CID3837"
"BID2879","CID3837"
"BID898","CID3841"
"BID2779","CID3843"
"BID2744","CID3845"
"BID389","CID3851"
"BID203","CID3855"
"BID1775","CID3857"
"BID660","CID3865"
"BID1499","CID3865"
"BID1719","CID3867"
"BID2582","CID3867"
"BID1463","CID3871"
"BID1976","CID3873"
"BID1452","CID3875"
"BID2098","CID3875"
"BID2714","CID3875"
"BID2871","CID3875"
"BID1468","CID3877"
"BID1493","CID3877"
"BID1650","CID3877"
"BID2068","CID3877"
"BID1166","CID3881"
"BID541","CID3883"
"BID1636","CID3885"
"BID2291","CID3885"
"BID1951","CID3887"
"BID2445","CID3887"
"BID868","CID3891"
"BID1742","CID3891"
"BID1204","CID3893"
"BID1674","CID3893"
"BID2295","CID3893"
"BID895","CID3895"
"BID834","CID3897"
"BID966","CID3901"
"BID5","CID3903"
"BID550","CID3903"
"BID1217","CID3903"
"BID2257","CID3903"
"BID56","CID3911"
"BID810","CID3911"
"BID2469","CID3911"
"BID3","CID3913"
"BID2883","CID3913"
"BID726","CID3917"
"BID128","CID3921"
"BID1112","CID3921"
"BID57","CID3923"
"BID1847","CID3923"
"BID2615","CID3925"
"BID894","CID3927"
"BID871","CID3935"
"BID2615","CID3935"
"BID758","CID3943"
"BID2879","CID3943"
"BID2881","CID3943"
"BID2952","CID3945"
"BID784","CID3947"
"BID2208","CID3947"
"BID2357","CID3951"
"BID141","CID3953"
"BID1206","CID3953"
"BID2829","CID3953"
"BID55","CID3955"
"BID841","CID3955"
"BID2740","CID3955"
"BID158","CID3957"
"BID386","CID3957"
"BID747","CID3957"
"BID987","CID3957"
"BID2089","CID3957"
"BID2882","CID3957"
"BID788","CID3963"
"BID114","CID3965"
"BID512","CID3965"
"BID792","CID3965"
"BID1017","CID3965"
"BID1047","CID3965"
"BID435","CID3967"
"BID779","CID3967"
"BID2985","CID3971"
"BID2595","CID3975"
"BID613","CID3983"
"BID1013","CID3983"
"BID2990","CID3983"
"BID815","CID3985"
"BID1505","CID3985"
"BID1774","CID3985"
"BID1352","CID3987"
"BID2360","CID3987"
"BID2587","CID3987"
"BID1307","CID3993"
"BID2687","CID3995"
"BID1287","CID4001"
"BID724","CID4003"
"BID1035","CID4003"
"BID712","CID4005"
"BID783","CID4005"
"BID1358","CID4007"
"BID1606","CID4007"
"BID2674","CID4007"
"BID2955","CID4007"
"BID2463","CID4013"
"BID184","CID4015"
"BID1072","CID4015"
"BID2038","CID4021"
"BID703","CID4025"
"BID1084","CID4027"
"BID1217","CID4027"
"BID1769","CID4027"
"BID2406","CID4027"
"BID2878","CID4027"
"BID252","CID4033"
"BID2181","CID4035"
"BID767","CID4043"
"BID1911","CID4047"
"BID564","CID4051"
"BID2854","CID4051"
"BID947","CID4053"
"BID1669","CID4057"
"BID2060","CID4057"
"BID2672","CID4057"
"BID2928","CID4057"
"BID2892","CID4061"
"BID310","CID4065"
"BID2274","CID4065"
"BID1376","CID4067"
"BID720","CID4071"
"BID363","CID4073"
"BID546","CID4077"
"BID2789","CID4077"
"BID1652","CID4083"
"BID551","CID4085"
"BID892","CID4085"
"BID2487","CID4087"
"BID278","CID4091"
"BID419","CID4091"
"BID938","CID4093"
"BID762","CID4095"
"BID2258","CID4097"
"BID2125","CID4103"
"BID2136","CID4105"
"BID1783","CID4107"
"BID2871","CID4107"
"BID1702","CID4111"
"BID1982","CID4111"
"BID1331","CID4113"
"BID2639","CID4113"
"BID1568","CID4115"
"BID2918","CID4115"
"BID2928","CID4115"
"BID1675","CID4121"
"BID1892","CID4121"
"BID638","CID4123"
"BID1060","CID4123"
"BID2114","CID4127"
"BID2517","CID4127"
"BID2068","CID4131"
"BID2226","CID4131"
"BID298","CID4133"
"BID26","CID4135"
"BID665","CID4135"
"BID2249","CID4135"
"BID42","CID4141"
"BID706","CID4143"
"BID1405","CID4143"
"BID134","CID4145"
"BID1303","CID4145"
"BID2449","CID4145"
"BID2611","CID4145"
"BID526","CID4151"
"BID1098","CID4151"
"BID1735","CID4151"
"BID1967","CID4151"
"BID2242","CID4151"
"BID2900","CID4151"
"BID1304","CID4153"
"BID615","CID4157"
"BID1473","CID4157"
"BID2234","CID4157"
"BID1890","CID4161"
"BID845","CID4163"
"BID2817","CID4163"
"BID1060","CID4171"
"BID2177","CID4173"
"BID2748","CID4173"
"BID2181","CID4175"
"BID2354","CID4175"
"BID2672","CID4175"
"BID2257","CID4177"
"BID1940","CID4181"
"BID2497","CID4183"
"BID655","CID4187"
"BID2832","CID4191"
"BID827","CID4193"
"BID1211","CID4193"
"BID1474","CID4195"
"BID193","CID4197"
"BID606","CID4197"
"BID1377","CID4201"
"BID1857","CID4201"
"BID2314","CID4201"
"BID2474","CID4201"
"BID2510","CID4201"
"BID116","CID4203"
"BID2571","CID4203"
"BID2738","CID4203"
"BID261","CID4205"
"BID628","CID4205"
"BID2267","CID4205"
"BID1039","CID4207"
"BID2813","CID4207"
"BID1417","CID4211"
"BID1758","CID4213"
"BID664","CID4217"
"BID1283","CID4217"
"BID1409","CID4217"
"BID1682","CID4217"
"BID2610","CID4217"
"BID541","CID4221"
"BID1458","CID4221"
"BID2260","CID4221"
"BID1023","CID4223"
"BID2280","CID4223"
"BID1120","CID4231"
"BID1086","CID4235"
"BID2214","CID4235"
"BID578","CID4241"
"BID1644","CID4241"
"BID1280","CID4247"
"BID1044","CID4257"
"BID2516","CID4257"
"BID562","CID4263"
"BID977","CID4263"
"BID1639","CID4263"
"BID2357","CID4263"
"BID416","CID4265"
"BID69","CID4271"
"BID262","CID4271"
"BID793","CID4271"
"BID1646","CID4271"
"BID2677","CID4275"
"BID791","CID4277"
"BID2804","CID4281"
"BID709","CID4283"
"BID2053","CID4285"
"BID2483","CID4285"
"BID1216","CID4287"
"BID2199","CID4287"
"BID795","CID4291"
"BID1021","CID4291"
"BID1145","CID4291"
"BID1421","CID4291"
"BID2867","CID4293"
"BID2999","CID4293"
"BID592","CID4295"
"BID751","CID4295"
"BID722","CID4297"
"BID949","CID4301"
"BID3000","CID4301"
"BID1669","CID4303"
"BID2574","CID4303"
"BID2709","CID4303"
"BID1968","CID4305"
"BID1206","CID4307"
"BID1564","CID4307"
"BID2031","CID4307"
"BID2216","CID4307"
"BID2460","CID4313"
"BID2275","CID4315"
"BID2161","CID4317"
"BID2405","CID4317"
"BID1870","CID4321"
"BID1685","CID4325"
"BID1047","CID4327"
"BID2789","CID4327"
"BID2852","CID4327"
"BID646","CID4331"
"BID1031","CID4331"
"BID1997","CID4331"
"BID2068","CID4331"
"BID2673","CID4331"
"BID1683","CID4333"
"BID2359","CID4333"
"BID2879","CID4333"
"BID1461","CID4335"
"BID2711","CID4335"
"BID125","CID4337"
"BID2694","CID4337"
"BID1393","CID4343"
"BID1802","CID4343"
"BID612","CID4345"
"BID254","CID4351"
"BID1871","CID4351"
"BID2187","CID4353"
"BID731","CID4355"
"BID2921","CID4357"
"BID1464","CID4361"
"BID1786","CID4361"
"BID2465","CID4363"
"BID1599","CID4367"
"BID2646","CID4371"
"BID626","CID4373"
"BID1779","CID4375"
"BID659","CID4377"
"BID2763","CID4377"
"BID453","CID4381"
"BID1412","CID4381"
"BID2049","CID4385"
"BID2065","CID4385"
"BID1553","CID4387"
"BID174","CID4393"
"BID2328","CID4393"
"BID1978","CID4395"
"BID2214","CID4395"
"BID469","CID4397"
"BID1698","CID4397"
"BID492","CID4401"
"BID1966","CID4401"
"BID297","CID4407"
"BID613","CID4407"
"BID654","CID4407"
"BID1182","CID4407"
"BID2542","CID4407"
"BID2878","CID4407"
"BID1378","CID4411"
"BID856","CID4413"
"BID2781","CID4413"
"BID70","CID4415"
"BID1182","CID4417"
"BID1674","CID4421"
"BID2059","CID4421"
"BID1041","CID4425"
"BID1144","CID4431"
"BID2436","CID4431"
"BID2866","CID4437"
"BID311","CID4443"
"BID1198","CID4443"
"BID1870","CID4447"
"BID2249","CID4447"
"BID839","CID4455"
"BID2273","CID4457"
"BID126","CID4467"
"BID2696","CID4471"
"BID1395","CID4477"
"BID2384","CID4477"
"BID985","CID4481"
"BID1112","CID4483"
"BID1316","CID4483"
"BID2842","CID4485"
"BID231","CID4487"
"BID2769","CID4491"
"BID2091","CID4495"
"BID731","CID4497"
"BID900","CID4497"
"BID905","CID4497"
"BID78","CID4501"
"BID906","CID4501"
