"BID","CID"
"BID261","CID3035"
"BID1646","CID3041"
"BID1968","CID3041"
"BID1695","CID3043"
"BID583","CID3051"
"BID1831","CID3051"
"BID2526","CID3053"
"BID2802","CID3053"
"BID550","CID3061"
"BID919","CID3063"
"BID1186","CID3063"
"BID90","CID3071"
"BID1272","CID3073"
"BID1463","CID3075"
"BID29","CID3081"
"BID1898","CID3081"
"BID854","CID3083"
"BID1121","CID3091"
"BID2051","CID3091"
"BID426","CID3093"
"BID611","CID3093"
"BID2951","CID3093"
"BID704","CID3095"
"BID2345","CID3095"
"BID2379","CID3095"
"BID2604","CID3095"
"BID515","CID3105"
"BID1602","CID3105"
"BID2281","CID3105"
"BID975","CID3111"
"BID1492","CID3111"
"BID848","CID3113"
"BID1175","CID3113"
"BID2182","CID3113"
"BID2231","CID3113"
"BID39","CID3115"
"BID251","CID3115"
"BID508","CID3115"
"BID555","CID3121"
"BID1527","CID3121"
"BID919","CID3123"
"BID2882","CID3123"
"BID30","CID3125"
"BID80","CID3125"
"BID2014","CID3125"
"BID1050","CID3133"
"BID2183","CID3141"
"BID658","CID3145"
"BID647","CID3151"
"BID884","CID3155"
"BID2507","CID3155"
"BID571","CID3161"
"BID2184","CID3161"
"BID1981","CID3163"
"BID2685","CID3163"
"BID24","CID3165"
"BID2633","CID3165"
"BID2148","CID3171"
"BID2278","CID3171"
"BID2117","CID3173"
"BID2977","CID3183"
"BID944","CID3185"
"BID1520","CID3185"
"BID776","CID3191"
"BID915","CID3191"
"BID2029","CID3193"
"BID2987","CID3201"
"BID157","CID3203"
"BID2514","CID3211"
"BID124","CID3213"
"BID1321","CID3213"
"BID2444","CID3213"
"BID2889","CID3213"
"BID1428","CID3215"
"BID1359","CID3221"
"BID2545","CID3221"
"BID1262","CID3223"
"BID1388","CID3223"
"BID1701","CID3223"
"BID2059","CID3223"
"BID188","CID3233"
"BID2147","CID3233"
"BID2435","CID3233"
"BID2562","CID3235"
"BID699","CID3241"
"BID2582","CID3241"
"BID1116","CID3243"
"BID2893","CID3243"
"BID1157","CID3245"
"BID2024","CID3245"
"BID2853","CID3245"
"BID1381","CID3251"
"BID2159","CID3251"
"BID568","CID3253"
"BID127","CID3255"
"BID392","CID3255"
"BID1376","CID3255"
"BID1864","CID3255"
"BID2834","CID3255"
"BID380","CID3261"
"BID622","CID3261"
"BID1346","CID3261"
"BID1562","CID3261"
"BID1802","CID3261"
"BID2265","CID3261"
"BID2822","CID3265"
"BID574","CID3273"
"BID368","CID3275"
"BID933","CID3275"
"BID530","CID3281"
"BID876","CID3281"
"BID983","CID3281"
"BID1106","CID3281"
"BID1288","CID3281"
"BID1598","CID3283"
"BID875","CID3285"
"BID966","CID3285"
"BID2144","CID3291"
"BID1277","CID3293"
"BID1488","CID3301"
"BID2478","CID3301"
"BID316","CID3303"
"BID1904","CID3303"
"BID2509","CID3303"
"BID1689","CID3305"
"BID1855","CID3311"
"BID1710","CID3313"
"BID440","CID3315"
"BID560","CID3315"
"BID2668","CID3315"
"BID986","CID3321"
"BID2515","CID3323"
"BID16","CID3325"
"BID1115","CID3325"
"BID102","CID3331"
"BID2894","CID3331"
"BID69","CID3333"
"BID472","CID3333"
"BID268","CID3335"
"BID1099","CID3341"
"BID857","CID3343"
"BID1434","CID3343"
"BID2176","CID3345"
"BID2636","CID3345"
"BID1170","CID3353"
"BID168","CID3355"
"BID1432","CID3355"
"BID2080","CID3355"
"BID1144","CID3371"
"BID765","CID3373"
"BID1165","CID3375"
"BID2541","CID3375"
"BID1238","CID3381"
"BID2505","CID3383"
"BID161","CID3391"
"BID188","CID3391"
"BID1365","CID3393"
"BID1515","CID3403"
"BID2133","CID3403"
"BID2798","CID3403"
"BID201","CID3411"
"BID1324","CID3411"
"BID2045","CID3411"
"BID2844","CID3411"
"BID995","CID3421"
"BID1269","CID3421"
"BID2928","CID3421"
"BID686","CID3423"
"BID754","CID3431"
"BID246","CID3433"
"BID1709","CID3435"
"BID2282","CID3435"
"BID2520","CID3441"
"BID2832","CID3441"
"BID2450","CID3443"
"BID2840","CID3443"
"BID2877","CID3445"
"BID2960","CID3445"
"BID383","CID3453"
"BID1063","CID3455"
"BID1535","CID3455"
"BID1728","CID3461"
"BID2765","CID3461"
"BID1772","CID3465"
"BID271","CID3471"
"BID2068","CID3473"
"BID2943","CID3473"
"BID128","CID3475"
"BID933","CID3475"
"BID1853","CID3481"
"BID2059","CID3481"
"BID2281","CID3481"
"BID1325","CID3483"
"BID2448","CID3483"
"BID1388","CID3485"
"BID2021","CID3485"
"BID211","CID3491"
"BID1435","CID3493"
"BID1546","CID3493"
"BID1849","CID3495"
"BID1638","CID3503"
"BID1685","CID3503"
"BID2871","CID3505"
"BID312","CID3511"
"BID317","CID3511"
"BID646","CID3511"
"BID747","CID3511"
"BID2485","CID3511"
"BID649","CID3515"
"BID1814","CID3515"
"BID2712","CID3515"
"BID955","CID3525"
"BID1210","CID3525"
"BID1687","CID3525"
"BID2093","CID3525"
"BID2930","CID3533"
"BID929","CID3535"
"BID1624","CID3535"
"BID1780","CID3535"
"BID2781","CID3543"
"BID2791","CID3543"
"BID1093","CID3551"
"BID1012","CID3555"
"BID2134","CID3561"
"BID2580","CID3561"
"BID148","CID3563"
"BID847","CID3565"
"BID896","CID3565"
"BID2767","CID3565"
"BID666","CID3571"
"BID1689","CID3571"
"BID279","CID3573"
"BID1844","CID3573"
"BID1034","CID3575"
"BID1390","CID3581"
"BID1037","CID3585"
"BID62","CID3591"
"BID1617","CID3591"
"BID2117","CID3593"
"BID2970","CID3593"
"BID1847","CID3595"
"BID1424","CID3601"
"BID1811","CID3603"
"BID61","CID3605"
"BID1327","CID3605"
"BID615","CID3611"
"BID2348","CID3615"
"BID1845","CID3621"
"BID1639","CID3623"
"BID1163","CID3625"
"BID1508","CID3631"
"BID1863","CID3631"
"BID2601","CID3643"
"BID2475","CID3645"
"BID1184","CID3651"
"BID2207","CID3653"
"BID1512","CID3655"
"BID1873","CID3655"
"BID253","CID3661"
"BID114","CID3663"
"BID1104","CID3665"
"BID1927","CID3665"
"BID2039","CID3665"
"BID2582","CID3671"
"BID328","CID3681"
"BID1468","CID3681"
"BID502","CID3685"
"BID1392","CID3685"
"BID2904","CID3685"
"BID2403","CID3693"
"BID2226","CID3695"
"BID2977","CID3695"
"BID318","CID3703"
"BID280","CID3705"
"BID361","CID3705"
"BID562","CID3711"
"BID1080","CID3711"
"BID197","CID3713"
"BID1746","CID3713"
"BID2328","CID3715"
"BID1681","CID3721"
"BID2386","CID3723"
"BID2393","CID3725"
"BID563","CID3731"
"BID629","CID3731"
"BID1929","CID3733"
"BID527","CID3735"
"BID1733","CID3743"
"BID2033","CID3743"
"BID404","CID3745"
"BID2093","CID3745"
"BID2904","CID3751"
"BID1275","CID3753"
"BID2423","CID3753"
"BID581","CID3755"
"BID865","CID3765"
"BID2118","CID3771"
"BID2653","CID3773"
"BID136","CID3775"
"BID1148","CID3775"
"BID1146","CID3781"
"BID876","CID3783"
"BID2618","CID3783"
"BID1158","CID3785"
"BID2609","CID3785"
"BID43","CID3791"
"BID50","CID3793"
"BID142","CID3793"
"BID838","CID3801"
"BID1048","CID3801"
"BID461","CID3803"
"BID822","CID3805"
"BID2677","CID3805"
"BID154","CID3811"
"BID176","CID3811"
"BID424","CID3811"
"BID1793","CID3811"
"BID2982","CID3811"
"BID604","CID3813"
"BID1359","CID3813"
"BID2802","CID3815"
"BID1521","CID3823"
"BID2971","CID3831"
"BID1084","CID3835"
"BID1553","CID3835"
"BID2426","CID3835"
"BID898","CID3841"
"BID2779","CID3843"
"BID2744","CID3845"
"BID389","CID3851"
"BID203","CID3855"
"BID660","CID3865"
"BID1499","CID3865"
"BID1463","CID3871"
"BID1976","CID3873"
"BID1452","CID3875"
"BID2098","CID3875"
"BID2714","CID3875"
"BID2871","CID3875"
"BID1166","CID3881"
"BID541","CID3883"
"BID1636","CID3885"
"BID2291","CID3885"
"BID868","CID3891"
"BID1742","CID3891"
"BID1204","CID3893"
"BID1674","CID3893"
"BID2295","CID3893"
"BID895","CID3895"
"BID966","CID3901"
"BID5","CID3903"
"BID550","CID3903"
"BID1217","CID3903"
"BID2257","CID3903"
"BID56","CID3911"
"BID810","CID3911"
"BID2469","CID3911"
"BID3","CID3913"
"BID2883","CID3913"
"BID128","CID3921"
"BID1112","CID3921"
"BID57","CID3923"
"BID1847","CID3923"
"BID2615","CID3925"
"BID871","CID3935"
"BID2615","CID3935"
"BID758","CID3943"
"BID2879","CID3943"
"BID2881","CID3943"
"BID2952","CID3945"
"BID2357","CID3951"
"BID141","CID3953"
"BID1206","CID3953"
"BID2829","CID3953"
"BID55","CID3955"
"BID841","CID3955"
"BID2740","CID3955"
"BID788","CID3963"
"BID114","CID3965"
"BID512","CID3965"
"BID792","CID3965"
"BID1017","CID3965"
"BID1047","CID3965"
"BID2985","CID3971"
"BID2595","CID3975"
"BID613","CID3983"
"BID1013","CID3983"
"BID2990","CID3983"
"BID815","CID3985"
"BID1505","CID3985"
"BID1774","CID3985"
"BID1307","CID3993"
"BID2687","CID3995"
"BID1287","CID4001"
"BID724","CID4003"
"BID1035","CID4003"
"BID712","CID4005"
"BID783","CID4005"
"BID2463","CID4013"
"BID184","CID4015"
"BID1072","CID4015"
"BID2038","CID4021"
"BID703","CID4025"
"BID252","CID4033"
"BID2181","CID4035"
"BID767","CID4043"
"BID564","CID4051"
"BID2854","CID4051"
"BID947","CID4053"
"BID2892","CID4061"
"BID310","CID4065"
"BID2274","CID4065"
"BID720","CID4071"
"BID363","CID4073"
"BID1652","CID4083"
"BID551","CID4085"
"BID892","CID4085"
"BID278","CID4091"
"BID419","CID4091"
"BID938","CID4093"
"BID762","CID4095"
"BID2125","CID4103"
"BID2136","CID4105"
"BID1702","CID4111"
"BID1982","CID4111"
"BID1331","CID4113"
"BID2639","CID4113"
"BID1568","CID4115"
"BID2918","CID4115"
"BID2928","CID4115"
"BID1675","CID4121"
"BID1892","CID4121"
"BID638","CID4123"
"BID1060","CID4123"
"BID2068","CID4131"
"BID2226","CID4131"
"BID298","CID4133"
"BID26","CID4135"
"BID665","CID4135"
"BID2249","CID4135"
"BID42","CID4141"
"BID706","CID4143"
"BID1405","CID4143"
"BID134","CID4145"
"BID1303","CID4145"
"BID2449","CID4145"
"BID2611","CID4145"
"BID526","CID4151"
"BID1098","CID4151"
"BID1735","CID4151"
"BID1967","CID4151"
"BID2242","CID4151"
"BID2900","CID4151"
"BID1304","CID4153"
"BID1890","CID4161"
"BID845","CID4163"
"BID2817","CID4163"
"BID1060","CID4171"
"BID2177","CID4173"
"BID2748","CID4173"
"BID2181","CID4175"
"BID2354","CID4175"
"BID2672","CID4175"
"BID1940","CID4181"
"BID2497","CID4183"
"BID2832","CID4191"
"BID827","CID4193"
"BID1211","CID4193"
"BID1474","CID4195"
"BID1377","CID4201"
"BID1857","CID4201"
"BID2314","CID4201"
"BID2474","CID4201"
"BID2510","CID4201"
"BID116","CID4203"
"BID2571","CID4203"
"BID2738","CID4203"
"BID261","CID4205"
"BID628","CID4205"
"BID2267","CID4205"
"BID1417","CID4211"
"BID1758","CID4213"
"BID541","CID4221"
"BID1458","CID4221"
"BID2260","CID4221"
"BID1023","CID4223"
"BID2280","CID4223"
"BID1120","CID4231"
"BID1086","CID4235"
"BID2214","CID4235"
"BID578","CID4241"
"BID1644","CID4241"
"BID562","CID4263"
"BID977","CID4263"
"BID1639","CID4263"
"BID2357","CID4263"
"BID416","CID4265"
"BID69","CID4271"
"BID262","CID4271"
"BID793","CID4271"
"BID1646","CID4271"
"BID2677","CID4275"
"BID2804","CID4281"
"BID709","CID4283"
"BID2053","CID4285"
"BID2483","CID4285"
"BID795","CID4291"
"BID1021","CID4291"
"BID1145","CID4291"
"BID1421","CID4291"
"BID2867","CID4293"
"BID2999","CID4293"
"BID592","CID4295"
"BID751","CID4295"
"BID949","CID4301"
"BID3000","CID4301"
"BID1669","CID4303"
"BID2574","CID4303"
"BID2709","CID4303"
"BID1968","CID4305"
"BID2460","CID4313"
"BID2275","CID4315"
"BID1870","CID4321"
"BID1685","CID4325"
"BID646","CID4331"
"BID1031","CID4331"
"BID1997","CID4331"
"BID2068","CID4331"
"BID2673","CID4331"
"BID1683","CID4333"
"BID2359","CID4333"
"BID2879","CID4333"
"BID1461","CID4335"
"BID2711","CID4335"
"BID1393","CID4343"
"BID1802","CID4343"
"BID612","CID4345"
"BID254","CID4351"
"BID1871","CID4351"
"BID2187","CID4353"
"BID731","CID4355"
"BID1464","CID4361"
"BID1786","CID4361"
"BID2465","CID4363"
"BID2646","CID4371"
"BID626","CID4373"
"BID1779","CID4375"
"BID453","CID4381"
"BID1412","CID4381"
"BID2049","CID4385"
"BID2065","CID4385"
"BID174","CID4393"
"BID2328","CID4393"
"BID1978","CID4395"
"BID2214","CID4395"
"BID492","CID4401"
"BID1966","CID4401"
"BID1378","CID4411"
"BID856","CID4413"
"BID2781","CID4413"
"BID70","CID4415"
"BID1674","CID4421"
"BID2059","CID4421"
"BID1041","CID4425"
"BID1144","CID4431"
"BID2436","CID4431"
"BID311","CID4443"
"BID1198","CID4443"
"BID839","CID4455"
"BID2696","CID4471"
"BID985","CID4481"
"BID1112","CID4483"
"BID1316","CID4483"
"BID2842","CID4485"
"BID2769","CID4491"
"BID2091","CID4495"
"BID78","CID4501"
"BID906","CID4501"
"BID793","CID4503"
"BID1719","CID4505"
"BID629","CID4511"
"BID1961","CID4511"
"BID907","CID4513"
"BID1014","CID4513"
"BID2487","CID4513"
"BID91","CID4515"
"BID831","CID4515"
"BID1040","CID4515"
"BID2843","CID4515"
"BID237","CID4521"
"BID479","CID4521"
"BID2229","CID4521"
"BID2810","CID4523"
"BID1956","CID4525"
"BID1990","CID4525"
"BID2455","CID4525"
"BID1034","CID4533"
"BID2424","CID4535"
"BID1491","CID4541"
"BID826","CID4543"
"BID585","CID4545"
"BID1671","CID4545"
"BID1963","CID4545"
"BID1102","CID4553"
"BID1155","CID4555"
"BID2906","CID4563"
"BID618","CID4565"
"BID1537","CID4571"
"BID404","CID4575"
"BID2041","CID4575"
"BID2456","CID4575"
"BID1694","CID4581"
"BID1948","CID4581"
"BID187","CID4583"
"BID636","CID4583"
"BID1116","CID4585"
"BID2725","CID4585"
"BID1463","CID4591"
"BID1613","CID4591"
"BID1295","CID4593"
"BID1253","CID4601"
"BID1648","CID4601"
"BID1331","CID4603"
"BID1459","CID4611"
"BID1540","CID4611"
"BID2540","CID4613"
"BID971","CID4621"
"BID1085","CID4621"
"BID438","CID4623"
"BID1106","CID4623"
"BID1939","CID4623"
"BID2964","CID4625"
"BID1705","CID4631"
"BID31","CID4633"
"BID649","CID4635"
"BID1083","CID4635"
"BID1186","CID4635"
"BID2767","CID4635"
"BID2962","CID4635"
"BID1640","CID4641"
"BID2329","CID4641"
"BID2257","CID4645"
"BID1003","CID4653"
"BID618","CID4655"
"BID2","CID4661"
"BID1344","CID4661"
"BID1942","CID4663"
"BID324","CID4671"
"BID1424","CID4673"
"BID2336","CID4681"
"BID901","CID4683"
"BID2993","CID4683"
"BID999","CID4685"
"BID2396","CID4685"
"BID2595","CID4685"
"BID2821","CID4685"
"BID219","CID4693"
"BID677","CID4693"
"BID753","CID4695"
"BID2770","CID4701"
"BID1747","CID4703"
"BID2433","CID4703"
"BID2530","CID4703"
"BID879","CID4705"
"BID377","CID4713"
"BID769","CID4713"
"BID861","CID4721"
"BID2526","CID4721"
"BID2971","CID4721"
"BID76","CID4723"
"BID835","CID4725"
"BID921","CID4725"
"BID1050","CID4731"
"BID1605","CID4731"
"BID2980","CID4731"
"BID1634","CID4733"
"BID2129","CID4733"
"BID1219","CID4741"
"BID2009","CID4741"
"BID2257","CID4745"
"BID2957","CID4745"
"BID2489","CID4751"
"BID551","CID4755"
"BID2182","CID4755"
"BID2672","CID4763"
"BID957","CID4765"
"BID1879","CID4765"
"BID2133","CID4771"
"BID1015","CID4775"
"BID2608","CID4775"
"BID2384","CID4791"
"BID1802","CID4793"
"BID2059","CID4793"
"BID2973","CID4793"
"BID2649","CID4803"
"BID1930","CID4805"
"BID2402","CID4805"
"BID2103","CID4811"
"BID2778","CID4811"
"BID173","CID4813"
"BID1817","CID4821"
"BID759","CID4823"
"BID2180","CID4823"
"BID1397","CID4831"
"BID1670","CID4831"
"BID2950","CID4831"
"BID2117","CID4833"
"BID2494","CID4841"
"BID1489","CID4845"
"BID2604","CID4845"
"BID585","CID4851"
"BID549","CID4853"
"BID2471","CID4853"
"BID3","CID4861"
"BID729","CID4861"
"BID1266","CID4861"
"BID839","CID4863"
"BID2279","CID4863"
"BID264","CID4871"
"BID568","CID4871"
"BID1603","CID4873"
"BID15","CID4875"
"BID2890","CID4875"
"BID39","CID4881"
"BID2711","CID4883"
"BID14","CID4885"
"BID1993","CID4885"
"BID2555","CID4885"
"BID2957","CID4893"
"BID2900","CID4895"
"BID1181","CID4903"
"BID2975","CID4903"
"BID636","CID4905"
"BID2926","CID4905"
"BID685","CID4911"
"BID2981","CID4911"
"BID1767","CID4915"
"BID104","CID4921"
"BID508","CID4921"
"BID1305","CID4921"
"BID1630","CID4923"
"BID811","CID4925"
"BID1674","CID4925"
"BID2373","CID4931"
"BID282","CID4935"
"BID2723","CID4935"
"BID628","CID4941"
"BID918","CID4943"
"BID941","CID4943"
"BID942","CID4943"
"BID1087","CID4943"
"BID2244","CID4943"
"BID2301","CID4943"
"BID2579","CID4945"
"BID617","CID4955"
"BID1219","CID4955"
"BID1198","CID4963"
"BID538","CID4965"
"BID1196","CID4965"
"BID1486","CID4965"
"BID787","CID4971"
"BID1200","CID4971"
"BID1375","CID4971"
"BID663","CID4973"
"BID1252","CID4973"
"BID1682","CID4973"
"BID2943","CID4973"
"BID538","CID4975"
"BID884","CID4975"
"BID1730","CID4983"
"BID2690","CID4983"
"BID246","CID4991"
"BID1487","CID4993"
"BID2314","CID4995"
"BID353","CID5001"
"BID1371","CID5001"
"BID2140","CID5001"
"BID592","CID5003"
"BID1945","CID5003"
"BID1719","CID5011"
"BID653","CID5013"
"BID1147","CID5013"
"BID701","CID5023"
"BID1636","CID5023"
"BID1781","CID5025"
"BID2126","CID5031"
"BID451","CID5033"
"BID2228","CID5033"
"BID279","CID5035"
"BID538","CID5043"
"BID1203","CID5045"
"BID1745","CID5045"
"BID117","CID5051"
"BID2144","CID5053"
"BID853","CID5061"
"BID582","CID5063"
"BID846","CID5063"
"BID2791","CID5063"
"BID903","CID5071"
"BID1727","CID5073"
"BID1931","CID5075"
"BID2940","CID5081"
"BID294","CID5083"
"BID372","CID5083"
"BID790","CID5083"
"BID2453","CID5085"
"BID2841","CID5085"
"BID310","CID5091"
"BID2747","CID5091"
"BID350","CID5093"
"BID2440","CID5093"
"BID2543","CID5093"
"BID1110","CID5095"
"BID2603","CID5101"
"BID334","CID5103"
"BID411","CID5103"
"BID1396","CID5103"
"BID1689","CID5103"
"BID1311","CID5105"
"BID2365","CID5111"
"BID1990","CID5113"
"BID105","CID5115"
"BID2762","CID5115"
"BID2375","CID5121"
"BID1663","CID5125"
"BID1830","CID5125"
"BID570","CID5131"
"BID1835","CID5131"
"BID2034","CID5131"
"BID2152","CID5131"
"BID130","CID5133"
"BID1703","CID5133"
"BID2602","CID5133"
"BID11","CID5145"
"BID851","CID5145"
"BID81","CID5153"
"BID1780","CID5153"
"BID2513","CID5153"
"BID2313","CID5155"
"BID2295","CID5161"
"BID2803","CID5161"
"BID1612","CID5163"
"BID2525","CID5163"
"BID2772","CID5163"
"BID2009","CID5173"
"BID788","CID5175"
"BID2276","CID5175"
"BID2462","CID5175"
"BID2767","CID5175"
"BID282","CID5181"
"BID982","CID5181"
"BID836","CID5185"
"BID1624","CID5185"
"BID574","CID5191"
"BID596","CID5191"
"BID1735","CID5191"
"BID2966","CID5193"
"BID2440","CID5195"
"BID1873","CID5203"
"BID2295","CID5203"
"BID569","CID5205"
"BID1669","CID5211"
"BID2015","CID5211"
"BID2489","CID5211"
"BID2592","CID5215"
"BID277","CID5221"
"BID1502","CID5221"
"BID2071","CID5223"
"BID1136","CID5225"
"BID1335","CID5225"
"BID2096","CID5225"
"BID1143","CID5231"
"BID1459","CID5231"
"BID1595","CID5231"
"BID1799","CID5231"
"BID1671","CID5235"
"BID114","CID5243"
"BID1676","CID5243"
"BID461","CID5245"
"BID1652","CID5245"
"BID175","CID5255"
"BID2309","CID5255"
"BID2379","CID5261"
"BID2162","CID5263"
"BID661","CID5265"
"BID2532","CID5265"
"BID2543","CID5265"
"BID28","CID5273"
"BID2971","CID5273"
"BID1135","CID5275"
"BID1329","CID5281"
"BID1935","CID5281"
"BID2008","CID5283"
"BID317","CID5285"
"BID826","CID5285"
"BID2669","CID5285"
"BID2074","CID5291"
"BID1470","CID5293"
"BID1772","CID5293"
"BID946","CID5295"
"BID2920","CID5295"
"BID32","CID5303"
"BID1634","CID5303"
"BID1524","CID5305"
"BID1739","CID5305"
"BID1519","CID5321"
"BID901","CID5323"
"BID947","CID5323"
"BID2871","CID5323"
"BID1486","CID5331"
"BID642","CID5335"
"BID736","CID5335"
"BID1715","CID5341"
"BID1060","CID5343"
"BID1646","CID5343"
"BID2687","CID5343"
"BID1722","CID5351"
"BID1768","CID5351"
"BID1651","CID5353"
"BID1803","CID5353"
"BID415","CID5355"
"BID1307","CID5355"
"BID1990","CID5355"
"BID2400","CID5365"
"BID1100","CID5371"
"BID1283","CID5371"
"BID1988","CID5371"
"BID720","CID5373"
"BID960","CID5373"
"BID1883","CID5375"
"BID2601","CID5375"
"BID1","CID5381"
"BID770","CID5383"
"BID1021","CID5383"
"BID2466","CID5383"
"BID2956","CID5383"
"BID436","CID5385"
"BID449","CID5385"
"BID10","CID5391"
"BID972","CID5391"
"BID1088","CID5391"
"BID1989","CID5391"
"BID2663","CID5391"
"BID372","CID5403"
"BID497","CID5403"
"BID731","CID5403"
"BID777","CID5403"
"BID869","CID5403"
"BID1512","CID5403"
"BID2509","CID5403"
"BID1371","CID5405"
"BID2965","CID5405"
"BID497","CID5411"
"BID2513","CID5411"
"BID2982","CID5411"
"BID758","CID5413"
"BID1666","CID5413"
"BID1838","CID5415"
"BID2369","CID5415"
"BID2179","CID5421"
"BID2480","CID5421"
"BID2703","CID5423"
"BID1928","CID5425"
"BID2186","CID5425"
"BID1623","CID5431"
"BID267","CID5433"
"BID1070","CID5433"
"BID2209","CID5433"
"BID2434","CID5433"
"BID285","CID5435"
"BID645","CID5435"
"BID1693","CID5443"
"BID900","CID5445"
"BID1151","CID5445"
"BID1650","CID5445"
"BID2594","CID5445"
"BID1829","CID5451"
"BID1235","CID5453"
"BID1774","CID5453"
"BID1092","CID5455"
"BID1889","CID5455"
"BID680","CID5461"
"BID218","CID5463"
"BID1719","CID5463"
"BID2340","CID5463"
"BID299","CID5465"
"BID961","CID5471"
"BID68","CID5473"
"BID770","CID5473"
"BID2970","CID5473"
"BID276","CID5475"
"BID407","CID5481"
"BID1428","CID5485"
"BID2359","CID5491"
"BID2474","CID5495"
"BID1580","CID5501"
"BID1558","CID5503"
"BID2499","CID5511"
"BID2900","CID5511"
"BID2322","CID5521"
"BID2123","CID5523"
"BID2785","CID5523"
"BID61","CID5531"
"BID1612","CID5531"
"BID1919","CID5531"
"BID2609","CID5531"
"BID133","CID5533"
"BID1523","CID5533"
"BID2686","CID5533"
"BID2780","CID5533"
"BID300","CID5535"
"BID2225","CID5541"
"BID2266","CID5541"
"BID810","CID5543"
"BID830","CID5543"
"BID2749","CID5543"
"BID2006","CID5545"
"BID2106","CID5545"
"BID2493","CID5545"
"BID2874","CID5545"
"BID807","CID5551"
"BID1831","CID5551"
"BID456","CID5553"
"BID943","CID5553"
"BID212","CID5555"
"BID538","CID5555"
"BID1727","CID5555"
"BID2671","CID5561"
"BID1200","CID5563"
"BID2520","CID5563"
"BID2838","CID5563"
"BID608","CID5571"
"BID876","CID5571"
"BID1340","CID5571"
"BID1111","CID5581"
"BID2303","CID5583"
"BID2747","CID5583"
"BID151","CID5585"
"BID1108","CID5585"
"BID1578","CID5593"
"BID1840","CID5593"
"BID2540","CID5593"
"BID1796","CID5595"
"BID2568","CID5595"
"BID2952","CID5595"
"BID198","CID5601"
"BID1938","CID5603"
"BID333","CID5605"
"BID1233","CID5605"
"BID2499","CID5605"
"BID2545","CID5611"
"BID2777","CID5611"
"BID453","CID5615"
"BID1534","CID5615"
"BID1812","CID5615"
"BID885","CID5623"
"BID1565","CID5631"
"BID1284","CID5635"
"BID2414","CID5635"
"BID2562","CID5635"
"BID377","CID5643"
"BID2139","CID5643"
"BID868","CID5645"
"BID1378","CID5645"
"BID563","CID5651"
"BID538","CID5653"
"BID582","CID5653"
"BID1134","CID5653"
"BID148","CID5655"
"BID470","CID5665"
"BID2370","CID5665"
"BID2800","CID5665"
"BID15","CID5675"
"BID1697","CID5675"
"BID2588","CID5675"
"BID908","CID5701"
"BID2636","CID5701"
"BID1648","CID5703"
"BID1751","CID5705"
"BID530","CID5711"
"BID109","CID5713"
"BID1686","CID5713"
"BID1988","CID5713"
"BID2411","CID5713"
"BID2984","CID5713"
"BID2955","CID5721"
"BID859","CID5723"
"BID291","CID5725"
"BID851","CID5733"
"BID2802","CID5733"
"BID118","CID5741"
"BID244","CID5741"
"BID1006","CID5743"
"BID2124","CID5743"
"BID1373","CID5755"
"BID2559","CID5755"
"BID2830","CID5755"
"BID2876","CID5755"
"BID702","CID5761"
"BID1128","CID5761"
"BID587","CID5763"
"BID2314","CID5763"
"BID829","CID5765"
"BID1500","CID5765"
"BID1514","CID5765"
"BID2822","CID5771"
"BID915","CID5775"
"BID1746","CID5775"
"BID2753","CID5785"
"BID384","CID5791"
"BID1917","CID5791"
"BID210","CID5795"
"BID2732","CID5795"
"BID717","CID5801"
"BID2592","CID5801"
"BID601","CID5805"
"BID2129","CID5805"
"BID1339","CID5811"
"BID1596","CID5813"
"BID2407","CID5813"
"BID519","CID5815"
"BID2750","CID5815"
"BID1794","CID5823"
"BID2902","CID5823"
"BID2852","CID5825"
"BID2865","CID5825"
"BID2633","CID5831"
"BID259","CID5833"
"BID2812","CID5833"
"BID1450","CID5841"
"BID1543","CID5841"
"BID659","CID5845"
"BID2757","CID5845"
"BID1566","CID5851"
"BID1879","CID5851"
"BID2945","CID5851"
"BID672","CID5853"
"BID2818","CID5853"
"BID2094","CID5855"
"BID669","CID5863"
"BID1090","CID5863"
"BID1704","CID5865"
"BID731","CID5871"
"BID555","CID5873"
"BID1951","CID5873"
"BID732","CID5881"
"BID2845","CID5881"
"BID312","CID5891"
"BID2946","CID5891"
"BID58","CID5893"
"BID2538","CID5895"
"BID178","CID5903"
"BID613","CID5903"
"BID2458","CID5903"
"BID289","CID5905"
"BID2194","CID5911"
"BID645","CID5913"
"BID1388","CID5913"
"BID1470","CID5913"
"BID2338","CID5913"
"BID557","CID5915"
"BID895","CID5915"
"BID925","CID5915"
"BID1478","CID5915"
"BID921","CID5921"
"BID1337","CID5925"
"BID256","CID5933"
"BID603","CID5933"
"BID976","CID5933"
"BID1129","CID5933"
"BID1485","CID5933"
"BID2687","CID5935"
"BID861","CID5941"
"BID1042","CID5941"
"BID387","CID5943"
"BID203","CID5945"
"BID365","CID5953"
"BID2638","CID5953"
"BID861","CID5955"
"BID1261","CID5955"
"BID463","CID5961"
"BID831","CID5963"
"BID1699","CID5963"
"BID2526","CID5963"
"BID1530","CID5965"
"BID2572","CID5965"
"BID562","CID5971"
"BID1910","CID5971"
"BID2614","CID5975"
"BID6","CID5985"
"BID1525","CID5985"
"BID2057","CID5985"
"BID491","CID5991"
"BID893","CID5991"
"BID1606","CID5991"
"BID2459","CID5991"
"BID583","CID5993"
"BID1951","CID5995"
"BID159","CID6001"
"BID193","CID6011"
