UC_ID,R_ID
UC_ID2193,R_ID4934
UC_ID2193,R_ID6789
UC_ID2193,R_ID7058
UC_ID2194,R_ID5444
UC_ID2196,R_ID1641
UC_ID2196,R_ID2662
UC_ID2196,R_ID2732
UC_ID2197,R_ID1837
UC_ID2197,R_ID3551
UC_ID2197,R_ID3747
UC_ID2197,R_ID4105
UC_ID2198,R_ID4404
UC_ID2199,R_ID1992
UC_ID2201,R_ID3669
UC_ID2201,R_ID4361
UC_ID2201,R_ID5684
UC_ID2201,R_ID6331
UC_ID2201,R_ID6430
UC_ID2201,R_ID6531
UC_ID2201,R_ID6671
UC_ID2203,R_ID2734
UC_ID2203,R_ID3740
UC_ID2205,R_ID3406
UC_ID2207,R_ID530
UC_ID2209,R_ID3683
UC_ID2210,R_ID367
UC_ID2210,R_ID4730
UC_ID2210,R_ID4916
UC_ID2210,R_ID5118
UC_ID2210,R_ID5978
UC_ID2210,R_ID7369
UC_ID2210,R_ID7631
UC_ID2212,R_ID1392
UC_ID2212,R_ID4720
UC_ID2212,R_ID4767
UC_ID2212,R_ID4796
UC_ID2212,R_ID7436
UC_ID2212,R_ID747
UC_ID2213,R_ID1234
UC_ID2214,R_ID3338
UC_ID2215,R_ID335
UC_ID2218,R_ID2846
UC_ID2218,R_ID3756
UC_ID2218,R_ID635
UC_ID2219,R_ID4653
UC_ID2220,R_ID5767
UC_ID2222,R_ID270
UC_ID2222,R_ID3513
UC_ID2222,R_ID3802
UC_ID2222,R_ID3964
UC_ID2222,R_ID7783
UC_ID2223,R_ID6181
UC_ID2225,R_ID1032
UC_ID2226,R_ID6195
UC_ID2227,R_ID2034
UC_ID2228,R_ID1887
UC_ID2228,R_ID2799
UC_ID2228,R_ID3674
UC_ID2228,R_ID4697
UC_ID2228,R_ID6924
UC_ID2228,R_ID6961
UC_ID2229,R_ID2189
UC_ID2229,R_ID5124
UC_ID2229,R_ID60
UC_ID2230,R_ID4651
UC_ID2231,R_ID1191
UC_ID2231,R_ID5270
UC_ID2231,R_ID5590
UC_ID2231,R_ID7335
UC_ID2233,R_ID109
UC_ID2234,R_ID3795
UC_ID2234,R_ID4259
UC_ID2234,R_ID6074
UC_ID2235,R_ID369
UC_ID2235,R_ID6969
UC_ID2235,R_ID824
UC_ID2237,R_ID473
UC_ID2237,R_ID6260
UC_ID2239,R_ID1159
UC_ID2239,R_ID2022
UC_ID2240,R_ID1186
UC_ID2240,R_ID2817
UC_ID2240,R_ID3505
UC_ID2240,R_ID4066
UC_ID2240,R_ID7033
UC_ID2240,R_ID7410
UC_ID2240,R_ID7884
UC_ID2241,R_ID745
UC_ID2242,R_ID2408
UC_ID2242,R_ID2660
UC_ID2242,R_ID2756
UC_ID2242,R_ID2932
UC_ID2242,R_ID3758
UC_ID2242,R_ID3938
UC_ID2242,R_ID5768
UC_ID2243,R_ID4410
UC_ID2243,R_ID5433
UC_ID2244,R_ID7657
UC_ID2246,R_ID530
UC_ID2246,R_ID7540
UC_ID2248,R_ID2004
UC_ID2248,R_ID2368
UC_ID2248,R_ID4682
UC_ID2248,R_ID4767
UC_ID2248,R_ID4801
UC_ID2248,R_ID5059
UC_ID2248,R_ID5678
UC_ID2249,R_ID1428
UC_ID2249,R_ID5931
UC_ID2249,R_ID6735
UC_ID2249,R_ID6745
UC_ID2249,R_ID7870
UC_ID2249,R_ID977
UC_ID2252,R_ID2699
UC_ID2252,R_ID3105
UC_ID2252,R_ID4876
UC_ID2252,R_ID6127
UC_ID2252,R_ID6863
UC_ID2253,R_ID4311
UC_ID2254,R_ID2088
UC_ID2254,R_ID3459
UC_ID2254,R_ID3989
UC_ID2254,R_ID4051
UC_ID2254,R_ID5705
UC_ID2254,R_ID6003
UC_ID2254,R_ID7286
UC_ID2255,R_ID1591
UC_ID2255,R_ID2176
UC_ID2255,R_ID2277
UC_ID2255,R_ID2937
UC_ID2255,R_ID2945
UC_ID2255,R_ID527
UC_ID2255,R_ID5357
UC_ID2257,R_ID7740
UC_ID2258,R_ID6517
UC_ID2258,R_ID7086
UC_ID2260,R_ID180
UC_ID2260,R_ID2325
UC_ID2260,R_ID265
UC_ID2260,R_ID3439
UC_ID2260,R_ID3440
UC_ID2260,R_ID4606
UC_ID2260,R_ID487
UC_ID2261,R_ID3209
UC_ID2261,R_ID4387
UC_ID2262,R_ID3052
UC_ID2264,R_ID1174
UC_ID2264,R_ID188
UC_ID2264,R_ID4295
UC_ID2264,R_ID4790
UC_ID2265,R_ID2737
UC_ID2265,R_ID3773
UC_ID2265,R_ID4687
UC_ID2265,R_ID5888
UC_ID2266,R_ID3750
UC_ID2266,R_ID5989
UC_ID2267,R_ID2837
UC_ID2269,R_ID1437
UC_ID2269,R_ID4565
UC_ID2269,R_ID4615
UC_ID2269,R_ID6392
UC_ID2269,R_ID7210
UC_ID2271,R_ID799
UC_ID2272,R_ID1284
UC_ID2272,R_ID2826
UC_ID2272,R_ID2968
UC_ID2272,R_ID441
UC_ID2272,R_ID527
UC_ID2272,R_ID770
UC_ID2273,R_ID1433
UC_ID2273,R_ID1670
UC_ID2274,R_ID1708
UC_ID2274,R_ID2128
UC_ID2274,R_ID2520
UC_ID2274,R_ID3739
UC_ID2274,R_ID7418
UC_ID2275,R_ID804
UC_ID2278,R_ID4127
UC_ID2280,R_ID6720
UC_ID2280,R_ID880
UC_ID2281,R_ID7023
UC_ID2282,R_ID4735
UC_ID2282,R_ID4744
UC_ID2282,R_ID5016
UC_ID2282,R_ID746
UC_ID2282,R_ID7578
UC_ID2282,R_ID7698
UC_ID2283,R_ID5309
UC_ID2284,R_ID2087
UC_ID2284,R_ID3261
UC_ID2284,R_ID3473
UC_ID2284,R_ID5693
UC_ID2284,R_ID5982
UC_ID2284,R_ID753
UC_ID2284,R_ID7587
UC_ID2286,R_ID5862
UC_ID2287,R_ID2078
UC_ID2287,R_ID4094
UC_ID2287,R_ID4770
UC_ID2287,R_ID6723
UC_ID2289,R_ID4933
UC_ID2291,R_ID1364
UC_ID2291,R_ID4598
UC_ID2292,R_ID4717
UC_ID2294,R_ID6429
UC_ID2295,R_ID1242
UC_ID2295,R_ID3439
UC_ID2295,R_ID4034
UC_ID2295,R_ID4880
UC_ID2295,R_ID6255
UC_ID2295,R_ID6363
UC_ID2295,R_ID6574
UC_ID2298,R_ID3916
UC_ID2300,R_ID3134
UC_ID2300,R_ID3326
UC_ID2300,R_ID402
UC_ID2300,R_ID4293
UC_ID2300,R_ID5833
UC_ID2300,R_ID7408
UC_ID2300,R_ID7871
UC_ID2304,R_ID5073
UC_ID2305,R_ID2389
UC_ID2306,R_ID3643
UC_ID2307,R_ID1539
UC_ID2307,R_ID3458
UC_ID2307,R_ID4292
UC_ID2307,R_ID4756
UC_ID2307,R_ID6214
UC_ID2307,R_ID6426
UC_ID2307,R_ID883
UC_ID2309,R_ID5478
UC_ID2310,R_ID7803
UC_ID2311,R_ID459
UC_ID2312,R_ID4146
UC_ID2312,R_ID6728
UC_ID2313,R_ID1512
UC_ID2313,R_ID4981
UC_ID2313,R_ID7743
UC_ID2313,R_ID845
UC_ID2314,R_ID4682
UC_ID2315,R_ID6877
UC_ID2317,R_ID3368
UC_ID2318,R_ID1197
UC_ID2318,R_ID1651
UC_ID2318,R_ID4407
UC_ID2318,R_ID7281
UC_ID2319,R_ID3108
UC_ID2324,R_ID2927
UC_ID2324,R_ID4279
UC_ID2324,R_ID673
UC_ID2324,R_ID7268
UC_ID2324,R_ID7603
UC_ID2325,R_ID3185
UC_ID2326,R_ID5344
UC_ID2328,R_ID2290
UC_ID2328,R_ID4900
UC_ID2328,R_ID5095
UC_ID2328,R_ID5604
UC_ID2328,R_ID576
UC_ID2328,R_ID5887
UC_ID2328,R_ID6055
UC_ID2329,R_ID6613
UC_ID2330,R_ID2250
UC_ID2330,R_ID2518
UC_ID2330,R_ID3703
UC_ID2330,R_ID6281
UC_ID2330,R_ID7245
UC_ID2330,R_ID7566
UC_ID2333,R_ID7362
UC_ID2334,R_ID1870
UC_ID2334,R_ID323
UC_ID2334,R_ID3793
UC_ID2334,R_ID4831
UC_ID2334,R_ID5271
UC_ID2338,R_ID299
UC_ID2338,R_ID74
UC_ID2340,R_ID6511
UC_ID2341,R_ID6355
UC_ID2342,R_ID2807
UC_ID2342,R_ID4687
UC_ID2342,R_ID5116
UC_ID2342,R_ID523
UC_ID2342,R_ID7513
UC_ID2342,R_ID7760
UC_ID2343,R_ID1197
UC_ID2343,R_ID1315
UC_ID2343,R_ID2250
UC_ID2343,R_ID4756
UC_ID2343,R_ID6484
UC_ID2343,R_ID7435
UC_ID2343,R_ID902
UC_ID2344,R_ID1054
UC_ID2344,R_ID1543
UC_ID2344,R_ID2029
UC_ID2344,R_ID4303
UC_ID2344,R_ID5210
UC_ID2344,R_ID668
UC_ID2344,R_ID870
UC_ID2345,R_ID5636
UC_ID2346,R_ID2639
UC_ID2347,R_ID3752
UC_ID2349,R_ID2945
UC_ID2349,R_ID3640
UC_ID2349,R_ID52
UC_ID2350,R_ID2499
UC_ID2350,R_ID2519
UC_ID2350,R_ID3257
UC_ID2350,R_ID3524
UC_ID2351,R_ID5852
UC_ID2352,R_ID4958
UC_ID2353,R_ID962
UC_ID2354,R_ID2499
UC_ID2354,R_ID3028
UC_ID2354,R_ID5543
UC_ID2355,R_ID5875
UC_ID2355,R_ID6204
UC_ID2355,R_ID6355
UC_ID2355,R_ID7106
UC_ID2355,R_ID7445
UC_ID2355,R_ID7762
UC_ID2356,R_ID3310
UC_ID2356,R_ID3902
UC_ID2356,R_ID6593
UC_ID2358,R_ID6
UC_ID2360,R_ID2098
UC_ID2362,R_ID7091
UC_ID2364,R_ID3400
UC_ID2364,R_ID554
UC_ID2364,R_ID5934
UC_ID2364,R_ID697
UC_ID2364,R_ID7625
UC_ID2364,R_ID7882
UC_ID2364,R_ID959
UC_ID2365,R_ID1398
UC_ID2365,R_ID18
UC_ID2365,R_ID3031
UC_ID2365,R_ID3641
UC_ID2365,R_ID4213
UC_ID2365,R_ID7720
UC_ID2366,R_ID1428
UC_ID2366,R_ID1999
UC_ID2366,R_ID46
UC_ID2366,R_ID5171
UC_ID2366,R_ID5714
UC_ID2366,R_ID6428
UC_ID2366,R_ID6535
UC_ID2367,R_ID960
UC_ID2371,R_ID2874
UC_ID2372,R_ID6379
UC_ID2373,R_ID4285
UC_ID2374,R_ID4598
UC_ID2374,R_ID5027
UC_ID2375,R_ID3482
UC_ID2375,R_ID3614
UC_ID2375,R_ID6181
UC_ID2375,R_ID7157
UC_ID2375,R_ID85
UC_ID2377,R_ID6127
UC_ID2378,R_ID1185
UC_ID2378,R_ID5731
UC_ID2378,R_ID5771
UC_ID2380,R_ID2291
UC_ID2381,R_ID4827
UC_ID2382,R_ID3957
UC_ID2383,R_ID10
UC_ID2383,R_ID1312
UC_ID2383,R_ID3343
UC_ID2383,R_ID4395
UC_ID2383,R_ID7275
UC_ID2383,R_ID7852
UC_ID2384,R_ID7399
UC_ID2386,R_ID1814
UC_ID2387,R_ID1023
UC_ID2388,R_ID1410
UC_ID2389,R_ID4839
UC_ID2390,R_ID5774
UC_ID2390,R_ID7428
UC_ID2391,R_ID171
UC_ID2392,R_ID3766
UC_ID2393,R_ID6146
UC_ID2394,R_ID3678
UC_ID2394,R_ID5946
UC_ID2394,R_ID6206
UC_ID2395,R_ID370
UC_ID2397,R_ID3711
UC_ID2398,R_ID3686
UC_ID2399,R_ID6559
UC_ID2400,R_ID2136
UC_ID2400,R_ID5379
UC_ID2401,R_ID1666
UC_ID2401,R_ID3839
UC_ID2401,R_ID7137
UC_ID2403,R_ID1088
UC_ID2404,R_ID5781
UC_ID2406,R_ID156
UC_ID2406,R_ID4075
UC_ID2406,R_ID4962
UC_ID2406,R_ID568
UC_ID2406,R_ID7161
UC_ID2407,R_ID4685
UC_ID2409,R_ID2253
UC_ID2411,R_ID6913
UC_ID2411,R_ID7781
UC_ID2412,R_ID2650
UC_ID2413,R_ID434
UC_ID2413,R_ID4994
UC_ID2414,R_ID2322
UC_ID2415,R_ID1075
UC_ID2415,R_ID1536
UC_ID2415,R_ID7655
UC_ID2416,R_ID1494
UC_ID2416,R_ID6771
UC_ID2418,R_ID1884
UC_ID2418,R_ID3063
UC_ID2418,R_ID3274
UC_ID2418,R_ID4334
UC_ID2418,R_ID7282
UC_ID2418,R_ID7861
UC_ID2419,R_ID2453
UC_ID2419,R_ID3617
UC_ID2420,R_ID2913
UC_ID2423,R_ID556
UC_ID2423,R_ID7042
UC_ID2428,R_ID1383
UC_ID2428,R_ID6503
UC_ID2428,R_ID7071
UC_ID2429,R_ID4868
UC_ID2429,R_ID5181
UC_ID2429,R_ID6800
UC_ID2430,R_ID1634
UC_ID2430,R_ID1752
UC_ID2430,R_ID4426
UC_ID2430,R_ID6261
UC_ID2430,R_ID6482
UC_ID2430,R_ID6841
UC_ID2431,R_ID1494
UC_ID2431,R_ID2278
UC_ID2431,R_ID3070
UC_ID2431,R_ID4015
UC_ID2431,R_ID4530
UC_ID2431,R_ID4552
UC_ID2431,R_ID4865
UC_ID2432,R_ID5167
UC_ID2434,R_ID162
UC_ID2434,R_ID4109
UC_ID2434,R_ID4421
UC_ID2434,R_ID6644
UC_ID2435,R_ID5951
UC_ID2437,R_ID4577
UC_ID2437,R_ID6457
UC_ID2437,R_ID7373
UC_ID2438,R_ID7040
UC_ID2440,R_ID3387
UC_ID2440,R_ID3480
UC_ID2440,R_ID4355
UC_ID2440,R_ID4484
UC_ID2440,R_ID5546
UC_ID2440,R_ID6802
UC_ID2442,R_ID1878
UC_ID2442,R_ID2830
UC_ID2442,R_ID3629
UC_ID2442,R_ID5592
UC_ID2442,R_ID7818
UC_ID2443,R_ID1292
UC_ID2445,R_ID6672
UC_ID2447,R_ID7285
UC_ID2450,R_ID6750
UC_ID2451,R_ID4980
UC_ID2452,R_ID1457
UC_ID2452,R_ID2377
UC_ID2452,R_ID5571
UC_ID2452,R_ID6881
UC_ID2452,R_ID7928
UC_ID2452,R_ID875
UC_ID2453,R_ID3399
UC_ID2454,R_ID3682
UC_ID2455,R_ID2375
UC_ID2455,R_ID445
UC_ID2457,R_ID2629
UC_ID2460,R_ID3588
UC_ID2460,R_ID4546
UC_ID2460,R_ID6245
UC_ID2460,R_ID6768
UC_ID2461,R_ID4081
UC_ID2463,R_ID3486
UC_ID2463,R_ID4609
UC_ID2463,R_ID6567
UC_ID2465,R_ID1403
UC_ID2465,R_ID1435
UC_ID2465,R_ID2491
UC_ID2465,R_ID5600
UC_ID2465,R_ID7757
UC_ID2465,R_ID798
UC_ID2468,R_ID2169
UC_ID2468,R_ID2720
UC_ID2468,R_ID5086
UC_ID2468,R_ID6697
UC_ID2468,R_ID7330
UC_ID2469,R_ID2213
UC_ID2469,R_ID2993
UC_ID2469,R_ID305
UC_ID2469,R_ID4698
UC_ID2469,R_ID7964
UC_ID2471,R_ID2039
UC_ID2471,R_ID5927
UC_ID2471,R_ID7014
UC_ID2471,R_ID7054
UC_ID2471,R_ID7927
UC_ID2472,R_ID1680
UC_ID2472,R_ID2654
UC_ID2472,R_ID3126
UC_ID2472,R_ID3143
UC_ID2472,R_ID4271
UC_ID2472,R_ID5493
UC_ID2473,R_ID2474
UC_ID2473,R_ID3533
UC_ID2473,R_ID3666
UC_ID2473,R_ID4880
UC_ID2473,R_ID594
UC_ID2473,R_ID6226
UC_ID2473,R_ID992
UC_ID2475,R_ID7651
UC_ID2476,R_ID1114
UC_ID2476,R_ID1249
UC_ID2476,R_ID1938
UC_ID2476,R_ID7920
UC_ID2478,R_ID5043
UC_ID2480,R_ID5523
UC_ID2480,R_ID749
UC_ID2481,R_ID2835
UC_ID2482,R_ID5790
UC_ID2483,R_ID5230
UC_ID2483,R_ID5338
UC_ID2483,R_ID6452
UC_ID2483,R_ID6532
UC_ID2483,R_ID6582
UC_ID2484,R_ID1585
UC_ID2484,R_ID2704
UC_ID2484,R_ID2827
UC_ID2485,R_ID1091
UC_ID2485,R_ID3983
UC_ID2485,R_ID4483
UC_ID2485,R_ID6260
UC_ID2488,R_ID2021
UC_ID2488,R_ID5051
UC_ID2488,R_ID6801
UC_ID2488,R_ID905
UC_ID2490,R_ID2737
UC_ID2490,R_ID3642
UC_ID2490,R_ID4588
UC_ID2490,R_ID7592
UC_ID2492,R_ID167
UC_ID2492,R_ID2432
UC_ID2492,R_ID3503
UC_ID2492,R_ID5582
UC_ID2493,R_ID1173
UC_ID2493,R_ID4227
UC_ID2493,R_ID5413
UC_ID2493,R_ID5697
UC_ID2493,R_ID6434
UC_ID2493,R_ID6547
UC_ID2493,R_ID6960
UC_ID2494,R_ID3982
UC_ID2495,R_ID5432
UC_ID2495,R_ID6799
UC_ID2495,R_ID6830
UC_ID2495,R_ID7543
UC_ID2495,R_ID790
UC_ID2495,R_ID972
UC_ID2496,R_ID3484
UC_ID2498,R_ID6653
UC_ID2499,R_ID3887
UC_ID2499,R_ID4360
UC_ID2499,R_ID4456
UC_ID2499,R_ID6576
UC_ID2499,R_ID686
UC_ID2499,R_ID7059
UC_ID2502,R_ID1774
UC_ID2502,R_ID2982
UC_ID2503,R_ID4697
UC_ID2505,R_ID1372
UC_ID2505,R_ID4500
UC_ID2505,R_ID6159
UC_ID2507,R_ID3472
UC_ID2509,R_ID6603
UC_ID2511,R_ID6893
UC_ID2513,R_ID2074
UC_ID2514,R_ID1941
UC_ID2514,R_ID6544
UC_ID2515,R_ID2001
UC_ID2515,R_ID53
UC_ID2516,R_ID4790
UC_ID2518,R_ID1455
UC_ID2518,R_ID2849
UC_ID2518,R_ID4501
UC_ID2518,R_ID6961
UC_ID2518,R_ID6998
UC_ID2519,R_ID4233
UC_ID2521,R_ID1872
UC_ID2521,R_ID6801
UC_ID2522,R_ID2242
UC_ID2522,R_ID2696
UC_ID2522,R_ID3214
UC_ID2522,R_ID7976
UC_ID2524,R_ID2638
UC_ID2525,R_ID1675
UC_ID2525,R_ID2728
UC_ID2525,R_ID5561
UC_ID2528,R_ID2703
UC_ID2530,R_ID1626
UC_ID2530,R_ID5219
UC_ID2530,R_ID5260
UC_ID2530,R_ID5482
UC_ID2530,R_ID6477
UC_ID2530,R_ID6776
UC_ID2532,R_ID1371
UC_ID2533,R_ID653
UC_ID2535,R_ID6583
UC_ID2537,R_ID2179
UC_ID2537,R_ID2259
UC_ID2537,R_ID3001
UC_ID2537,R_ID5022
UC_ID2537,R_ID5031
UC_ID2537,R_ID6166
UC_ID2537,R_ID706
UC_ID2539,R_ID3796
UC_ID2540,R_ID2208
UC_ID2540,R_ID3338
UC_ID2540,R_ID4526
UC_ID2540,R_ID4979
UC_ID2540,R_ID6679
UC_ID2541,R_ID4162
UC_ID2543,R_ID2317
UC_ID2545,R_ID9
UC_ID2547,R_ID2624
UC_ID2547,R_ID2956
UC_ID2547,R_ID3322
UC_ID2547,R_ID6366
UC_ID2548,R_ID252
UC_ID2551,R_ID1558
UC_ID2552,R_ID3416
UC_ID2552,R_ID5337
UC_ID2552,R_ID5838
UC_ID2554,R_ID5216
UC_ID2556,R_ID2074
UC_ID2556,R_ID2117
UC_ID2556,R_ID2337
UC_ID2556,R_ID3309
UC_ID2556,R_ID4442
UC_ID2556,R_ID5135
UC_ID2556,R_ID6825
UC_ID2558,R_ID1015
UC_ID2558,R_ID5136
UC_ID2558,R_ID6785
UC_ID2558,R_ID6882
UC_ID2562,R_ID5903
UC_ID2562,R_ID7265
UC_ID2562,R_ID7954
UC_ID2562,R_ID814
UC_ID2562,R_ID823
UC_ID2565,R_ID6863
UC_ID2566,R_ID1500
UC_ID2567,R_ID6357
UC_ID2568,R_ID4374
UC_ID2568,R_ID4912
UC_ID2568,R_ID5624
UC_ID2568,R_ID6772
UC_ID2570,R_ID1206
UC_ID2570,R_ID4441
UC_ID2570,R_ID841
UC_ID2571,R_ID1151
UC_ID2571,R_ID1196
UC_ID2571,R_ID2145
UC_ID2571,R_ID3368
UC_ID2571,R_ID3713
UC_ID2571,R_ID425
UC_ID2571,R_ID5990
UC_ID2575,R_ID112
UC_ID2575,R_ID1458
UC_ID2575,R_ID4793
UC_ID2575,R_ID7046
UC_ID2576,R_ID7896
UC_ID2577,R_ID4435
UC_ID2578,R_ID2744
UC_ID2578,R_ID7462
UC_ID2579,R_ID1494
UC_ID2579,R_ID151
UC_ID2579,R_ID3535
UC_ID2579,R_ID449
UC_ID2579,R_ID6973
UC_ID2579,R_ID886
UC_ID2580,R_ID2984
UC_ID2580,R_ID4162
UC_ID2580,R_ID4625
UC_ID2580,R_ID5273
UC_ID2580,R_ID5881
UC_ID2581,R_ID1521
UC_ID2581,R_ID175
UC_ID2581,R_ID244
UC_ID2581,R_ID3200
UC_ID2581,R_ID407
UC_ID2581,R_ID4590
UC_ID2581,R_ID7058
UC_ID2582,R_ID2787
UC_ID2582,R_ID2904
UC_ID2582,R_ID2922
UC_ID2582,R_ID5854
UC_ID2583,R_ID3417
UC_ID2583,R_ID6107
UC_ID2584,R_ID3049
UC_ID2585,R_ID117
UC_ID2585,R_ID237
UC_ID2585,R_ID3049
UC_ID2585,R_ID4470
UC_ID2585,R_ID6315
UC_ID2585,R_ID6777
UC_ID2585,R_ID944
UC_ID2586,R_ID4762
UC_ID2589,R_ID2099
UC_ID2589,R_ID3556
UC_ID2589,R_ID3880
UC_ID2589,R_ID5233
UC_ID2590,R_ID3503
UC_ID2591,R_ID1445
UC_ID2591,R_ID206
UC_ID2591,R_ID4737
UC_ID2591,R_ID5883
UC_ID2591,R_ID6300
UC_ID2591,R_ID7007
UC_ID2591,R_ID7273
UC_ID2592,R_ID1528
UC_ID2592,R_ID3311
UC_ID2592,R_ID6050
UC_ID2592,R_ID676
UC_ID2594,R_ID4364
UC_ID2595,R_ID1679
UC_ID2595,R_ID5109
UC_ID2595,R_ID7144
UC_ID2596,R_ID6390
UC_ID2597,R_ID3417
UC_ID2598,R_ID3702
UC_ID2599,R_ID1312
UC_ID2599,R_ID3926
UC_ID2599,R_ID4267
UC_ID2599,R_ID5511
UC_ID2599,R_ID5790
UC_ID2599,R_ID6147
UC_ID2600,R_ID1235
UC_ID2600,R_ID4605
UC_ID2600,R_ID7324
UC_ID2601,R_ID1040
UC_ID2601,R_ID2499
UC_ID2601,R_ID415
UC_ID2601,R_ID5367
UC_ID2601,R_ID6151
UC_ID2601,R_ID834
UC_ID2602,R_ID2166
UC_ID2602,R_ID2923
UC_ID2602,R_ID6250
UC_ID2602,R_ID7496
UC_ID2603,R_ID6356
UC_ID2603,R_ID6633
UC_ID2603,R_ID7375
UC_ID2606,R_ID2197
UC_ID2607,R_ID3142
UC_ID2607,R_ID3918
UC_ID2607,R_ID4204
UC_ID2607,R_ID4382
UC_ID2607,R_ID6810
UC_ID2608,R_ID7431
UC_ID2609,R_ID107
UC_ID2609,R_ID2926
UC_ID2609,R_ID3693
UC_ID2609,R_ID5042
UC_ID2609,R_ID5491
UC_ID2610,R_ID159
UC_ID2610,R_ID1811
UC_ID2610,R_ID2181
UC_ID2610,R_ID6056
UC_ID2610,R_ID6179
UC_ID2610,R_ID828
UC_ID2611,R_ID2916
UC_ID2611,R_ID3925
UC_ID2612,R_ID1412
UC_ID2612,R_ID5938
UC_ID2612,R_ID7167
UC_ID2613,R_ID2809
UC_ID2613,R_ID5142
UC_ID2613,R_ID5833
UC_ID2613,R_ID7203
UC_ID2613,R_ID749
UC_ID2613,R_ID7521
UC_ID2614,R_ID1909
UC_ID2616,R_ID2086
UC_ID2616,R_ID2197
UC_ID2616,R_ID5015
UC_ID2616,R_ID6427
UC_ID2617,R_ID2416
UC_ID2618,R_ID2947
UC_ID2619,R_ID4627
UC_ID2620,R_ID1755
UC_ID2620,R_ID6880
UC_ID2621,R_ID11
UC_ID2621,R_ID2288
UC_ID2621,R_ID2463
UC_ID2621,R_ID3748
UC_ID2621,R_ID5848
UC_ID2621,R_ID653
UC_ID2621,R_ID6995
UC_ID2623,R_ID3929
UC_ID2624,R_ID1660
UC_ID2624,R_ID6550
UC_ID2625,R_ID5330
UC_ID2627,R_ID160
UC_ID2627,R_ID1695
UC_ID2627,R_ID3420
UC_ID2627,R_ID5196
UC_ID2627,R_ID6486
UC_ID2627,R_ID7731
UC_ID2629,R_ID204
UC_ID2631,R_ID4110
UC_ID2631,R_ID4496
UC_ID2631,R_ID5174
UC_ID2632,R_ID1667
UC_ID2632,R_ID1975
UC_ID2632,R_ID3379
UC_ID2632,R_ID5473
UC_ID2632,R_ID6097
UC_ID2632,R_ID7034
UC_ID2633,R_ID3470
UC_ID2634,R_ID3339
UC_ID2636,R_ID3416
UC_ID2637,R_ID4037
UC_ID2638,R_ID7846
UC_ID2638,R_ID996
UC_ID2639,R_ID1151
UC_ID2639,R_ID3034
UC_ID2639,R_ID5533
UC_ID2639,R_ID5653
UC_ID2639,R_ID978
UC_ID2641,R_ID1855
UC_ID2642,R_ID1208
UC_ID2642,R_ID1917
UC_ID2642,R_ID5098
UC_ID2642,R_ID53
UC_ID2642,R_ID6728
UC_ID2642,R_ID6845
UC_ID2642,R_ID6967
UC_ID2643,R_ID1866
UC_ID2643,R_ID3340
UC_ID2643,R_ID3505
UC_ID2643,R_ID3544
UC_ID2643,R_ID7387
UC_ID2643,R_ID882
UC_ID2645,R_ID1281
UC_ID2645,R_ID558
UC_ID2645,R_ID6653
UC_ID2646,R_ID2718
UC_ID2646,R_ID7320
UC_ID2646,R_ID7741
UC_ID2648,R_ID2177
UC_ID2649,R_ID261
UC_ID2650,R_ID187
UC_ID2650,R_ID5521
UC_ID2650,R_ID6914
UC_ID2650,R_ID7280
UC_ID2650,R_ID7428
UC_ID2652,R_ID5780
UC_ID2652,R_ID5798
UC_ID2653,R_ID1664
UC_ID2653,R_ID828
UC_ID2654,R_ID1129
UC_ID2657,R_ID6630
UC_ID2660,R_ID2602
UC_ID2660,R_ID2981
UC_ID2660,R_ID406
UC_ID2660,R_ID4395
UC_ID2661,R_ID7024
UC_ID2662,R_ID3324
UC_ID2662,R_ID5351
UC_ID2662,R_ID7080
UC_ID2663,R_ID245
UC_ID2663,R_ID4584
UC_ID2664,R_ID258
UC_ID2664,R_ID2731
UC_ID2665,R_ID4370
UC_ID2667,R_ID4347
UC_ID2667,R_ID6208
UC_ID2667,R_ID6558
UC_ID2668,R_ID2171
UC_ID2668,R_ID2308
UC_ID2668,R_ID4449
UC_ID2668,R_ID5953
UC_ID2669,R_ID2978
UC_ID2669,R_ID3606
UC_ID2669,R_ID5241
UC_ID2669,R_ID5257
UC_ID2669,R_ID5724
UC_ID2669,R_ID6385
UC_ID2670,R_ID131
UC_ID2670,R_ID1800
UC_ID2670,R_ID2266
UC_ID2670,R_ID3752
UC_ID2670,R_ID383
UC_ID2670,R_ID4373
UC_ID2670,R_ID7769
UC_ID2671,R_ID7978
UC_ID2673,R_ID1531
UC_ID2673,R_ID2734
UC_ID2673,R_ID3173
UC_ID2673,R_ID3675
UC_ID2673,R_ID3936
UC_ID2673,R_ID5273
UC_ID2673,R_ID5299
UC_ID2674,R_ID3491
UC_ID2676,R_ID1098
UC_ID2676,R_ID171
UC_ID2676,R_ID4692
UC_ID2676,R_ID4933
UC_ID2676,R_ID5227
UC_ID2676,R_ID7501
UC_ID2676,R_ID861
UC_ID2680,R_ID1342
UC_ID2680,R_ID3221
UC_ID2680,R_ID3245
UC_ID2680,R_ID6890
UC_ID2680,R_ID908
UC_ID2681,R_ID2201
UC_ID2684,R_ID223
UC_ID2684,R_ID4228
UC_ID2684,R_ID5788
UC_ID2685,R_ID3795
UC_ID2686,R_ID3996
UC_ID2686,R_ID4263
UC_ID2687,R_ID2172
UC_ID2687,R_ID897
UC_ID2689,R_ID2218
UC_ID2689,R_ID2719
UC_ID2689,R_ID2901
UC_ID2689,R_ID4106
