R_ID,CC_ID
R_ID5156,CC_ID9395
R_ID5161,CC_ID10015
R_ID5165,CC_ID7312
R_ID5170,CC_ID3120
R_ID5172,CC_ID5443
R_ID5173,CC_ID6899
R_ID5174,CC_ID4698
R_ID5175,CC_ID1036
R_ID5177,CC_ID9319
R_ID5179,CC_ID10567
R_ID5180,CC_ID2717
R_ID5183,CC_ID3546
R_ID5185,CC_ID4381
R_ID5187,CC_ID7344
R_ID5189,CC_ID1868
R_ID5190,CC_ID5322
R_ID5191,CC_ID4270
R_ID5192,CC_ID11694
R_ID5197,CC_ID6853
R_ID5199,CC_ID3972
R_ID5202,CC_ID4929
R_ID5203,CC_ID9917
R_ID5204,CC_ID5058
R_ID5205,CC_ID5457
R_ID5206,CC_ID929
R_ID5207,CC_ID10147
R_ID5210,CC_ID9741
R_ID5211,CC_ID7979
R_ID5213,CC_ID3538
R_ID5214,CC_ID2522
R_ID5215,CC_ID3416
R_ID5218,CC_ID9531
R_ID5219,CC_ID12812
R_ID5220,CC_ID6590
R_ID5223,CC_ID6526
R_ID5224,CC_ID5226
R_ID5228,CC_ID8539
R_ID5229,CC_ID11605
R_ID5230,CC_ID1268
R_ID5235,CC_ID12003
R_ID5236,CC_ID6879
R_ID5237,CC_ID10880
R_ID5237,CC_ID12943
R_ID5238,CC_ID10697
R_ID5241,CC_ID8352
R_ID5242,CC_ID8457
R_ID5243,CC_ID6331
R_ID5247,CC_ID2582
R_ID5248,CC_ID392
R_ID5249,CC_ID9368
R_ID5252,CC_ID11402
R_ID5253,CC_ID5740
R_ID5257,CC_ID3706
R_ID5259,CC_ID7457
R_ID5261,CC_ID6763
R_ID5262,CC_ID8123
R_ID5263,CC_ID1011
R_ID5267,CC_ID8664
R_ID5268,CC_ID8905
R_ID5273,CC_ID8199
R_ID5273,CC_ID9705
R_ID5274,CC_ID5859
R_ID5275,CC_ID10186
R_ID5275,CC_ID6472
R_ID5276,CC_ID10576
R_ID5277,CC_ID7974
R_ID5279,CC_ID5662
R_ID5280,CC_ID10012
R_ID5280,CC_ID11187
R_ID5280,CC_ID1359
R_ID5281,CC_ID1926
R_ID5282,CC_ID8988
R_ID5285,CC_ID2230
R_ID5287,CC_ID11276
R_ID5288,CC_ID8381
R_ID5290,CC_ID10810
R_ID5291,CC_ID11763
R_ID5292,CC_ID4781
R_ID5293,CC_ID1730
R_ID5294,CC_ID10731
R_ID5297,CC_ID6882
R_ID5299,CC_ID10903
R_ID5300,CC_ID1680
R_ID5302,CC_ID10779
R_ID5303,CC_ID11467
R_ID5306,CC_ID4387
R_ID5309,CC_ID9853
R_ID5313,CC_ID714
R_ID5314,CC_ID609
R_ID5315,CC_ID7236
R_ID5317,CC_ID1763
R_ID5318,CC_ID5313
R_ID5319,CC_ID11393
R_ID5321,CC_ID5439
R_ID5322,CC_ID7931
R_ID5324,CC_ID5713
R_ID5328,CC_ID8008
R_ID5329,CC_ID12296
R_ID5330,CC_ID12699
R_ID5332,CC_ID5890
R_ID5333,CC_ID2469
R_ID5333,CC_ID5899
R_ID5334,CC_ID6213
R_ID5337,CC_ID10454
R_ID5340,CC_ID11784
R_ID5342,CC_ID990
R_ID5343,CC_ID7138
R_ID5344,CC_ID6921
R_ID5346,CC_ID4438
R_ID5348,CC_ID10235
R_ID5351,CC_ID9907
R_ID5352,CC_ID4733
R_ID5355,CC_ID10939
R_ID5356,CC_ID4156
R_ID5360,CC_ID1014
R_ID5362,CC_ID11096
R_ID5362,CC_ID8676
R_ID5366,CC_ID12366
R_ID5368,CC_ID9652
R_ID5369,CC_ID2588
R_ID5370,CC_ID1082
R_ID5371,CC_ID11361
R_ID5372,CC_ID7983
R_ID5373,CC_ID2954
R_ID5374,CC_ID9768
R_ID5375,CC_ID11474
R_ID5376,CC_ID4457
R_ID5378,CC_ID6872
R_ID5379,CC_ID3652
R_ID5380,CC_ID8683
R_ID5381,CC_ID6582
R_ID5382,CC_ID4630
R_ID5383,CC_ID864
R_ID5385,CC_ID9228
R_ID5387,CC_ID10088
R_ID5387,CC_ID4318
R_ID5387,CC_ID6190
R_ID5388,CC_ID4654
R_ID5389,CC_ID6846
R_ID5390,CC_ID2422
R_ID5391,CC_ID11791
R_ID5393,CC_ID7412
R_ID5394,CC_ID3446
R_ID5395,CC_ID9308
R_ID5400,CC_ID12826
R_ID5401,CC_ID12608
R_ID5402,CC_ID291
R_ID5403,CC_ID1681
R_ID5403,CC_ID725
R_ID5405,CC_ID11562
R_ID5405,CC_ID4530
R_ID5407,CC_ID7908
R_ID5411,CC_ID10556
R_ID5412,CC_ID3773
R_ID5413,CC_ID1161
R_ID5416,CC_ID5441
R_ID5418,CC_ID3708
R_ID5420,CC_ID3680
R_ID5421,CC_ID1092
R_ID5425,CC_ID12542
R_ID5426,CC_ID11332
R_ID5427,CC_ID2025
R_ID5428,CC_ID628
R_ID5430,CC_ID1515
R_ID5431,CC_ID6642
R_ID5432,CC_ID120
R_ID5433,CC_ID2669
R_ID5433,CC_ID6386
R_ID5434,CC_ID4499
R_ID5435,CC_ID4305
R_ID5437,CC_ID1307
R_ID5438,CC_ID878
R_ID5438,CC_ID984
R_ID5439,CC_ID2718
R_ID5441,CC_ID4647
R_ID5442,CC_ID8933
R_ID5446,CC_ID2067
R_ID5449,CC_ID12747
R_ID5451,CC_ID4897
R_ID5457,CC_ID2793
R_ID5459,CC_ID1021
R_ID5460,CC_ID8811
R_ID5462,CC_ID212
R_ID5468,CC_ID2945
R_ID5471,CC_ID12170
R_ID5472,CC_ID3621
R_ID5474,CC_ID10567
R_ID5474,CC_ID6529
R_ID5474,CC_ID6792
R_ID5475,CC_ID6620
R_ID5475,CC_ID867
R_ID5475,CC_ID8796
R_ID5478,CC_ID6931
R_ID5480,CC_ID1898
R_ID5481,CC_ID4163
R_ID5482,CC_ID5209
R_ID5483,CC_ID2830
R_ID5484,CC_ID559
R_ID5485,CC_ID11824
R_ID5486,CC_ID12528
R_ID5488,CC_ID11779
R_ID5490,CC_ID7072
R_ID5493,CC_ID5306
R_ID5494,CC_ID2096
R_ID5497,CC_ID6737
R_ID5501,CC_ID7420
R_ID5502,CC_ID2009
R_ID5504,CC_ID5440
R_ID5505,CC_ID9441
R_ID5507,CC_ID10738
R_ID5509,CC_ID3165
R_ID5511,CC_ID196
R_ID5514,CC_ID172
R_ID5515,CC_ID1367
R_ID5516,CC_ID5554
R_ID5516,CC_ID6192
R_ID5516,CC_ID8311
R_ID5519,CC_ID4397
R_ID5521,CC_ID8443
R_ID5522,CC_ID7697
R_ID5524,CC_ID12036
R_ID5525,CC_ID3944
R_ID5526,CC_ID7746
R_ID5527,CC_ID1215
R_ID5527,CC_ID9558
R_ID5528,CC_ID8838
R_ID5530,CC_ID4198
R_ID5531,CC_ID520
R_ID5532,CC_ID7130
R_ID5532,CC_ID9001
R_ID5533,CC_ID6626
R_ID5534,CC_ID10489
R_ID5534,CC_ID3889
R_ID5534,CC_ID5938
R_ID5537,CC_ID11991
R_ID5537,CC_ID1432
R_ID5537,CC_ID9121
R_ID5538,CC_ID4129
R_ID5542,CC_ID10000
R_ID5546,CC_ID820
R_ID5547,CC_ID11631
R_ID5548,CC_ID5852
R_ID5551,CC_ID3903
R_ID5551,CC_ID4280
R_ID5552,CC_ID5360
R_ID5553,CC_ID1047
R_ID5553,CC_ID11414
R_ID5555,CC_ID5018
R_ID5556,CC_ID1342
R_ID5557,CC_ID550
R_ID5557,CC_ID6174
R_ID5557,CC_ID8762
R_ID5558,CC_ID3835
R_ID5562,CC_ID99
R_ID5563,CC_ID4214
R_ID5565,CC_ID628
R_ID5566,CC_ID7041
R_ID5567,CC_ID3105
R_ID5568,CC_ID202
R_ID5571,CC_ID5423
R_ID5572,CC_ID4133
R_ID5574,CC_ID9988
R_ID5575,CC_ID285
R_ID5576,CC_ID2055
R_ID5577,CC_ID6102
R_ID5580,CC_ID10983
R_ID5580,CC_ID1166
R_ID5580,CC_ID6572
R_ID5581,CC_ID3910
R_ID5583,CC_ID4510
R_ID5584,CC_ID12807
R_ID5586,CC_ID7128
R_ID5587,CC_ID3436
R_ID5589,CC_ID9931
R_ID5590,CC_ID2043
R_ID5592,CC_ID4831
R_ID5594,CC_ID8427
R_ID5597,CC_ID3005
R_ID5598,CC_ID11571
R_ID5602,CC_ID12234
R_ID5604,CC_ID4426
R_ID5605,CC_ID10815
R_ID5606,CC_ID9158
R_ID5607,CC_ID2202
R_ID5609,CC_ID5950
R_ID5612,CC_ID11617
R_ID5613,CC_ID3970
R_ID5613,CC_ID5756
R_ID5614,CC_ID6784
R_ID5614,CC_ID7105
R_ID5615,CC_ID10926
R_ID5617,CC_ID7683
R_ID5618,CC_ID420
R_ID5619,CC_ID8104
R_ID5621,CC_ID11714
R_ID5622,CC_ID12383
R_ID5623,CC_ID10979
R_ID5624,CC_ID10242
R_ID5625,CC_ID2079
R_ID5626,CC_ID11577
R_ID5628,CC_ID9562
R_ID5630,CC_ID8243
R_ID5631,CC_ID11711
R_ID5631,CC_ID2096
R_ID5632,CC_ID282
R_ID5634,CC_ID6
R_ID5635,CC_ID1873
R_ID5635,CC_ID3381
R_ID5635,CC_ID619
R_ID5636,CC_ID3131
R_ID5637,CC_ID2503
R_ID5639,CC_ID9558
R_ID5640,CC_ID1398
R_ID5642,CC_ID10746
R_ID5643,CC_ID3642
R_ID5645,CC_ID11819
R_ID5647,CC_ID7130
R_ID5648,CC_ID1019
R_ID5654,CC_ID11820
R_ID5655,CC_ID6621
R_ID5656,CC_ID8861
R_ID5657,CC_ID10078
R_ID5657,CC_ID12439
R_ID5657,CC_ID3455
R_ID5658,CC_ID3955
R_ID5659,CC_ID11189
R_ID5662,CC_ID1282
R_ID5664,CC_ID9609
R_ID5668,CC_ID9841
R_ID5669,CC_ID9961
R_ID5671,CC_ID8486
R_ID5672,CC_ID2498
R_ID5675,CC_ID2469
R_ID5675,CC_ID2553
R_ID5676,CC_ID4912
R_ID5677,CC_ID8393
R_ID5678,CC_ID7892
R_ID5681,CC_ID7632
R_ID5684,CC_ID10028
R_ID5686,CC_ID12972
R_ID5687,CC_ID7979
R_ID5688,CC_ID1493
R_ID5693,CC_ID1587
R_ID5696,CC_ID9802
R_ID5697,CC_ID3542
R_ID5698,CC_ID12581
R_ID5700,CC_ID12465
R_ID5702,CC_ID5776
R_ID5705,CC_ID2336
R_ID5706,CC_ID3046
R_ID5708,CC_ID3240
R_ID5710,CC_ID9901
R_ID5711,CC_ID11229
R_ID5712,CC_ID141
R_ID5713,CC_ID11945
R_ID5714,CC_ID3405
R_ID5717,CC_ID3306
R_ID5718,CC_ID12984
R_ID5719,CC_ID1900
R_ID5720,CC_ID3304
R_ID5721,CC_ID2312
R_ID5723,CC_ID12471
R_ID5724,CC_ID4004
R_ID5725,CC_ID1342
R_ID5729,CC_ID11509
R_ID5732,CC_ID10149
R_ID5733,CC_ID6958
R_ID5737,CC_ID10207
R_ID5738,CC_ID11123
R_ID5742,CC_ID5018
R_ID5743,CC_ID2520
R_ID5747,CC_ID3073
R_ID5748,CC_ID7802
R_ID5749,CC_ID165
R_ID5750,CC_ID6127
R_ID5753,CC_ID10065
R_ID5757,CC_ID7841
R_ID5758,CC_ID12159
R_ID5761,CC_ID12260
R_ID5762,CC_ID4547
R_ID5762,CC_ID4698
R_ID5763,CC_ID11397
R_ID5764,CC_ID8965
R_ID5765,CC_ID7460
R_ID5766,CC_ID9482
R_ID5767,CC_ID6497
R_ID5768,CC_ID7007
R_ID5770,CC_ID2342
R_ID5770,CC_ID3680
R_ID5772,CC_ID692
R_ID5774,CC_ID10921
R_ID5774,CC_ID2179
R_ID5774,CC_ID5904
R_ID5775,CC_ID558
R_ID5777,CC_ID9264
R_ID5779,CC_ID10158
R_ID5779,CC_ID4298
R_ID5780,CC_ID4857
R_ID5780,CC_ID9055
R_ID5783,CC_ID9941
R_ID5784,CC_ID1022
R_ID5785,CC_ID10718
R_ID5787,CC_ID12216
R_ID5789,CC_ID395
R_ID5790,CC_ID11211
R_ID5792,CC_ID12597
R_ID5794,CC_ID11676
R_ID5794,CC_ID1964
R_ID5794,CC_ID884
R_ID5798,CC_ID4445
R_ID5799,CC_ID3054
R_ID5800,CC_ID3172
R_ID5801,CC_ID9131
R_ID5804,CC_ID9933
R_ID5805,CC_ID1504
R_ID5808,CC_ID10679
R_ID5809,CC_ID10515
R_ID5810,CC_ID7201
R_ID5813,CC_ID10848
R_ID5821,CC_ID2044
R_ID5822,CC_ID11311
R_ID5822,CC_ID4175
R_ID5822,CC_ID8807
R_ID5830,CC_ID9281
R_ID5832,CC_ID3846
R_ID5833,CC_ID9559
R_ID5834,CC_ID5419
R_ID5835,CC_ID11883
R_ID5839,CC_ID7711
R_ID5841,CC_ID2997
R_ID5843,CC_ID2787
R_ID5844,CC_ID1046
R_ID5845,CC_ID173
R_ID5846,CC_ID12269
R_ID5848,CC_ID5214
R_ID5850,CC_ID22
R_ID5852,CC_ID12458
R_ID5854,CC_ID9290
R_ID5855,CC_ID7931
R_ID5857,CC_ID6076
R_ID5860,CC_ID11685
R_ID5864,CC_ID11325
R_ID5868,CC_ID12561
R_ID5874,CC_ID6932
R_ID5875,CC_ID12809
R_ID5877,CC_ID8930
R_ID5881,CC_ID9969
R_ID5882,CC_ID11623
R_ID5884,CC_ID11812
R_ID5886,CC_ID11633
R_ID5888,CC_ID5278
R_ID5891,CC_ID8278
R_ID5893,CC_ID3771
R_ID5899,CC_ID12230
R_ID5900,CC_ID11955
R_ID5901,CC_ID5064
R_ID5903,CC_ID7076
R_ID5904,CC_ID9914
R_ID5907,CC_ID2433
R_ID5911,CC_ID9603
R_ID5912,CC_ID12634
R_ID5913,CC_ID8387
R_ID5914,CC_ID12538
R_ID5915,CC_ID3542
R_ID5917,CC_ID517
R_ID5917,CC_ID8602
R_ID5919,CC_ID100
R_ID5922,CC_ID10642
R_ID5923,CC_ID8198
R_ID5924,CC_ID6314
R_ID5925,CC_ID4297
R_ID5927,CC_ID10059
R_ID5929,CC_ID8622
R_ID5930,CC_ID11243
R_ID5931,CC_ID6084
R_ID5932,CC_ID269
R_ID5933,CC_ID2743
R_ID5935,CC_ID6547
R_ID5936,CC_ID10876
R_ID5938,CC_ID980
R_ID5940,CC_ID2781
R_ID5941,CC_ID9391
R_ID5944,CC_ID1985
R_ID5945,CC_ID9884
R_ID5947,CC_ID8738
R_ID5948,CC_ID5386
R_ID5950,CC_ID2589
R_ID5952,CC_ID3811
R_ID5953,CC_ID3795
R_ID5953,CC_ID4228
R_ID5953,CC_ID637
R_ID5954,CC_ID6502
R_ID5957,CC_ID10137
R_ID5958,CC_ID8749
R_ID5959,CC_ID1129
R_ID5960,CC_ID1853
R_ID5961,CC_ID5823
R_ID5962,CC_ID12005
R_ID5963,CC_ID872
R_ID5964,CC_ID11758
R_ID5966,CC_ID21
R_ID5966,CC_ID2654
R_ID5967,CC_ID2879
R_ID5969,CC_ID3472
R_ID5970,CC_ID11973
R_ID5971,CC_ID4237
R_ID5974,CC_ID12701
R_ID5976,CC_ID3853
R_ID5977,CC_ID12249
R_ID5978,CC_ID12757
R_ID5978,CC_ID4977
R_ID5978,CC_ID6089
R_ID5979,CC_ID12762
R_ID5980,CC_ID10028
R_ID5980,CC_ID11510
R_ID5981,CC_ID333
R_ID5982,CC_ID10607
R_ID5990,CC_ID9836
R_ID5991,CC_ID11356
R_ID5991,CC_ID2429
R_ID5991,CC_ID693
R_ID5993,CC_ID7058
R_ID5993,CC_ID9912
R_ID5994,CC_ID12185
R_ID5996,CC_ID6020
R_ID5997,CC_ID1241
R_ID5997,CC_ID6616
R_ID5998,CC_ID4745
R_ID5999,CC_ID529
R_ID6003,CC_ID6181
R_ID6005,CC_ID7784
R_ID6008,CC_ID6535
R_ID6010,CC_ID11059
R_ID6011,CC_ID11155
R_ID6013,CC_ID7716
R_ID6018,CC_ID11386
R_ID6023,CC_ID10109
R_ID6024,CC_ID4260
R_ID6025,CC_ID3289
R_ID6028,CC_ID8575
R_ID6029,CC_ID2477
R_ID6030,CC_ID5196
R_ID6031,CC_ID11186
R_ID6034,CC_ID725
R_ID6035,CC_ID7616
R_ID6036,CC_ID7637
R_ID6037,CC_ID8632
R_ID6038,CC_ID2554
R_ID6040,CC_ID8940
R_ID6041,CC_ID1235
R_ID6043,CC_ID6893
R_ID6044,CC_ID7316
R_ID6046,CC_ID3
R_ID6049,CC_ID12780
R_ID6050,CC_ID8141
R_ID6052,CC_ID9062
R_ID6053,CC_ID5687
R_ID6055,CC_ID12731
R_ID6056,CC_ID4468
R_ID6060,CC_ID11578
R_ID6064,CC_ID8101
R_ID6066,CC_ID3439
R_ID6068,CC_ID11766
R_ID6071,CC_ID9187
R_ID6072,CC_ID4606
R_ID6076,CC_ID7258
R_ID6077,CC_ID317
R_ID6077,CC_ID7016
R_ID6078,CC_ID5405
R_ID6084,CC_ID2699
R_ID6085,CC_ID10550
R_ID6086,CC_ID284
R_ID6087,CC_ID11199
R_ID6087,CC_ID6394
R_ID6089,CC_ID5183
R_ID6096,CC_ID12706
R_ID6097,CC_ID3216
R_ID6097,CC_ID5022
R_ID6097,CC_ID6333
R_ID6102,CC_ID7553
R_ID6105,CC_ID5263
R_ID6105,CC_ID6252
R_ID6106,CC_ID6955
R_ID6115,CC_ID10860
R_ID6116,CC_ID5131
R_ID6118,CC_ID11211
R_ID6123,CC_ID8908
R_ID6127,CC_ID10878
R_ID6129,CC_ID2977
R_ID6130,CC_ID5034
R_ID6131,CC_ID11605
R_ID6133,CC_ID3962
R_ID6136,CC_ID10581
R_ID6137,CC_ID1501
R_ID6139,CC_ID12291
R_ID6139,CC_ID548
R_ID6140,CC_ID6535
R_ID6144,CC_ID4791
R_ID6144,CC_ID788
R_ID6145,CC_ID12457
R_ID6146,CC_ID6261
R_ID6148,CC_ID12201
R_ID6151,CC_ID5768
R_ID6154,CC_ID10414
R_ID6155,CC_ID4829
R_ID6156,CC_ID742
R_ID6159,CC_ID7184
R_ID6160,CC_ID8999
R_ID6170,CC_ID10745
R_ID6173,CC_ID1332
R_ID6174,CC_ID3013
R_ID6176,CC_ID6206
R_ID6177,CC_ID10957
R_ID6177,CC_ID9984
R_ID6181,CC_ID12906
R_ID6182,CC_ID4739
R_ID6183,CC_ID4308
R_ID6187,CC_ID8297
R_ID6189,CC_ID817
R_ID6191,CC_ID9032
R_ID6201,CC_ID4949
R_ID6203,CC_ID1271
R_ID6204,CC_ID8832
R_ID6205,CC_ID2982
R_ID6206,CC_ID12207
R_ID6210,CC_ID2623
R_ID6211,CC_ID11211
R_ID6211,CC_ID494
R_ID6211,CC_ID6682
R_ID6212,CC_ID10577
R_ID6215,CC_ID11291
R_ID6217,CC_ID5420
R_ID6219,CC_ID11788
R_ID6221,CC_ID1095
R_ID6222,CC_ID5608
R_ID6224,CC_ID2610
R_ID6225,CC_ID3824
R_ID6226,CC_ID7131
R_ID6226,CC_ID7414
R_ID6227,CC_ID1811
R_ID6229,CC_ID2792
R_ID6230,CC_ID2376
R_ID6231,CC_ID10814
R_ID6232,CC_ID1092
R_ID6234,CC_ID324
R_ID6238,CC_ID5076
R_ID6240,CC_ID12666
R_ID6242,CC_ID6383
R_ID6244,CC_ID6426
R_ID6246,CC_ID2465
R_ID6246,CC_ID8496
R_ID6247,CC_ID7557
R_ID6249,CC_ID6567
R_ID6250,CC_ID10149
R_ID6251,CC_ID5306
R_ID6252,CC_ID12828
R_ID6254,CC_ID7245
R_ID6256,CC_ID8328
R_ID6257,CC_ID3043
R_ID6262,CC_ID10967
R_ID6263,CC_ID4979
R_ID6264,CC_ID1253
R_ID6265,CC_ID7165
R_ID6266,CC_ID12373
R_ID6267,CC_ID11294
R_ID6268,CC_ID6113
R_ID6269,CC_ID8877
R_ID6274,CC_ID3029
R_ID6275,CC_ID5518
R_ID6278,CC_ID10124
R_ID6278,CC_ID114
R_ID6278,CC_ID12246
R_ID6279,CC_ID1539
R_ID6280,CC_ID9649
R_ID6281,CC_ID1273
R_ID6281,CC_ID5100
R_ID6281,CC_ID7966
R_ID6282,CC_ID4687
R_ID6283,CC_ID7724
R_ID6284,CC_ID889
R_ID6286,CC_ID144
R_ID6287,CC_ID12708
R_ID6288,CC_ID7436
R_ID6290,CC_ID11426
R_ID6294,CC_ID9802
R_ID6295,CC_ID6628
R_ID6298,CC_ID10394
R_ID6300,CC_ID1210
R_ID6302,CC_ID5025
R_ID6304,CC_ID7903
R_ID6305,CC_ID7905
R_ID6306,CC_ID11104
R_ID6309,CC_ID1702
R_ID6310,CC_ID1741
R_ID6310,CC_ID2768
R_ID6312,CC_ID12920
R_ID6312,CC_ID3819
R_ID6312,CC_ID3868
R_ID6313,CC_ID1086
R_ID6313,CC_ID12512
R_ID6314,CC_ID7334
R_ID6318,CC_ID12549
R_ID6320,CC_ID2385
R_ID6322,CC_ID8065
R_ID6325,CC_ID6785
R_ID6325,CC_ID8285
R_ID6327,CC_ID3550
R_ID6328,CC_ID7042
R_ID6329,CC_ID7603
R_ID6331,CC_ID5049
R_ID6334,CC_ID3327
R_ID6335,CC_ID12846
R_ID6338,CC_ID4587
R_ID6341,CC_ID5415
R_ID6342,CC_ID5003
R_ID6343,CC_ID6455
R_ID6346,CC_ID12568
R_ID6346,CC_ID6511
R_ID6348,CC_ID8475
R_ID6349,CC_ID6991
R_ID6352,CC_ID2336
R_ID6353,CC_ID518
R_ID6354,CC_ID5970
R_ID6356,CC_ID2125
R_ID6358,CC_ID1292
R_ID6359,CC_ID10876
R_ID6360,CC_ID6335
R_ID6362,CC_ID7541
R_ID6364,CC_ID8313
R_ID6366,CC_ID10747
R_ID6366,CC_ID1476
R_ID6366,CC_ID7639
R_ID6369,CC_ID4140
R_ID6371,CC_ID11347
R_ID6374,CC_ID6796
R_ID6375,CC_ID3476
R_ID6376,CC_ID12920
R_ID6377,CC_ID12797
R_ID6378,CC_ID1893
R_ID6380,CC_ID2489
R_ID6381,CC_ID11177
R_ID6382,CC_ID10620
R_ID6382,CC_ID7416
R_ID6385,CC_ID11297
R_ID6386,CC_ID5749
R_ID6388,CC_ID6597
R_ID6389,CC_ID4203
R_ID6390,CC_ID12209
R_ID6392,CC_ID4970
R_ID6398,CC_ID6564
R_ID6400,CC_ID11102
R_ID6401,CC_ID4044
R_ID6403,CC_ID7780
R_ID6404,CC_ID12432
R_ID6405,CC_ID7314
R_ID6406,CC_ID10148
R_ID6407,CC_ID10806
R_ID6407,CC_ID8035
R_ID6408,CC_ID3755
R_ID6409,CC_ID1463
R_ID6410,CC_ID11783
R_ID6411,CC_ID4027
R_ID6412,CC_ID4286
R_ID6413,CC_ID3927
R_ID6415,CC_ID12121
R_ID6416,CC_ID2432
R_ID6417,CC_ID6804
R_ID6418,CC_ID9067
R_ID6419,CC_ID139
R_ID6419,CC_ID424
R_ID6421,CC_ID2559
R_ID6422,CC_ID8238
R_ID6424,CC_ID626
R_ID6431,CC_ID8671
R_ID6432,CC_ID11655
R_ID6433,CC_ID6862
R_ID6437,CC_ID2574
R_ID6439,CC_ID11520
R_ID6440,CC_ID10217
R_ID6442,CC_ID9580
R_ID6445,CC_ID2004
R_ID6446,CC_ID2783
R_ID6448,CC_ID11974
R_ID6449,CC_ID3381
R_ID6451,CC_ID9526
R_ID6452,CC_ID10371
R_ID6452,CC_ID630
R_ID6453,CC_ID56
R_ID6455,CC_ID10604
R_ID6456,CC_ID11674
R_ID6456,CC_ID2037
R_ID6460,CC_ID6592
R_ID6461,CC_ID6757
R_ID6463,CC_ID9485
R_ID6464,CC_ID2400
R_ID6469,CC_ID10255
R_ID6469,CC_ID1240
R_ID6471,CC_ID6610
R_ID6473,CC_ID7082
R_ID6474,CC_ID2242
R_ID6475,CC_ID2693
R_ID6478,CC_ID7436
R_ID6479,CC_ID10315
R_ID6481,CC_ID4054
R_ID6482,CC_ID11540
R_ID6482,CC_ID1888
R_ID6483,CC_ID6582
R_ID6484,CC_ID1186
R_ID6486,CC_ID11338
R_ID6487,CC_ID6150
R_ID6488,CC_ID12088
R_ID6488,CC_ID5196
R_ID6491,CC_ID11072
R_ID6493,CC_ID12185
R_ID6493,CC_ID2040
R_ID6493,CC_ID4168
R_ID6494,CC_ID3439
R_ID6494,CC_ID4791
R_ID6495,CC_ID3209
R_ID6499,CC_ID9860
R_ID6500,CC_ID10090
R_ID6502,CC_ID9054
R_ID6503,CC_ID7646
R_ID6505,CC_ID7188
R_ID6506,CC_ID8548
R_ID6508,CC_ID9759
R_ID6513,CC_ID7737
R_ID6515,CC_ID2062
R_ID6516,CC_ID6633
R_ID6518,CC_ID3015
R_ID6520,CC_ID8850
R_ID6525,CC_ID11262
R_ID6527,CC_ID2603
R_ID6531,CC_ID212
R_ID6533,CC_ID11829
R_ID6534,CC_ID1582
R_ID6535,CC_ID6757
R_ID6536,CC_ID11261
R_ID6537,CC_ID4391
R_ID6540,CC_ID4977
R_ID6544,CC_ID12723
R_ID6545,CC_ID7694
R_ID6546,CC_ID8099
R_ID6548,CC_ID3605
R_ID6549,CC_ID5354
R_ID6551,CC_ID12789
R_ID6553,CC_ID841
R_ID6555,CC_ID3750
R_ID6556,CC_ID3136
R_ID6557,CC_ID9540
R_ID6562,CC_ID6448
R_ID6563,CC_ID5274
R_ID6564,CC_ID6163
R_ID6564,CC_ID9143
R_ID6565,CC_ID10632
R_ID6566,CC_ID1355
R_ID6573,CC_ID5969
R_ID6574,CC_ID3625
R_ID6575,CC_ID9386
R_ID6579,CC_ID10645
R_ID6579,CC_ID2288
R_ID6581,CC_ID12874
R_ID6581,CC_ID5169
R_ID6583,CC_ID7280
R_ID6584,CC_ID9138
R_ID6585,CC_ID4442
R_ID6587,CC_ID4455
R_ID6588,CC_ID4646
R_ID6592,CC_ID3353
R_ID6598,CC_ID11564
R_ID6599,CC_ID7013
R_ID6602,CC_ID8682
R_ID6603,CC_ID11212
R_ID6604,CC_ID87
R_ID6607,CC_ID12142
R_ID6611,CC_ID5496
R_ID6614,CC_ID8027
R_ID6615,CC_ID9798
R_ID6616,CC_ID3784
R_ID6619,CC_ID10064
R_ID6621,CC_ID133
R_ID6622,CC_ID5497
R_ID6624,CC_ID10074
R_ID6626,CC_ID6154
R_ID6628,CC_ID2842
R_ID6631,CC_ID509
R_ID6634,CC_ID1893
R_ID6636,CC_ID1258
R_ID6636,CC_ID7249
R_ID6638,CC_ID12729
R_ID6641,CC_ID176
R_ID6641,CC_ID4364
R_ID6642,CC_ID2774
R_ID6643,CC_ID10013
R_ID6644,CC_ID423
R_ID6645,CC_ID8105
R_ID6647,CC_ID6436
R_ID6648,CC_ID6731
R_ID6649,CC_ID9750
R_ID6652,CC_ID6671
R_ID6654,CC_ID12081
R_ID6659,CC_ID102
R_ID6660,CC_ID11354
R_ID6662,CC_ID2375
R_ID6663,CC_ID8073
R_ID6665,CC_ID1569
R_ID6668,CC_ID11422
R_ID6669,CC_ID3097
R_ID6670,CC_ID8177
R_ID6671,CC_ID2762
R_ID6672,CC_ID10378
R_ID6674,CC_ID1131
R_ID6677,CC_ID5837
R_ID6678,CC_ID5686
R_ID6683,CC_ID4445
R_ID6684,CC_ID10350
R_ID6685,CC_ID11161
R_ID6685,CC_ID1940
R_ID6685,CC_ID9653
R_ID6688,CC_ID7748
R_ID6691,CC_ID8538
R_ID6693,CC_ID1754
R_ID6694,CC_ID12281
R_ID6698,CC_ID2743
R_ID6700,CC_ID4138
R_ID6701,CC_ID9040
R_ID6703,CC_ID7110
R_ID6704,CC_ID8686
R_ID6706,CC_ID590
R_ID6707,CC_ID10750
R_ID6717,CC_ID693
R_ID6718,CC_ID1302
R_ID6719,CC_ID11446
R_ID6720,CC_ID4509
R_ID6723,CC_ID9620
R_ID6725,CC_ID5599
R_ID6728,CC_ID11978
