R_ID,R_NAME,R_DESC,R_OWNER,R_STATUS
R_ID2020,R_NAME1226,"If delivered basal flow rate is less than the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops, the pump shall issue an basal under-infusion warning (EC3.2.8).15",Caleb,Completed
R_ID2021,R_NAME3803,"A patient-requested bolus shall take precedence over a clinician-requested bolus. The clinicianrequested bolus shall be suspended while the patient-requested bolus dose is administered, and resumed afterward.15",Caleb,Completed
R_ID2022,R_NAME6124,tactile response (button press).15,Caleb,Completed
R_ID2023,R_NAME5496,The PCA pump shall detect upstream occlusion.15,Caleb,Completed
R_ID2024,R_NAME2542,"Because the drugs used for analgesia are often narcotic, requiring Drug Enforcement Agency (DEA) tracking if used in the United States, the drug reservoir and means to change prescriptions15",Alex,Completed
R_ID2025,R_NAME2174,Temporarily paused alarms shall reactivate ?ap = 10 minutes after inactivation.15,Caleb,Completed
R_ID2026,R_NAME4266,The PCA pump shall measure drug flow within a tolerance of Fmdf tol = 0.1 ml/hr.15,Caleb,Completed
R_ID2027,R_NAME772,"The drug library102 can be thought of as a lookup table that, given a drug name and a location, provides typical and safe limits of different infusion parameters. The drug library shall be determined by an authorized and authenticated hospital pharmacist15",Jay,Completed
R_ID2028,R_NAME888,The PCA pump shall have a stop button15,Caleb,Completed
R_ID2029,R_NAME2127,The pump shall be able to deliver basal infusion at flows throughout the basal infusion flow range of Fbasal min = 1 to Fbasal max = 10 ml/hr.15,Caleb,Completed
R_ID2030,R_NAME6857,The control panel shall allow authorized clinician bolus request 60 and choice of duration.15,Alex,Completed
R_ID2031,R_NAME2637,All materials that contact fluid shall be biocompatible15,Alex,Completed
R_ID2032,R_NAME3277,The mechanical pump shall not allow reverse flow from the patient into the pump.15,Priya,Completed
R_ID2033,R_NAME1626,"If a visual indicator is necessary for the clinician to identify the equipment or part of the equipment that requires clinician response or awareness, at least one visual alarm signal 46 shall be provided15",Alex,Completed
R_ID2034,R_NAME4468,The PCA pump shall resume prescribed infusion upon receiving an authenticated command through its ICE interface.15,Priya,Completed
R_ID2035,R_NAME4410,The Control Panel shall audibly indicate the specific problem causing the alarm condition as described in Section 5.4.315,Caleb,Deffered
R_ID2036,R_NAME4306,The patient’s prescription shall be retained for at least ?data = 96 hours after the PCA pump is turned-off and unplugged.15,Caleb,Completed
R_ID2037,R_NAME1564,Priority for alarms and warnings is shown in Table 4; warnings are low-priority alarms. The last column show the alarm pump rate to be used while the alarm is in effect. For “special” flow rates for power malfunctions see Section 6.3.15,Priya,Completed
R_ID2038,R_NAME1221,"If the drug volume in the reservoir measures less than Vers =0.5 ml, and an infusion is in progress, an empty-reservoir alarm101 shall be issued stopping the pump.15",Alex,Open
R_ID2039,R_NAME1631,A open door alarm shall be triggered when the reservoir door is opened while the pump is not stopped.15,Caleb,Completed
R_ID2040,R_NAME2993,"–requirement removed, Rx read from drug container by scanner15",Caleb,Completed
R_ID2041,R_NAME4159,The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.15,Caleb,Completed
R_ID2042,R_NAME3881,The PCA pump shall detect downstream occlusion.15,Caleb,Completed
R_ID2043,R_NAME4556,"Upon the clinician’s pressing of the start button, prescribed infusion shall commence.15",Priya,Completed
R_ID2044,R_NAME1828,The Control Panel shall provide means to inactivate audible alarms indefinitely15,Priya,Completed
R_ID2045,R_NAME1132,The PCA pump shall implement a safety architecture112 that separates normal operation from fault detection and response.15,Caleb,Completed
R_ID2046,R_NAME7866,The PCA pump shall detect battery failure and issue a battery failure alarm15,Alex,Completed
R_ID2047,R_NAME5118,The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door.15,Alex,Completed
R_ID2048,R_NAME443,"The basal flow rate, F(basal) is prescribed by a physican and entred into the PCA pump by scanning the presription from the drug container label as it is loaded into the reservoir.15",Alex,Deffered
R_ID2049,R_NAME4422,The PCA pump must be electromagnetically compatible according to IEC 60601-1-2 (2001)15,Alex,Completed
R_ID2050,R_NAME4567,"Alarms shall cause audible alarms signals that meet the requirements of Tables 203 and 204 of standard IEC 60601-1-8 for alarm pulses, bursts, and harmonics.15",Alex,Completed
R_ID2051,R_NAME2992,The measured drug volume shall be within Vrt = 1 ml of the actual drug volume.15,Caleb,Completed
R_ID2052,R_NAME982,"If delivered patient-requested bolus flow rate exceeds the prescribed patient-requested bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the pump goes into free flow15",Jay,Open
R_ID2053,R_NAME651,Patient-requested bolus delivery shall be immediately halted when alarms sound.15,Caleb,Open
R_ID2054,R_NAME1571,The event log shall record 30 days of typical events before overwriting oldest event records first.15,Caleb,Completed
R_ID2055,R_NAME4426,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration15",Jay,Open
R_ID2056,R_NAME6948,"The alarm indicator appearance shall comply with color, flashing frequency, and duty cycle given in Table 5.15",Caleb,Completed
R_ID2057,R_NAME6960,The Control Panel shall provide means to inactivate audible alarms temporarily for a predefined period of time.15,Caleb,Completed
R_ID2058,R_NAME6824,The scanner shall read and authenticate information from the clinician’s badge15,Caleb,Open
R_ID2059,R_NAME7175,"If a drug library’s soft limit is violated by the proposed settings, but not a hard limit, a warning is shown to the clinician by the user interface and a distinctive, irritating sound made and recorded in the Event Log.15",Caleb,Completed
R_ID2060,R_NAME3792,"If delivered clinician-requested bolus flow rate exceeds the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow15",Jay,Completed
R_ID2061,R_NAME4599,The pump shall deliver basal infusion at the prescribed basal rate within a basal infusion flow tolerance of Fbasal tol = 0.5 ml/hr of the prescribed basal rate.15,Priya,Deffered
R_ID2062,R_NAME7130,Prescriptions that violate a hard limit of the drug in the drug library shall be rejected with visible and audible indication when confirmation is attempted by the clinician.15,Caleb,Completed
R_ID2063,R_NAME584,"A patient-requested bolus shall be delivered at its prescribed rate, Fbolus, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.15",Caleb,Completed
R_ID2064,R_NAME5695,"When an empty-reservoir alarm occurs, the current pump stroke shall be completed prior to stopping the pump.15",Caleb,Completed
R_ID2065,R_NAME7359,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.15",Priya,Completed
R_ID2066,R_NAME5329,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.15,Alex,Completed
R_ID2067,R_NAME6668,The PCA pump shall issue alarms and warnings that require clinician attention.15,Caleb,Completed
R_ID2068,R_NAME1515,"The PCA pump shall continue to infuse for 10 minutes during interruption of mains electricity supply using battery backup, either continuously or spread over an hour. (Five minutes to recharge per minute using battery.)15",Alex,Completed
R_ID2069,R_NAME6230,"If the same alert-stop-start sequence occurs 3 or more times in ten minutes, infusion will be stopped, and an audible alarm sounded.15",Caleb,Open
R_ID2070,R_NAME240,"When an occlusion alarm occurs, the pump shall be stopped immediately without completing the current pump stroke15",Caleb,Completed
R_ID2071,R_NAME491,The Control Panel shall provide means to cancel alarm signal inactivation.15,Caleb,Completed
R_ID2072,R_NAME1205,The PCA pump shall switch to KVO infusion rate upon receiving an authenticated command through its ICE interface.15,Jay,Completed
R_ID2073,R_NAME3853,Visual alarms shall display alarm symbols from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.15,Caleb,Completed
R_ID2074,R_NAME4166,"If the drug volume in the reservoir measures less than Vlra = 1 ml, and an infusion is in progress, a low-reservoir warning100 shall be issued.15",Caleb,Completed
R_ID2075,R_NAME4882,"The minimum clinician-chosen duration for a clinician-requested bolus shall be the prescribed minimum number of minutes between consecutive patient-requested bolus deliveries, ?prb.15",Caleb,Completed
R_ID2076,R_NAME1829,An air-in-line alarm116 shall be triggered by the pump if detectable air bubbles are infused into the patient.15,Alex,Deffered
R_ID2077,R_NAME4116,The PCA pump shall have a start button.15,Priya,Completed
R_ID2078,R_NAME4702,The ICE Interface shall transmit encrypted and authenticated current operating status to the ICE system.15,Jay,Completed
R_ID2079,R_NAME3243,"Upon the clinician’s pressing of the stop button, prescribed infusion shall halt.15",Caleb,Completed
R_ID2080,R_NAME1236,"The PCA pump shall detect power supply voltage out-of-range, issue a voltage out-of-range warning, and switch to battery backup when out-of-range.15",Caleb,Completed
R_ID2081,R_NAME3510,"Prior to, or coincident with, loading the drug reservoir must also enter prescription96 on the drug container’s label using the scanner.15",Caleb,Completed
R_ID2082,R_NAME5788,"The mechanical pump shall halt pumping when commanded, or caused in response to an alarm condition.15",Jay,Completed
R_ID2083,R_NAME7516,"During normal use and/or single fault condition of the equipment, continuous reverse delivery115 shall not be possible (from IEC 601-2-24)15",Caleb,Completed
R_ID2084,R_NAME5346,"The PCA pump shall maintain an electronic fault log to record each fault condition, and the associated alarm and/or alert issued.15",Priya,Completed
R_ID2085,R_NAME7858,"If alarms are inactivated or paused through the ICE supervisor user interface, they shall be reactivated upon loss of connection to ICE15",Priya,Completed
R_ID2086,R_NAME3372,"Because with either working battery or power supply can operate the pump, if the battery failure alarm and either the voltage out-of-range or the power supply failure alarms, then the pump rate will be off.15",Priya,Completed
R_ID2087,R_NAME6535,"A clinician observing the discomfort of the patient may command the PCA pump to deliver a square bolus of the same volume-to-be-infused, V T BI, as patient-requested bolus over a period of time chosen by the clinician.15",Alex,Completed
R_ID2088,R_NAME5083,Prescriptions that violate the soft limits of the drug in the drug library shall issue a visible and audible warning requiring a soft limit confirmation by the clinician.15,Caleb,Completed
R_ID2089,R_NAME3798,"Hospital procedures must endow the attending clinician access to the door key135, yet prevent other persons’ access.15",Alex,Completed
R_ID2090,R_NAME4542,"If delivered clinician-requested bolus flow rate is less than the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops15",Jay,Completed
R_ID2091,R_NAME2153,"If delivered patient-requested bolus flow rate is less than the prescribed bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the flow stops15",Caleb,Completed
R_ID2092,R_NAME7492,"The PCA pump shall have continuous fault-detection and masking. Hardware monitors of thread heartbeat, memory error correction codes are examples.15",Priya,Completed
R_ID2093,R_NAME6745,The scanner shall read and authenticate information from the drug’s package label15,Caleb,Deffered
R_ID2094,R_NAME1162,"If a drug library’s hard limit is violated by the proposed settings, the limit violated is indicated15",Priya,Open
R_ID2095,R_NAME3727,Information in event and Fault Logs shall be retained for at least ?log = 1000 hours after the PCA pump is turned-off and unplugged.15,Priya,Open
R_ID2096,R_NAME1223,"Successfully masked faults shall be recorded in the Fault Log, but raise an alarm.15",Caleb,Completed
R_ID2097,R_NAME6913,The fault log shall record at least 1000 faults before overwriting oldest fault records first.15,Caleb,Completed
R_ID2098,R_NAME3398,The PCA pump shall maintain an electronic event log to record each action taken by the pump and each event sensed of its environment.15,Caleb,Open
R_ID2099,R_NAME605,"Changing prescription during infusion shall require prescription confirmation61, clinician authentication62, patient authentication63, prescription authentication64 (patient-to-drug match) and drug authentication15",Alex,Completed
R_ID2100,R_NAME4744,Prescribed V T BI and rate shall not exceed the hard limits set by the drug library from the hospital pharmacy for the drug loaded in the PCA pump.15,Caleb,Completed
R_ID2101,R_NAME7319,The ICE interface shall allow an authorized clinician to set the duration of clinician-requested boluses through an ICE supervisor user interface.15,Caleb,Completed
R_ID2102,R_NAME4647,When auditory alarms are inactive the control panel shall display an inactive auditory alarm symbol from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.15,Caleb,Completed
R_ID2103,R_NAME3069,Alarms shall be issued in order of occurrence.15,Jay,Completed
R_ID2104,R_NAME4547,All alarms not of high priority shall be encrypted and authenticated. High priority alarms may be encrypted and authenticated.15,Jay,Completed
R_ID2105,R_NAME6925,Alarm’s and warning’s priority shall be determined in accordance with standard IEC 60601-1-8 Medical electrical equipment - Part 1-8: General requirements for safety - Collateral standard.15,Caleb,Completed
R_ID2106,R_NAME7276,Hardware faults that prevent operation of the Control Panel shall illuminate a hardware fault indicator (light-emitting diode).15,Jay,Completed
R_ID2107,R_NAME1995,"–removed, must scan Rx from label of drug container15",Priya,Completed
R_ID2108,R_NAME4822,"The mechanical pump shall pump drug at prescribed flow rates for basal, bolus, and KVO infusion when commanded.15",Caleb,Completed
R_ID2109,R_NAME1309,"Occurrence of unavoidable single-event upsets caused by cosmic-ray-induced high- and thermalenergy neutrons must be either masked, or detected to fail-stop15",Alex,Deffered
R_ID2110,R_NAME1273,The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.15,Caleb,Completed
R_ID2111,R_NAME2381,"If the estimated battery life remaining is less than ?lba = 3 minutes, the pump shall issue a low-battery warning.15",Caleb,Completed
R_ID2112,R_NAME4164,The control panel must display currently-programmed patient data and physician’s prescription.15,Caleb,Open
R_ID2113,R_NAME884,The PCA pump shall measure drug flow within a tolerance of Fmdf tol = 0.1 ml/hr.16,Jay,Completed
R_ID2114,R_NAME400,The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door.16,Caleb,Completed
R_ID2115,R_NAME4274,sound of audible alarm16,Caleb,Deffered
R_ID2116,R_NAME521,"The PCA pump shall maintain an electronic fault log to record each fault condition, and the associated alarm and/or alert issued.16",Caleb,Completed
R_ID2117,R_NAME7105,"The minimum clinician-chosen duration for a clinician-requested bolus shall be the prescribed minimum number of minutes between consecutive patient-requested bolus deliveries, ?prb.16",Caleb,Completed
R_ID2118,R_NAME5870,The Control Panel shall provide means to inactivate audible alarms indefinitely16,Alex,Completed
R_ID2119,R_NAME5902,"–requirement removed, Rx read from drug container by scanner16",Caleb,Completed
R_ID2120,R_NAME2563,The ICE Interface shall transmit encrypted and authenticated current operating status to the ICE system.16,Caleb,Open
R_ID2121,R_NAME3074,"Upon patient’s press of the PCA pump’s patient-button, a prescribed bolus volume-to-be-infused, V T BI, of the drug loaded in the pump is delivered to the patient.16",Caleb,Completed
R_ID2122,R_NAME7998,When auditory alarms are inactive the control panel shall display an inactive auditory alarm symbol from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.16,Caleb,Completed
R_ID2123,R_NAME3234,The PCA pump shall use a physician’s prescription as device parameters.16,Caleb,Completed
R_ID2124,R_NAME103,"A patient-requested bolus shall take precedence over a clinician-requested bolus. The clinicianrequested bolus shall be suspended while the patient-requested bolus dose is administered, and resumed afterward.16",Jay,Open
R_ID2125,R_NAME3942,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.16",Alex,Completed
R_ID2126,R_NAME4498,"If the drug volume in the reservoir measures less than Vlra = 1 ml, and an infusion is in progress, a low-reservoir warning100 shall be issued.16",Jay,Completed
R_ID2127,R_NAME2628,"When the stop button is pressed, the current pump stroke shall be completed prior to stopping the pump.16",Alex,Deffered
R_ID2128,R_NAME610,The PCA pump shall detect battery failure and issue a battery failure alarm16,Alex,Completed
R_ID2129,R_NAME1018,"If delivered patient-requested bolus flow rate is less than the prescribed bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the flow stops16",Caleb,Completed
R_ID2130,R_NAME6787,Each log entry shall have a time stamp81 with its time of occurrence.16,Priya,Deffered
R_ID2131,R_NAME5514,An authorized clinician must personally confirm the prescription97 is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription filled by an authorized16,Caleb,Completed
R_ID2132,R_NAME2700,The mechanical pump shall not allow reverse flow from the patient into the pump.16,Caleb,Completed
R_ID2133,R_NAME1604,"Alarms shall cause audible alarms signals that meet the requirements of Tables 203 and 204 of standard IEC 60601-1-8 for alarm pulses, bursts, and harmonics.16",Caleb,Completed
R_ID2134,R_NAME3237,Temporarily paused alarms shall reactivate ?ap = 10 minutes after inactivation.16,Priya,Completed
R_ID2135,R_NAME7680,The measured drug volume shall be within Vrt = 1 ml of the actual drug volume.16,Caleb,Completed
R_ID2136,R_NAME4606,The Control Panel shall provide means to cancel alarm signal inactivation.16,Alex,Open
R_ID2137,R_NAME2674,The control panel must display currently-programmed patient data and physician’s prescription.16,Caleb,Completed
R_ID2138,R_NAME5156,Clinician-requested bolus delivery shall be immediately halted when alarms sound.16,Alex,Completed
R_ID2139,R_NAME964,The PCA pump shall detect downstream occlusion.16,Priya,Completed
R_ID2140,R_NAME2513,The Control Panel shall audibly indicate the specific problem causing the alarm condition as described in Section 5.4.316,Alex,Open
R_ID2141,R_NAME4771,Pressing the stop button confirms and silences all alarms and terminates any alarm signal inactivation.16,Caleb,Completed
R_ID2142,R_NAME5578,Priority for alarms and warnings is shown in Table 4; warnings are low-priority alarms. The last column show the alarm pump rate to be used while the alarm is in effect. For “special” flow rates for power malfunctions see Section 6.3.16,Caleb,Completed
R_ID2143,R_NAME5916,The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.16,Caleb,Completed
R_ID2144,R_NAME5016,An upstream occlusion alarm118 shall be triggered when the pump senses an upstream (drug reservoir side) occlusion exceeding Puo = 1 psi16,Caleb,Completed
R_ID2145,R_NAME409,The fault log shall record at least 1000 faults before overwriting oldest fault records first.16,Caleb,Completed
R_ID2146,R_NAME7822,"If delivered patient-requested bolus flow rate exceeds the prescribed patient-requested bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the pump goes into free flow16",Priya,Completed
R_ID2147,R_NAME4201,"If delivered clinician-requested bolus flow rate is less than the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops16",Priya,Deffered
R_ID2148,R_NAME337,The auditory volume of audible alarms signals shall conform to Section 201.3.3.2 Volume of auditory ALARM SIGNALS and INFORMATION SIGNALS of standard IEC 60601-1-8.16,Caleb,Deffered
R_ID2149,R_NAME3893,"The pump shall maintain a minimum KVO flow rate of FKV O = 1 ml/hr at all times during infusion, even during alarms, unless the alarm also stops flow. Table 4 defines which alarms also stop drug flow completely.16",Caleb,Completed
R_ID2150,R_NAME7370,The PCA pump shall have a start button.16,Caleb,Completed
R_ID2151,R_NAME4226,The control panel shall allow authorized clinician bolus request 60 and choice of duration.16,Caleb,Deffered
R_ID2152,R_NAME2655,The scanner shall read and authenticate information from the patient’s wristband16,Caleb,Completed
R_ID2153,R_NAME7189,"During normal use and/or single fault condition of the equipment, continuous reverse delivery115 shall not be possible (from IEC 601-2-24)16",Priya,Completed
R_ID2154,R_NAME6014,"If delivered basal flow rate is less than the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops, the pump shall issue an basal under-infusion warning (EC3.2.8).16",Caleb,Open
R_ID2155,R_NAME862,"If the pump gets overheated to more than Tpoh = 55 C, the pump shall issue an pump overheated alarm (EC3.2.9).16",Caleb,Completed
R_ID2156,R_NAME4014,The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.16,Caleb,Completed
R_ID2157,R_NAME4325,The PCA pump shall resume prescribed infusion upon receiving an authenticated command through its ICE interface.16,Alex,Completed
R_ID2158,R_NAME7418,"If the same alert-stop-start sequence occurs 3 or more times in ten minutes, infusion will be stopped, and an audible alarm sounded.16",Alex,Completed
R_ID2159,R_NAME2693,"Because the drugs used for analgesia are often narcotic, requiring Drug Enforcement Agency (DEA) tracking if used in the United States, the drug reservoir and means to change prescriptions16",Caleb,Completed
R_ID2160,R_NAME180,"Upon the clinician’s pressing of the start button, prescribed infusion shall commence.16",Priya,Completed
R_ID2161,R_NAME6467,Patient-requested bolus delivery shall be immediately halted when alarms sound.16,Caleb,Open
R_ID2162,R_NAME1232,"The PCA pump shall continue to infuse for 10 minutes during interruption of mains electricity supply using battery backup, either continuously or spread over an hour. (Five minutes to recharge per minute using battery.)16",Caleb,Completed
R_ID2163,R_NAME2979,The scanner shall read and authenticate information from the drug’s package label16,Priya,Completed
R_ID2164,R_NAME2839,"The PCA pump shall perform a power-on-self-test (POST) to assure system integrity after being turned on, yet before any infusion begins. Failure of POST shall raise a POST alarm, stop pump16",Caleb,Deffered
R_ID2165,R_NAME1390,The PCA pump shall have a stop button16,Caleb,Completed
R_ID2166,R_NAME2896,Prescribed V T BI and rate shall not exceed the hard limits set by the drug library from the hospital pharmacy for the drug loaded in the PCA pump.16,Priya,Open
R_ID2167,R_NAME3422,"If delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow, the pump shall issue an basal over-infusion alarm (EC3.2.7).16",Caleb,Completed
R_ID2168,R_NAME936,"After the clinician presses the start button, but before commencing infusion, the values of V T BI and Fbasal are checked against the drug library entry of the drug to be infused.16",Caleb,Completed
R_ID2169,R_NAME6322,The patient’s prescription shall be retained for at least ?data = 96 hours after the PCA pump is turned-off and unplugged.16,Caleb,Completed
R_ID2170,R_NAME4221,"For each drug that may be infused with a PCA pump, the drug library entry103 for that drug shall have data elements listed in Table 6.16",Jay,Completed
R_ID2171,R_NAME6121,"If a drug library’s soft limit is violated by the proposed settings, but not a hard limit, a warning is shown to the clinician by the user interface and a distinctive, irritating sound made and recorded in the Event Log.16",Alex,Completed
R_ID2172,R_NAME4730,The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message.16,Caleb,Completed
R_ID2173,R_NAME5335,"A clinician observing the discomfort of the patient may command the PCA pump to deliver a square bolus of the same volume-to-be-infused, V T BI, as patient-requested bolus over a period of time chosen by the clinician.16",Caleb,Deffered
R_ID2174,R_NAME6072,"The mechanical pump shall halt pumping when commanded, or caused in response to an alarm condition.16",Alex,Completed
R_ID2175,R_NAME2701,tactile response (button press).16,Alex,Deffered
R_ID2176,R_NAME5716,The PCA pump shall detect air-in-line embolism (bubble).16,Caleb,Completed
R_ID2177,R_NAME4943,An air-in-line alarm116 shall be triggered by the pump if detectable air bubbles are infused into the patient.16,Caleb,Completed
R_ID2178,R_NAME586,"The mechanical pump shall pump drug at prescribed flow rates for basal, bolus, and KVO infusion when commanded.16",Caleb,Completed
R_ID2179,R_NAME3615,"If the estimated battery life remaining is less than ?lba = 3 minutes, the pump shall issue a low-battery warning.16",Caleb,Completed
R_ID2180,R_NAME6917,The PCA pump shall detect upstream occlusion.16,Priya,Completed
R_ID2181,R_NAME2865,"If the drug loaded into the drug reservoir is not present in the drug library or the library does not pass authentication and integrity checks, that the drug is unknown16",Caleb,Completed
R_ID2182,R_NAME288,"If a drug library’s hard limit is violated by the proposed settings, the limit violated is indicated16",Caleb,Completed
R_ID2183,R_NAME1007,"The PCA pump shall perform periodic self-tests to assure system integrity during long periods of use. Failure of a self-test shall raise a self-test alarm, stop pump, record it in the Fault Log, and display the reason for failure on the user interface.16",Caleb,Completed
R_ID2184,R_NAME347,"Successfully masked faults shall be recorded in the Fault Log, but raise an alarm.16",Caleb,Completed
R_ID2185,R_NAME6613,A downstream occlusion alarm119 shall be triggered if the pump senses a downstream (patient side)16,Priya,Completed
R_ID2186,R_NAME4275,The PCA pump must be electromagnetically compatible according to IEC 60601-1-2 (2001)16,Alex,Completed
R_ID2187,R_NAME7321,Clinician-commanded bolus shall be halted when continuing to infuse prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.16,Caleb,Completed
R_ID2188,R_NAME221,The PCA pump shall issue alarms and warnings that require clinician attention.16,Jay,Completed
R_ID2189,R_NAME4928,The alarm melody of audible alarms signals shall conform to Table AAA.1 of standard IEC 60601-1-8 for drug or fluid delivery. “C d g” shall be used for medium priority alarms; “C d g - C d” shall be used for high priority alarms16,Caleb,Completed
R_ID2190,R_NAME4811,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration16",Caleb,Completed
R_ID2191,R_NAME3139,"Prior to, or coincident with, loading the drug reservoir must also enter prescription96 on the drug container’s label using the scanner.16",Jay,Completed
R_ID2192,R_NAME1540,The drug reservoir shall measure its contents.16,Jay,Open
R_ID2193,R_NAME1155,"Changing prescription during infusion shall require prescription confirmation61, clinician authentication62, patient authentication63, prescription authentication64 (patient-to-drug match) and drug authentication16",Caleb,Deffered
R_ID2194,R_NAME7200,Alarm’s and warning’s priority shall be determined in accordance with standard IEC 60601-1-8 Medical electrical equipment - Part 1-8: General requirements for safety - Collateral standard.16,Alex,Completed
R_ID2195,R_NAME7904,"If the drug volume in the reservoir measures less than Vers =0.5 ml, and an infusion is in progress, an empty-reservoir alarm101 shall be issued stopping the pump.16",Caleb,Completed
R_ID2196,R_NAME1131,The PCA pump shall switch to KVO infusion rate upon receiving an authenticated command through its ICE interface.16,Caleb,Completed
R_ID2197,R_NAME2479,The PCA pump shall implement a safety architecture112 that separates normal operation from fault detection and response.16,Caleb,Completed
R_ID2198,R_NAME7483,The pump shall deliver basal infusion at the prescribed basal rate within a basal infusion flow tolerance of Fbasal tol = 0.5 ml/hr of the prescribed basal rate.16,Caleb,Completed
R_ID2199,R_NAME3536,"A patient-requested bolus shall be delivered at its prescribed rate, Fbolus, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.16",Priya,Completed
R_ID2200,R_NAME2989,"Hardware faults detected, but not masked, shall raise a fault alarm, stop pump, record it in the Fault Log, and display the reason for fault on the user interface.16",Caleb,Completed
R_ID2201,R_NAME759,"Because with either working battery or power supply can operate the pump, if the battery failure alarm and either the voltage out-of-range or the power supply failure alarms, then the pump rate will be off.16",Caleb,Deffered
R_ID2202,R_NAME7888,Hardware faults that prevent operation of the Control Panel shall illuminate a hardware fault indicator (light-emitting diode).16,Alex,Open
R_ID2203,R_NAME6740,Component failure must not harm patient (beyond stopping function).16,Caleb,Deffered
R_ID2204,R_NAME7009,The ICE interface shall transmit encrypted and authenticated alarms and warnings to the ICE system.16,Priya,Completed
R_ID2205,R_NAME2966,The drug reservoir holds liquid pain-killer supplied by the hospital pharmacy and loaded into the PCA pump by the clinician.16,Caleb,Completed
R_ID2206,R_NAME3095,Alarms shall be issued in order of occurrence.16,Priya,Completed
R_ID2207,R_NAME5081,"If alarms are inactivated or paused through the ICE supervisor user interface, they shall be reactivated upon loss of connection to ICE16",Priya,Completed
R_ID2208,R_NAME1149,The PCA pump must not leak current greater than 10 mA16,Alex,Completed
R_ID2209,R_NAME4132,At least one visual alarm signal shall be provided that identifies the specific alarm condition and its priority. This signal shall be perceived correctly (be legible) at a distance of 1 m from the equipment16,Caleb,Completed
R_ID2210,R_NAME7442,The scanner shall read and authenticate information from the clinician’s badge16,Priya,Completed
R_ID2211,R_NAME6926,"When an occlusion alarm occurs, the pump shall be stopped immediately without completing the current pump stroke16",Caleb,Completed
R_ID2212,R_NAME1735,"Hospital procedures must endow the attending clinician access to the door key135, yet prevent other persons’ access.16",Priya,Completed
R_ID2213,R_NAME694,"The alarm indicator appearance shall comply with color, flashing frequency, and duty cycle given in Table 5.16",Caleb,Completed
R_ID2214,R_NAME7474,The Control Panel shall provide means to inactivate audible alarms temporarily for a predefined period of time.16,Alex,Completed
R_ID2215,R_NAME2455,"The drug library102 can be thought of as a lookup table that, given a drug name and a location, provides typical and safe limits of different infusion parameters. The drug library shall be determined by an authorized and authenticated hospital pharmacist16",Caleb,Completed
R_ID2216,R_NAME3788,All materials that contact fluid shall be biocompatible16,Caleb,Open
R_ID2217,R_NAME7237,Prescriptions that violate a hard limit of the drug in the drug library shall be rejected with visible and audible indication when confirmation is attempted by the clinician.16,Caleb,Completed
