R_ID,RA_ID
R_ID534,RA_ID706
R_ID534,RA_ID748
R_ID534,RA_ID856
R_ID534,RA_ID99
R_ID534,RA_ID991
R_ID535,RA_ID1102
R_ID535,RA_ID1194
R_ID535,RA_ID1611
R_ID535,RA_ID1628
R_ID535,RA_ID1919
R_ID535,RA_ID227
R_ID535,RA_ID288
R_ID535,RA_ID630
R_ID535,RA_ID697
R_ID535,RA_ID778
R_ID535,RA_ID957
R_ID536,RA_ID1179
R_ID536,RA_ID1680
R_ID536,RA_ID1843
R_ID536,RA_ID1978
R_ID536,RA_ID1993
R_ID537,RA_ID1283
R_ID537,RA_ID192
R_ID539,RA_ID1460
R_ID539,RA_ID1610
R_ID539,RA_ID324
R_ID539,RA_ID330
R_ID539,RA_ID433
R_ID539,RA_ID532
R_ID540,RA_ID1052
R_ID540,RA_ID1362
R_ID540,RA_ID1370
R_ID540,RA_ID1639
R_ID540,RA_ID1640
R_ID540,RA_ID1771
R_ID540,RA_ID1772
R_ID540,RA_ID1786
R_ID540,RA_ID1788
R_ID540,RA_ID32
R_ID540,RA_ID362
R_ID540,RA_ID711
R_ID541,RA_ID1051
R_ID541,RA_ID1129
R_ID541,RA_ID1436
R_ID541,RA_ID1541
R_ID541,RA_ID436
R_ID541,RA_ID747
R_ID541,RA_ID900
R_ID541,RA_ID993
R_ID542,RA_ID1278
R_ID542,RA_ID1461
R_ID542,RA_ID1928
R_ID542,RA_ID1953
R_ID542,RA_ID393
R_ID542,RA_ID630
R_ID542,RA_ID783
R_ID542,RA_ID824
R_ID542,RA_ID857
R_ID542,RA_ID865
R_ID542,RA_ID913
R_ID542,RA_ID964
R_ID543,RA_ID22
R_ID543,RA_ID272
R_ID544,RA_ID1039
R_ID544,RA_ID1311
R_ID544,RA_ID1390
R_ID544,RA_ID1668
R_ID544,RA_ID1858
R_ID544,RA_ID1927
R_ID544,RA_ID33
R_ID544,RA_ID484
R_ID544,RA_ID507
R_ID544,RA_ID528
R_ID544,RA_ID710
R_ID544,RA_ID942
R_ID545,RA_ID1378
R_ID545,RA_ID28
R_ID545,RA_ID356
R_ID545,RA_ID408
R_ID545,RA_ID690
R_ID545,RA_ID716
R_ID546,RA_ID1939
R_ID547,RA_ID1254
R_ID547,RA_ID126
R_ID547,RA_ID1312
R_ID547,RA_ID1325
R_ID547,RA_ID1720
R_ID547,RA_ID1757
R_ID547,RA_ID1921
R_ID547,RA_ID1938
R_ID547,RA_ID541
R_ID547,RA_ID581
R_ID547,RA_ID742
R_ID547,RA_ID855
R_ID547,RA_ID858
R_ID548,RA_ID1262
R_ID548,RA_ID130
R_ID548,RA_ID1562
R_ID548,RA_ID1662
R_ID548,RA_ID346
R_ID548,RA_ID430
R_ID548,RA_ID481
R_ID548,RA_ID560
R_ID548,RA_ID596
R_ID548,RA_ID843
R_ID548,RA_ID906
R_ID549,RA_ID1791
R_ID549,RA_ID1891
R_ID549,RA_ID228
R_ID549,RA_ID474
R_ID549,RA_ID659
R_ID549,RA_ID738
R_ID549,RA_ID921
R_ID550,RA_ID1093
R_ID550,RA_ID1622
R_ID550,RA_ID267
R_ID551,RA_ID1893
R_ID551,RA_ID1924
R_ID551,RA_ID573
R_ID552,RA_ID1749
R_ID552,RA_ID1870
R_ID552,RA_ID586
R_ID552,RA_ID641
R_ID552,RA_ID653
R_ID552,RA_ID654
R_ID552,RA_ID70
R_ID552,RA_ID806
R_ID552,RA_ID836
R_ID552,RA_ID886
R_ID552,RA_ID903
R_ID553,RA_ID1624
R_ID553,RA_ID1736
R_ID553,RA_ID235
R_ID553,RA_ID668
R_ID553,RA_ID670
R_ID553,RA_ID857
R_ID554,RA_ID1158
R_ID554,RA_ID1268
R_ID554,RA_ID1478
R_ID554,RA_ID152
R_ID554,RA_ID1657
R_ID554,RA_ID1768
R_ID554,RA_ID1840
R_ID554,RA_ID1956
R_ID554,RA_ID239
R_ID554,RA_ID326
R_ID554,RA_ID357
R_ID554,RA_ID57
R_ID554,RA_ID638
R_ID555,RA_ID1849
R_ID555,RA_ID614
R_ID555,RA_ID676
R_ID556,RA_ID1693
R_ID556,RA_ID1750
R_ID556,RA_ID38
R_ID557,RA_ID1100
R_ID557,RA_ID1149
R_ID557,RA_ID1195
R_ID557,RA_ID1229
R_ID557,RA_ID1563
R_ID557,RA_ID169
R_ID557,RA_ID1707
R_ID557,RA_ID1872
R_ID557,RA_ID626
R_ID557,RA_ID781
R_ID557,RA_ID87
R_ID557,RA_ID904
R_ID557,RA_ID926
R_ID558,RA_ID1506
R_ID558,RA_ID1545
R_ID558,RA_ID1740
R_ID558,RA_ID259
R_ID558,RA_ID311
R_ID558,RA_ID705
R_ID558,RA_ID729
R_ID558,RA_ID981
R_ID558,RA_ID994
R_ID559,RA_ID1259
R_ID559,RA_ID1280
R_ID559,RA_ID1300
R_ID559,RA_ID1704
R_ID559,RA_ID1781
R_ID559,RA_ID291
R_ID559,RA_ID39
R_ID559,RA_ID678
R_ID559,RA_ID928
R_ID560,RA_ID1108
R_ID561,RA_ID1027
R_ID561,RA_ID1110
R_ID561,RA_ID1458
R_ID561,RA_ID1490
R_ID561,RA_ID1516
R_ID561,RA_ID1546
R_ID561,RA_ID1704
R_ID561,RA_ID271
R_ID561,RA_ID413
R_ID562,RA_ID1169
R_ID562,RA_ID1508
R_ID562,RA_ID98
R_ID563,RA_ID1091
R_ID563,RA_ID1148
R_ID563,RA_ID1372
R_ID563,RA_ID1479
R_ID563,RA_ID1502
R_ID563,RA_ID1505
R_ID563,RA_ID1557
R_ID563,RA_ID1693
R_ID563,RA_ID1697
R_ID563,RA_ID1738
R_ID563,RA_ID1895
R_ID563,RA_ID278
R_ID563,RA_ID679
R_ID564,RA_ID1148
R_ID564,RA_ID583
R_ID565,RA_ID1120
R_ID565,RA_ID1126
R_ID565,RA_ID1322
R_ID565,RA_ID1447
R_ID565,RA_ID1464
R_ID565,RA_ID1683
R_ID565,RA_ID1792
R_ID565,RA_ID1803
R_ID565,RA_ID1908
R_ID565,RA_ID247
R_ID565,RA_ID441
R_ID565,RA_ID671
R_ID565,RA_ID862
R_ID566,RA_ID1297
R_ID566,RA_ID1342
R_ID566,RA_ID1651
R_ID566,RA_ID292
R_ID566,RA_ID856
R_ID566,RA_ID882
R_ID567,RA_ID1073
R_ID567,RA_ID1270
R_ID567,RA_ID1559
R_ID567,RA_ID332
R_ID567,RA_ID462
R_ID567,RA_ID512
R_ID567,RA_ID819
R_ID567,RA_ID883
R_ID567,RA_ID961
R_ID568,RA_ID951
R_ID569,RA_ID1056
R_ID569,RA_ID1471
R_ID570,RA_ID1111
R_ID570,RA_ID1226
R_ID570,RA_ID1376
R_ID570,RA_ID1459
R_ID570,RA_ID1585
R_ID570,RA_ID1708
R_ID570,RA_ID567
R_ID570,RA_ID690
R_ID571,RA_ID1295
R_ID571,RA_ID1514
R_ID571,RA_ID1716
R_ID571,RA_ID535
R_ID571,RA_ID773
R_ID571,RA_ID884
R_ID572,RA_ID1206
R_ID572,RA_ID1353
R_ID572,RA_ID1497
R_ID572,RA_ID1959
R_ID572,RA_ID1989
R_ID572,RA_ID289
R_ID572,RA_ID415
R_ID572,RA_ID687
R_ID572,RA_ID907
R_ID573,RA_ID1155
R_ID573,RA_ID1275
R_ID573,RA_ID1387
R_ID573,RA_ID1422
R_ID573,RA_ID1609
R_ID573,RA_ID1922
R_ID573,RA_ID282
R_ID573,RA_ID316
R_ID573,RA_ID500
R_ID573,RA_ID610
R_ID573,RA_ID963
R_ID573,RA_ID981
R_ID574,RA_ID1583
R_ID574,RA_ID1670
R_ID574,RA_ID322
R_ID575,RA_ID1015
R_ID575,RA_ID1123
R_ID575,RA_ID1333
R_ID575,RA_ID335
R_ID575,RA_ID403
R_ID575,RA_ID797
R_ID576,RA_ID1067
R_ID576,RA_ID343
R_ID577,RA_ID1696
R_ID577,RA_ID1902
R_ID578,RA_ID1356
R_ID579,RA_ID1020
R_ID579,RA_ID1252
R_ID579,RA_ID1572
R_ID579,RA_ID1588
R_ID579,RA_ID1665
R_ID579,RA_ID1720
R_ID579,RA_ID376
R_ID579,RA_ID509
R_ID579,RA_ID628
R_ID580,RA_ID141
R_ID580,RA_ID1723
R_ID580,RA_ID1973
R_ID580,RA_ID553
R_ID581,RA_ID1384
R_ID581,RA_ID1732
R_ID582,RA_ID160
R_ID582,RA_ID1771
R_ID582,RA_ID467
R_ID583,RA_ID102
R_ID583,RA_ID1039
R_ID583,RA_ID1121
R_ID583,RA_ID1183
R_ID583,RA_ID1255
R_ID583,RA_ID1402
R_ID583,RA_ID1474
R_ID583,RA_ID1529
R_ID583,RA_ID1639
R_ID583,RA_ID219
R_ID583,RA_ID405
R_ID583,RA_ID548
R_ID583,RA_ID633
R_ID583,RA_ID798
R_ID583,RA_ID852
R_ID584,RA_ID839
R_ID585,RA_ID381
R_ID586,RA_ID1114
R_ID586,RA_ID134
R_ID586,RA_ID137
R_ID586,RA_ID1646
R_ID586,RA_ID1749
R_ID586,RA_ID179
R_ID586,RA_ID207
R_ID586,RA_ID31
R_ID586,RA_ID357
R_ID586,RA_ID425
R_ID586,RA_ID546
R_ID586,RA_ID548
R_ID586,RA_ID667
R_ID586,RA_ID767
R_ID587,RA_ID429
R_ID588,RA_ID1230
R_ID588,RA_ID1880
R_ID588,RA_ID1890
R_ID589,RA_ID1042
R_ID589,RA_ID113
R_ID589,RA_ID1700
R_ID589,RA_ID1856
R_ID589,RA_ID263
R_ID589,RA_ID28
R_ID589,RA_ID362
R_ID590,RA_ID1004
R_ID590,RA_ID1011
R_ID590,RA_ID1107
R_ID590,RA_ID1206
R_ID590,RA_ID1389
R_ID590,RA_ID139
R_ID590,RA_ID153
R_ID590,RA_ID1783
R_ID590,RA_ID1802
R_ID590,RA_ID1831
R_ID590,RA_ID185
R_ID590,RA_ID1908
R_ID590,RA_ID897
R_ID591,RA_ID1010
R_ID591,RA_ID1290
R_ID591,RA_ID1540
R_ID591,RA_ID1549
R_ID591,RA_ID1636
R_ID591,RA_ID1719
R_ID591,RA_ID1748
R_ID591,RA_ID1918
R_ID591,RA_ID235
R_ID591,RA_ID311
R_ID591,RA_ID335
R_ID591,RA_ID348
R_ID591,RA_ID627
R_ID592,RA_ID1439
R_ID592,RA_ID1457
R_ID592,RA_ID1533
R_ID592,RA_ID1790
R_ID592,RA_ID1811
R_ID592,RA_ID1954
R_ID592,RA_ID365
R_ID593,RA_ID1390
R_ID593,RA_ID79
R_ID594,RA_ID122
R_ID594,RA_ID1700
R_ID594,RA_ID643
R_ID595,RA_ID1009
R_ID595,RA_ID1107
R_ID595,RA_ID1336
R_ID595,RA_ID1663
R_ID595,RA_ID309
R_ID595,RA_ID560
R_ID595,RA_ID652
R_ID595,RA_ID751
R_ID596,RA_ID1109
R_ID596,RA_ID1357
R_ID596,RA_ID1763
R_ID596,RA_ID218
R_ID596,RA_ID405
R_ID596,RA_ID441
R_ID596,RA_ID766
R_ID597,RA_ID1385
R_ID597,RA_ID1601
R_ID597,RA_ID1648
R_ID597,RA_ID339
R_ID597,RA_ID522
R_ID597,RA_ID839
R_ID598,RA_ID1217
R_ID598,RA_ID1679
R_ID598,RA_ID332
R_ID599,RA_ID1056
R_ID599,RA_ID1860
R_ID599,RA_ID733
R_ID600,RA_ID1111
R_ID600,RA_ID1281
R_ID600,RA_ID1301
R_ID600,RA_ID1545
R_ID600,RA_ID1679
R_ID600,RA_ID209
R_ID600,RA_ID323
R_ID600,RA_ID59
R_ID600,RA_ID606
R_ID600,RA_ID748
R_ID600,RA_ID995
R_ID602,RA_ID1090
R_ID602,RA_ID1348
R_ID602,RA_ID154
R_ID602,RA_ID1999
R_ID602,RA_ID445
R_ID602,RA_ID672
R_ID603,RA_ID1056
R_ID603,RA_ID1184
R_ID603,RA_ID1701
R_ID603,RA_ID274
R_ID603,RA_ID652
R_ID603,RA_ID719
R_ID603,RA_ID776
R_ID603,RA_ID870
R_ID605,RA_ID1796
R_ID606,RA_ID1278
R_ID606,RA_ID1425
R_ID606,RA_ID704
R_ID606,RA_ID714
R_ID606,RA_ID87
R_ID607,RA_ID1184
R_ID607,RA_ID1195
R_ID607,RA_ID1300
R_ID607,RA_ID1603
R_ID607,RA_ID1867
R_ID607,RA_ID234
R_ID607,RA_ID787
R_ID607,RA_ID920
R_ID607,RA_ID968
R_ID608,RA_ID105
R_ID608,RA_ID1503
R_ID608,RA_ID1988
R_ID608,RA_ID264
R_ID608,RA_ID375
R_ID608,RA_ID495
R_ID608,RA_ID615
R_ID608,RA_ID693
R_ID608,RA_ID777
R_ID608,RA_ID857
R_ID608,RA_ID959
R_ID609,RA_ID1079
R_ID609,RA_ID1582
R_ID609,RA_ID309
R_ID610,RA_ID1109
R_ID610,RA_ID1395
R_ID610,RA_ID1777
R_ID610,RA_ID1831
R_ID610,RA_ID1993
R_ID610,RA_ID269
R_ID610,RA_ID278
R_ID610,RA_ID401
R_ID610,RA_ID566
R_ID610,RA_ID763
R_ID610,RA_ID843
R_ID611,RA_ID208
R_ID611,RA_ID525
R_ID612,RA_ID1030
R_ID612,RA_ID1041
R_ID612,RA_ID1082
R_ID612,RA_ID1155
R_ID612,RA_ID1178
R_ID612,RA_ID1587
R_ID612,RA_ID1631
R_ID612,RA_ID395
R_ID612,RA_ID798
R_ID612,RA_ID828
R_ID613,RA_ID1935
R_ID613,RA_ID6
R_ID613,RA_ID822
R_ID614,RA_ID1554
R_ID615,RA_ID1179
R_ID615,RA_ID1357
R_ID615,RA_ID1393
R_ID615,RA_ID1509
R_ID615,RA_ID1525
R_ID615,RA_ID1651
R_ID615,RA_ID1950
R_ID615,RA_ID380
R_ID615,RA_ID685
R_ID616,RA_ID1202
R_ID616,RA_ID1272
R_ID616,RA_ID1327
R_ID616,RA_ID1540
R_ID616,RA_ID1549
R_ID616,RA_ID1558
R_ID616,RA_ID1594
R_ID616,RA_ID1611
R_ID616,RA_ID177
R_ID616,RA_ID1993
R_ID616,RA_ID24
R_ID616,RA_ID616
R_ID616,RA_ID733
R_ID617,RA_ID1220
R_ID617,RA_ID1663
R_ID617,RA_ID184
R_ID617,RA_ID32
R_ID617,RA_ID436
R_ID617,RA_ID721
R_ID617,RA_ID837
R_ID617,RA_ID853
R_ID618,RA_ID1127
R_ID618,RA_ID1461
R_ID618,RA_ID1590
R_ID618,RA_ID1859
R_ID618,RA_ID1991
R_ID618,RA_ID258
R_ID618,RA_ID482
R_ID618,RA_ID660
R_ID618,RA_ID97
R_ID619,RA_ID1020
R_ID619,RA_ID1403
R_ID619,RA_ID1824
R_ID619,RA_ID569
R_ID619,RA_ID95
R_ID619,RA_ID959
R_ID620,RA_ID1765
R_ID621,RA_ID1080
R_ID621,RA_ID1542
R_ID621,RA_ID1799
R_ID621,RA_ID1860
R_ID621,RA_ID1948
R_ID621,RA_ID291
R_ID621,RA_ID769
R_ID622,RA_ID1112
R_ID622,RA_ID1828
R_ID623,RA_ID1337
R_ID623,RA_ID863
R_ID624,RA_ID1177
R_ID625,RA_ID1305
R_ID625,RA_ID1330
R_ID625,RA_ID1592
R_ID625,RA_ID1839
R_ID625,RA_ID310
R_ID625,RA_ID419
R_ID625,RA_ID591
R_ID625,RA_ID710
R_ID626,RA_ID100
R_ID626,RA_ID1034
R_ID626,RA_ID1365
R_ID626,RA_ID1539
R_ID626,RA_ID401
R_ID626,RA_ID574
R_ID626,RA_ID611
R_ID626,RA_ID74
R_ID628,RA_ID1061
R_ID628,RA_ID1594
R_ID628,RA_ID242
R_ID629,RA_ID1363
R_ID630,RA_ID108
R_ID630,RA_ID1411
R_ID630,RA_ID1489
R_ID630,RA_ID1580
R_ID630,RA_ID384
R_ID630,RA_ID41
R_ID630,RA_ID518
R_ID630,RA_ID652
R_ID630,RA_ID657
R_ID630,RA_ID745
R_ID630,RA_ID761
R_ID630,RA_ID907
R_ID631,RA_ID144
R_ID631,RA_ID1585
R_ID631,RA_ID1712
R_ID631,RA_ID1927
R_ID631,RA_ID258
R_ID631,RA_ID354
R_ID632,RA_ID1598
R_ID633,RA_ID1268
R_ID633,RA_ID1317
R_ID633,RA_ID1358
R_ID633,RA_ID1574
R_ID633,RA_ID1676
R_ID633,RA_ID1969
R_ID633,RA_ID205
R_ID633,RA_ID333
R_ID633,RA_ID394
R_ID633,RA_ID621
R_ID633,RA_ID644
R_ID633,RA_ID751
R_ID633,RA_ID797
R_ID633,RA_ID814
R_ID633,RA_ID89
R_ID634,RA_ID1697
R_ID634,RA_ID377
R_ID635,RA_ID1126
R_ID635,RA_ID1286
R_ID635,RA_ID1350
R_ID635,RA_ID1361
R_ID635,RA_ID1379
R_ID635,RA_ID1391
R_ID635,RA_ID1630
R_ID635,RA_ID1676
R_ID635,RA_ID1998
R_ID635,RA_ID3
R_ID635,RA_ID349
R_ID635,RA_ID384
R_ID635,RA_ID729
R_ID635,RA_ID913
R_ID636,RA_ID1001
R_ID636,RA_ID1033
R_ID636,RA_ID1533
R_ID636,RA_ID1792
R_ID636,RA_ID1817
R_ID636,RA_ID416
R_ID637,RA_ID2000
R_ID638,RA_ID1016
R_ID638,RA_ID1745
R_ID638,RA_ID1891
R_ID639,RA_ID1692
R_ID639,RA_ID415
R_ID639,RA_ID494
R_ID639,RA_ID586
R_ID640,RA_ID1027
R_ID640,RA_ID1336
R_ID640,RA_ID1410
R_ID640,RA_ID1458
R_ID640,RA_ID1583
R_ID640,RA_ID1589
R_ID640,RA_ID1876
R_ID640,RA_ID234
R_ID640,RA_ID254
R_ID640,RA_ID447
R_ID640,RA_ID535
R_ID640,RA_ID56
R_ID641,RA_ID1023
R_ID641,RA_ID1389
R_ID641,RA_ID1637
R_ID641,RA_ID1930
R_ID641,RA_ID1965
R_ID641,RA_ID609
R_ID641,RA_ID651
R_ID642,RA_ID216
R_ID643,RA_ID1358
R_ID643,RA_ID142
R_ID643,RA_ID1493
R_ID644,RA_ID1329
R_ID644,RA_ID1832
R_ID644,RA_ID36
R_ID645,RA_ID1095
R_ID645,RA_ID1117
R_ID645,RA_ID1227
R_ID645,RA_ID1355
R_ID645,RA_ID17
R_ID645,RA_ID1847
R_ID645,RA_ID1931
R_ID645,RA_ID1996
R_ID645,RA_ID207
R_ID645,RA_ID259
R_ID645,RA_ID454
R_ID645,RA_ID717
R_ID645,RA_ID927
R_ID646,RA_ID117
R_ID646,RA_ID1584
R_ID646,RA_ID784
R_ID647,RA_ID1495
R_ID647,RA_ID1625
R_ID647,RA_ID1831
R_ID647,RA_ID1980
R_ID647,RA_ID237
R_ID647,RA_ID496
R_ID647,RA_ID733
R_ID648,RA_ID1297
R_ID648,RA_ID1419
R_ID648,RA_ID170
R_ID648,RA_ID1715
R_ID648,RA_ID386
R_ID648,RA_ID391
R_ID648,RA_ID480
R_ID648,RA_ID701
R_ID648,RA_ID750
R_ID648,RA_ID875
R_ID648,RA_ID935
R_ID649,RA_ID1204
R_ID649,RA_ID1214
R_ID649,RA_ID1459
R_ID649,RA_ID1851
R_ID649,RA_ID1881
R_ID649,RA_ID1981
R_ID649,RA_ID281
R_ID649,RA_ID417
R_ID649,RA_ID42
R_ID649,RA_ID601
R_ID649,RA_ID708
R_ID649,RA_ID769
R_ID649,RA_ID883
R_ID649,RA_ID889
R_ID650,RA_ID1800
R_ID650,RA_ID456
R_ID650,RA_ID521
R_ID651,RA_ID1080
R_ID651,RA_ID1152
R_ID651,RA_ID1400
R_ID651,RA_ID1455
R_ID651,RA_ID1530
R_ID651,RA_ID1636
R_ID651,RA_ID1991
R_ID651,RA_ID316
R_ID651,RA_ID365
R_ID651,RA_ID945
R_ID652,RA_ID10
R_ID653,RA_ID124
R_ID653,RA_ID262
R_ID653,RA_ID88
R_ID654,RA_ID1398
R_ID654,RA_ID518
R_ID656,RA_ID1487
R_ID656,RA_ID1672
R_ID656,RA_ID1732
R_ID656,RA_ID174
R_ID656,RA_ID55
R_ID656,RA_ID575
R_ID656,RA_ID658
R_ID656,RA_ID762
R_ID657,RA_ID1132
R_ID657,RA_ID1164
R_ID657,RA_ID1245
R_ID657,RA_ID507
R_ID657,RA_ID779
R_ID657,RA_ID963
R_ID658,RA_ID127
R_ID658,RA_ID1301
R_ID658,RA_ID230
R_ID658,RA_ID579
R_ID658,RA_ID715
R_ID658,RA_ID909
R_ID659,RA_ID1300
R_ID659,RA_ID1432
R_ID659,RA_ID150
R_ID659,RA_ID1636
R_ID659,RA_ID1694
R_ID659,RA_ID196
R_ID659,RA_ID201
R_ID659,RA_ID226
R_ID659,RA_ID433
R_ID659,RA_ID51
R_ID659,RA_ID515
R_ID659,RA_ID67
R_ID660,RA_ID1119
R_ID660,RA_ID1274
R_ID660,RA_ID1395
R_ID660,RA_ID1812
R_ID660,RA_ID1882
R_ID660,RA_ID1965
R_ID660,RA_ID221
R_ID660,RA_ID701
R_ID660,RA_ID916
R_ID661,RA_ID288
R_ID661,RA_ID358
R_ID662,RA_ID1175
R_ID662,RA_ID1278
R_ID662,RA_ID1308
R_ID662,RA_ID1746
R_ID662,RA_ID1792
R_ID662,RA_ID492
R_ID662,RA_ID640
R_ID663,RA_ID1136
R_ID665,RA_ID1307
R_ID665,RA_ID1739
R_ID666,RA_ID1157
R_ID666,RA_ID1224
R_ID666,RA_ID1549
R_ID666,RA_ID1735
R_ID666,RA_ID373
R_ID666,RA_ID695
R_ID667,RA_ID1241
R_ID667,RA_ID1752
R_ID667,RA_ID745
R_ID669,RA_ID1084
R_ID669,RA_ID1391
R_ID669,RA_ID1756
R_ID669,RA_ID1864
R_ID669,RA_ID457
R_ID669,RA_ID580
R_ID669,RA_ID821
R_ID669,RA_ID918
R_ID671,RA_ID329
R_ID672,RA_ID1886
R_ID672,RA_ID958
R_ID673,RA_ID1037
R_ID673,RA_ID582
R_ID674,RA_ID576
R_ID674,RA_ID804
R_ID675,RA_ID1101
R_ID675,RA_ID1214
R_ID675,RA_ID1473
R_ID675,RA_ID1609
R_ID675,RA_ID164
R_ID675,RA_ID1670
R_ID675,RA_ID1814
R_ID675,RA_ID387
R_ID675,RA_ID553
R_ID675,RA_ID64
R_ID675,RA_ID946
R_ID676,RA_ID1676
R_ID677,RA_ID1795
R_ID677,RA_ID788
R_ID677,RA_ID939
R_ID678,RA_ID1309
R_ID678,RA_ID1803
R_ID678,RA_ID1899
R_ID678,RA_ID215
R_ID678,RA_ID408
R_ID678,RA_ID444
R_ID678,RA_ID808
R_ID678,RA_ID87
R_ID678,RA_ID99
R_ID679,RA_ID108
R_ID679,RA_ID1464
R_ID679,RA_ID580
R_ID681,RA_ID1033
R_ID681,RA_ID1134
R_ID681,RA_ID1430
R_ID681,RA_ID1731
R_ID681,RA_ID1797
R_ID681,RA_ID1851
R_ID683,RA_ID1050
R_ID684,RA_ID1211
R_ID684,RA_ID1448
R_ID684,RA_ID1600
R_ID684,RA_ID1740
R_ID684,RA_ID1766
R_ID684,RA_ID1781
R_ID684,RA_ID1899
R_ID684,RA_ID453
R_ID684,RA_ID475
R_ID684,RA_ID493
R_ID684,RA_ID523
R_ID684,RA_ID607
R_ID684,RA_ID688
R_ID684,RA_ID969
R_ID685,RA_ID1037
R_ID685,RA_ID1497
R_ID685,RA_ID293
R_ID685,RA_ID463
R_ID685,RA_ID553
R_ID685,RA_ID604
R_ID685,RA_ID869
R_ID686,RA_ID1270
R_ID686,RA_ID1347
R_ID686,RA_ID1909
R_ID686,RA_ID208
R_ID686,RA_ID419
R_ID686,RA_ID576
R_ID686,RA_ID622
R_ID686,RA_ID80
R_ID686,RA_ID882
R_ID687,RA_ID1142
R_ID688,RA_ID1041
R_ID688,RA_ID1164
R_ID688,RA_ID1491
R_ID688,RA_ID1507
R_ID688,RA_ID1859
R_ID688,RA_ID1863
R_ID688,RA_ID425
R_ID688,RA_ID521
R_ID689,RA_ID1152
R_ID689,RA_ID1289
R_ID689,RA_ID1467
R_ID689,RA_ID1507
R_ID689,RA_ID1632
R_ID689,RA_ID1669
R_ID689,RA_ID1886
R_ID689,RA_ID1921
R_ID689,RA_ID1927
R_ID689,RA_ID355
R_ID689,RA_ID710
R_ID689,RA_ID739
R_ID690,RA_ID1096
R_ID690,RA_ID139
R_ID690,RA_ID1432
R_ID690,RA_ID1525
R_ID690,RA_ID153
R_ID690,RA_ID180
R_ID690,RA_ID1895
R_ID690,RA_ID1929
R_ID690,RA_ID249
R_ID690,RA_ID381
R_ID690,RA_ID521
R_ID690,RA_ID530
R_ID692,RA_ID1112
R_ID692,RA_ID1132
R_ID692,RA_ID1139
R_ID692,RA_ID1429
R_ID692,RA_ID1452
R_ID692,RA_ID1692
R_ID692,RA_ID1745
R_ID692,RA_ID573
R_ID692,RA_ID726
R_ID692,RA_ID790
R_ID692,RA_ID830
R_ID692,RA_ID986
R_ID693,RA_ID178
R_ID694,RA_ID1034
R_ID694,RA_ID1196
R_ID694,RA_ID1230
R_ID694,RA_ID1270
R_ID694,RA_ID1279
R_ID694,RA_ID1649
R_ID694,RA_ID1961
R_ID694,RA_ID225
R_ID694,RA_ID347
R_ID694,RA_ID807
R_ID694,RA_ID826
R_ID694,RA_ID894
R_ID694,RA_ID959
R_ID695,RA_ID1130
R_ID695,RA_ID1888
R_ID695,RA_ID671
R_ID696,RA_ID1158
R_ID696,RA_ID188
R_ID696,RA_ID209
R_ID697,RA_ID1003
R_ID697,RA_ID1073
R_ID697,RA_ID1259
R_ID697,RA_ID1377
R_ID697,RA_ID1811
R_ID697,RA_ID2
R_ID697,RA_ID324
R_ID697,RA_ID632
R_ID698,RA_ID1068
R_ID698,RA_ID1303
R_ID698,RA_ID1827
R_ID698,RA_ID357
R_ID698,RA_ID516
R_ID698,RA_ID653
R_ID699,RA_ID1010
R_ID699,RA_ID125
R_ID699,RA_ID132
R_ID699,RA_ID1408
R_ID699,RA_ID1775
R_ID699,RA_ID239
R_ID699,RA_ID263
R_ID699,RA_ID360
R_ID699,RA_ID457
R_ID699,RA_ID537
R_ID699,RA_ID593
R_ID699,RA_ID699
R_ID699,RA_ID902
R_ID699,RA_ID913
R_ID699,RA_ID975
R_ID700,RA_ID1163
R_ID700,RA_ID1334
R_ID700,RA_ID151
R_ID700,RA_ID1575
R_ID700,RA_ID1826
R_ID700,RA_ID404
R_ID700,RA_ID478
R_ID700,RA_ID673
R_ID700,RA_ID787
R_ID700,RA_ID814
R_ID700,RA_ID887
R_ID700,RA_ID946
R_ID700,RA_ID974
R_ID701,RA_ID1109
R_ID701,RA_ID1390
R_ID701,RA_ID1413
R_ID701,RA_ID1461
R_ID701,RA_ID1912
R_ID701,RA_ID1984
R_ID701,RA_ID43
R_ID701,RA_ID504
R_ID701,RA_ID558
R_ID701,RA_ID671
R_ID701,RA_ID829
R_ID702,RA_ID188
R_ID703,RA_ID1192
R_ID703,RA_ID1290
R_ID703,RA_ID1537
R_ID703,RA_ID1626
R_ID703,RA_ID1875
R_ID703,RA_ID1971
R_ID703,RA_ID271
R_ID703,RA_ID690
R_ID703,RA_ID742
R_ID704,RA_ID1056
R_ID704,RA_ID1348
R_ID704,RA_ID1803
R_ID704,RA_ID1868
R_ID704,RA_ID1918
R_ID704,RA_ID1999
R_ID704,RA_ID631
R_ID704,RA_ID685
R_ID704,RA_ID815
R_ID705,RA_ID1053
R_ID705,RA_ID1109
R_ID705,RA_ID1117
R_ID705,RA_ID1193
R_ID705,RA_ID1377
R_ID705,RA_ID1393
R_ID705,RA_ID1481
R_ID705,RA_ID1681
R_ID705,RA_ID1699
R_ID705,RA_ID1702
R_ID705,RA_ID1833
R_ID705,RA_ID640
R_ID705,RA_ID82
R_ID705,RA_ID952
R_ID706,RA_ID303
R_ID706,RA_ID556
R_ID706,RA_ID741
R_ID706,RA_ID842
R_ID706,RA_ID844
R_ID706,RA_ID991
R_ID707,RA_ID1007
R_ID707,RA_ID1643
