"R_ID","UC_ID"
"R_ID16999","UC_ID74"
"R_ID17874","UC_ID74"
"R_ID18220","UC_ID74"
"R_ID19356","UC_ID74"
"R_ID19883","UC_ID74"
"R_ID2857","UC_ID74"
"R_ID3152","UC_ID74"
"R_ID3637","UC_ID74"
"R_ID3637","UC_ID74"
"R_ID3637","UC_ID74"
"R_ID4336","UC_ID74"
"R_ID6697","UC_ID74"
"R_ID7307","UC_ID74"
"R_ID7318","UC_ID74"
"R_ID754","UC_ID74"
"R_ID7544","UC_ID74"
"R_ID9508","UC_ID74"
"R_ID9508","UC_ID74"
"R_ID10164","UC_ID75"
"R_ID10783","UC_ID75"
"R_ID10783","UC_ID75"
"R_ID10883","UC_ID75"
"R_ID12188","UC_ID75"
"R_ID1355","UC_ID75"
"R_ID17524","UC_ID75"
"R_ID17799","UC_ID75"
"R_ID18558","UC_ID75"
"R_ID206","UC_ID75"
"R_ID2729","UC_ID75"
"R_ID29","UC_ID75"
"R_ID3527","UC_ID75"
"R_ID634","UC_ID75"
"R_ID6380","UC_ID75"
"R_ID9748","UC_ID75"
"R_ID11540","UC_ID76"
"R_ID11739","UC_ID76"
"R_ID13350","UC_ID76"
"R_ID14351","UC_ID76"
"R_ID17696","UC_ID76"
"R_ID18539","UC_ID76"
"R_ID356","UC_ID76"
"R_ID8316","UC_ID76"
"R_ID86","UC_ID76"
"R_ID12018","UC_ID77"
"R_ID12965","UC_ID77"
"R_ID16920","UC_ID77"
"R_ID17519","UC_ID77"
"R_ID18706","UC_ID77"
"R_ID19129","UC_ID77"
"R_ID19420","UC_ID77"
"R_ID3996","UC_ID77"
"R_ID824","UC_ID77"
"R_ID9920","UC_ID77"
"R_ID1118","UC_ID78"
"R_ID1118","UC_ID78"
"R_ID11667","UC_ID78"
"R_ID12785","UC_ID78"
"R_ID13453","UC_ID78"
"R_ID1544","UC_ID78"
"R_ID16108","UC_ID78"
"R_ID16361","UC_ID78"
"R_ID16768","UC_ID78"
"R_ID16768","UC_ID78"
"R_ID18023","UC_ID78"
"R_ID18503","UC_ID78"
"R_ID18503","UC_ID78"
"R_ID19680","UC_ID78"
"R_ID19680","UC_ID78"
"R_ID2398","UC_ID78"
"R_ID2794","UC_ID78"
"R_ID2874","UC_ID78"
"R_ID294","UC_ID78"
"R_ID5380","UC_ID78"
"R_ID5687","UC_ID78"
"R_ID7111","UC_ID78"
"R_ID763","UC_ID78"
"R_ID8007","UC_ID78"
"R_ID9070","UC_ID78"
"R_ID9170","UC_ID78"
"R_ID9835","UC_ID78"
"R_ID10966","UC_ID79"
"R_ID16568","UC_ID79"
"R_ID19462","UC_ID79"
"R_ID5586","UC_ID79"
"R_ID10839","UC_ID80"
"R_ID10936","UC_ID80"
"R_ID13406","UC_ID80"
"R_ID13831","UC_ID80"
"R_ID13930","UC_ID80"
"R_ID14544","UC_ID80"
"R_ID14751","UC_ID80"
"R_ID15669","UC_ID80"
"R_ID16241","UC_ID80"
"R_ID16473","UC_ID80"
"R_ID16847","UC_ID80"
"R_ID16872","UC_ID80"
"R_ID17730","UC_ID80"
"R_ID19544","UC_ID80"
"R_ID3948","UC_ID80"
"R_ID488","UC_ID80"
"R_ID634","UC_ID80"
"R_ID6839","UC_ID80"
"R_ID7303","UC_ID80"
"R_ID9040","UC_ID80"
"R_ID9083","UC_ID80"
"R_ID9344","UC_ID80"
"R_ID14144","UC_ID81"
"R_ID14997","UC_ID81"
"R_ID15327","UC_ID81"
"R_ID15801","UC_ID81"
"R_ID5367","UC_ID81"
"R_ID13276","UC_ID82"
"R_ID14723","UC_ID82"
"R_ID14764","UC_ID82"
"R_ID14764","UC_ID82"
"R_ID16180","UC_ID82"
"R_ID17141","UC_ID82"
"R_ID17397","UC_ID82"
"R_ID18036","UC_ID82"
"R_ID18191","UC_ID82"
"R_ID18198","UC_ID82"
"R_ID2222","UC_ID82"
"R_ID4064","UC_ID82"
"R_ID4926","UC_ID82"
"R_ID6021","UC_ID82"
"R_ID7355","UC_ID82"
"R_ID7355","UC_ID82"
"R_ID987","UC_ID82"
"R_ID10905","UC_ID83"
"R_ID11510","UC_ID83"
"R_ID12565","UC_ID83"
"R_ID13438","UC_ID83"
"R_ID13463","UC_ID83"
"R_ID15497","UC_ID83"
"R_ID15498","UC_ID83"
"R_ID15788","UC_ID83"
"R_ID15852","UC_ID83"
"R_ID17496","UC_ID83"
"R_ID18594","UC_ID83"
"R_ID3317","UC_ID83"
"R_ID3317","UC_ID83"
"R_ID5912","UC_ID83"
"R_ID6606","UC_ID83"
"R_ID7502","UC_ID83"
"R_ID7754","UC_ID83"
"R_ID14858","UC_ID84"
"R_ID15858","UC_ID84"
"R_ID16871","UC_ID84"
"R_ID17157","UC_ID84"
"R_ID17157","UC_ID84"
"R_ID17932","UC_ID84"
"R_ID17932","UC_ID84"
"R_ID19149","UC_ID84"
"R_ID3285","UC_ID84"
"R_ID3288","UC_ID84"
"R_ID4794","UC_ID84"
"R_ID6227","UC_ID84"
"R_ID669","UC_ID84"
"R_ID9909","UC_ID84"
"R_ID1010","UC_ID85"
"R_ID10781","UC_ID85"
"R_ID10781","UC_ID85"
"R_ID11344","UC_ID85"
"R_ID11725","UC_ID85"
"R_ID12234","UC_ID85"
"R_ID13005","UC_ID85"
"R_ID15624","UC_ID85"
"R_ID16212","UC_ID85"
"R_ID16728","UC_ID85"
"R_ID17274","UC_ID85"
"R_ID18647","UC_ID85"
"R_ID19760","UC_ID85"
"R_ID2388","UC_ID85"
"R_ID2542","UC_ID85"
"R_ID5249","UC_ID85"
"R_ID5753","UC_ID85"
"R_ID7216","UC_ID85"
"R_ID75","UC_ID85"
"R_ID75","UC_ID85"
"R_ID75","UC_ID85"
"R_ID8828","UC_ID85"
"R_ID10959","UC_ID86"
"R_ID11547","UC_ID86"
"R_ID11579","UC_ID86"
"R_ID12069","UC_ID86"
"R_ID1221","UC_ID86"
"R_ID13106","UC_ID86"
"R_ID15642","UC_ID86"
"R_ID15665","UC_ID86"
"R_ID16020","UC_ID86"
"R_ID17322","UC_ID86"
"R_ID18622","UC_ID86"
"R_ID3284","UC_ID86"
"R_ID4964","UC_ID86"
"R_ID4964","UC_ID86"
"R_ID7495","UC_ID86"
"R_ID8368","UC_ID86"
"R_ID13679","UC_ID87"
"R_ID14538","UC_ID87"
"R_ID14868","UC_ID87"
"R_ID15127","UC_ID87"
"R_ID15986","UC_ID87"
"R_ID15986","UC_ID87"
"R_ID1873","UC_ID87"
"R_ID8325","UC_ID87"
"R_ID9691","UC_ID87"
"R_ID9726","UC_ID87"
"R_ID9726","UC_ID87"
"R_ID16241","UC_ID88"
"R_ID18627","UC_ID88"
"R_ID18823","UC_ID88"
"R_ID19771","UC_ID88"
"R_ID6613","UC_ID88"
"R_ID7594","UC_ID88"
"R_ID10514","UC_ID89"
"R_ID10514","UC_ID89"
"R_ID12223","UC_ID89"
"R_ID12223","UC_ID89"
"R_ID12223","UC_ID89"
"R_ID1349","UC_ID89"
"R_ID13967","UC_ID89"
"R_ID16191","UC_ID89"
"R_ID17645","UC_ID89"
"R_ID1843","UC_ID89"
"R_ID3848","UC_ID89"
"R_ID4414","UC_ID89"
"R_ID6247","UC_ID89"
"R_ID8489","UC_ID89"
"R_ID9269","UC_ID89"
"R_ID11452","UC_ID90"
"R_ID13007","UC_ID90"
"R_ID13651","UC_ID90"
"R_ID13716","UC_ID90"
"R_ID14588","UC_ID90"
"R_ID1508","UC_ID90"
"R_ID155","UC_ID90"
"R_ID18411","UC_ID90"
"R_ID18658","UC_ID90"
"R_ID4639","UC_ID90"
"R_ID4819","UC_ID90"
"R_ID5070","UC_ID90"
"R_ID5285","UC_ID90"
"R_ID5557","UC_ID90"
"R_ID7008","UC_ID90"
"R_ID7373","UC_ID90"
"R_ID8133","UC_ID90"
"R_ID9432","UC_ID90"
"R_ID9722","UC_ID90"
"R_ID10128","UC_ID91"
"R_ID11015","UC_ID91"
"R_ID16675","UC_ID91"
"R_ID16675","UC_ID91"
"R_ID16675","UC_ID91"
"R_ID17435","UC_ID91"
"R_ID18444","UC_ID91"
"R_ID19032","UC_ID91"
"R_ID19682","UC_ID91"
"R_ID19733","UC_ID91"
"R_ID19733","UC_ID91"
"R_ID6463","UC_ID91"
"R_ID8301","UC_ID91"
"R_ID8301","UC_ID91"
"R_ID8301","UC_ID91"
"R_ID8652","UC_ID91"
"R_ID9694","UC_ID91"
"R_ID17351","UC_ID92"
"R_ID7159","UC_ID92"
"R_ID11870","UC_ID93"
"R_ID1256","UC_ID93"
"R_ID13528","UC_ID93"
"R_ID1465","UC_ID93"
"R_ID1560","UC_ID93"
"R_ID15803","UC_ID93"
"R_ID18548","UC_ID93"
"R_ID2351","UC_ID93"
"R_ID2631","UC_ID93"
"R_ID4172","UC_ID93"
"R_ID4172","UC_ID93"
"R_ID4172","UC_ID93"
"R_ID4262","UC_ID93"
"R_ID4441","UC_ID93"
"R_ID4709","UC_ID93"
"R_ID546","UC_ID93"
"R_ID6500","UC_ID93"
"R_ID7564","UC_ID93"
"R_ID9104","UC_ID93"
"R_ID9115","UC_ID93"
"R_ID10694","UC_ID94"
"R_ID11139","UC_ID94"
"R_ID12521","UC_ID94"
"R_ID17149","UC_ID94"
"R_ID1924","UC_ID94"
"R_ID229","UC_ID94"
"R_ID6116","UC_ID94"
"R_ID6626","UC_ID94"
"R_ID7196","UC_ID94"
"R_ID8021","UC_ID94"
"R_ID17656","UC_ID95"
"R_ID3839","UC_ID95"
"R_ID5050","UC_ID95"
"R_ID6566","UC_ID95"
"R_ID7254","UC_ID95"
"R_ID8044","UC_ID95"
"R_ID9409","UC_ID95"
"R_ID9856","UC_ID95"
"R_ID10027","UC_ID96"
"R_ID12213","UC_ID96"
"R_ID16379","UC_ID96"
"R_ID4991","UC_ID96"
"R_ID5463","UC_ID96"
"R_ID8449","UC_ID96"
"R_ID8507","UC_ID96"
"R_ID8589","UC_ID96"
"R_ID9625","UC_ID96"
"R_ID10204","UC_ID97"
"R_ID10285","UC_ID97"
"R_ID10922","UC_ID97"
"R_ID10922","UC_ID97"
"R_ID1118","UC_ID97"
"R_ID1118","UC_ID97"
"R_ID12442","UC_ID97"
"R_ID12556","UC_ID97"
"R_ID12818","UC_ID97"
"R_ID15163","UC_ID97"
"R_ID16803","UC_ID97"
"R_ID17734","UC_ID97"
"R_ID18148","UC_ID97"
"R_ID1890","UC_ID97"
"R_ID19303","UC_ID97"
"R_ID331","UC_ID97"
"R_ID5323","UC_ID97"
"R_ID6252","UC_ID97"
"R_ID6792","UC_ID97"
"R_ID9717","UC_ID97"
"R_ID1044","UC_ID98"
"R_ID1044","UC_ID98"
"R_ID11798","UC_ID98"
"R_ID11798","UC_ID98"
"R_ID12225","UC_ID98"
"R_ID13246","UC_ID98"
"R_ID1384","UC_ID98"
"R_ID15346","UC_ID98"
"R_ID19903","UC_ID98"
"R_ID3513","UC_ID98"
"R_ID4735","UC_ID98"
"R_ID4902","UC_ID98"
"R_ID5462","UC_ID98"
"R_ID6500","UC_ID98"
"R_ID6675","UC_ID98"
"R_ID7134","UC_ID98"
"R_ID816","UC_ID98"
"R_ID11569","UC_ID99"
"R_ID16216","UC_ID99"
"R_ID19022","UC_ID99"
"R_ID6760","UC_ID99"
"R_ID10094","UC_ID100"
"R_ID10094","UC_ID100"
"R_ID10094","UC_ID100"
"R_ID116","UC_ID100"
"R_ID12266","UC_ID100"
"R_ID15264","UC_ID100"
"R_ID18720","UC_ID100"
"R_ID18843","UC_ID100"
"R_ID18843","UC_ID100"
"R_ID18843","UC_ID100"
"R_ID19561","UC_ID100"
"R_ID4838","UC_ID100"
"R_ID8273","UC_ID100"
"R_ID8341","UC_ID100"
"R_ID8835","UC_ID100"
"R_ID8925","UC_ID100"
"R_ID9505","UC_ID100"
"R_ID1058","UC_ID101"
"R_ID10770","UC_ID101"
"R_ID11440","UC_ID101"
"R_ID13989","UC_ID101"
"R_ID14617","UC_ID101"
"R_ID17022","UC_ID101"
"R_ID18117","UC_ID101"
"R_ID19180","UC_ID101"
"R_ID19292","UC_ID101"
"R_ID4703","UC_ID101"
"R_ID5888","UC_ID101"
"R_ID7025","UC_ID101"
"R_ID7060","UC_ID101"
"R_ID7411","UC_ID101"
"R_ID11254","UC_ID102"
"R_ID13431","UC_ID102"
"R_ID15359","UC_ID102"
"R_ID15505","UC_ID102"
"R_ID18646","UC_ID102"
"R_ID19374","UC_ID102"
"R_ID4730","UC_ID102"
"R_ID5307","UC_ID102"
"R_ID6335","UC_ID102"
"R_ID9608","UC_ID102"
"R_ID9795","UC_ID102"
"R_ID11073","UC_ID103"
"R_ID11192","UC_ID103"
"R_ID11338","UC_ID103"
"R_ID11485","UC_ID103"
"R_ID12486","UC_ID103"
"R_ID15155","UC_ID103"
"R_ID16431","UC_ID103"
"R_ID16703","UC_ID103"
"R_ID18382","UC_ID103"
"R_ID3005","UC_ID103"
"R_ID3747","UC_ID103"
"R_ID3747","UC_ID103"
"R_ID4303","UC_ID103"
"R_ID434","UC_ID103"
"R_ID10419","UC_ID104"
"R_ID10688","UC_ID104"
"R_ID11646","UC_ID104"
"R_ID12421","UC_ID104"
"R_ID15227","UC_ID104"
"R_ID15227","UC_ID104"
"R_ID17324","UC_ID104"
"R_ID17802","UC_ID104"
"R_ID2588","UC_ID104"
"R_ID2724","UC_ID104"
"R_ID4157","UC_ID104"
"R_ID5172","UC_ID104"
"R_ID5613","UC_ID104"
"R_ID7230","UC_ID104"
"R_ID9110","UC_ID104"
"R_ID12017","UC_ID105"
"R_ID12017","UC_ID105"
"R_ID12539","UC_ID105"
"R_ID12539","UC_ID105"
"R_ID13358","UC_ID105"
"R_ID14078","UC_ID105"
"R_ID15483","UC_ID105"
"R_ID16126","UC_ID105"
"R_ID17821","UC_ID105"
"R_ID18732","UC_ID105"
"R_ID19189","UC_ID105"
"R_ID19189","UC_ID105"
"R_ID19227","UC_ID105"
"R_ID19227","UC_ID105"
"R_ID19337","UC_ID105"
"R_ID2839","UC_ID105"
"R_ID4644","UC_ID105"
"R_ID5479","UC_ID105"
"R_ID11214","UC_ID106"
"R_ID12300","UC_ID106"
"R_ID12353","UC_ID106"
"R_ID15083","UC_ID106"
"R_ID17136","UC_ID106"
"R_ID17136","UC_ID106"
"R_ID18124","UC_ID106"
"R_ID6567","UC_ID106"
"R_ID10657","UC_ID107"
"R_ID10706","UC_ID107"
"R_ID12407","UC_ID107"
"R_ID12528","UC_ID107"
"R_ID12551","UC_ID107"
"R_ID14072","UC_ID107"
"R_ID18843","UC_ID107"
"R_ID18843","UC_ID107"
"R_ID18843","UC_ID107"
"R_ID19953","UC_ID107"
"R_ID4824","UC_ID107"
"R_ID6421","UC_ID107"
"R_ID7992","UC_ID107"
"R_ID8113","UC_ID107"
"R_ID8487","UC_ID107"
"R_ID8487","UC_ID107"
"R_ID8698","UC_ID107"
"R_ID12160","UC_ID108"
"R_ID12903","UC_ID108"
"R_ID15842","UC_ID108"
"R_ID16245","UC_ID108"
"R_ID16245","UC_ID108"
"R_ID17770","UC_ID108"
"R_ID18081","UC_ID108"
"R_ID18511","UC_ID108"
"R_ID18511","UC_ID108"
"R_ID3912","UC_ID108"
"R_ID785","UC_ID108"
"R_ID9908","UC_ID108"
"R_ID11477","UC_ID109"
"R_ID11477","UC_ID109"
"R_ID11946","UC_ID109"
"R_ID12208","UC_ID109"
"R_ID12221","UC_ID109"
"R_ID1281","UC_ID109"
"R_ID12817","UC_ID109"
"R_ID14159","UC_ID109"
"R_ID15610","UC_ID109"
"R_ID16259","UC_ID109"
"R_ID16422","UC_ID109"
"R_ID18171","UC_ID109"
"R_ID18652","UC_ID109"
"R_ID3892","UC_ID109"
"R_ID5932","UC_ID109"
"R_ID5932","UC_ID109"
"R_ID5932","UC_ID109"
"R_ID7102","UC_ID109"
"R_ID7108","UC_ID109"
"R_ID973","UC_ID109"
"R_ID15839","UC_ID110"
"R_ID1590","UC_ID110"
"R_ID19251","UC_ID110"
"R_ID3393","UC_ID110"
"R_ID4860","UC_ID110"
"R_ID12032","UC_ID111"
"R_ID12032","UC_ID111"
"R_ID12154","UC_ID111"
"R_ID12516","UC_ID111"
"R_ID16833","UC_ID111"
"R_ID17384","UC_ID111"
"R_ID19290","UC_ID111"
"R_ID19290","UC_ID111"
"R_ID19290","UC_ID111"
"R_ID19691","UC_ID111"
"R_ID262","UC_ID111"
"R_ID482","UC_ID111"
"R_ID5539","UC_ID111"
"R_ID6003","UC_ID111"
"R_ID7253","UC_ID111"
"R_ID7950","UC_ID111"
"R_ID13412","UC_ID112"
"R_ID13608","UC_ID112"
"R_ID16859","UC_ID112"
"R_ID2335","UC_ID112"
"R_ID2874","UC_ID112"
"R_ID3395","UC_ID112"
"R_ID46","UC_ID112"
"R_ID666","UC_ID112"
"R_ID8058","UC_ID112"
"R_ID9429","UC_ID112"
"R_ID9429","UC_ID112"
"R_ID9515","UC_ID112"
"R_ID11336","UC_ID113"
"R_ID11362","UC_ID113"
"R_ID11362","UC_ID113"
"R_ID11425","UC_ID113"
"R_ID11547","UC_ID113"
"R_ID12415","UC_ID113"
"R_ID12519","UC_ID113"
"R_ID14596","UC_ID113"
"R_ID15226","UC_ID113"
"R_ID16546","UC_ID113"
"R_ID16806","UC_ID113"
"R_ID17273","UC_ID113"
"R_ID17761","UC_ID113"
"R_ID18031","UC_ID113"
"R_ID18763","UC_ID113"
"R_ID3226","UC_ID113"
"R_ID3454","UC_ID113"
"R_ID4111","UC_ID113"
"R_ID9118","UC_ID113"
"R_ID9118","UC_ID113"
"R_ID9688","UC_ID113"
"R_ID9688","UC_ID113"
"R_ID9812","UC_ID113"
"R_ID13735","UC_ID114"
"R_ID1468","UC_ID114"
"R_ID15379","UC_ID114"
"R_ID15412","UC_ID114"
"R_ID15412","UC_ID114"
"R_ID15483","UC_ID114"
"R_ID1568","UC_ID114"
"R_ID16066","UC_ID114"
"R_ID16066","UC_ID114"
"R_ID16963","UC_ID114"
"R_ID17045","UC_ID114"
"R_ID19407","UC_ID114"
"R_ID19999","UC_ID114"
"R_ID5977","UC_ID114"
"R_ID667","UC_ID114"
"R_ID8363","UC_ID114"
"R_ID8363","UC_ID114"
"R_ID840","UC_ID114"
"R_ID8733","UC_ID114"
"R_ID898","UC_ID114"
"R_ID9422","UC_ID114"
"R_ID9422","UC_ID114"
"R_ID2256","UC_ID115"
"R_ID10299","UC_ID116"
"R_ID10299","UC_ID116"
"R_ID12586","UC_ID116"
"R_ID13581","UC_ID116"
"R_ID13704","UC_ID116"
"R_ID1474","UC_ID116"
"R_ID15089","UC_ID116"
"R_ID15455","UC_ID116"
"R_ID17707","UC_ID116"
"R_ID2307","UC_ID116"
"R_ID3750","UC_ID116"
"R_ID4295","UC_ID116"
"R_ID4672","UC_ID116"
"R_ID4987","UC_ID116"
"R_ID5604","UC_ID116"
"R_ID1014","UC_ID117"
"R_ID10146","UC_ID117"
"R_ID17444","UC_ID117"
"R_ID17746","UC_ID117"
"R_ID17746","UC_ID117"
"R_ID18518","UC_ID117"
"R_ID4758","UC_ID117"
"R_ID7516","UC_ID117"
"R_ID9093","UC_ID117"
"R_ID9114","UC_ID117"
"R_ID9998","UC_ID117"
"R_ID9998","UC_ID117"
"R_ID10855","UC_ID118"
"R_ID11125","UC_ID118"
"R_ID12369","UC_ID118"
"R_ID12369","UC_ID118"
"R_ID12552","UC_ID118"
"R_ID14988","UC_ID118"
"R_ID18509","UC_ID118"
"R_ID19881","UC_ID118"
"R_ID3401","UC_ID118"
"R_ID5017","UC_ID118"
"R_ID5551","UC_ID118"
"R_ID6702","UC_ID118"
"R_ID800","UC_ID118"
"R_ID8557","UC_ID118"
"R_ID8557","UC_ID118"
"R_ID8557","UC_ID118"
"R_ID8721","UC_ID118"
"R_ID1330","UC_ID119"
"R_ID147","UC_ID119"
"R_ID17219","UC_ID119"
"R_ID17273","UC_ID119"
"R_ID1897","UC_ID119"
"R_ID19315","UC_ID119"
"R_ID2109","UC_ID119"
"R_ID4381","UC_ID119"
"R_ID4486","UC_ID119"
"R_ID6666","UC_ID119"
"R_ID6666","UC_ID119"
"R_ID12648","UC_ID120"
"R_ID13881","UC_ID120"
"R_ID14174","UC_ID120"
"R_ID14676","UC_ID120"
"R_ID15358","UC_ID120"
"R_ID16051","UC_ID120"
"R_ID4073","UC_ID120"
"R_ID4758","UC_ID120"
"R_ID5570","UC_ID120"
"R_ID7357","UC_ID120"
"R_ID7357","UC_ID120"
"R_ID8747","UC_ID120"
"R_ID8907","UC_ID120"
"R_ID12241","UC_ID121"
"R_ID14357","UC_ID121"
"R_ID15023","UC_ID121"
"R_ID15096","UC_ID121"
"R_ID167","UC_ID121"
"R_ID18191","UC_ID121"
"R_ID19718","UC_ID121"
"R_ID5580","UC_ID121"
"R_ID6553","UC_ID121"
"R_ID6760","UC_ID121"
"R_ID9285","UC_ID121"
"R_ID12935","UC_ID122"
"R_ID2549","UC_ID122"
"R_ID4446","UC_ID122"
"R_ID464","UC_ID122"
"R_ID5631","UC_ID122"
"R_ID6406","UC_ID122"
"R_ID683","UC_ID122"
"R_ID683","UC_ID122"
"R_ID9413","UC_ID122"
"R_ID981","UC_ID122"
"R_ID10867","UC_ID123"
"R_ID11591","UC_ID123"
"R_ID14087","UC_ID123"
"R_ID14468","UC_ID123"
"R_ID14967","UC_ID123"
"R_ID16271","UC_ID123"
"R_ID19212","UC_ID123"
"R_ID19530","UC_ID123"
"R_ID3418","UC_ID123"
"R_ID4338","UC_ID123"
"R_ID5736","UC_ID123"
"R_ID5736","UC_ID123"
"R_ID5736","UC_ID123"
"R_ID6358","UC_ID123"
"R_ID7448","UC_ID123"
"R_ID7577","UC_ID123"
"R_ID7821","UC_ID123"
"R_ID9979","UC_ID123"
"R_ID9981","UC_ID123"
"R_ID11070","UC_ID124"
"R_ID11290","UC_ID124"
"R_ID11372","UC_ID124"
"R_ID11774","UC_ID124"
"R_ID15226","UC_ID124"
"R_ID16007","UC_ID124"
"R_ID16431","UC_ID124"
"R_ID17268","UC_ID124"
"R_ID17268","UC_ID124"
"R_ID18663","UC_ID124"
"R_ID18663","UC_ID124"
"R_ID19135","UC_ID124"
"R_ID3213","UC_ID124"
"R_ID3619","UC_ID124"
"R_ID3619","UC_ID124"
"R_ID3619","UC_ID124"
"R_ID3913","UC_ID124"
"R_ID5009","UC_ID124"
"R_ID5052","UC_ID124"
"R_ID5830","UC_ID124"
"R_ID5882","UC_ID124"
"R_ID9413","UC_ID124"
"R_ID9662","UC_ID124"
"R_ID15829","UC_ID125"
"R_ID18503","UC_ID125"
"R_ID18503","UC_ID125"
"R_ID2088","UC_ID125"
"R_ID2283","UC_ID125"
"R_ID482","UC_ID125"
"R_ID1031","UC_ID126"
"R_ID12178","UC_ID126"
"R_ID12453","UC_ID126"
"R_ID17303","UC_ID126"
"R_ID17802","UC_ID126"
"R_ID18670","UC_ID126"
"R_ID18670","UC_ID126"
"R_ID3839","UC_ID126"
"R_ID429","UC_ID126"
"R_ID4299","UC_ID126"
"R_ID4299","UC_ID126"
"R_ID809","UC_ID126"
"R_ID8090","UC_ID126"
"R_ID9022","UC_ID126"
"R_ID9593","UC_ID126"
"R_ID10152","UC_ID127"
"R_ID11423","UC_ID127"
"R_ID1178","UC_ID127"
"R_ID13330","UC_ID127"
"R_ID1349","UC_ID127"
"R_ID13683","UC_ID127"
"R_ID13683","UC_ID127"
"R_ID15120","UC_ID127"
"R_ID15600","UC_ID127"
"R_ID167","UC_ID127"
"R_ID16712","UC_ID127"
"R_ID16954","UC_ID127"
"R_ID17980","UC_ID127"
"R_ID2055","UC_ID127"
"R_ID2356","UC_ID127"
"R_ID2608","UC_ID127"
"R_ID5682","UC_ID127"
"R_ID5879","UC_ID127"
"R_ID8281","UC_ID127"
"R_ID9451","UC_ID127"
"R_ID9451","UC_ID127"
"R_ID11525","UC_ID128"
"R_ID12447","UC_ID128"
"R_ID13005","UC_ID128"
"R_ID14041","UC_ID128"
"R_ID14469","UC_ID128"
"R_ID15626","UC_ID128"
"R_ID15839","UC_ID128"
"R_ID17744","UC_ID128"
"R_ID17970","UC_ID128"
"R_ID18784","UC_ID128"
"R_ID2183","UC_ID128"
"R_ID3569","UC_ID128"
"R_ID4704","UC_ID128"
"R_ID4817","UC_ID128"
"R_ID5089","UC_ID128"
"R_ID5530","UC_ID128"
"R_ID6621","UC_ID128"
"R_ID6621","UC_ID128"
"R_ID7071","UC_ID128"
"R_ID7460","UC_ID128"
"R_ID8151","UC_ID128"
"R_ID924","UC_ID128"
"R_ID924","UC_ID128"
"R_ID13506","UC_ID129"
"R_ID13506","UC_ID129"
"R_ID13506","UC_ID129"
"R_ID1353","UC_ID129"
"R_ID14747","UC_ID129"
"R_ID16656","UC_ID129"
"R_ID16656","UC_ID129"
"R_ID1720","UC_ID129"
"R_ID19090","UC_ID129"
"R_ID4950","UC_ID129"
"R_ID763","UC_ID129"
"R_ID8350","UC_ID129"
"R_ID10086","UC_ID130"
"R_ID10760","UC_ID130"
"R_ID14901","UC_ID130"
"R_ID15230","UC_ID130"
"R_ID15230","UC_ID130"
"R_ID15230","UC_ID130"
"R_ID18012","UC_ID130"
"R_ID2533","UC_ID130"
"R_ID2533","UC_ID130"
"R_ID4066","UC_ID130"
"R_ID8058","UC_ID130"
"R_ID8788","UC_ID130"
"R_ID10095","UC_ID131"
"R_ID10963","UC_ID131"
"R_ID14198","UC_ID131"
"R_ID14520","UC_ID131"
"R_ID14520","UC_ID131"
"R_ID1612","UC_ID131"
"R_ID17030","UC_ID131"
"R_ID1788","UC_ID131"
"R_ID17927","UC_ID131"
"R_ID19612","UC_ID131"
"R_ID19856","UC_ID131"
"R_ID19856","UC_ID131"
"R_ID2539","UC_ID131"
"R_ID4594","UC_ID131"
"R_ID4807","UC_ID131"
"R_ID4987","UC_ID131"
"R_ID65","UC_ID131"
"R_ID8349","UC_ID131"
"R_ID8349","UC_ID131"
"R_ID8349","UC_ID131"
"R_ID11194","UC_ID132"
"R_ID11756","UC_ID132"
"R_ID12424","UC_ID132"
"R_ID12958","UC_ID132"
"R_ID1349","UC_ID132"
"R_ID13516","UC_ID132"
"R_ID1360","UC_ID132"
"R_ID15252","UC_ID132"
"R_ID17950","UC_ID132"
"R_ID1854","UC_ID132"
"R_ID19090","UC_ID132"
"R_ID19647","UC_ID132"
"R_ID3971","UC_ID132"
"R_ID4671","UC_ID132"
"R_ID6261","UC_ID132"
"R_ID6300","UC_ID132"
"R_ID10008","UC_ID133"
"R_ID10438","UC_ID133"
"R_ID11302","UC_ID133"
"R_ID1134","UC_ID133"
"R_ID13467","UC_ID133"
"R_ID13553","UC_ID133"
"R_ID14847","UC_ID133"
"R_ID17111","UC_ID133"
"R_ID1996","UC_ID133"
"R_ID1996","UC_ID133"
"R_ID564","UC_ID133"
"R_ID6644","UC_ID133"
"R_ID7095","UC_ID133"
"R_ID7371","UC_ID133"
"R_ID7371","UC_ID133"
"R_ID7835","UC_ID133"
"R_ID7904","UC_ID133"
"R_ID7904","UC_ID133"
"R_ID8988","UC_ID133"
"R_ID9950","UC_ID133"
"R_ID10652","UC_ID134"
"R_ID12514","UC_ID134"
"R_ID13028","UC_ID134"
"R_ID16170","UC_ID134"
"R_ID16920","UC_ID134"
"R_ID18929","UC_ID134"
"R_ID19835","UC_ID134"
"R_ID3323","UC_ID134"
"R_ID4592","UC_ID134"
"R_ID6146","UC_ID134"
"R_ID6146","UC_ID134"
"R_ID6761","UC_ID134"
"R_ID10715","UC_ID135"
"R_ID15857","UC_ID135"
"R_ID15875","UC_ID135"
"R_ID18101","UC_ID135"
"R_ID19124","UC_ID135"
"R_ID3439","UC_ID135"
"R_ID653","UC_ID135"
"R_ID653","UC_ID135"
"R_ID843","UC_ID135"
