CC_ID,TC_ID
CC_ID4848,TC_ID11013
CC_ID4848,TC_ID4409
CC_ID4851,TC_ID24323
CC_ID4852,TC_ID12973
CC_ID4854,TC_ID68
CC_ID4855,TC_ID18969
CC_ID4859,TC_ID24948
CC_ID4860,TC_ID167
CC_ID4864,TC_ID18254
CC_ID4865,TC_ID14722
CC_ID4866,TC_ID11497
CC_ID4869,TC_ID226
CC_ID4871,TC_ID14088
CC_ID4877,TC_ID18568
CC_ID4878,TC_ID1128
CC_ID4878,TC_ID20702
CC_ID4878,TC_ID5808
CC_ID4879,TC_ID25357
CC_ID4879,TC_ID25934
CC_ID4879,TC_ID9986
CC_ID4881,TC_ID22327
CC_ID4884,TC_ID20585
CC_ID4885,TC_ID13874
CC_ID4887,TC_ID16496
CC_ID4889,TC_ID3461
CC_ID4890,TC_ID8670
CC_ID4894,TC_ID5545
CC_ID4898,TC_ID17551
CC_ID4899,TC_ID25929
CC_ID4900,TC_ID181
CC_ID4901,TC_ID19895
CC_ID4902,TC_ID19298
CC_ID4903,TC_ID22953
CC_ID4905,TC_ID25030
CC_ID4909,TC_ID19706
CC_ID4910,TC_ID20625
CC_ID4910,TC_ID24890
CC_ID4910,TC_ID6700
CC_ID4911,TC_ID14888
CC_ID4912,TC_ID3714
CC_ID4917,TC_ID3525
CC_ID4918,TC_ID19475
CC_ID4919,TC_ID17387
CC_ID4919,TC_ID21315
CC_ID4921,TC_ID25411
CC_ID4923,TC_ID957
CC_ID4924,TC_ID4907
CC_ID4924,TC_ID6042
CC_ID4928,TC_ID2468
CC_ID4928,TC_ID773
CC_ID4931,TC_ID21997
CC_ID4934,TC_ID3938
CC_ID4936,TC_ID22152
CC_ID4939,TC_ID23027
CC_ID4940,TC_ID4438
CC_ID4941,TC_ID20773
CC_ID4941,TC_ID26
CC_ID4941,TC_ID944
CC_ID4942,TC_ID21408
CC_ID4943,TC_ID21100
CC_ID4944,TC_ID1645
CC_ID4945,TC_ID17642
CC_ID4945,TC_ID2217
CC_ID4945,TC_ID23785
CC_ID4947,TC_ID16426
CC_ID4948,TC_ID3950
CC_ID4948,TC_ID6214
CC_ID4948,TC_ID6535
CC_ID4949,TC_ID19532
CC_ID4950,TC_ID7514
CC_ID4951,TC_ID12263
CC_ID4955,TC_ID5313
CC_ID4958,TC_ID24777
CC_ID4959,TC_ID2094
CC_ID4962,TC_ID14155
CC_ID4962,TC_ID5363
CC_ID4965,TC_ID13567
CC_ID4966,TC_ID21118
CC_ID4967,TC_ID20362
CC_ID4968,TC_ID15979
CC_ID4968,TC_ID260
CC_ID4968,TC_ID3903
CC_ID4970,TC_ID23606
CC_ID4971,TC_ID10743
CC_ID4971,TC_ID11185
CC_ID4971,TC_ID18164
CC_ID4972,TC_ID18948
CC_ID4975,TC_ID16608
CC_ID4976,TC_ID12235
CC_ID4979,TC_ID19006
CC_ID4980,TC_ID928
CC_ID4981,TC_ID5080
CC_ID4987,TC_ID12846
CC_ID4988,TC_ID587
CC_ID4989,TC_ID11861
CC_ID4990,TC_ID25262
CC_ID4991,TC_ID8545
CC_ID4992,TC_ID25644
CC_ID4994,TC_ID24833
CC_ID4996,TC_ID19482
CC_ID4999,TC_ID10753
CC_ID4999,TC_ID20040
CC_ID5003,TC_ID11446
CC_ID5003,TC_ID15877
CC_ID5003,TC_ID6642
CC_ID5004,TC_ID5695
CC_ID5009,TC_ID24587
CC_ID5013,TC_ID10149
CC_ID5013,TC_ID18803
CC_ID5015,TC_ID5104
CC_ID5017,TC_ID7545
CC_ID5019,TC_ID12357
CC_ID5020,TC_ID24718
CC_ID5021,TC_ID8356
CC_ID5023,TC_ID10346
CC_ID5024,TC_ID4414
CC_ID5025,TC_ID13453
CC_ID5026,TC_ID21710
CC_ID5027,TC_ID10199
CC_ID5028,TC_ID24730
CC_ID5028,TC_ID2496
CC_ID5029,TC_ID16420
CC_ID5033,TC_ID10843
CC_ID5033,TC_ID20274
CC_ID5033,TC_ID9306
CC_ID5034,TC_ID11503
CC_ID5035,TC_ID25425
CC_ID5036,TC_ID15002
CC_ID5039,TC_ID8402
CC_ID5041,TC_ID17687
CC_ID5042,TC_ID20925
CC_ID5043,TC_ID11241
CC_ID5044,TC_ID7410
CC_ID5045,TC_ID4716
CC_ID5046,TC_ID3303
CC_ID5047,TC_ID10414
CC_ID5048,TC_ID25018
CC_ID5050,TC_ID6644
CC_ID5054,TC_ID25539
CC_ID5055,TC_ID4742
CC_ID5058,TC_ID12818
CC_ID5059,TC_ID3927
CC_ID5061,TC_ID3485
CC_ID5062,TC_ID2046
CC_ID5062,TC_ID23596
CC_ID5062,TC_ID7942
CC_ID5063,TC_ID22733
CC_ID5065,TC_ID14768
CC_ID5067,TC_ID14218
CC_ID5068,TC_ID17728
CC_ID5069,TC_ID23741
CC_ID5070,TC_ID19943
CC_ID5071,TC_ID22995
CC_ID5073,TC_ID24847
CC_ID5073,TC_ID5450
CC_ID5074,TC_ID22130
CC_ID5074,TC_ID2619
CC_ID5074,TC_ID2902
CC_ID5076,TC_ID25558
CC_ID5078,TC_ID6853
CC_ID5079,TC_ID13102
CC_ID5081,TC_ID15769
CC_ID5084,TC_ID12899
CC_ID5086,TC_ID23468
CC_ID5087,TC_ID12713
CC_ID5088,TC_ID25404
CC_ID5090,TC_ID14775
CC_ID5090,TC_ID23823
CC_ID5091,TC_ID22933
CC_ID5094,TC_ID1939
CC_ID5098,TC_ID3185
CC_ID5100,TC_ID15774
CC_ID5102,TC_ID3672
CC_ID5103,TC_ID23513
CC_ID5104,TC_ID12200
CC_ID5104,TC_ID19802
CC_ID5105,TC_ID9013
CC_ID5106,TC_ID3280
CC_ID5107,TC_ID282
CC_ID5108,TC_ID19800
CC_ID5109,TC_ID23951
CC_ID5110,TC_ID16763
CC_ID5110,TC_ID22586
CC_ID5110,TC_ID4836
CC_ID5112,TC_ID13220
CC_ID5112,TC_ID16146
CC_ID5115,TC_ID948
CC_ID5119,TC_ID3186
CC_ID5121,TC_ID24915
CC_ID5122,TC_ID10948
CC_ID5124,TC_ID8433
CC_ID5125,TC_ID24026
CC_ID5126,TC_ID6065
CC_ID5126,TC_ID7354
CC_ID5127,TC_ID8767
CC_ID5129,TC_ID22182
CC_ID5131,TC_ID19008
CC_ID5135,TC_ID2966
CC_ID5136,TC_ID16802
CC_ID5136,TC_ID22288
CC_ID5136,TC_ID4416
CC_ID5137,TC_ID24715
CC_ID5138,TC_ID18733
CC_ID5140,TC_ID3415
CC_ID5140,TC_ID5224
CC_ID5141,TC_ID2573
CC_ID5141,TC_ID315
CC_ID5141,TC_ID791
CC_ID5144,TC_ID15451
CC_ID5144,TC_ID16207
CC_ID5146,TC_ID13444
CC_ID5147,TC_ID14205
CC_ID5148,TC_ID15865
CC_ID5149,TC_ID9919
CC_ID5150,TC_ID24990
CC_ID5151,TC_ID4278
CC_ID5152,TC_ID11481
CC_ID5154,TC_ID1720
CC_ID5155,TC_ID8736
CC_ID5156,TC_ID15150
CC_ID5157,TC_ID18553
CC_ID5158,TC_ID1419
CC_ID5160,TC_ID12616
CC_ID5164,TC_ID13416
CC_ID5164,TC_ID22466
CC_ID5164,TC_ID6341
CC_ID5166,TC_ID6806
CC_ID5166,TC_ID8751
CC_ID5169,TC_ID16180
CC_ID5169,TC_ID20346
CC_ID5171,TC_ID19658
CC_ID5174,TC_ID23161
CC_ID5176,TC_ID15392
CC_ID5178,TC_ID20757
CC_ID5179,TC_ID2129
CC_ID5180,TC_ID15411
CC_ID5181,TC_ID16937
CC_ID5184,TC_ID14789
CC_ID5184,TC_ID1730
CC_ID5184,TC_ID2700
CC_ID5185,TC_ID19110
CC_ID5188,TC_ID8662
CC_ID5190,TC_ID6534
CC_ID5192,TC_ID18751
CC_ID5193,TC_ID3280
CC_ID5194,TC_ID1785
CC_ID5195,TC_ID19388
CC_ID5196,TC_ID197
CC_ID5196,TC_ID22943
CC_ID5196,TC_ID9575
CC_ID5198,TC_ID3710
CC_ID5198,TC_ID5858
CC_ID5201,TC_ID21270
CC_ID5205,TC_ID16260
CC_ID5206,TC_ID1256
CC_ID5207,TC_ID15538
CC_ID5210,TC_ID11312
CC_ID5210,TC_ID20046
CC_ID5210,TC_ID2719
CC_ID5211,TC_ID21492
CC_ID5212,TC_ID12660
CC_ID5217,TC_ID22407
CC_ID5218,TC_ID10721
CC_ID5221,TC_ID23592
CC_ID5227,TC_ID4964
CC_ID5230,TC_ID23279
CC_ID5232,TC_ID8646
CC_ID5235,TC_ID2774
CC_ID5236,TC_ID21445
CC_ID5236,TC_ID7622
CC_ID5236,TC_ID8407
CC_ID5237,TC_ID18687
CC_ID5239,TC_ID21261
CC_ID5241,TC_ID18344
CC_ID5242,TC_ID7399
CC_ID5245,TC_ID22426
CC_ID5246,TC_ID2676
CC_ID5247,TC_ID5617
CC_ID5249,TC_ID11438
CC_ID5249,TC_ID6753
CC_ID5251,TC_ID24618
CC_ID5252,TC_ID11930
CC_ID5253,TC_ID10812
CC_ID5255,TC_ID531
CC_ID5257,TC_ID21368
CC_ID5259,TC_ID8305
CC_ID5260,TC_ID25199
CC_ID5261,TC_ID10797
CC_ID5261,TC_ID8497
CC_ID5262,TC_ID15492
CC_ID5263,TC_ID2451
CC_ID5265,TC_ID12519
CC_ID5266,TC_ID7922
CC_ID5267,TC_ID17848
CC_ID5268,TC_ID13488
CC_ID5268,TC_ID14724
CC_ID5268,TC_ID21362
CC_ID5269,TC_ID13141
CC_ID5270,TC_ID4175
CC_ID5271,TC_ID21232
CC_ID5273,TC_ID1589
CC_ID5273,TC_ID2988
CC_ID5276,TC_ID25025
CC_ID5276,TC_ID7890
CC_ID5277,TC_ID1685
CC_ID5277,TC_ID17079
CC_ID5277,TC_ID7638
CC_ID5279,TC_ID21978
CC_ID5283,TC_ID8999
CC_ID5284,TC_ID20299
CC_ID5286,TC_ID5985
CC_ID5287,TC_ID2430
CC_ID5288,TC_ID25796
CC_ID5289,TC_ID11228
CC_ID5290,TC_ID14769
CC_ID5291,TC_ID5412
CC_ID5297,TC_ID7803
CC_ID5299,TC_ID21087
CC_ID5301,TC_ID15560
CC_ID5303,TC_ID17175
CC_ID5304,TC_ID21774
CC_ID5305,TC_ID3570
CC_ID5306,TC_ID19627
CC_ID5306,TC_ID22513
CC_ID5306,TC_ID5783
CC_ID5307,TC_ID7441
CC_ID5308,TC_ID6144
CC_ID5309,TC_ID18924
CC_ID5310,TC_ID4964
CC_ID5311,TC_ID13842
CC_ID5312,TC_ID7062
CC_ID5313,TC_ID16995
CC_ID5315,TC_ID19350
CC_ID5316,TC_ID2977
CC_ID5317,TC_ID6057
CC_ID5319,TC_ID3055
CC_ID5321,TC_ID18821
CC_ID5322,TC_ID17899
CC_ID5323,TC_ID24656
CC_ID5324,TC_ID9653
CC_ID5326,TC_ID8822
CC_ID5329,TC_ID15206
CC_ID5331,TC_ID20819
CC_ID5331,TC_ID7157
CC_ID5332,TC_ID2160
CC_ID5335,TC_ID25590
CC_ID5337,TC_ID17061
CC_ID5337,TC_ID20862
CC_ID5338,TC_ID23756
CC_ID5339,TC_ID12619
CC_ID5339,TC_ID6557
CC_ID5339,TC_ID7002
CC_ID5340,TC_ID22026
CC_ID5342,TC_ID8614
CC_ID5343,TC_ID14197
CC_ID5343,TC_ID20524
CC_ID5343,TC_ID25271
CC_ID5345,TC_ID10380
CC_ID5346,TC_ID15321
CC_ID5346,TC_ID16463
CC_ID5346,TC_ID17640
CC_ID5347,TC_ID5827
CC_ID5349,TC_ID14975
CC_ID5349,TC_ID19060
CC_ID5350,TC_ID12718
CC_ID5350,TC_ID8695
CC_ID5351,TC_ID4577
CC_ID5354,TC_ID7525
CC_ID5355,TC_ID11761
CC_ID5356,TC_ID23375
CC_ID5356,TC_ID3440
CC_ID5357,TC_ID20949
CC_ID5359,TC_ID16282
CC_ID5360,TC_ID9617
CC_ID5361,TC_ID12729
CC_ID5363,TC_ID16230
CC_ID5363,TC_ID8013
CC_ID5364,TC_ID13537
CC_ID5364,TC_ID13732
CC_ID5364,TC_ID16488
CC_ID5365,TC_ID22386
CC_ID5366,TC_ID1072
CC_ID5367,TC_ID18109
CC_ID5367,TC_ID2737
CC_ID5367,TC_ID5913
CC_ID5368,TC_ID12253
CC_ID5374,TC_ID20019
CC_ID5377,TC_ID1109
CC_ID5378,TC_ID16845
CC_ID5379,TC_ID18241
CC_ID5382,TC_ID1729
CC_ID5386,TC_ID11672
CC_ID5389,TC_ID7247
CC_ID5391,TC_ID19923
CC_ID5392,TC_ID13351
CC_ID5393,TC_ID1355
CC_ID5395,TC_ID7167
CC_ID5396,TC_ID1324
CC_ID5398,TC_ID5694
CC_ID5400,TC_ID15062
CC_ID5403,TC_ID14122
CC_ID5405,TC_ID25820
CC_ID5406,TC_ID12849
CC_ID5407,TC_ID7591
CC_ID5408,TC_ID13002
CC_ID5408,TC_ID17019
CC_ID5408,TC_ID4362
CC_ID5410,TC_ID1985
CC_ID5410,TC_ID3175
CC_ID5410,TC_ID7745
CC_ID5412,TC_ID10779
CC_ID5413,TC_ID19331
CC_ID5414,TC_ID8354
CC_ID5415,TC_ID1599
CC_ID5415,TC_ID16562
CC_ID5416,TC_ID19832
CC_ID5419,TC_ID1371
CC_ID5420,TC_ID14470
CC_ID5420,TC_ID23332
CC_ID5422,TC_ID521
CC_ID5424,TC_ID4175
CC_ID5425,TC_ID13963
CC_ID5428,TC_ID5218
CC_ID5429,TC_ID22273
CC_ID5434,TC_ID604
CC_ID5435,TC_ID1527
CC_ID5437,TC_ID11332
CC_ID5437,TC_ID25896
CC_ID5438,TC_ID5381
CC_ID5439,TC_ID21854
CC_ID5440,TC_ID14325
CC_ID5441,TC_ID2219
CC_ID5442,TC_ID12818
CC_ID5442,TC_ID17291
CC_ID5442,TC_ID2767
CC_ID5443,TC_ID1137
CC_ID5446,TC_ID9996
CC_ID5447,TC_ID21722
CC_ID5449,TC_ID24853
CC_ID5452,TC_ID14452
CC_ID5455,TC_ID21584
CC_ID5456,TC_ID17258
CC_ID5458,TC_ID19280
CC_ID5459,TC_ID7176
CC_ID5461,TC_ID1963
CC_ID5464,TC_ID470
CC_ID5465,TC_ID5347
CC_ID5466,TC_ID6646
CC_ID5467,TC_ID5325
CC_ID5468,TC_ID22219
CC_ID5469,TC_ID23530
CC_ID5470,TC_ID13935
CC_ID5472,TC_ID20902
CC_ID5472,TC_ID25805
CC_ID5472,TC_ID4984
CC_ID5473,TC_ID21891
CC_ID5473,TC_ID23136
CC_ID5473,TC_ID4270
CC_ID5474,TC_ID2892
CC_ID5475,TC_ID21282
CC_ID5477,TC_ID24605
CC_ID5478,TC_ID21175
CC_ID5479,TC_ID5594
CC_ID5481,TC_ID24470
CC_ID5481,TC_ID2971
CC_ID5481,TC_ID5090
CC_ID5482,TC_ID5272
CC_ID5484,TC_ID12244
CC_ID5484,TC_ID22827
CC_ID5485,TC_ID19196
CC_ID5485,TC_ID20720
CC_ID5489,TC_ID16
CC_ID5491,TC_ID25033
CC_ID5492,TC_ID18277
CC_ID5493,TC_ID4275
CC_ID5496,TC_ID2610
CC_ID5498,TC_ID4455
CC_ID5500,TC_ID798
CC_ID5502,TC_ID9402
CC_ID5503,TC_ID25962
CC_ID5508,TC_ID20654
CC_ID5509,TC_ID3345
CC_ID5509,TC_ID930
CC_ID5511,TC_ID23721
CC_ID5512,TC_ID17697
CC_ID5512,TC_ID1990
CC_ID5512,TC_ID2232
CC_ID5516,TC_ID13119
CC_ID5517,TC_ID22964
CC_ID5519,TC_ID11917
CC_ID5520,TC_ID2570
CC_ID5522,TC_ID4594
CC_ID5523,TC_ID13961
CC_ID5525,TC_ID184
CC_ID5526,TC_ID6185
CC_ID5527,TC_ID15301
CC_ID5529,TC_ID14495
CC_ID5530,TC_ID5306
CC_ID5531,TC_ID5175
CC_ID5532,TC_ID18532
CC_ID5533,TC_ID23338
CC_ID5535,TC_ID18299
CC_ID5538,TC_ID18341
CC_ID5538,TC_ID24488
CC_ID5539,TC_ID17758
CC_ID5539,TC_ID9363
CC_ID5540,TC_ID5848
CC_ID5542,TC_ID18260
CC_ID5543,TC_ID17623
CC_ID5546,TC_ID8618
CC_ID5547,TC_ID15516
CC_ID5549,TC_ID23898
CC_ID5553,TC_ID9539
CC_ID5557,TC_ID14999
CC_ID5558,TC_ID26
CC_ID5564,TC_ID6348
CC_ID5565,TC_ID3097
CC_ID5566,TC_ID9903
CC_ID5567,TC_ID12185
CC_ID5570,TC_ID9220
CC_ID5572,TC_ID19966
CC_ID5574,TC_ID18378
CC_ID5577,TC_ID13458
CC_ID5578,TC_ID8966
CC_ID5580,TC_ID4054
CC_ID5581,TC_ID2157
CC_ID5584,TC_ID13031
CC_ID5586,TC_ID3960
CC_ID5587,TC_ID20563
CC_ID5589,TC_ID8557
CC_ID5590,TC_ID24757
CC_ID5591,TC_ID5000
CC_ID5592,TC_ID10129
CC_ID5592,TC_ID20162
CC_ID5592,TC_ID23010
CC_ID5593,TC_ID15186
CC_ID5595,TC_ID15506
CC_ID5596,TC_ID20343
CC_ID5597,TC_ID13475
CC_ID5597,TC_ID17151
CC_ID5597,TC_ID6294
CC_ID5598,TC_ID13139
CC_ID5599,TC_ID8025
CC_ID5600,TC_ID22411
CC_ID5600,TC_ID2836
CC_ID5600,TC_ID799
CC_ID5604,TC_ID16679
CC_ID5605,TC_ID25952
CC_ID5607,TC_ID5155
CC_ID5609,TC_ID23025
CC_ID5611,TC_ID25291
CC_ID5612,TC_ID23505
CC_ID5613,TC_ID20861
CC_ID5615,TC_ID7675
CC_ID5616,TC_ID6423
CC_ID5618,TC_ID2382
CC_ID5619,TC_ID24775
CC_ID5619,TC_ID3278
CC_ID5619,TC_ID6911
CC_ID5620,TC_ID21773
CC_ID5622,TC_ID10552
CC_ID5622,TC_ID6475
CC_ID5623,TC_ID377
CC_ID5628,TC_ID18789
CC_ID5629,TC_ID13012
CC_ID5631,TC_ID24452
CC_ID5632,TC_ID17496
CC_ID5633,TC_ID1521
CC_ID5636,TC_ID3663
CC_ID5638,TC_ID11087
CC_ID5638,TC_ID12061
CC_ID5638,TC_ID9987
CC_ID5639,TC_ID13801
CC_ID5640,TC_ID8068
CC_ID5643,TC_ID11174
CC_ID5644,TC_ID8062
CC_ID5645,TC_ID22734
CC_ID5647,TC_ID22504
CC_ID5648,TC_ID22884
CC_ID5649,TC_ID18843
CC_ID5650,TC_ID19562
CC_ID5652,TC_ID11461
CC_ID5654,TC_ID12515
CC_ID5655,TC_ID10326
CC_ID5656,TC_ID21509
CC_ID5657,TC_ID25195
CC_ID5659,TC_ID10272
CC_ID5661,TC_ID18606
CC_ID5662,TC_ID9776
CC_ID5663,TC_ID6231
CC_ID5664,TC_ID25056
CC_ID5667,TC_ID20461
CC_ID5669,TC_ID6833
CC_ID5670,TC_ID12794
CC_ID5672,TC_ID7042
CC_ID5673,TC_ID11700
CC_ID5675,TC_ID2280
CC_ID5680,TC_ID15464
CC_ID5685,TC_ID16115
CC_ID5686,TC_ID23418
CC_ID5687,TC_ID9432
CC_ID5688,TC_ID7077
CC_ID5689,TC_ID18857
CC_ID5692,TC_ID2237
CC_ID5693,TC_ID688
CC_ID5695,TC_ID12029
CC_ID5695,TC_ID2673
CC_ID5699,TC_ID21458
CC_ID5702,TC_ID23422
CC_ID5702,TC_ID2682
CC_ID5703,TC_ID14667
CC_ID5703,TC_ID22773
CC_ID5703,TC_ID4980
CC_ID5704,TC_ID2749
CC_ID5707,TC_ID25331
CC_ID5708,TC_ID22047
CC_ID5709,TC_ID11565
CC_ID5709,TC_ID22371
CC_ID5709,TC_ID4315
CC_ID5710,TC_ID15061
CC_ID5713,TC_ID23935
CC_ID5713,TC_ID748
CC_ID5713,TC_ID9460
CC_ID5715,TC_ID414
CC_ID5715,TC_ID6838
CC_ID5716,TC_ID24103
CC_ID5719,TC_ID25319
CC_ID5720,TC_ID2078
CC_ID5722,TC_ID1271
CC_ID5723,TC_ID15535
CC_ID5725,TC_ID18193
CC_ID5726,TC_ID18804
CC_ID5727,TC_ID24183
CC_ID5731,TC_ID9355
CC_ID5732,TC_ID10280
CC_ID5733,TC_ID6609
CC_ID5734,TC_ID5445
CC_ID5739,TC_ID13976
CC_ID5739,TC_ID24175
CC_ID5739,TC_ID3489
CC_ID5741,TC_ID19672
CC_ID5744,TC_ID23905
CC_ID5746,TC_ID17594
CC_ID5747,TC_ID11258
CC_ID5747,TC_ID20452
CC_ID5747,TC_ID6883
CC_ID5750,TC_ID15885
CC_ID5750,TC_ID5930
CC_ID5755,TC_ID1492
CC_ID5757,TC_ID17988
CC_ID5759,TC_ID2167
CC_ID5760,TC_ID16594
CC_ID5761,TC_ID11432
CC_ID5762,TC_ID7770
CC_ID5765,TC_ID5331
CC_ID5766,TC_ID25575
CC_ID5768,TC_ID3391
CC_ID5769,TC_ID4053
CC_ID5771,TC_ID1806
CC_ID5772,TC_ID3389
CC_ID5773,TC_ID4913
CC_ID5775,TC_ID11452
CC_ID5775,TC_ID4494
CC_ID5775,TC_ID9770
CC_ID5776,TC_ID14215
CC_ID5779,TC_ID22084
CC_ID5780,TC_ID23986
CC_ID5782,TC_ID5911
CC_ID5784,TC_ID7504
CC_ID5785,TC_ID13495
CC_ID5786,TC_ID12613
CC_ID5787,TC_ID2421
CC_ID5788,TC_ID11110
CC_ID5788,TC_ID2586
CC_ID5789,TC_ID25180
CC_ID5790,TC_ID10383
CC_ID5791,TC_ID23158
CC_ID5792,TC_ID24171
CC_ID5794,TC_ID8920
CC_ID5796,TC_ID21253
CC_ID5797,TC_ID6271
CC_ID5798,TC_ID14841
CC_ID5799,TC_ID4364
CC_ID5800,TC_ID16447
CC_ID5802,TC_ID11540
CC_ID5802,TC_ID8134
CC_ID5804,TC_ID4513
CC_ID5805,TC_ID23219
CC_ID5807,TC_ID12640
CC_ID5808,TC_ID4144
CC_ID5809,TC_ID12320
CC_ID5809,TC_ID25433
CC_ID5809,TC_ID5414
CC_ID5814,TC_ID22988
CC_ID5815,TC_ID192
CC_ID5816,TC_ID22490
CC_ID5817,TC_ID11226
CC_ID5817,TC_ID15555
CC_ID5817,TC_ID19287
CC_ID5818,TC_ID23189
CC_ID5822,TC_ID13189
CC_ID5823,TC_ID5736
CC_ID5824,TC_ID17528
CC_ID5825,TC_ID20152
CC_ID5825,TC_ID21798
CC_ID5825,TC_ID5073
CC_ID5827,TC_ID1111
CC_ID5827,TC_ID23283
CC_ID5828,TC_ID4203
CC_ID5829,TC_ID17361
CC_ID5830,TC_ID15358
CC_ID5832,TC_ID9498
CC_ID5834,TC_ID2679
CC_ID5834,TC_ID4552
CC_ID5834,TC_ID7697
CC_ID5836,TC_ID23681
CC_ID5838,TC_ID25743
CC_ID5838,TC_ID2714
CC_ID5839,TC_ID19387
CC_ID5840,TC_ID17399
CC_ID5840,TC_ID19297
CC_ID5842,TC_ID17872
CC_ID5842,TC_ID5559
CC_ID5843,TC_ID21545
CC_ID5846,TC_ID10711
CC_ID5847,TC_ID3513
CC_ID5850,TC_ID7652
CC_ID5851,TC_ID16273
CC_ID5853,TC_ID5788
CC_ID5859,TC_ID2597
CC_ID5861,TC_ID10590
CC_ID5862,TC_ID13227
CC_ID5864,TC_ID1671
CC_ID5864,TC_ID19530
CC_ID5865,TC_ID3253
CC_ID5868,TC_ID10569
CC_ID5868,TC_ID21607
CC_ID5869,TC_ID1450
CC_ID5871,TC_ID13157
CC_ID5871,TC_ID21428
CC_ID5871,TC_ID9487
CC_ID5872,TC_ID445
CC_ID5876,TC_ID10144
CC_ID5877,TC_ID19019
CC_ID5877,TC_ID22118
CC_ID5877,TC_ID8273
CC_ID5879,TC_ID20791
CC_ID5885,TC_ID4604
CC_ID5886,TC_ID24443
CC_ID5888,TC_ID13083
CC_ID5889,TC_ID19906
CC_ID5891,TC_ID12049
CC_ID5893,TC_ID12079
CC_ID5894,TC_ID19718
CC_ID5895,TC_ID1875
CC_ID5897,TC_ID15223
CC_ID5897,TC_ID8958
CC_ID5898,TC_ID1453
CC_ID5900,TC_ID24474
CC_ID5901,TC_ID1356
CC_ID5902,TC_ID15171
CC_ID5906,TC_ID13498
CC_ID5911,TC_ID5531
CC_ID5914,TC_ID25231
CC_ID5916,TC_ID14812
CC_ID5916,TC_ID3690
CC_ID5917,TC_ID19272
CC_ID5919,TC_ID2109
CC_ID5921,TC_ID11889
CC_ID5921,TC_ID18077
CC_ID5921,TC_ID24159
CC_ID5922,TC_ID6933
CC_ID5929,TC_ID14867
CC_ID5930,TC_ID20008
CC_ID5935,TC_ID18692
CC_ID5936,TC_ID16999
CC_ID5939,TC_ID9323
CC_ID5940,TC_ID18027
CC_ID5941,TC_ID8975
CC_ID5944,TC_ID20786
CC_ID5944,TC_ID8919
CC_ID5945,TC_ID12840
CC_ID5947,TC_ID10946
CC_ID5948,TC_ID15599
CC_ID5949,TC_ID12874
CC_ID5950,TC_ID24876
CC_ID5951,TC_ID10563
CC_ID5960,TC_ID5222
CC_ID5968,TC_ID22900
CC_ID5968,TC_ID3258
CC_ID5969,TC_ID25130
CC_ID5969,TC_ID9925
CC_ID5970,TC_ID20464
CC_ID5972,TC_ID180
CC_ID5973,TC_ID5383
CC_ID5975,TC_ID19391
CC_ID5976,TC_ID11859
CC_ID5977,TC_ID17402
CC_ID5977,TC_ID19322
CC_ID5979,TC_ID1506
CC_ID5980,TC_ID21649
CC_ID5981,TC_ID7115
CC_ID5982,TC_ID22158
CC_ID5987,TC_ID9382
CC_ID5989,TC_ID22362
CC_ID5990,TC_ID12302
CC_ID5991,TC_ID7711
CC_ID5992,TC_ID19211
CC_ID5996,TC_ID21157
CC_ID5996,TC_ID22879
CC_ID5996,TC_ID2537
CC_ID5997,TC_ID13248
CC_ID5998,TC_ID25142
CC_ID6000,TC_ID4518
CC_ID6001,TC_ID10184
CC_ID6002,TC_ID7634
CC_ID6003,TC_ID5662
CC_ID6003,TC_ID9928
CC_ID6005,TC_ID22344
CC_ID6005,TC_ID23061
CC_ID6005,TC_ID5797
CC_ID6007,TC_ID24999
CC_ID6007,TC_ID4462
CC_ID6007,TC_ID8384
CC_ID6011,TC_ID3510
CC_ID6013,TC_ID22182
CC_ID6013,TC_ID9980
CC_ID6015,TC_ID6714
CC_ID6017,TC_ID5238
CC_ID6020,TC_ID2601
CC_ID6020,TC_ID3270
CC_ID6023,TC_ID12843
CC_ID6024,TC_ID20923
CC_ID6025,TC_ID22532
CC_ID6026,TC_ID21732
CC_ID6027,TC_ID105
CC_ID6027,TC_ID22884
CC_ID6027,TC_ID2648
CC_ID6032,TC_ID17945
CC_ID6035,TC_ID427
CC_ID6037,TC_ID3227
CC_ID6038,TC_ID9592
CC_ID6039,TC_ID14083
CC_ID6039,TC_ID7721
CC_ID6040,TC_ID17996
CC_ID6041,TC_ID25536
CC_ID6042,TC_ID1679
CC_ID6045,TC_ID7020
CC_ID6047,TC_ID11569
CC_ID6047,TC_ID18707
CC_ID6050,TC_ID13016
CC_ID6052,TC_ID22221
CC_ID6053,TC_ID5327
CC_ID6054,TC_ID13496
CC_ID6054,TC_ID13862
CC_ID6054,TC_ID17971
CC_ID6055,TC_ID4965
CC_ID6056,TC_ID23165
CC_ID6058,TC_ID22285
CC_ID6060,TC_ID23064
CC_ID6063,TC_ID17428
CC_ID6063,TC_ID18012
CC_ID6063,TC_ID24981
CC_ID6065,TC_ID18530
CC_ID6066,TC_ID24292
CC_ID6068,TC_ID1019
CC_ID6070,TC_ID20245
CC_ID6070,TC_ID4062
CC_ID6072,TC_ID19034
CC_ID6073,TC_ID15933
CC_ID6074,TC_ID18416
CC_ID6076,TC_ID25191
CC_ID6078,TC_ID18445
CC_ID6079,TC_ID10982
CC_ID6084,TC_ID15675
CC_ID6084,TC_ID24837
