R_ID,R_NAME,R_DESC,R_OWNER,R_STATUS
R_ID3213,R_NAME8112,"–removed, must scan Rx from label of drug container24",Priya,Completed
R_ID3214,R_NAME13575,Hardware faults that prevent operation of the Control Panel shall illuminate a hardware fault indicator (light-emitting diode).24,Alex,Completed
R_ID3215,R_NAME14280,A open door alarm shall be triggered when the reservoir door is opened while the pump is not stopped.24,Caleb,Deffered
R_ID3216,R_NAME4519,The PCA pump shall switch to KVO infusion rate upon receiving an authenticated command through its ICE interface.24,Caleb,Completed
R_ID3217,R_NAME19382,The auditory volume of audible alarms signals shall conform to Section 201.3.3.2 Volume of auditory ALARM SIGNALS and INFORMATION SIGNALS of standard IEC 60601-1-8.24,Caleb,Completed
R_ID3218,R_NAME352,An air-in-line alarm116 shall be triggered by the pump if detectable air bubbles are infused into the patient.24,Caleb,Open
R_ID3219,R_NAME7151,The event log shall record 30 days of typical events before overwriting oldest event records first.24,Caleb,Completed
R_ID3220,R_NAME4403,The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message.24,Priya,Completed
R_ID3221,R_NAME19673,"The PCA pump shall perform a power-on-self-test (POST) to assure system integrity after being turned on, yet before any infusion begins. Failure of POST shall raise a POST alarm, stop pump24",Caleb,Open
R_ID3222,R_NAME15015,Each tone in the alarm melody shall be composed of a minimum of 4 harmonic components in the range 300 Hz to 4000 Hz comprising an inverted 9th jazz chord.24,Caleb,Completed
R_ID3223,R_NAME17498,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration24",Caleb,Completed
R_ID3224,R_NAME13759,The PCA pump shall have a start button.24,Caleb,Completed
R_ID3225,R_NAME18004,The ICE Interface shall transmit encrypted and authenticated current operating status to the ICE system.24,Caleb,Completed
R_ID3226,R_NAME5309,The maximum clinician-chosen duration for a clinician-requested bolus shall be ?ccb max = 6 hours.24,Priya,Open
R_ID3227,R_NAME7485,The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.24,Alex,Completed
R_ID3228,R_NAME12895,"If delivered clinician-requested bolus flow rate is less than the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops24",Caleb,Open
R_ID3229,R_NAME18543,Each log entry shall have a time stamp81 with its time of occurrence.24,Alex,Deffered
R_ID3230,R_NAME11324,"A clinician-requested bolus shall be delivered at the rate, Fccb, of V T BI divided by the duration chosen by the clinician, ?ccb, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.24",Caleb,Open
R_ID3231,R_NAME17072,The Control Panel shall provide means to inactivate audible alarms temporarily for a predefined period of time.24,Caleb,Open
R_ID3232,R_NAME5165,"The PCA pump shall maintain an electronic fault log to record each fault condition, and the associated alarm and/or alert issued.24",Caleb,Open
R_ID3233,R_NAME15902,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.24",Caleb,Completed
R_ID3234,R_NAME16787,The PCA pump shall detect battery failure and issue a battery failure alarm24,Caleb,Completed
R_ID3235,R_NAME17149,Prescriptions that violate the soft limits of the drug in the drug library shall issue a visible and audible warning requiring a soft limit confirmation by the clinician.24,Caleb,Completed
R_ID3236,R_NAME19530,The Control Panel shall provide means to inactivate audible alarms indefinitely24,Caleb,Open
R_ID3237,R_NAME2440,All alarms not of high priority shall be encrypted and authenticated. High priority alarms may be encrypted and authenticated.24,Caleb,Completed
R_ID3238,R_NAME4955,The drug reservoir holds liquid pain-killer supplied by the hospital pharmacy and loaded into the PCA pump by the clinician.24,Jay,Completed
R_ID3239,R_NAME11816,"Patient-requested bolus shall not be delivered more often than a prescribed number of minutes, ?prb.24",Priya,Completed
R_ID3240,R_NAME6596,The pump shall be able to deliver basal infusion at flows throughout the basal infusion flow range of Fbasal min = 1 to Fbasal max = 10 ml/hr.24,Priya,Deffered
R_ID3241,R_NAME19606,Visual alarms shall display alarm symbols from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.24,Caleb,Completed
R_ID3242,R_NAME12880,"The alarm indicator appearance shall comply with color, flashing frequency, and duty cycle given in Table 5.24",Jay,Completed
R_ID3243,R_NAME7471,Clinician-requested bolus delivery shall be immediately halted when alarms sound.24,Alex,Completed
R_ID3244,R_NAME12710,Patient-requested bolus delivery shall be immediately halted when alarms sound.24,Caleb,Completed
R_ID3245,R_NAME6005,"If a visual indicator is necessary for the clinician to identify the equipment or part of the equipment that requires clinician response or awareness, at least one visual alarm signal 46 shall be provided24",Priya,Completed
R_ID3246,R_NAME336,"Because with either working battery or power supply can operate the pump, if the battery failure alarm and either the voltage out-of-range or the power supply failure alarms, then the pump rate will be off.24",Caleb,Completed
R_ID3247,R_NAME2912,"When an empty-reservoir alarm occurs, the current pump stroke shall be completed prior to stopping the pump.24",Caleb,Completed
R_ID3248,R_NAME16351,"When the stop button is pressed, the current pump stroke shall be completed prior to stopping the pump.24",Priya,Completed
R_ID3249,R_NAME14042,Priority for alarms and warnings is shown in Table 4; warnings are low-priority alarms. The last column show the alarm pump rate to be used while the alarm is in effect. For “special” flow rates for power malfunctions see Section 6.3.24,Caleb,Completed
R_ID3250,R_NAME16535,A real-time clock must produce timestamps accurate to 10 ms.24,Jay,Completed
R_ID3251,R_NAME5886,"The PCA pump shall perform periodic self-tests to assure system integrity during long periods of use. Failure of a self-test shall raise a self-test alarm, stop pump, record it in the Fault Log, and display the reason for failure on the user interface.24",Priya,Completed
R_ID3252,R_NAME7677,The PCA pump must be electromagnetically compatible according to IEC 60601-1-2 (2001)24,Caleb,Completed
R_ID3253,R_NAME8104,The scanner shall read and authenticate information from the clinician’s badge24,Priya,Completed
R_ID3254,R_NAME10211,"Upon patient’s press of the PCA pump’s patient-button, a prescribed bolus volume-to-be-infused, V T BI, of the drug loaded in the pump is delivered to the patient.24",Caleb,Completed
R_ID3255,R_NAME19304,"If the same alert-stop-start sequence occurs 3 or more times in ten minutes, infusion will be stopped, and an audible alarm sounded.24",Caleb,Open
R_ID3256,R_NAME1262,Clinician-commanded bolus shall be halted when continuing to infuse prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.24,Caleb,Completed
R_ID3257,R_NAME2714,The scanner shall read and authenticate information from the patient’s wristband24,Caleb,Completed
R_ID3258,R_NAME7546,"–requirement removed, Rx read from drug container by scanner24",Alex,Completed
R_ID3259,R_NAME13886,"If the drug volume in the reservoir measures less than Vers =0.5 ml, and an infusion is in progress, an empty-reservoir alarm101 shall be issued stopping the pump.24",Alex,Open
R_ID3260,R_NAME646,"Changing prescription during infusion shall require prescription confirmation61, clinician authentication62, patient authentication63, prescription authentication64 (patient-to-drug match) and drug authentication24",Caleb,Completed
R_ID3261,R_NAME13378,An upstream occlusion alarm118 shall be triggered when the pump senses an upstream (drug reservoir side) occlusion exceeding Puo = 1 psi24,Caleb,Completed
R_ID3262,R_NAME14329,"For each drug that may be infused with a PCA pump, the drug library entry103 for that drug shall have data elements listed in Table 6.24",Caleb,Completed
R_ID3263,R_NAME14433,"The drug library102 can be thought of as a lookup table that, given a drug name and a location, provides typical and safe limits of different infusion parameters. The drug library shall be determined by an authorized and authenticated hospital pharmacist24",Priya,Completed
R_ID3264,R_NAME7355,"display of visual information, and24",Jay,Completed
R_ID3265,R_NAME14295,Prescriptions that violate a hard limit of the drug in the drug library shall be rejected with visible and audible indication when confirmation is attempted by the clinician.24,Priya,Completed
R_ID3266,R_NAME15103,"When an occlusion alarm occurs, the pump shall be stopped immediately without completing the current pump stroke24",Caleb,Completed
R_ID3267,R_NAME6832,The PCA pump shall measure drug flow within a tolerance of Fmdf tol = 0.1 ml/hr.24,Jay,Completed
R_ID3268,R_NAME258,The ICE interface shall transmit encrypted and authenticated alarms and warnings to the ICE system.24,Caleb,Completed
R_ID3269,R_NAME15937,Alarms shall be issued in order of occurrence.24,Caleb,Completed
R_ID3270,R_NAME7449,The PCA pump shall have a stop button24,Alex,Completed
R_ID3271,R_NAME10352,"A patient-requested bolus shall be delivered at its prescribed rate, Fbolus, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.24",Alex,Deffered
R_ID3272,R_NAME2045,Alarm’s and warning’s priority shall be determined in accordance with standard IEC 60601-1-8 Medical electrical equipment - Part 1-8: General requirements for safety - Collateral standard.24,Jay,Completed
R_ID3273,R_NAME12210,"Successfully masked faults shall be recorded in the Fault Log, but raise an alarm.24",Caleb,Completed
R_ID3274,R_NAME19876,"If delivered patient-requested bolus flow rate exceeds the prescribed patient-requested bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the pump goes into free flow24",Caleb,Completed
R_ID3275,R_NAME15216,"If delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow, the pump shall issue an basal over-infusion alarm (EC3.2.7).24",Priya,Completed
R_ID3276,R_NAME10644,All materials that contact fluid shall be biocompatible24,Caleb,Completed
R_ID3277,R_NAME8756,"Hardware faults detected, but not masked, shall raise a fault alarm, stop pump, record it in the Fault Log, and display the reason for fault on the user interface.24",Caleb,Completed
R_ID3278,R_NAME3150,"During normal use and/or single fault condition of the equipment, continuous reverse delivery115 shall not be possible (from IEC 601-2-24)24",Caleb,Open
R_ID3279,R_NAME9519,The alarm melody of audible alarms signals shall conform to Table AAA.1 of standard IEC 60601-1-8 for drug or fluid delivery. “C d g” shall be used for medium priority alarms; “C d g - C d” shall be used for high priority alarms24,Caleb,Completed
R_ID3280,R_NAME4112,The PCA pump must not leak current greater than 10 mA24,Priya,Completed
R_ID3281,R_NAME1719,"Hospital procedures must endow the attending clinician access to the door key135, yet prevent other persons’ access.24",Caleb,Completed
R_ID3282,R_NAME9179,"If the pump gets overheated to more than Tpoh = 55 C, the pump shall issue an pump overheated alarm (EC3.2.9).24",Caleb,Completed
R_ID3283,R_NAME18192,A downstream occlusion alarm119 shall be triggered if the pump senses a downstream (patient side)24,Caleb,Completed
R_ID3284,R_NAME15275,The ICE interface shall allow an authorized clinician to set the duration of clinician-requested boluses through an ICE supervisor user interface.24,Caleb,Open
R_ID3285,R_NAME17733,"Upon the clinician’s pressing of the start button, prescribed infusion shall commence.24",Jay,Completed
R_ID3286,R_NAME17685,"The PCA pump shall have continuous fault-detection and masking. Hardware monitors of thread heartbeat, memory error correction codes are examples.24",Priya,Completed
R_ID3287,R_NAME12035,The PCA pump shall detect downstream occlusion.24,Priya,Open
R_ID3288,R_NAME2727,The scanner shall read and authenticate information from the drug’s package label24,Priya,Completed
R_ID3289,R_NAME10346,The control panel must display currently-programmed patient data and physician’s prescription.24,Caleb,Completed
R_ID3290,R_NAME4792,Component failure must not harm patient (beyond stopping function).24,Jay,Completed
R_ID3291,R_NAME19818,An authorized clinician must personally confirm the prescription97 is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription filled by an authorized24,Priya,Deffered
R_ID3292,R_NAME16277,"Upon the clinician’s pressing of the stop button, prescribed infusion shall halt.24",Caleb,Completed
R_ID3293,R_NAME12918,"If a drug library’s hard limit is violated by the proposed settings, the limit violated is indicated24",Alex,Completed
R_ID3294,R_NAME15720,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.24,Caleb,Completed
R_ID3295,R_NAME16688,"The PCA pump shall detect power supply voltage out-of-range, issue a voltage out-of-range warning, and switch to battery backup when out-of-range.24",Alex,Completed
R_ID3296,R_NAME6948,"The mechanical pump shall halt pumping when commanded, or caused in response to an alarm condition.24",Alex,Completed
R_ID3297,R_NAME1961,"The pump shall maintain a minimum KVO flow rate of FKV O = 1 ml/hr at all times during infusion, even during alarms, unless the alarm also stops flow. Table 4 defines which alarms also stop drug flow completely.24",Caleb,Completed
R_ID3298,R_NAME13816,"Because the drugs used for analgesia are often narcotic, requiring Drug Enforcement Agency (DEA) tracking if used in the United States, the drug reservoir and means to change prescriptions24",Caleb,Completed
R_ID3299,R_NAME15331,The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door.24,Caleb,Completed
R_ID3300,R_NAME555,The patient’s prescription shall be retained for at least ?data = 96 hours after the PCA pump is turned-off and unplugged.24,Caleb,Completed
R_ID3301,R_NAME4946,The maximum clinician-chosen duration for a clinician-requested bolus shall be ?ccb max = 6 hours.25,Caleb,Open
R_ID3302,R_NAME9921,"If the drug loaded into the drug reservoir is not present in the drug library or the library does not pass authentication and integrity checks, that the drug is unknown25",Caleb,Completed
R_ID3303,R_NAME14140,"display of visual information, and25",Alex,Completed
R_ID3304,R_NAME3847,"If the same alert-stop-start sequence occurs 3 or more times in ten minutes, infusion will be stopped, and an audible alarm sounded.25",Priya,Deffered
R_ID3305,R_NAME13247,The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.25,Alex,Completed
R_ID3306,R_NAME4056,"Because with either working battery or power supply can operate the pump, if the battery failure alarm and either the voltage out-of-range or the power supply failure alarms, then the pump rate will be off.25",Alex,Completed
R_ID3307,R_NAME15843,"Changing prescription during infusion shall require prescription confirmation61, clinician authentication62, patient authentication63, prescription authentication64 (patient-to-drug match) and drug authentication25",Alex,Completed
R_ID3308,R_NAME13638,"If the pump gets overheated to more than Tpoh = 55 C, the pump shall issue an pump overheated alarm (EC3.2.9).25",Alex,Completed
R_ID3309,R_NAME18649,The control panel shall allow authorized clinician bolus request 60 and choice of duration.25,Caleb,Completed
R_ID3310,R_NAME10973,An authorized clinician must personally confirm the prescription97 is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription filled by an authorized25,Caleb,Completed
R_ID3311,R_NAME1825,Temporarily paused alarms shall reactivate ?ap = 10 minutes after inactivation.25,Priya,Completed
R_ID3312,R_NAME7316,"The PCA pump shall maintain an electronic fault log to record each fault condition, and the associated alarm and/or alert issued.25",Priya,Completed
R_ID3313,R_NAME11269,An upstream occlusion alarm118 shall be triggered when the pump senses an upstream (drug reservoir side) occlusion exceeding Puo = 1 psi25,Caleb,Completed
R_ID3314,R_NAME1255,The patient’s prescription shall be retained for at least ?data = 96 hours after the PCA pump is turned-off and unplugged.25,Jay,Completed
R_ID3315,R_NAME19261,"–removed, must scan Rx from label of drug container25",Caleb,Open
R_ID3316,R_NAME16564,The scanner shall read and authenticate information from the clinician’s badge25,Caleb,Completed
R_ID3317,R_NAME1353,"Prior to, or coincident with, loading the drug reservoir must also enter prescription96 on the drug container’s label using the scanner.25",Caleb,Completed
R_ID3318,R_NAME13232,Each log entry shall have a time stamp81 with its time of occurrence.25,Priya,Completed
R_ID3319,R_NAME17103,The PCA pump shall switch to KVO infusion rate upon receiving an authenticated command through its ICE interface.25,Alex,Completed
R_ID3320,R_NAME17273,The estimate of remaining battery energy must be accurate to within Xbtty = 25%.25,Caleb,Open
R_ID3321,R_NAME15310,"If a drug library’s hard limit is violated by the proposed settings, the limit violated is indicated25",Caleb,Completed
R_ID3322,R_NAME11094,"The PCA pump shall have continuous fault-detection and masking. Hardware monitors of thread heartbeat, memory error correction codes are examples.25",Caleb,Completed
R_ID3323,R_NAME3261,"Occurrence of unavoidable single-event upsets caused by cosmic-ray-induced high- and thermalenergy neutrons must be either masked, or detected to fail-stop25",Priya,Completed
R_ID3324,R_NAME7781,The drug reservoir holds liquid pain-killer supplied by the hospital pharmacy and loaded into the PCA pump by the clinician.25,Jay,Open
R_ID3325,R_NAME7770,The Control Panel shall provide means to inactivate audible alarms temporarily for a predefined period of time.25,Priya,Open
R_ID3326,R_NAME13317,Each tone in the alarm melody shall be composed of a minimum of 4 harmonic components in the range 300 Hz to 4000 Hz comprising an inverted 9th jazz chord.25,Jay,Completed
R_ID3327,R_NAME15523,"A clinician observing the discomfort of the patient may command the PCA pump to deliver a square bolus of the same volume-to-be-infused, V T BI, as patient-requested bolus over a period of time chosen by the clinician.25",Caleb,Completed
R_ID3328,R_NAME4749,A open door alarm shall be triggered when the reservoir door is opened while the pump is not stopped.25,Alex,Completed
R_ID3329,R_NAME18169,"If delivered clinician-requested bolus flow rate is less than the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops25",Caleb,Completed
R_ID3330,R_NAME17375,The pump shall deliver basal infusion at the prescribed basal rate within a basal infusion flow tolerance of Fbasal tol = 0.5 ml/hr of the prescribed basal rate.25,Alex,Completed
R_ID3331,R_NAME19527,The PCA pump shall have a start button.25,Priya,Completed
R_ID3332,R_NAME13754,The PCA pump shall detect air-in-line embolism (bubble).25,Alex,Completed
R_ID3333,R_NAME15308,When auditory alarms are inactive the control panel shall display an inactive auditory alarm symbol from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.25,Alex,Completed
R_ID3334,R_NAME7498,The mechanical pump shall not allow reverse flow from the patient into the pump.25,Priya,Completed
R_ID3335,R_NAME12004,–removed all Rx entry via scanner25,Jay,Completed
R_ID3336,R_NAME13188,"The pump shall maintain a minimum KVO flow rate of FKV O = 1 ml/hr at all times during infusion, even during alarms, unless the alarm also stops flow. Table 4 defines which alarms also stop drug flow completely.25",Caleb,Open
R_ID3337,R_NAME1294,sound of audible alarm25,Caleb,Completed
R_ID3338,R_NAME17376,"If a visual indicator is necessary for the clinician to identify the equipment or part of the equipment that requires clinician response or awareness, at least one visual alarm signal 46 shall be provided25",Jay,Completed
R_ID3339,R_NAME4807,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.25",Caleb,Completed
R_ID3340,R_NAME13348,"If a drug library’s soft limit is violated by the proposed settings, but not a hard limit, a warning is shown to the clinician by the user interface and a distinctive, irritating sound made and recorded in the Event Log.25",Caleb,Completed
R_ID3341,R_NAME4001,The alarm melody of audible alarms signals shall conform to Table AAA.1 of standard IEC 60601-1-8 for drug or fluid delivery. “C d g” shall be used for medium priority alarms; “C d g - C d” shall be used for high priority alarms25,Priya,Open
R_ID3342,R_NAME18468,"After the clinician presses the start button, but before commencing infusion, the values of V T BI and Fbasal are checked against the drug library entry of the drug to be infused.25",Caleb,Open
R_ID3343,R_NAME12932,Prescriptions that violate a hard limit of the drug in the drug library shall be rejected with visible and audible indication when confirmation is attempted by the clinician.25,Caleb,Completed
R_ID3344,R_NAME9158,Visual alarms shall display alarm symbols from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.25,Caleb,Open
R_ID3345,R_NAME951,Hardware faults that prevent operation of the Control Panel shall illuminate a hardware fault indicator (light-emitting diode).25,Alex,Completed
R_ID3346,R_NAME19423,All alarms not of high priority shall be encrypted and authenticated. High priority alarms may be encrypted and authenticated.25,Caleb,Completed
R_ID3347,R_NAME5976,The drug reservoir shall measure its contents.25,Caleb,Completed
R_ID3348,R_NAME18846,tactile response (button press).25,Jay,Completed
R_ID3349,R_NAME14797,"The PCA pump shall detect power supply voltage out-of-range, issue a voltage out-of-range warning, and switch to battery backup when out-of-range.25",Caleb,Completed
R_ID3350,R_NAME14985,Patient-requested bolus delivery shall be immediately halted when alarms sound.25,Alex,Completed
R_ID3351,R_NAME5073,"When the stop button is pressed, the current pump stroke shall be completed prior to stopping the pump.25",Caleb,Completed
R_ID3352,R_NAME3023,The pump shall be able to deliver basal infusion at flows throughout the basal infusion flow range of Fbasal min = 1 to Fbasal max = 10 ml/hr.25,Caleb,Completed
R_ID3353,R_NAME16359,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.25,Caleb,Completed
R_ID3354,R_NAME18231,The measured drug volume shall be within Vrt = 1 ml of the actual drug volume.25,Caleb,Completed
R_ID3355,R_NAME17575,Alarm’s and warning’s priority shall be determined in accordance with standard IEC 60601-1-8 Medical electrical equipment - Part 1-8: General requirements for safety - Collateral standard.25,Caleb,Completed
R_ID3356,R_NAME12101,Prescribed V T BI and rate shall not exceed the hard limits set by the drug library from the hospital pharmacy for the drug loaded in the PCA pump.25,Caleb,Completed
R_ID3357,R_NAME14237,The PCA pump shall measure drug flow within a tolerance of Fmdf tol = 0.1 ml/hr.25,Caleb,Completed
R_ID3358,R_NAME17530,"If delivered basal flow rate is less than the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops, the pump shall issue an basal under-infusion warning (EC3.2.8).25",Caleb,Open
R_ID3359,R_NAME3958,A real-time clock must produce timestamps accurate to 10 ms.25,Caleb,Completed
R_ID3360,R_NAME15746,"The mechanical pump shall pump drug at prescribed flow rates for basal, bolus, and KVO infusion when commanded.25",Jay,Completed
R_ID3361,R_NAME5866,"Because the drugs used for analgesia are often narcotic, requiring Drug Enforcement Agency (DEA) tracking if used in the United States, the drug reservoir and means to change prescriptions25",Alex,Completed
R_ID3362,R_NAME13556,"When an empty-reservoir alarm occurs, the current pump stroke shall be completed prior to stopping the pump.25",Caleb,Completed
R_ID3363,R_NAME508,"Alarms shall cause audible alarms signals that meet the requirements of Tables 203 and 204 of standard IEC 60601-1-8 for alarm pulses, bursts, and harmonics.25",Priya,Completed
R_ID3364,R_NAME18124,"A clinician-requested bolus shall be delivered at the rate, Fccb, of V T BI divided by the duration chosen by the clinician, ?ccb, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.25",Jay,Completed
R_ID3365,R_NAME19154,Clinician-requested bolus delivery shall be immediately halted when alarms sound.25,Caleb,Completed
R_ID3366,R_NAME9311,"–requirement removed, Rx read from drug container by scanner25",Caleb,Deffered
R_ID3367,R_NAME6936,The Control Panel shall audibly indicate the specific problem causing the alarm condition as described in Section 5.4.325,Jay,Open
R_ID3368,R_NAME7887,"If delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow, the pump shall issue an basal over-infusion alarm (EC3.2.7).25",Caleb,Completed
R_ID3369,R_NAME2349,"The mechanical pump shall halt pumping when commanded, or caused in response to an alarm condition.25",Alex,Completed
R_ID3370,R_NAME1118,The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door.25,Caleb,Deffered
R_ID3371,R_NAME13050,"During normal use and/or single fault condition of the equipment, continuous reverse delivery115 shall not be possible (from IEC 601-2-24)25",Caleb,Completed
R_ID3372,R_NAME18965,Clinician-commanded bolus shall be halted when continuing to infuse prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.25,Jay,Open
R_ID3373,R_NAME11508,The PCA pump shall detect downstream occlusion.25,Alex,Completed
R_ID3374,R_NAME4693,The scanner shall read and authenticate information from the patient’s wristband25,Caleb,Deffered
R_ID3375,R_NAME2498,Priority for alarms and warnings is shown in Table 4; warnings are low-priority alarms. The last column show the alarm pump rate to be used while the alarm is in effect. For “special” flow rates for power malfunctions see Section 6.3.25,Caleb,Completed
R_ID3376,R_NAME7530,"Patient-requested bolus shall not be delivered more often than a prescribed number of minutes, ?prb.25",Priya,Completed
R_ID3377,R_NAME17713,The Control Panel shall provide means to inactivate audible alarms indefinitely25,Priya,Completed
R_ID3378,R_NAME15554,Prescriptions that violate the soft limits of the drug in the drug library shall issue a visible and audible warning requiring a soft limit confirmation by the clinician.25,Caleb,Completed
R_ID3379,R_NAME624,"Hospital procedures must endow the attending clinician access to the door key135, yet prevent other persons’ access.25",Caleb,Completed
R_ID3380,R_NAME13465,The control panel must display currently-programmed patient data and physician’s prescription.25,Caleb,Completed
R_ID3381,R_NAME3693,The PCA pump must not leak current greater than 10 mA25,Caleb,Completed
R_ID3382,R_NAME16412,The Control Panel shall provide means to cancel alarm signal inactivation.25,Caleb,Completed
R_ID3383,R_NAME18521,Information in event and Fault Logs shall be retained for at least ?log = 1000 hours after the PCA pump is turned-off and unplugged.25,Caleb,Deffered
R_ID3384,R_NAME16044,"The alarm indicator appearance shall comply with color, flashing frequency, and duty cycle given in Table 5.25",Caleb,Completed
R_ID3385,R_NAME4477,The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message.25,Caleb,Completed
R_ID3386,R_NAME4246,"If the drug volume in the reservoir measures less than Vers =0.5 ml, and an infusion is in progress, an empty-reservoir alarm101 shall be issued stopping the pump.25",Caleb,Completed
R_ID3387,R_NAME13964,The ICE Interface shall transmit encrypted and authenticated current operating status to the ICE system.25,Caleb,Completed
R_ID3388,R_NAME18191,"If alarms are inactivated or paused through the ICE supervisor user interface, they shall be reactivated upon loss of connection to ICE25",Priya,Completed
R_ID3389,R_NAME13178,The fault log shall record at least 1000 faults before overwriting oldest fault records first.25,Caleb,Completed
R_ID3390,R_NAME8476,"A patient-requested bolus shall take precedence over a clinician-requested bolus. The clinicianrequested bolus shall be suspended while the patient-requested bolus dose is administered, and resumed afterward.25",Caleb,Open
R_ID3391,R_NAME15647,Component failure must not harm patient (beyond stopping function).25,Caleb,Completed
R_ID3392,R_NAME16114,The PCA pump shall have a stop button25,Caleb,Completed
R_ID3393,R_NAME8499,A downstream occlusion alarm119 shall be triggered if the pump senses a downstream (patient side)25,Caleb,Completed
R_ID3394,R_NAME4806,Alarms shall be issued in order of occurrence.25,Alex,Completed
R_ID3395,R_NAME3895,The auditory volume of audible alarms signals shall conform to Section 201.3.3.2 Volume of auditory ALARM SIGNALS and INFORMATION SIGNALS of standard IEC 60601-1-8.25,Caleb,Open
R_ID3396,R_NAME6036,"If delivered patient-requested bolus flow rate exceeds the prescribed patient-requested bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the pump goes into free flow25",Caleb,Completed
R_ID3397,R_NAME11251,"For each drug that may be infused with a PCA pump, the drug library entry103 for that drug shall have data elements listed in Table 6.25",Alex,Completed
R_ID3398,R_NAME7793,"If the drug volume in the reservoir measures less than Vlra = 1 ml, and an infusion is in progress, a low-reservoir warning100 shall be issued.25",Caleb,Completed
R_ID3399,R_NAME680,"The basal flow rate, F(basal) is prescribed by a physican and entred into the PCA pump by scanning the presription from the drug container label as it is loaded into the reservoir.25",Caleb,Completed
R_ID3400,R_NAME6830,All materials that contact fluid shall be biocompatible25,Caleb,Completed
R_ID3401,R_NAME6925,The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.25,Caleb,Deffered
R_ID3402,R_NAME12606,"The PCA pump shall continue to infuse for 10 minutes during interruption of mains electricity supply using battery backup, either continuously or spread over an hour. (Five minutes to recharge per minute using battery.)25",Caleb,Completed
R_ID3403,R_NAME13535,"Upon the clinician’s pressing of the start button, prescribed infusion shall commence.25",Caleb,Completed
R_ID3404,R_NAME2738,"If delivered patient-requested bolus flow rate is less than the prescribed bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the flow stops25",Caleb,Completed
R_ID3405,R_NAME9114,The PCA pump shall resume prescribed infusion upon receiving an authenticated command through its ICE interface.25,Caleb,Completed
R_ID3406,R_NAME8678,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration25",Caleb,Completed
R_ID3407,R_NAME4429,"The drug library102 can be thought of as a lookup table that, given a drug name and a location, provides typical and safe limits of different infusion parameters. The drug library shall be determined by an authorized and authenticated hospital pharmacist25",Priya,Completed
R_ID3408,R_NAME4396,"If delivered clinician-requested bolus flow rate exceeds the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow25",Caleb,Completed
R_ID3409,R_NAME3064,"Hardware faults detected, but not masked, shall raise a fault alarm, stop pump, record it in the Fault Log, and display the reason for fault on the user interface.25",Priya,Completed
