R_ID,UC_ID
R_ID555,UC_ID198
R_ID555,UC_ID2441
R_ID555,UC_ID2610
R_ID555,UC_ID263
R_ID555,UC_ID2845
R_ID555,UC_ID680
R_ID555,UC_ID984
R_ID556,UC_ID1035
R_ID556,UC_ID1299
R_ID556,UC_ID1379
R_ID556,UC_ID147
R_ID556,UC_ID1502
R_ID556,UC_ID1716
R_ID556,UC_ID1779
R_ID556,UC_ID1942
R_ID556,UC_ID2017
R_ID556,UC_ID2165
R_ID556,UC_ID2578
R_ID556,UC_ID2625
R_ID556,UC_ID2933
R_ID556,UC_ID30
R_ID556,UC_ID320
R_ID556,UC_ID401
R_ID556,UC_ID882
R_ID556,UC_ID908
R_ID557,UC_ID1321
R_ID557,UC_ID1453
R_ID557,UC_ID1659
R_ID557,UC_ID1924
R_ID557,UC_ID2017
R_ID557,UC_ID2308
R_ID557,UC_ID2468
R_ID557,UC_ID2862
R_ID557,UC_ID2912
R_ID557,UC_ID2941
R_ID557,UC_ID512
R_ID557,UC_ID706
R_ID557,UC_ID822
R_ID557,UC_ID899
R_ID558,UC_ID1068
R_ID558,UC_ID1164
R_ID558,UC_ID1202
R_ID558,UC_ID123
R_ID558,UC_ID142
R_ID558,UC_ID1495
R_ID558,UC_ID1521
R_ID558,UC_ID1541
R_ID558,UC_ID1662
R_ID558,UC_ID2096
R_ID558,UC_ID2406
R_ID558,UC_ID2517
R_ID558,UC_ID266
R_ID558,UC_ID78
R_ID558,UC_ID839
R_ID559,UC_ID1012
R_ID559,UC_ID1042
R_ID559,UC_ID1196
R_ID559,UC_ID1523
R_ID559,UC_ID1617
R_ID559,UC_ID1675
R_ID559,UC_ID1979
R_ID559,UC_ID199
R_ID559,UC_ID2654
R_ID559,UC_ID500
R_ID559,UC_ID730
R_ID559,UC_ID951
R_ID559,UC_ID963
R_ID560,UC_ID1327
R_ID560,UC_ID1460
R_ID560,UC_ID1489
R_ID560,UC_ID1735
R_ID560,UC_ID1777
R_ID560,UC_ID1794
R_ID560,UC_ID1910
R_ID560,UC_ID2021
R_ID560,UC_ID2073
R_ID560,UC_ID2211
R_ID560,UC_ID2246
R_ID560,UC_ID2557
R_ID560,UC_ID2599
R_ID560,UC_ID2904
R_ID560,UC_ID340
R_ID560,UC_ID403
R_ID560,UC_ID538
R_ID560,UC_ID615
R_ID561,UC_ID1311
R_ID561,UC_ID1324
R_ID561,UC_ID1398
R_ID561,UC_ID1621
R_ID561,UC_ID1840
R_ID561,UC_ID1906
R_ID561,UC_ID1965
R_ID561,UC_ID2059
R_ID561,UC_ID2578
R_ID561,UC_ID542
R_ID561,UC_ID759
R_ID561,UC_ID988
R_ID562,UC_ID1107
R_ID562,UC_ID1472
R_ID562,UC_ID1801
R_ID562,UC_ID2061
R_ID562,UC_ID2112
R_ID562,UC_ID230
R_ID562,UC_ID288
R_ID562,UC_ID332
R_ID562,UC_ID35
R_ID562,UC_ID385
R_ID562,UC_ID57
R_ID562,UC_ID79
R_ID562,UC_ID869
R_ID563,UC_ID1253
R_ID563,UC_ID1873
R_ID563,UC_ID2344
R_ID563,UC_ID2492
R_ID563,UC_ID2779
R_ID563,UC_ID525
R_ID563,UC_ID801
R_ID563,UC_ID806
R_ID564,UC_ID1161
R_ID564,UC_ID1179
R_ID564,UC_ID1185
R_ID564,UC_ID1480
R_ID564,UC_ID1541
R_ID564,UC_ID1892
R_ID564,UC_ID1898
R_ID564,UC_ID1927
R_ID564,UC_ID2004
R_ID564,UC_ID2031
R_ID564,UC_ID2380
R_ID564,UC_ID2460
R_ID564,UC_ID2466
R_ID564,UC_ID2513
R_ID564,UC_ID2896
R_ID564,UC_ID357
R_ID564,UC_ID486
R_ID565,UC_ID1500
R_ID565,UC_ID1507
R_ID565,UC_ID1508
R_ID565,UC_ID1721
R_ID565,UC_ID2235
R_ID565,UC_ID2602
R_ID565,UC_ID2669
R_ID565,UC_ID2785
R_ID565,UC_ID521
R_ID565,UC_ID699
R_ID565,UC_ID805
R_ID565,UC_ID842
R_ID565,UC_ID866
R_ID565,UC_ID918
R_ID566,UC_ID1628
R_ID566,UC_ID1761
R_ID566,UC_ID1820
R_ID566,UC_ID2255
R_ID566,UC_ID227
R_ID566,UC_ID2313
R_ID566,UC_ID2416
R_ID566,UC_ID2559
R_ID566,UC_ID2931
R_ID566,UC_ID94
R_ID567,UC_ID1773
R_ID568,UC_ID1090
R_ID568,UC_ID1437
R_ID568,UC_ID1505
R_ID568,UC_ID1670
R_ID568,UC_ID1736
R_ID568,UC_ID1857
R_ID568,UC_ID2211
R_ID568,UC_ID2406
R_ID568,UC_ID2439
R_ID568,UC_ID2875
R_ID568,UC_ID358
R_ID568,UC_ID746
R_ID569,UC_ID1135
R_ID569,UC_ID1284
R_ID569,UC_ID1477
R_ID569,UC_ID175
R_ID569,UC_ID1929
R_ID569,UC_ID2724
R_ID569,UC_ID2732
R_ID570,UC_ID1329
R_ID570,UC_ID1753
R_ID570,UC_ID1861
R_ID570,UC_ID1969
R_ID570,UC_ID216
R_ID570,UC_ID2172
R_ID570,UC_ID2409
R_ID570,UC_ID2474
R_ID570,UC_ID2519
R_ID570,UC_ID2679
R_ID570,UC_ID2726
R_ID570,UC_ID2799
R_ID570,UC_ID2841
R_ID570,UC_ID2919
R_ID570,UC_ID2936
R_ID570,UC_ID2973
R_ID570,UC_ID376
R_ID570,UC_ID411
R_ID571,UC_ID1012
R_ID571,UC_ID1045
R_ID571,UC_ID1117
R_ID571,UC_ID1321
R_ID571,UC_ID182
R_ID571,UC_ID2028
R_ID571,UC_ID2112
R_ID571,UC_ID2240
R_ID571,UC_ID2792
R_ID571,UC_ID2944
R_ID571,UC_ID991
R_ID572,UC_ID129
R_ID572,UC_ID1610
R_ID572,UC_ID1634
R_ID572,UC_ID1865
R_ID572,UC_ID20
R_ID572,UC_ID2246
R_ID572,UC_ID2420
R_ID572,UC_ID2475
R_ID572,UC_ID289
R_ID572,UC_ID947
R_ID573,UC_ID1110
R_ID573,UC_ID1561
R_ID573,UC_ID1733
R_ID573,UC_ID1975
R_ID573,UC_ID2174
R_ID573,UC_ID2226
R_ID573,UC_ID2243
R_ID573,UC_ID2273
R_ID573,UC_ID2581
R_ID573,UC_ID342
R_ID573,UC_ID503
R_ID573,UC_ID525
R_ID573,UC_ID528
R_ID573,UC_ID566
R_ID573,UC_ID901
R_ID574,UC_ID1491
R_ID574,UC_ID1499
R_ID574,UC_ID1634
R_ID574,UC_ID1683
R_ID574,UC_ID1700
R_ID574,UC_ID1726
R_ID574,UC_ID2088
R_ID574,UC_ID2245
R_ID574,UC_ID2287
R_ID574,UC_ID2947
R_ID574,UC_ID2973
R_ID574,UC_ID430
R_ID574,UC_ID464
R_ID574,UC_ID766
R_ID575,UC_ID1625
R_ID575,UC_ID1739
R_ID575,UC_ID2001
R_ID575,UC_ID2117
R_ID575,UC_ID2612
R_ID575,UC_ID2634
R_ID575,UC_ID2674
R_ID575,UC_ID2933
R_ID575,UC_ID60
R_ID575,UC_ID622
R_ID575,UC_ID681
R_ID575,UC_ID867
R_ID576,UC_ID1448
R_ID576,UC_ID1503
R_ID576,UC_ID1552
R_ID576,UC_ID1693
R_ID576,UC_ID2066
R_ID576,UC_ID2604
R_ID576,UC_ID2797
R_ID576,UC_ID8
R_ID577,UC_ID1022
R_ID577,UC_ID1147
R_ID577,UC_ID1255
R_ID577,UC_ID1640
R_ID577,UC_ID1688
R_ID577,UC_ID1714
R_ID577,UC_ID1986
R_ID577,UC_ID2052
R_ID577,UC_ID2104
R_ID577,UC_ID2548
R_ID577,UC_ID2635
R_ID577,UC_ID2685
R_ID577,UC_ID342
R_ID577,UC_ID607
R_ID577,UC_ID838
R_ID577,UC_ID85
R_ID577,UC_ID872
R_ID578,UC_ID127
R_ID578,UC_ID1864
R_ID578,UC_ID1987
R_ID578,UC_ID231
R_ID578,UC_ID2606
R_ID578,UC_ID364
R_ID578,UC_ID647
R_ID578,UC_ID691
R_ID578,UC_ID835
R_ID579,UC_ID1178
R_ID579,UC_ID1358
R_ID579,UC_ID1813
R_ID579,UC_ID2008
R_ID579,UC_ID2369
R_ID579,UC_ID2506
R_ID579,UC_ID2606
R_ID579,UC_ID2784
R_ID579,UC_ID2825
R_ID579,UC_ID2830
R_ID579,UC_ID335
R_ID579,UC_ID473
R_ID579,UC_ID662
R_ID580,UC_ID1009
R_ID580,UC_ID1278
R_ID580,UC_ID1544
R_ID580,UC_ID1557
R_ID580,UC_ID1741
R_ID580,UC_ID1824
R_ID580,UC_ID188
R_ID580,UC_ID1907
R_ID580,UC_ID2053
R_ID580,UC_ID2106
R_ID580,UC_ID2159
R_ID580,UC_ID221
R_ID580,UC_ID2233
R_ID580,UC_ID2668
R_ID580,UC_ID780
R_ID580,UC_ID923
R_ID581,UC_ID1025
R_ID581,UC_ID11
R_ID581,UC_ID1157
R_ID581,UC_ID1235
R_ID581,UC_ID1286
R_ID581,UC_ID1337
R_ID581,UC_ID1407
R_ID581,UC_ID2206
R_ID581,UC_ID2312
R_ID581,UC_ID2458
R_ID581,UC_ID2919
R_ID581,UC_ID357
R_ID581,UC_ID635
R_ID581,UC_ID700
R_ID581,UC_ID718
R_ID581,UC_ID969
R_ID581,UC_ID993
R_ID582,UC_ID1187
R_ID582,UC_ID152
R_ID582,UC_ID1909
R_ID582,UC_ID199
R_ID582,UC_ID2041
R_ID582,UC_ID2168
R_ID582,UC_ID275
R_ID582,UC_ID2794
R_ID582,UC_ID2934
R_ID582,UC_ID478
R_ID582,UC_ID511
R_ID582,UC_ID89
R_ID583,UC_ID1105
R_ID583,UC_ID1161
R_ID583,UC_ID1335
R_ID583,UC_ID181
R_ID583,UC_ID1872
R_ID583,UC_ID1907
R_ID583,UC_ID1993
R_ID583,UC_ID845
R_ID584,UC_ID1107
R_ID584,UC_ID121
R_ID584,UC_ID2834
R_ID584,UC_ID2907
R_ID584,UC_ID367
R_ID584,UC_ID438
R_ID584,UC_ID501
R_ID584,UC_ID79
R_ID585,UC_ID1159
R_ID585,UC_ID1363
R_ID585,UC_ID1531
R_ID585,UC_ID1624
R_ID585,UC_ID1652
R_ID585,UC_ID1816
R_ID585,UC_ID1926
R_ID585,UC_ID2103
R_ID585,UC_ID2351
R_ID585,UC_ID2353
R_ID585,UC_ID2676
R_ID585,UC_ID429
R_ID585,UC_ID461
R_ID585,UC_ID80
R_ID586,UC_ID1038
R_ID586,UC_ID1139
R_ID586,UC_ID1616
R_ID586,UC_ID2065
R_ID586,UC_ID2354
R_ID586,UC_ID2412
R_ID586,UC_ID2743
R_ID586,UC_ID424
R_ID586,UC_ID630
R_ID586,UC_ID88
R_ID587,UC_ID1387
R_ID587,UC_ID1397
R_ID587,UC_ID1406
R_ID587,UC_ID1563
R_ID587,UC_ID1922
R_ID587,UC_ID1944
R_ID587,UC_ID2257
R_ID587,UC_ID2554
R_ID587,UC_ID2697
R_ID587,UC_ID2753
R_ID587,UC_ID2893
R_ID587,UC_ID379
R_ID587,UC_ID665
R_ID587,UC_ID739
R_ID587,UC_ID820
R_ID587,UC_ID838
R_ID587,UC_ID982
R_ID588,UC_ID1032
R_ID588,UC_ID1376
R_ID588,UC_ID1489
R_ID588,UC_ID1570
R_ID588,UC_ID1829
R_ID588,UC_ID1904
R_ID588,UC_ID1978
R_ID588,UC_ID2161
R_ID588,UC_ID2303
R_ID588,UC_ID246
R_ID588,UC_ID2779
R_ID588,UC_ID488
R_ID588,UC_ID557
R_ID588,UC_ID933
R_ID589,UC_ID1734
R_ID589,UC_ID1919
R_ID589,UC_ID2033
R_ID589,UC_ID2050
R_ID589,UC_ID2170
R_ID589,UC_ID2199
R_ID589,UC_ID2306
R_ID589,UC_ID2376
R_ID589,UC_ID2472
R_ID589,UC_ID2543
R_ID589,UC_ID373
R_ID589,UC_ID399
R_ID589,UC_ID477
R_ID590,UC_ID1027
R_ID590,UC_ID118
R_ID590,UC_ID1331
R_ID590,UC_ID1703
R_ID590,UC_ID1794
R_ID590,UC_ID2151
R_ID590,UC_ID2180
R_ID590,UC_ID2216
R_ID590,UC_ID2469
R_ID590,UC_ID2527
R_ID590,UC_ID2798
R_ID590,UC_ID2932
R_ID590,UC_ID30
R_ID590,UC_ID72
R_ID590,UC_ID9
R_ID591,UC_ID1408
R_ID591,UC_ID1472
R_ID591,UC_ID1593
R_ID591,UC_ID184
R_ID591,UC_ID1884
R_ID591,UC_ID2034
R_ID591,UC_ID2238
R_ID591,UC_ID2468
R_ID591,UC_ID2509
R_ID591,UC_ID2742
R_ID591,UC_ID2862
R_ID591,UC_ID63
R_ID591,UC_ID923
R_ID591,UC_ID963
R_ID592,UC_ID1071
R_ID592,UC_ID1132
R_ID592,UC_ID116
R_ID592,UC_ID1162
R_ID592,UC_ID1192
R_ID592,UC_ID1484
R_ID592,UC_ID153
R_ID592,UC_ID1541
R_ID592,UC_ID1930
R_ID592,UC_ID2361
R_ID592,UC_ID2532
R_ID592,UC_ID2736
R_ID592,UC_ID2913
R_ID592,UC_ID2970
R_ID592,UC_ID800
R_ID593,UC_ID1286
R_ID593,UC_ID1399
R_ID593,UC_ID1447
R_ID593,UC_ID1954
R_ID593,UC_ID264
R_ID593,UC_ID2999
R_ID593,UC_ID360
R_ID593,UC_ID404
R_ID593,UC_ID461
R_ID593,UC_ID639
R_ID593,UC_ID714
R_ID593,UC_ID959
R_ID594,UC_ID1141
R_ID594,UC_ID170
R_ID594,UC_ID1723
R_ID594,UC_ID1803
R_ID594,UC_ID1847
R_ID594,UC_ID2054
R_ID594,UC_ID2140
R_ID594,UC_ID221
R_ID594,UC_ID2860
R_ID594,UC_ID2870
R_ID594,UC_ID549
R_ID594,UC_ID566
R_ID594,UC_ID676
R_ID595,UC_ID1038
R_ID595,UC_ID1133
R_ID595,UC_ID1143
R_ID595,UC_ID1315
R_ID595,UC_ID1505
R_ID595,UC_ID1627
R_ID595,UC_ID1656
R_ID595,UC_ID1823
R_ID595,UC_ID2096
R_ID595,UC_ID2408
R_ID595,UC_ID2480
R_ID595,UC_ID2648
R_ID595,UC_ID2716
R_ID595,UC_ID28
R_ID595,UC_ID2853
R_ID595,UC_ID807
R_ID596,UC_ID1258
R_ID596,UC_ID1336
R_ID596,UC_ID1347
R_ID596,UC_ID1646
R_ID596,UC_ID1747
R_ID596,UC_ID2072
R_ID596,UC_ID2347
R_ID596,UC_ID2899
R_ID596,UC_ID512
R_ID596,UC_ID769
R_ID596,UC_ID814
R_ID596,UC_ID852
R_ID596,UC_ID984
R_ID597,UC_ID1052
R_ID597,UC_ID120
R_ID597,UC_ID1500
R_ID597,UC_ID1551
R_ID597,UC_ID1568
R_ID597,UC_ID2042
R_ID597,UC_ID234
R_ID597,UC_ID2364
R_ID597,UC_ID2509
R_ID597,UC_ID2696
R_ID597,UC_ID332
R_ID597,UC_ID335
R_ID597,UC_ID516
R_ID597,UC_ID549
R_ID597,UC_ID607
R_ID597,UC_ID609
R_ID597,UC_ID931
R_ID598,UC_ID1223
R_ID598,UC_ID1272
R_ID598,UC_ID1441
R_ID598,UC_ID1496
R_ID598,UC_ID1874
R_ID598,UC_ID1979
R_ID598,UC_ID2357
R_ID598,UC_ID249
R_ID598,UC_ID2569
R_ID598,UC_ID2668
R_ID598,UC_ID2755
R_ID598,UC_ID2757
R_ID598,UC_ID2994
R_ID598,UC_ID770
R_ID599,UC_ID1029
R_ID599,UC_ID1302
R_ID599,UC_ID138
R_ID599,UC_ID1981
R_ID599,UC_ID2518
R_ID599,UC_ID2876
R_ID599,UC_ID2956
R_ID599,UC_ID332
R_ID599,UC_ID389
R_ID599,UC_ID502
R_ID599,UC_ID643
R_ID599,UC_ID852
R_ID599,UC_ID920
R_ID600,UC_ID124
R_ID600,UC_ID1252
R_ID600,UC_ID1419
R_ID600,UC_ID1519
R_ID600,UC_ID1649
R_ID600,UC_ID1875
R_ID600,UC_ID2299
R_ID600,UC_ID236
R_ID600,UC_ID2592
R_ID600,UC_ID2703
R_ID600,UC_ID330
R_ID600,UC_ID40
R_ID600,UC_ID414
R_ID600,UC_ID592
R_ID600,UC_ID608
R_ID601,UC_ID1075
R_ID601,UC_ID1363
R_ID601,UC_ID1413
R_ID601,UC_ID1457
R_ID601,UC_ID1941
R_ID601,UC_ID2219
R_ID601,UC_ID2297
R_ID601,UC_ID2379
R_ID601,UC_ID292
R_ID601,UC_ID511
R_ID601,UC_ID591
R_ID601,UC_ID690
R_ID601,UC_ID785
R_ID601,UC_ID819
R_ID602,UC_ID1012
R_ID602,UC_ID1082
R_ID602,UC_ID1450
R_ID602,UC_ID1681
R_ID602,UC_ID195
R_ID602,UC_ID2073
R_ID602,UC_ID2219
R_ID602,UC_ID2523
R_ID602,UC_ID2986
R_ID602,UC_ID491
R_ID603,UC_ID1009
R_ID603,UC_ID1054
R_ID603,UC_ID1466
R_ID603,UC_ID1795
R_ID603,UC_ID245
R_ID603,UC_ID646
R_ID604,UC_ID1071
R_ID604,UC_ID1339
R_ID604,UC_ID1635
R_ID604,UC_ID1752
R_ID604,UC_ID1928
R_ID604,UC_ID2074
R_ID604,UC_ID2338
R_ID604,UC_ID2390
R_ID604,UC_ID2501
R_ID604,UC_ID2664
R_ID604,UC_ID2710
R_ID604,UC_ID2985
R_ID604,UC_ID302
R_ID604,UC_ID434
R_ID604,UC_ID47
R_ID604,UC_ID712
R_ID604,UC_ID808
R_ID605,UC_ID105
R_ID605,UC_ID1178
R_ID605,UC_ID1505
R_ID605,UC_ID1822
R_ID605,UC_ID1827
R_ID605,UC_ID1850
R_ID605,UC_ID2002
R_ID605,UC_ID2103
R_ID605,UC_ID2378
R_ID605,UC_ID2437
R_ID605,UC_ID2462
R_ID605,UC_ID2542
R_ID605,UC_ID261
R_ID605,UC_ID2749
R_ID605,UC_ID363
R_ID605,UC_ID448
R_ID605,UC_ID550
R_ID606,UC_ID1434
R_ID606,UC_ID1512
R_ID606,UC_ID1602
R_ID606,UC_ID1662
R_ID606,UC_ID1807
R_ID606,UC_ID1929
R_ID606,UC_ID212
R_ID606,UC_ID2589
R_ID606,UC_ID262
R_ID606,UC_ID2632
R_ID606,UC_ID2983
R_ID606,UC_ID2989
R_ID606,UC_ID426
R_ID606,UC_ID507
R_ID606,UC_ID532
R_ID606,UC_ID694
R_ID606,UC_ID802
R_ID607,UC_ID1410
R_ID607,UC_ID1918
R_ID607,UC_ID2043
R_ID607,UC_ID2059
R_ID607,UC_ID2587
R_ID607,UC_ID2946
R_ID607,UC_ID948
R_ID608,UC_ID1553
R_ID608,UC_ID1569
R_ID608,UC_ID1649
R_ID608,UC_ID1677
R_ID608,UC_ID1756
R_ID608,UC_ID1835
R_ID608,UC_ID1861
R_ID608,UC_ID2353
R_ID608,UC_ID2422
R_ID608,UC_ID2528
R_ID608,UC_ID2635
R_ID608,UC_ID2648
R_ID608,UC_ID2972
R_ID608,UC_ID656
R_ID608,UC_ID793
R_ID608,UC_ID893
R_ID608,UC_ID967
R_ID609,UC_ID115
R_ID609,UC_ID1216
R_ID610,UC_ID1272
R_ID610,UC_ID1342
R_ID610,UC_ID1423
R_ID610,UC_ID1437
R_ID610,UC_ID2051
R_ID610,UC_ID2052
R_ID610,UC_ID2074
R_ID610,UC_ID2440
R_ID610,UC_ID2535
R_ID610,UC_ID2557
R_ID610,UC_ID533
R_ID610,UC_ID54
R_ID610,UC_ID669
R_ID610,UC_ID847
R_ID611,UC_ID1546
R_ID612,UC_ID1060
R_ID612,UC_ID1118
R_ID612,UC_ID1745
R_ID612,UC_ID2671
R_ID612,UC_ID2682
R_ID612,UC_ID2842
R_ID612,UC_ID291
R_ID612,UC_ID931
R_ID613,UC_ID1068
R_ID613,UC_ID1293
R_ID613,UC_ID1341
R_ID613,UC_ID1610
R_ID613,UC_ID2242
R_ID613,UC_ID2619
R_ID613,UC_ID2684
R_ID613,UC_ID2730
R_ID613,UC_ID2785
R_ID613,UC_ID432
R_ID613,UC_ID513
R_ID613,UC_ID740
R_ID613,UC_ID928
R_ID614,UC_ID1186
R_ID614,UC_ID1781
R_ID614,UC_ID2046
R_ID614,UC_ID2701
R_ID614,UC_ID2803
R_ID614,UC_ID2828
R_ID614,UC_ID2899
R_ID614,UC_ID460
R_ID614,UC_ID869
R_ID615,UC_ID1124
R_ID615,UC_ID1176
R_ID615,UC_ID1323
R_ID615,UC_ID1840
R_ID615,UC_ID1866
R_ID615,UC_ID208
R_ID615,UC_ID2169
R_ID615,UC_ID2170
R_ID615,UC_ID2200
R_ID615,UC_ID2593
R_ID615,UC_ID2906
R_ID615,UC_ID2959
R_ID615,UC_ID613
R_ID616,UC_ID1089
R_ID616,UC_ID1346
R_ID616,UC_ID171
R_ID616,UC_ID2026
R_ID616,UC_ID2160
R_ID616,UC_ID2521
R_ID616,UC_ID2626
R_ID616,UC_ID2697
R_ID616,UC_ID2698
R_ID616,UC_ID2802
R_ID616,UC_ID2811
R_ID616,UC_ID2814
R_ID616,UC_ID2913
R_ID616,UC_ID397
R_ID616,UC_ID598
R_ID616,UC_ID602
R_ID617,UC_ID104
R_ID617,UC_ID1129
R_ID617,UC_ID1173
R_ID617,UC_ID1251
R_ID617,UC_ID1403
R_ID617,UC_ID1961
R_ID617,UC_ID2161
R_ID617,UC_ID2218
R_ID617,UC_ID2302
R_ID617,UC_ID2344
R_ID617,UC_ID2400
R_ID617,UC_ID2534
R_ID617,UC_ID2667
R_ID617,UC_ID2672
R_ID617,UC_ID2714
R_ID617,UC_ID2862
R_ID617,UC_ID763
R_ID617,UC_ID930
R_ID618,UC_ID1000
R_ID618,UC_ID1062
R_ID618,UC_ID1408
R_ID618,UC_ID15
R_ID618,UC_ID1634
R_ID618,UC_ID2242
R_ID618,UC_ID2403
R_ID618,UC_ID2558
R_ID618,UC_ID438
R_ID618,UC_ID553
R_ID618,UC_ID704
R_ID618,UC_ID907
R_ID618,UC_ID933
R_ID619,UC_ID1117
R_ID619,UC_ID1298
R_ID619,UC_ID1791
R_ID619,UC_ID572
R_ID620,UC_ID1051
R_ID620,UC_ID135
R_ID620,UC_ID1430
R_ID620,UC_ID1831
R_ID620,UC_ID1868
R_ID620,UC_ID1883
R_ID620,UC_ID2291
R_ID620,UC_ID2563
R_ID620,UC_ID2610
R_ID620,UC_ID321
R_ID620,UC_ID37
R_ID620,UC_ID61
R_ID620,UC_ID734
R_ID621,UC_ID1194
R_ID621,UC_ID1335
R_ID621,UC_ID1639
R_ID621,UC_ID2245
R_ID621,UC_ID2351
R_ID621,UC_ID2750
R_ID621,UC_ID2800
R_ID621,UC_ID287
R_ID621,UC_ID3000
R_ID621,UC_ID303
R_ID621,UC_ID313
R_ID621,UC_ID421
R_ID621,UC_ID829
R_ID622,UC_ID2336
R_ID622,UC_ID239
R_ID622,UC_ID2518
R_ID622,UC_ID2599
R_ID622,UC_ID2988
R_ID623,UC_ID1121
R_ID623,UC_ID1173
R_ID623,UC_ID121
R_ID623,UC_ID1637
R_ID623,UC_ID1800
R_ID623,UC_ID1978
R_ID623,UC_ID2099
R_ID623,UC_ID2132
R_ID623,UC_ID2239
R_ID623,UC_ID2824
R_ID623,UC_ID2830
R_ID623,UC_ID372
R_ID623,UC_ID454
R_ID624,UC_ID1032
R_ID624,UC_ID1085
R_ID624,UC_ID1316
R_ID624,UC_ID1642
R_ID624,UC_ID1676
R_ID624,UC_ID1844
R_ID624,UC_ID1965
R_ID624,UC_ID266
R_ID624,UC_ID2924
R_ID624,UC_ID324
R_ID624,UC_ID365
R_ID624,UC_ID425
R_ID624,UC_ID557
R_ID624,UC_ID9
R_ID624,UC_ID973
R_ID625,UC_ID1038
R_ID625,UC_ID1094
R_ID625,UC_ID141
R_ID625,UC_ID1654
R_ID625,UC_ID1701
R_ID625,UC_ID1863
R_ID625,UC_ID2072
R_ID625,UC_ID2383
R_ID625,UC_ID2386
R_ID625,UC_ID2425
R_ID625,UC_ID2919
R_ID625,UC_ID682
R_ID625,UC_ID713
R_ID626,UC_ID1120
R_ID626,UC_ID1223
R_ID626,UC_ID1381
R_ID626,UC_ID1567
R_ID626,UC_ID1743
R_ID626,UC_ID1846
R_ID626,UC_ID1907
R_ID626,UC_ID341
R_ID626,UC_ID389
R_ID626,UC_ID565
R_ID626,UC_ID633
R_ID626,UC_ID776
R_ID627,UC_ID1132
R_ID627,UC_ID1303
R_ID627,UC_ID1306
R_ID627,UC_ID1344
R_ID627,UC_ID1451
R_ID627,UC_ID1707
R_ID627,UC_ID1746
R_ID627,UC_ID2567
R_ID627,UC_ID2813
R_ID627,UC_ID2992
R_ID627,UC_ID2996
R_ID627,UC_ID581
R_ID627,UC_ID591
R_ID627,UC_ID997
R_ID628,UC_ID1278
R_ID628,UC_ID1408
R_ID628,UC_ID1434
R_ID628,UC_ID1495
R_ID628,UC_ID1584
R_ID628,UC_ID1643
R_ID628,UC_ID2137
R_ID628,UC_ID2188
R_ID628,UC_ID2346
R_ID628,UC_ID239
R_ID628,UC_ID2555
R_ID628,UC_ID2755
R_ID628,UC_ID2824
R_ID628,UC_ID2880
R_ID628,UC_ID2887
R_ID628,UC_ID2951
R_ID628,UC_ID477
R_ID628,UC_ID507
R_ID629,UC_ID1128
R_ID629,UC_ID1676
R_ID629,UC_ID1692
R_ID629,UC_ID1770
R_ID629,UC_ID19
R_ID629,UC_ID191
R_ID629,UC_ID219
R_ID629,UC_ID2306
R_ID629,UC_ID2453
R_ID629,UC_ID247
R_ID629,UC_ID2814
R_ID629,UC_ID313
R_ID629,UC_ID712
R_ID629,UC_ID757
R_ID629,UC_ID888
R_ID629,UC_ID898
R_ID629,UC_ID94
R_ID629,UC_ID941
R_ID630,UC_ID1174
R_ID630,UC_ID1347
R_ID630,UC_ID1571
R_ID630,UC_ID1606
R_ID630,UC_ID1820
R_ID630,UC_ID1850
R_ID630,UC_ID1856
R_ID630,UC_ID1977
R_ID630,UC_ID2115
R_ID630,UC_ID2391
R_ID630,UC_ID2712
R_ID630,UC_ID38
R_ID630,UC_ID987
R_ID631,UC_ID1344
R_ID631,UC_ID1374
R_ID631,UC_ID1423
R_ID631,UC_ID1476
R_ID631,UC_ID1847
R_ID631,UC_ID191
R_ID631,UC_ID23
R_ID631,UC_ID2885
R_ID631,UC_ID2986
R_ID631,UC_ID338
R_ID631,UC_ID406
R_ID631,UC_ID524
R_ID631,UC_ID556
R_ID631,UC_ID67
R_ID631,UC_ID72
R_ID631,UC_ID854
R_ID631,UC_ID90
R_ID632,UC_ID110
R_ID632,UC_ID1266
R_ID632,UC_ID2068
R_ID632,UC_ID2716
R_ID633,UC_ID1781
R_ID633,UC_ID1872
R_ID633,UC_ID2263
R_ID633,UC_ID2294
R_ID633,UC_ID2727
R_ID633,UC_ID2851
R_ID633,UC_ID2950
R_ID633,UC_ID402
R_ID633,UC_ID728
R_ID633,UC_ID895
R_ID633,UC_ID964
R_ID634,UC_ID1408
R_ID634,UC_ID1437
R_ID634,UC_ID1494
R_ID634,UC_ID151
R_ID634,UC_ID1622
R_ID634,UC_ID1837
R_ID634,UC_ID1899
R_ID634,UC_ID2327
R_ID634,UC_ID2767
R_ID634,UC_ID2832
R_ID634,UC_ID2859
R_ID634,UC_ID2861
R_ID634,UC_ID775
R_ID634,UC_ID858
R_ID634,UC_ID894
R_ID634,UC_ID906
R_ID634,UC_ID918
R_ID634,UC_ID971
R_ID635,UC_ID1225
R_ID635,UC_ID1268
R_ID635,UC_ID1293
R_ID635,UC_ID1648
R_ID635,UC_ID1670
R_ID635,UC_ID1774
R_ID635,UC_ID1846
R_ID635,UC_ID2025
R_ID635,UC_ID2488
R_ID635,UC_ID2757
R_ID635,UC_ID319
R_ID635,UC_ID409
R_ID635,UC_ID707
R_ID636,UC_ID1161
R_ID636,UC_ID1339
R_ID636,UC_ID1379
R_ID636,UC_ID1497
