R_ID,R_NAME,R_DESC,R_OWNER,R_STATUS
R_ID299,R_NAME1185,"The drug library102 can be thought of as a lookup table that, given a drug name and a location, provides typical and safe limits of different infusion parameters. The drug library shall be determined by an authorized and authenticated hospital pharmacist2",Caleb,Completed
R_ID300,R_NAME896,The ICE interface shall allow an authorized clinician to set the duration of clinician-requested boluses through an ICE supervisor user interface.2,Alex,Completed
R_ID301,R_NAME4,"When the stop button is pressed, the current pump stroke shall be completed prior to stopping the pump.2",Caleb,Completed
R_ID302,R_NAME1799,"If delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow, the pump shall issue an basal over-infusion alarm (EC3.2.7).2",Priya,Completed
R_ID303,R_NAME774,"Successfully masked faults shall be recorded in the Fault Log, but raise an alarm.2",Caleb,Completed
R_ID304,R_NAME1581,The PCA pump shall use a physician’s prescription as device parameters.2,Alex,Completed
R_ID305,R_NAME588,"A clinician observing the discomfort of the patient may command the PCA pump to deliver a square bolus of the same volume-to-be-infused, V T BI, as patient-requested bolus over a period of time chosen by the clinician.2",Alex,Completed
R_ID306,R_NAME1819,An authorized clinician must personally confirm the prescription97 is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription filled by an authorized2,Alex,Completed
R_ID307,R_NAME1743,The PCA pump shall maintain an electronic event log to record each action taken by the pump and each event sensed of its environment.2,Caleb,Completed
R_ID308,R_NAME1908,"display of visual information, and2",Caleb,Completed
R_ID309,R_NAME516,"If the drug volume in the reservoir measures less than Vlra = 1 ml, and an infusion is in progress, a low-reservoir warning100 shall be issued.2",Caleb,Completed
R_ID310,R_NAME750,The event log shall record 30 days of typical events before overwriting oldest event records first.2,Caleb,Completed
R_ID311,R_NAME145,The PCA pump shall have a start button.2,Jay,Completed
R_ID312,R_NAME1060,The control panel shall allow authorized clinician bolus request 60 and choice of duration.2,Jay,Completed
R_ID313,R_NAME427,"The PCA pump shall have continuous fault-detection and masking. Hardware monitors of thread heartbeat, memory error correction codes are examples.2",Alex,Completed
R_ID314,R_NAME1080,An air-in-line alarm116 shall be triggered by the pump if detectable air bubbles are infused into the patient.2,Alex,Deffered
R_ID315,R_NAME1159,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.2,Jay,Completed
R_ID316,R_NAME967,The PCA pump shall measure drug flow within a tolerance of Fmdf tol = 0.1 ml/hr.2,Caleb,Completed
R_ID317,R_NAME1723,"Upon patient’s press of the PCA pump’s patient-button, a prescribed bolus volume-to-be-infused, V T BI, of the drug loaded in the pump is delivered to the patient.2",Caleb,Completed
R_ID318,R_NAME593,"If a visual indicator is necessary for the clinician to identify the equipment or part of the equipment that requires clinician response or awareness, at least one visual alarm signal 46 shall be provided2",Alex,Completed
R_ID319,R_NAME1217,The PCA pump must be electromagnetically compatible according to IEC 60601-1-2 (2001)2,Alex,Completed
R_ID320,R_NAME1488,"If alarms are inactivated or paused through the ICE supervisor user interface, they shall be reactivated upon loss of connection to ICE2",Caleb,Completed
R_ID321,R_NAME1847,Alarm’s and warning’s priority shall be determined in accordance with standard IEC 60601-1-8 Medical electrical equipment - Part 1-8: General requirements for safety - Collateral standard.2,Alex,Completed
R_ID322,R_NAME1038,The mechanical pump shall not allow reverse flow from the patient into the pump.2,Alex,Completed
R_ID323,R_NAME1088,The PCA pump shall detect downstream occlusion.2,Alex,Completed
R_ID324,R_NAME1264,The pump shall be able to deliver basal infusion at flows throughout the basal infusion flow range of Fbasal min = 1 to Fbasal max = 10 ml/hr.2,Caleb,Completed
R_ID325,R_NAME32,The ICE Interface shall transmit encrypted and authenticated current operating status to the ICE system.2,Priya,Completed
R_ID326,R_NAME1607,"Occurrence of unavoidable single-event upsets caused by cosmic-ray-induced high- and thermalenergy neutrons must be either masked, or detected to fail-stop2",Priya,Open
R_ID327,R_NAME1719,"Prior to, or coincident with, loading the drug reservoir must also enter prescription96 on the drug container’s label using the scanner.2",Alex,Deffered
R_ID328,R_NAME441,The Control Panel shall audibly indicate the specific problem causing the alarm condition as described in Section 5.4.32,Alex,Open
R_ID329,R_NAME1284,"If delivered clinician-requested bolus flow rate is less than the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops2",Caleb,Completed
R_ID330,R_NAME1351,"The PCA pump shall maintain an electronic fault log to record each fault condition, and the associated alarm and/or alert issued.2",Caleb,Completed
R_ID331,R_NAME1678,"When an empty-reservoir alarm occurs, the current pump stroke shall be completed prior to stopping the pump.2",Jay,Deffered
R_ID332,R_NAME926,The patient’s prescription shall be retained for at least ?data = 96 hours after the PCA pump is turned-off and unplugged.2,Alex,Completed
R_ID333,R_NAME1200,The Control Panel shall provide means to inactivate audible alarms indefinitely2,Caleb,Completed
R_ID334,R_NAME1089,"If the estimated battery life remaining is less than ?lba = 3 minutes, the pump shall issue a low-battery warning.2",Priya,Completed
R_ID335,R_NAME1520,The scanner shall read and authenticate information from the patient’s wristband2,Alex,Open
R_ID336,R_NAME1196,Priority for alarms and warnings is shown in Table 4; warnings are low-priority alarms. The last column show the alarm pump rate to be used while the alarm is in effect. For “special” flow rates for power malfunctions see Section 6.3.2,Alex,Completed
R_ID337,R_NAME5,Patient-requested bolus delivery shall be immediately halted when alarms sound.2,Alex,Completed
R_ID338,R_NAME177,The measured drug volume shall be within Vrt = 1 ml of the actual drug volume.2,Alex,Completed
R_ID339,R_NAME633,The PCA pump shall implement a safety architecture112 that separates normal operation from fault detection and response.2,Caleb,Completed
R_ID340,R_NAME1892,The PCA pump shall have a stop button2,Caleb,Completed
R_ID341,R_NAME801,The Control Panel shall provide means to cancel alarm signal inactivation.2,Priya,Open
R_ID342,R_NAME834,The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door.2,Caleb,Completed
R_ID343,R_NAME623,"The minimum clinician-chosen duration for a clinician-requested bolus shall be the prescribed minimum number of minutes between consecutive patient-requested bolus deliveries, ?prb.2",Caleb,Completed
R_ID344,R_NAME651,The alarm melody of audible alarms signals shall conform to Table AAA.1 of standard IEC 60601-1-8 for drug or fluid delivery. “C d g” shall be used for medium priority alarms; “C d g - C d” shall be used for high priority alarms2,Caleb,Completed
R_ID345,R_NAME704,The PCA pump shall detect upstream occlusion.2,Alex,Open
R_ID346,R_NAME1085,"A clinician-requested bolus shall be delivered at the rate, Fccb, of V T BI divided by the duration chosen by the clinician, ?ccb, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.2",Caleb,Completed
R_ID347,R_NAME249,A real-time clock must produce timestamps accurate to 10 ms.2,Caleb,Completed
R_ID348,R_NAME280,The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message.2,Caleb,Completed
R_ID349,R_NAME1826,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration2",Caleb,Completed
R_ID350,R_NAME1821,Clinician-commanded bolus shall be halted when continuing to infuse prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.2,Caleb,Completed
R_ID351,R_NAME1887,The estimate of remaining battery energy must be accurate to within Xbtty = 25%.2,Caleb,Completed
R_ID352,R_NAME1883,"Alarms shall cause audible alarms signals that meet the requirements of Tables 203 and 204 of standard IEC 60601-1-8 for alarm pulses, bursts, and harmonics.2",Caleb,Deffered
R_ID353,R_NAME559,All materials that contact fluid shall be biocompatible2,Caleb,Completed
R_ID354,R_NAME1069,"Hospital procedures must endow the attending clinician access to the door key135, yet prevent other persons’ access.2",Caleb,Completed
R_ID355,R_NAME1702,"Because with either working battery or power supply can operate the pump, if the battery failure alarm and either the voltage out-of-range or the power supply failure alarms, then the pump rate will be off.2",Caleb,Completed
R_ID356,R_NAME575,"If the pump gets overheated to more than Tpoh = 55 C, the pump shall issue an pump overheated alarm (EC3.2.9).2",Alex,Completed
R_ID357,R_NAME1306,The PCA pump shall switch to KVO infusion rate upon receiving an authenticated command through its ICE interface.2,Caleb,Completed
R_ID358,R_NAME336,When auditory alarms are inactive the control panel shall display an inactive auditory alarm symbol from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.2,Priya,Completed
R_ID359,R_NAME1882,"If a drug library’s soft limit is violated by the proposed settings, but not a hard limit, a warning is shown to the clinician by the user interface and a distinctive, irritating sound made and recorded in the Event Log.2",Alex,Deffered
R_ID360,R_NAME1097,"If delivered patient-requested bolus flow rate exceeds the prescribed patient-requested bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the pump goes into free flow2",Alex,Completed
R_ID361,R_NAME117,"Upon the clinician’s pressing of the start button, prescribed infusion shall commence.2",Priya,Completed
R_ID362,R_NAME504,"Because the drugs used for analgesia are often narcotic, requiring Drug Enforcement Agency (DEA) tracking if used in the United States, the drug reservoir and means to change prescriptions2",Priya,Completed
R_ID363,R_NAME1413,"A patient-requested bolus shall take precedence over a clinician-requested bolus. The clinicianrequested bolus shall be suspended while the patient-requested bolus dose is administered, and resumed afterward.2",Caleb,Deffered
R_ID364,R_NAME7,"The PCA pump shall perform periodic self-tests to assure system integrity during long periods of use. Failure of a self-test shall raise a self-test alarm, stop pump, record it in the Fault Log, and display the reason for failure on the user interface.2",Caleb,Completed
R_ID365,R_NAME692,The Control Panel shall provide means to inactivate audible alarms temporarily for a predefined period of time.2,Caleb,Completed
R_ID366,R_NAME1224,"Hardware faults detected, but not masked, shall raise a fault alarm, stop pump, record it in the Fault Log, and display the reason for fault on the user interface.2",Alex,Completed
R_ID367,R_NAME1045,Temporarily paused alarms shall reactivate ?ap = 10 minutes after inactivation.2,Alex,Completed
R_ID368,R_NAME1349,"–removed, must scan Rx from label of drug container2",Caleb,Open
R_ID369,R_NAME754,"If the same alert-stop-start sequence occurs 3 or more times in ten minutes, infusion will be stopped, and an audible alarm sounded.2",Caleb,Completed
R_ID370,R_NAME1150,Prescriptions that violate the soft limits of the drug in the drug library shall issue a visible and audible warning requiring a soft limit confirmation by the clinician.2,Caleb,Completed
R_ID371,R_NAME40,"–requirement removed, Rx read from drug container by scanner2",Caleb,Completed
R_ID372,R_NAME359,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.2",Caleb,Completed
R_ID373,R_NAME397,The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.2,Caleb,Completed
R_ID374,R_NAME1071,A open door alarm shall be triggered when the reservoir door is opened while the pump is not stopped.2,Caleb,Completed
R_ID375,R_NAME1897,The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.2,Caleb,Completed
R_ID376,R_NAME159,An upstream occlusion alarm118 shall be triggered when the pump senses an upstream (drug reservoir side) occlusion exceeding Puo = 1 psi2,Jay,Completed
R_ID377,R_NAME648,"After the clinician presses the start button, but before commencing infusion, the values of V T BI and Fbasal are checked against the drug library entry of the drug to be infused.2",Caleb,Completed
R_ID378,R_NAME333,sound of audible alarm2,Caleb,Completed
R_ID379,R_NAME1486,"The basal flow rate, F(basal) is prescribed by a physican and entred into the PCA pump by scanning the presription from the drug container label as it is loaded into the reservoir.2",Caleb,Open
R_ID380,R_NAME1511,–removed all Rx entry via scanner2,Caleb,Open
R_ID381,R_NAME659,The maximum clinician-chosen duration for a clinician-requested bolus shall be ?ccb max = 6 hours.2,Caleb,Completed
R_ID382,R_NAME1808,The scanner shall read and authenticate information from the drug’s package label2,Alex,Completed
R_ID383,R_NAME1277,At least one visual alarm signal shall be provided that identifies the specific alarm condition and its priority. This signal shall be perceived correctly (be legible) at a distance of 1 m from the equipment2,Caleb,Completed
R_ID384,R_NAME1759,The PCA pump shall resume prescribed infusion upon receiving an authenticated command through its ICE interface.2,Priya,Completed
R_ID385,R_NAME1002,The drug reservoir holds liquid pain-killer supplied by the hospital pharmacy and loaded into the PCA pump by the clinician.2,Priya,Completed
R_ID386,R_NAME334,"During normal use and/or single fault condition of the equipment, continuous reverse delivery115 shall not be possible (from IEC 601-2-24)2",Jay,Completed
R_ID387,R_NAME1210,"The PCA pump shall perform a power-on-self-test (POST) to assure system integrity after being turned on, yet before any infusion begins. Failure of POST shall raise a POST alarm, stop pump2",Caleb,Completed
R_ID388,R_NAME192,Clinician-requested bolus delivery shall be immediately halted when alarms sound.2,Caleb,Completed
R_ID389,R_NAME1940,Alarms shall be issued in order of occurrence.2,Jay,Completed
R_ID390,R_NAME1973,The PCA pump shall issue alarms and warnings that require clinician attention.2,Alex,Completed
R_ID391,R_NAME1690,The pump shall deliver basal infusion at the prescribed basal rate within a basal infusion flow tolerance of Fbasal tol = 0.5 ml/hr of the prescribed basal rate.2,Priya,Completed
R_ID392,R_NAME221,"A patient-requested bolus shall be delivered at its prescribed rate, Fbolus, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.2",Caleb,Completed
R_ID393,R_NAME736,"The alarm indicator appearance shall comply with color, flashing frequency, and duty cycle given in Table 5.2",Caleb,Completed
R_ID394,R_NAME1023,Each log entry shall have a time stamp81 with its time of occurrence.2,Caleb,Completed
R_ID395,R_NAME141,The scanner shall read and authenticate information from the clinician’s badge2,Caleb,Completed
R_ID396,R_NAME547,"If the drug loaded into the drug reservoir is not present in the drug library or the library does not pass authentication and integrity checks, that the drug is unknown2",Jay,Completed
R_ID397,R_NAME1811,Visual alarms shall display alarm symbols from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.3,Alex,Completed
R_ID398,R_NAME869,"Hospital procedures must endow the attending clinician access to the door key135, yet prevent other persons’ access.3",Caleb,Completed
R_ID399,R_NAME1221,Temporarily paused alarms shall reactivate ?ap = 10 minutes after inactivation.3,Priya,Completed
R_ID400,R_NAME782,Priority for alarms and warnings is shown in Table 4; warnings are low-priority alarms. The last column show the alarm pump rate to be used while the alarm is in effect. For “special” flow rates for power malfunctions see Section 6.3.3,Alex,Completed
R_ID401,R_NAME764,The PCA pump shall have a start button.3,Caleb,Completed
R_ID402,R_NAME489,"A clinician-requested bolus shall be delivered at the rate, Fccb, of V T BI divided by the duration chosen by the clinician, ?ccb, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.3",Caleb,Completed
R_ID403,R_NAME1595,"display of visual information, and3",Alex,Deffered
R_ID404,R_NAME316,The scanner shall read and authenticate information from the drug’s package label3,Caleb,Completed
R_ID405,R_NAME510,The PCA pump shall have a stop button3,Caleb,Completed
R_ID406,R_NAME1049,The PCA pump shall maintain an electronic event log to record each action taken by the pump and each event sensed of its environment.3,Caleb,Completed
R_ID407,R_NAME1696,"If the pump gets overheated to more than Tpoh = 55 C, the pump shall issue an pump overheated alarm (EC3.2.9).3",Jay,Deffered
R_ID408,R_NAME1978,Patient-requested bolus delivery shall be immediately halted when alarms sound.3,Priya,Completed
R_ID409,R_NAME339,"The PCA pump shall continue to infuse for 10 minutes during interruption of mains electricity supply using battery backup, either continuously or spread over an hour. (Five minutes to recharge per minute using battery.)3",Alex,Completed
R_ID410,R_NAME456,Prescriptions that violate the soft limits of the drug in the drug library shall issue a visible and audible warning requiring a soft limit confirmation by the clinician.3,Caleb,Completed
R_ID411,R_NAME1246,"A clinician observing the discomfort of the patient may command the PCA pump to deliver a square bolus of the same volume-to-be-infused, V T BI, as patient-requested bolus over a period of time chosen by the clinician.3",Caleb,Completed
R_ID412,R_NAME726,"Because with either working battery or power supply can operate the pump, if the battery failure alarm and either the voltage out-of-range or the power supply failure alarms, then the pump rate will be off.3",Alex,Completed
R_ID413,R_NAME1605,"When an empty-reservoir alarm occurs, the current pump stroke shall be completed prior to stopping the pump.3",Jay,Completed
R_ID414,R_NAME144,The PCA pump shall implement a safety architecture112 that separates normal operation from fault detection and response.3,Caleb,Completed
R_ID415,R_NAME303,–removed all Rx entry via scanner3,Caleb,Completed
R_ID416,R_NAME217,The mechanical pump shall not allow reverse flow from the patient into the pump.3,Priya,Completed
R_ID417,R_NAME1789,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.3",Caleb,Completed
R_ID418,R_NAME1531,The PCA pump shall detect upstream occlusion.3,Caleb,Completed
R_ID419,R_NAME848,"The PCA pump shall perform periodic self-tests to assure system integrity during long periods of use. Failure of a self-test shall raise a self-test alarm, stop pump, record it in the Fault Log, and display the reason for failure on the user interface.3",Alex,Completed
R_ID420,R_NAME63,The Control Panel shall provide means to cancel alarm signal inactivation.3,Jay,Completed
R_ID421,R_NAME866,The PCA pump shall detect downstream occlusion.3,Alex,Completed
R_ID422,R_NAME1001,The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door.3,Caleb,Completed
R_ID423,R_NAME1271,"The PCA pump shall perform a power-on-self-test (POST) to assure system integrity after being turned on, yet before any infusion begins. Failure of POST shall raise a POST alarm, stop pump3",Caleb,Completed
R_ID424,R_NAME863,An upstream occlusion alarm118 shall be triggered when the pump senses an upstream (drug reservoir side) occlusion exceeding Puo = 1 psi3,Jay,Completed
R_ID425,R_NAME672,Pressing the stop button confirms and silences all alarms and terminates any alarm signal inactivation.3,Caleb,Completed
R_ID426,R_NAME960,"A patient-requested bolus shall take precedence over a clinician-requested bolus. The clinicianrequested bolus shall be suspended while the patient-requested bolus dose is administered, and resumed afterward.3",Caleb,Deffered
R_ID427,R_NAME1120,A open door alarm shall be triggered when the reservoir door is opened while the pump is not stopped.3,Priya,Completed
R_ID428,R_NAME176,"When the stop button is pressed, the current pump stroke shall be completed prior to stopping the pump.3",Caleb,Completed
R_ID429,R_NAME1215,The drug reservoir shall measure its contents.3,Jay,Open
R_ID430,R_NAME862,The alarm melody of audible alarms signals shall conform to Table AAA.1 of standard IEC 60601-1-8 for drug or fluid delivery. “C d g” shall be used for medium priority alarms; “C d g - C d” shall be used for high priority alarms3,Caleb,Completed
R_ID431,R_NAME828,"For each drug that may be infused with a PCA pump, the drug library entry103 for that drug shall have data elements listed in Table 6.3",Priya,Completed
R_ID432,R_NAME1875,The fault log shall record at least 1000 faults before overwriting oldest fault records first.3,Caleb,Completed
R_ID433,R_NAME1839,The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message.3,Caleb,Completed
R_ID434,R_NAME1864,The Control Panel shall provide means to inactivate audible alarms temporarily for a predefined period of time.3,Caleb,Completed
R_ID435,R_NAME1616,The PCA pump shall detect battery failure and issue a battery failure alarm3,Caleb,Completed
R_ID436,R_NAME775,"Alarms shall cause audible alarms signals that meet the requirements of Tables 203 and 204 of standard IEC 60601-1-8 for alarm pulses, bursts, and harmonics.3",Alex,Completed
R_ID437,R_NAME852,"Upon patient’s press of the PCA pump’s patient-button, a prescribed bolus volume-to-be-infused, V T BI, of the drug loaded in the pump is delivered to the patient.3",Alex,Completed
R_ID438,R_NAME1490,"Changing prescription during infusion shall require prescription confirmation61, clinician authentication62, patient authentication63, prescription authentication64 (patient-to-drug match) and drug authentication3",Caleb,Open
R_ID439,R_NAME1398,Hardware faults that prevent operation of the Control Panel shall illuminate a hardware fault indicator (light-emitting diode).3,Alex,Completed
R_ID440,R_NAME385,"When an occlusion alarm occurs, the pump shall be stopped immediately without completing the current pump stroke3",Caleb,Completed
R_ID441,R_NAME1582,The PCA pump shall resume prescribed infusion upon receiving an authenticated command through its ICE interface.3,Caleb,Completed
R_ID442,R_NAME919,Clinician-commanded bolus shall be halted when continuing to infuse prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.3,Caleb,Open
R_ID443,R_NAME1128,"A patient-requested bolus shall be delivered at its prescribed rate, Fbolus, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.3",Caleb,Completed
R_ID444,R_NAME855,The PCA pump must not leak current greater than 10 mA3,Caleb,Completed
R_ID445,R_NAME85,"If a drug library’s soft limit is violated by the proposed settings, but not a hard limit, a warning is shown to the clinician by the user interface and a distinctive, irritating sound made and recorded in the Event Log.3",Caleb,Completed
R_ID446,R_NAME741,The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.3,Caleb,Completed
R_ID447,R_NAME1094,The control panel must display currently-programmed patient data and physician’s prescription.3,Alex,Completed
R_ID448,R_NAME1793,"Because the drugs used for analgesia are often narcotic, requiring Drug Enforcement Agency (DEA) tracking if used in the United States, the drug reservoir and means to change prescriptions3",Caleb,Completed
R_ID449,R_NAME152,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration3",Caleb,Completed
R_ID450,R_NAME137,The PCA pump shall issue alarms and warnings that require clinician attention.3,Jay,Completed
R_ID451,R_NAME455,The pump shall deliver basal infusion at the prescribed basal rate within a basal infusion flow tolerance of Fbasal tol = 0.5 ml/hr of the prescribed basal rate.3,Alex,Completed
R_ID452,R_NAME200,"The drug library102 can be thought of as a lookup table that, given a drug name and a location, provides typical and safe limits of different infusion parameters. The drug library shall be determined by an authorized and authenticated hospital pharmacist3",Alex,Completed
R_ID453,R_NAME373,tactile response (button press).3,Caleb,Completed
R_ID454,R_NAME1889,Clinician-requested bolus delivery shall be immediately halted when alarms sound.3,Caleb,Completed
R_ID455,R_NAME365,"The minimum clinician-chosen duration for a clinician-requested bolus shall be the prescribed minimum number of minutes between consecutive patient-requested bolus deliveries, ?prb.3",Caleb,Completed
R_ID456,R_NAME739,Alarms shall be issued in order of occurrence.3,Alex,Open
R_ID457,R_NAME433,The PCA pump must be electromagnetically compatible according to IEC 60601-1-2 (2001)3,Alex,Completed
R_ID458,R_NAME592,The scanner shall read and authenticate information from the patient’s wristband3,Priya,Completed
R_ID459,R_NAME856,Component failure must not harm patient (beyond stopping function).3,Caleb,Completed
R_ID460,R_NAME885,"If the drug volume in the reservoir measures less than Vers =0.5 ml, and an infusion is in progress, an empty-reservoir alarm101 shall be issued stopping the pump.3",Caleb,Completed
R_ID461,R_NAME1082,Each log entry shall have a time stamp81 with its time of occurrence.3,Caleb,Completed
R_ID462,R_NAME48,The Control Panel shall provide means to inactivate audible alarms indefinitely3,Jay,Open
R_ID463,R_NAME424,All alarms not of high priority shall be encrypted and authenticated. High priority alarms may be encrypted and authenticated.3,Jay,Completed
R_ID464,R_NAME86,Each tone in the alarm melody shall be composed of a minimum of 4 harmonic components in the range 300 Hz to 4000 Hz comprising an inverted 9th jazz chord.3,Priya,Completed
R_ID465,R_NAME1703,"If delivered basal flow rate is less than the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops, the pump shall issue an basal under-infusion warning (EC3.2.8).3",Caleb,Deffered
R_ID466,R_NAME860,The pump shall be able to deliver basal infusion at flows throughout the basal infusion flow range of Fbasal min = 1 to Fbasal max = 10 ml/hr.3,Caleb,Completed
R_ID467,R_NAME186,"Prior to, or coincident with, loading the drug reservoir must also enter prescription96 on the drug container’s label using the scanner.3",Caleb,Completed
R_ID468,R_NAME1749,Prescribed V T BI and rate shall not exceed the hard limits set by the drug library from the hospital pharmacy for the drug loaded in the PCA pump.3,Alex,Completed
R_ID469,R_NAME1324,"After the clinician presses the start button, but before commencing infusion, the values of V T BI and Fbasal are checked against the drug library entry of the drug to be infused.3",Caleb,Completed
R_ID470,R_NAME1178,"The PCA pump shall detect power supply voltage out-of-range, issue a voltage out-of-range warning, and switch to battery backup when out-of-range.3",Caleb,Completed
R_ID471,R_NAME299,"If delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow, the pump shall issue an basal over-infusion alarm (EC3.2.7).3",Caleb,Completed
R_ID472,R_NAME49,The ICE Interface shall transmit encrypted and authenticated current operating status to the ICE system.3,Caleb,Completed
R_ID473,R_NAME435,"Successfully masked faults shall be recorded in the Fault Log, but raise an alarm.3",Caleb,Completed
R_ID474,R_NAME30,The PCA pump shall measure drug flow within a tolerance of Fmdf tol = 0.1 ml/hr.3,Caleb,Completed
R_ID475,R_NAME387,"If the drug loaded into the drug reservoir is not present in the drug library or the library does not pass authentication and integrity checks, that the drug is unknown3",Priya,Completed
R_ID476,R_NAME652,"If delivered clinician-requested bolus flow rate exceeds the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow3",Alex,Open
R_ID477,R_NAME1239,The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.3,Jay,Completed
R_ID478,R_NAME1059,"The PCA pump shall have continuous fault-detection and masking. Hardware monitors of thread heartbeat, memory error correction codes are examples.3",Caleb,Completed
R_ID479,R_NAME1364,The event log shall record 30 days of typical events before overwriting oldest event records first.3,Alex,Completed
R_ID480,R_NAME584,"Patient-requested bolus shall not be delivered more often than a prescribed number of minutes, ?prb.3",Caleb,Completed
R_ID481,R_NAME577,"The basal flow rate, F(basal) is prescribed by a physican and entred into the PCA pump by scanning the presription from the drug container label as it is loaded into the reservoir.3",Priya,Completed
R_ID482,R_NAME1974,"If the same alert-stop-start sequence occurs 3 or more times in ten minutes, infusion will be stopped, and an audible alarm sounded.3",Priya,Completed
R_ID483,R_NAME338,"If a visual indicator is necessary for the clinician to identify the equipment or part of the equipment that requires clinician response or awareness, at least one visual alarm signal 46 shall be provided3",Caleb,Completed
R_ID484,R_NAME1540,"The alarm indicator appearance shall comply with color, flashing frequency, and duty cycle given in Table 5.3",Priya,Completed
R_ID485,R_NAME1852,At least one visual alarm signal shall be provided that identifies the specific alarm condition and its priority. This signal shall be perceived correctly (be legible) at a distance of 1 m from the equipment3,Caleb,Completed
R_ID486,R_NAME1836,The ICE interface shall allow an authorized clinician to set the duration of clinician-requested boluses through an ICE supervisor user interface.3,Caleb,Completed
R_ID487,R_NAME23,The ICE interface shall transmit encrypted and authenticated alarms and warnings to the ICE system.3,Priya,Completed
R_ID488,R_NAME1592,"The mechanical pump shall pump drug at prescribed flow rates for basal, bolus, and KVO infusion when commanded.3",Caleb,Completed
R_ID489,R_NAME953,The PCA pump shall detect air-in-line embolism (bubble).3,Caleb,Completed
R_ID490,R_NAME1056,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.3,Priya,Deffered
R_ID491,R_NAME958,"The pump shall maintain a minimum KVO flow rate of FKV O = 1 ml/hr at all times during infusion, even during alarms, unless the alarm also stops flow. Table 4 defines which alarms also stop drug flow completely.3",Caleb,Completed
R_ID492,R_NAME824,The PCA pump shall use a physician’s prescription as device parameters.3,Caleb,Completed
R_ID493,R_NAME968,"Upon the clinician’s pressing of the stop button, prescribed infusion shall halt.3",Caleb,Completed
R_ID494,R_NAME763,"The PCA pump shall maintain an electronic fault log to record each fault condition, and the associated alarm and/or alert issued.3",Jay,Completed
R_ID495,R_NAME1984,"If the drug volume in the reservoir measures less than Vlra = 1 ml, and an infusion is in progress, a low-reservoir warning100 shall be issued.3",Caleb,Completed
R_ID496,R_NAME1530,The auditory volume of audible alarms signals shall conform to Section 201.3.3.2 Volume of auditory ALARM SIGNALS and INFORMATION SIGNALS of standard IEC 60601-1-8.3,Caleb,Open
R_ID497,R_NAME1849,"Hardware faults detected, but not masked, shall raise a fault alarm, stop pump, record it in the Fault Log, and display the reason for fault on the user interface.3",Caleb,Completed
R_ID498,R_NAME1020,"If delivered patient-requested bolus flow rate is less than the prescribed bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the flow stops3",Caleb,Open
